epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636013024112,2021-11-04T10:03:44.112,0.000,-0.229,0.026,-0.963
1636013024152,2021-11-04T10:03:44.152,0.040,-0.232,0.035,-0.970
1636013024192,2021-11-04T10:03:44.192,0.080,-0.234,0.039,-0.966
1636013024232,2021-11-04T10:03:44.232,0.120,-0.235,0.032,-0.966
1636013024272,2021-11-04T10:03:44.272,0.160,-0.230,0.034,-0.967
1636013024312,2021-11-04T10:03:44.312,0.200,-0.228,0.025,-0.969
1636013024352,2021-11-04T10:03:44.352,0.240,-0.231,0.029,-0.967
1636013024392,2021-11-04T10:03:44.392,0.280,-0.229,0.034,-0.966
1636013024432,2021-11-04T10:03:44.432,0.320,-0.230,0.039,-0.965
1636013024472,2021-11-04T10:03:44.472,0.360,-0.233,0.031,-0.967
1636013024512,2021-11-04T10:03:44.512,0.400,-0.231,0.030,-0.966
1636013024552,2021-11-04T10:03:44.552,0.440,-0.226,0.032,-0.968
1636013024592,2021-11-04T10:03:44.592,0.480,-0.222,0.036,-0.967
1636013024632,2021-11-04T10:03:44.632,0.520,-0.222,0.030,-0.969
1636013024672,2021-11-04T10:03:44.672,0.560,-0.226,0.034,-0.969
1636013024712,2021-11-04T10:03:44.712,0.600,-0.223,0.028,-0.968
1636013024752,2021-11-04T10:03:44.752,0.640,-0.226,0.027,-0.969
1636013024792,2021-11-04T10:03:44.792,0.680,-0.225,0.033,-0.968
1636013024832,2021-11-04T10:03:44.832,0.720,-0.220,0.030,-0.968
1636013024872,2021-11-04T10:03:44.872,0.760,-0.222,0.028,-0.967
1636013024912,2021-11-04T10:03:44.912,0.800,-0.223,0.030,-0.969
1636013024952,2021-11-04T10:03:44.952,0.840,-0.221,0.025,-0.967
1636013024992,2021-11-04T10:03:44.992,0.880,-0.221,0.030,-0.968
1636013025032,2021-11-04T10:03:45.032,0.920,-0.223,0.032,-0.967
1636013025072,2021-11-04T10:03:45.072,0.960,-0.222,0.029,-0.968
1636013025112,2021-11-04T10:03:45.112,1.000,-0.225,0.025,-0.968
1636013025152,2021-11-04T10:03:45.152,1.040,-0.224,0.025,-0.967
1636013025192,2021-11-04T10:03:45.192,1.080,-0.217,0.021,-0.970
1636013025232,2021-11-04T10:03:45.232,1.120,-0.215,0.029,-0.970
1636013025272,2021-11-04T10:03:45.272,1.160,-0.219,0.025,-0.969
1636013025312,2021-11-04T10:03:45.312,1.200,-0.222,0.019,-0.968
1636013025352,2021-11-04T10:03:45.352,1.240,-0.223,0.026,-0.968
1636013025392,2021-11-04T10:03:45.392,1.280,-0.221,0.025,-0.969
1636013025432,2021-11-04T10:03:45.432,1.320,-0.217,0.026,-0.971
1636013025472,2021-11-04T10:03:45.472,1.360,-0.216,0.024,-0.969
1636013025512,2021-11-04T10:03:45.512,1.400,-0.217,0.020,-0.968
1636013025552,2021-11-04T10:03:45.552,1.440,-0.219,0.020,-0.968
1636013025592,2021-11-04T10:03:45.592,1.480,-0.217,0.028,-0.968
1636013025632,2021-11-04T10:03:45.632,1.520,-0.215,0.023,-0.970
1636013025672,2021-11-04T10:03:45.672,1.560,-0.216,0.026,-0.970
1636013025712,2021-11-04T10:03:45.712,1.600,-0.216,0.021,-0.969
1636013025752,2021-11-04T10:03:45.752,1.640,-0.218,0.021,-0.969
1636013025792,2021-11-04T10:03:45.792,1.680,-0.215,0.025,-0.969
1636013025832,2021-11-04T10:03:45.832,1.720,-0.214,0.026,-0.969
1636013025872,2021-11-04T10:03:45.872,1.760,-0.218,0.026,-0.969
1636013025912,2021-11-04T10:03:45.912,1.800,-0.220,0.023,-0.970
1636013025952,2021-11-04T10:03:45.952,1.840,-0.218,0.019,-0.969
1636013025992,2021-11-04T10:03:45.992,1.880,-0.210,0.023,-0.970
1636013026032,2021-11-04T10:03:46.032,1.920,-0.213,0.024,-0.971
1636013026072,2021-11-04T10:03:46.072,1.960,-0.211,0.018,-0.970
1636013026112,2021-11-04T10:03:46.112,2.000,-0.212,0.017,-0.969
1636013026152,2021-11-04T10:03:46.152,2.040,-0.214,0.019,-0.970
1636013026192,2021-11-04T10:03:46.192,2.080,-0.218,0.015,-0.969
1636013026232,2021-11-04T10:03:46.232,2.120,-0.215,0.020,-0.967
1636013026272,2021-11-04T10:03:46.272,2.160,-0.212,0.024,-0.970
1636013026312,2021-11-04T10:03:46.312,2.200,-0.214,0.016,-0.970
1636013026352,2021-11-04T10:03:46.352,2.240,-0.213,0.014,-0.970
1636013026392,2021-11-04T10:03:46.392,2.280,-0.216,0.020,-0.969
1636013026432,2021-11-04T10:03:46.432,2.320,-0.214,0.020,-0.969
1636013026472,2021-11-04T10:03:46.472,2.360,-0.215,0.020,-0.970
1636013026512,2021-11-04T10:03:46.512,2.400,-0.214,0.021,-0.970
1636013026552,2021-11-04T10:03:46.552,2.440,-0.211,0.017,-0.970
1636013026592,2021-11-04T10:03:46.592,2.480,-0.211,0.018,-0.971
1636013026632,2021-11-04T10:03:46.632,2.520,-0.214,0.022,-0.968
1636013026672,2021-11-04T10:03:46.672,2.560,-0.216,0.022,-0.968
1636013026712,2021-11-04T10:03:46.712,2.600,-0.214,0.016,-0.970
1636013026752,2021-11-04T10:03:46.752,2.640,-0.213,0.018,-0.969
1636013026792,2021-11-04T10:03:46.792,2.680,-0.208,0.017,-0.971
1636013026832,2021-11-04T10:03:46.832,2.720,-0.210,0.019,-0.970
1636013026872,2021-11-04T10:03:46.872,2.760,-0.217,0.015,-0.968
1636013026912,2021-11-04T10:03:46.912,2.800,-0.220,0.011,-0.968
1636013026952,2021-11-04T10:03:46.952,2.840,-0.213,0.023,-0.969
1636013026992,2021-11-04T10:03:46.992,2.880,-0.210,0.026,-0.971
1636013027032,2021-11-04T10:03:47.032,2.920,-0.211,0.015,-0.971
1636013027072,2021-11-04T10:03:47.072,2.960,-0.209,0.016,-0.969
1636013027112,2021-11-04T10:03:47.112,3.000,-0.210,0.011,-0.970
1636013027152,2021-11-04T10:03:47.152,3.040,-0.212,0.011,-0.970
1636013027192,2021-11-04T10:03:47.192,3.080,-0.210,0.018,-0.970
1636013027232,2021-11-04T10:03:47.232,3.120,-0.210,0.022,-0.971
1636013027272,2021-11-04T10:03:47.272,3.160,-0.215,0.012,-0.970
1636013027312,2021-11-04T10:03:47.312,3.200,-0.216,0.004,-0.971
1636013027352,2021-11-04T10:03:47.352,3.240,-0.203,0.004,-0.969
1636013027392,2021-11-04T10:03:47.392,3.280,-0.200,0.010,-0.971
1636013027432,2021-11-04T10:03:47.432,3.320,-0.205,0.008,-0.973
1636013027472,2021-11-04T10:03:47.472,3.360,-0.208,0.005,-0.971
1636013027512,2021-11-04T10:03:47.512,3.400,-0.207,0.003,-0.971
1636013027552,2021-11-04T10:03:47.552,3.440,-0.209,0.004,-0.972
1636013027592,2021-11-04T10:03:47.592,3.480,-0.204,0.004,-0.972
1636013027632,2021-11-04T10:03:47.632,3.520,-0.200,0.009,-0.972
1636013027672,2021-11-04T10:03:47.672,3.560,-0.204,0.014,-0.972
1636013027712,2021-11-04T10:03:47.712,3.600,-0.210,0.006,-0.971
1636013027752,2021-11-04T10:03:47.752,3.640,-0.212,0.006,-0.970
1636013027792,2021-11-04T10:03:47.792,3.680,-0.205,0.009,-0.971
1636013027832,2021-11-04T10:03:47.832,3.720,-0.200,0.007,-0.973
1636013027872,2021-11-04T10:03:47.872,3.760,-0.201,0.008,-0.973
1636013027912,2021-11-04T10:03:47.912,3.800,-0.203,0.004,-0.972
1636013027952,2021-11-04T10:03:47.952,3.840,-0.208,0.007,-0.970
1636013027992,2021-11-04T10:03:47.992,3.880,-0.208,0.003,-0.970
