epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635244425612,2021-10-26T13.33.45.612,0.000,0.274,-0.031,-0.919
1635244425652,2021-10-26T13.33.45.652,0.040,0.276,-0.031,-0.927
1635244425692,2021-10-26T13.33.45.692,0.080,0.278,-0.030,-0.924
1635244425732,2021-10-26T13.33.45.732,0.120,0.279,-0.031,-0.922
1635244425772,2021-10-26T13.33.45.772,0.160,0.278,-0.031,-0.924
1635244425812,2021-10-26T13.33.45.812,0.200,0.276,-0.031,-0.925
1635244425852,2021-10-26T13.33.45.852,0.240,0.274,-0.031,-0.925
1635244425892,2021-10-26T13.33.45.892,0.280,0.277,-0.033,-0.924
1635244425932,2021-10-26T13.33.45.932,0.320,0.275,-0.029,-0.925
1635244425972,2021-10-26T13.33.45.972,0.360,0.274,-0.031,-0.926
1635244426012,2021-10-26T13.33.46.012,0.400,0.275,-0.026,-0.925
1635244426052,2021-10-26T13.33.46.052,0.440,0.277,-0.030,-0.925
1635244426092,2021-10-26T13.33.46.092,0.480,0.275,-0.032,-0.925
1635244426132,2021-10-26T13.33.46.132,0.520,0.276,-0.030,-0.924
1635244426172,2021-10-26T13.33.46.172,0.560,0.277,-0.030,-0.924
1635244426212,2021-10-26T13.33.46.212,0.600,0.273,-0.031,-0.925
1635244426252,2021-10-26T13.33.46.252,0.640,0.277,-0.035,-0.923
1635244426292,2021-10-26T13.33.46.292,0.680,0.275,-0.030,-0.924
1635244426332,2021-10-26T13.33.46.332,0.720,0.278,-0.034,-0.923
1635244426372,2021-10-26T13.33.46.372,0.760,0.275,-0.033,-0.925
1635244426412,2021-10-26T13.33.46.412,0.800,0.276,-0.033,-0.925
1635244426452,2021-10-26T13.33.46.452,0.840,0.279,-0.033,-0.924
1635244426492,2021-10-26T13.33.46.492,0.880,0.275,-0.032,-0.925
1635244426532,2021-10-26T13.33.46.532,0.920,0.276,-0.033,-0.924
1635244426572,2021-10-26T13.33.46.572,0.960,0.278,-0.031,-0.924
1635244426612,2021-10-26T13.33.46.612,1.000,0.278,-0.034,-0.924
1635244426652,2021-10-26T13.33.46.652,1.040,0.276,-0.032,-0.925
1635244426692,2021-10-26T13.33.46.692,1.080,0.276,-0.028,-0.924
1635244426732,2021-10-26T13.33.46.732,1.120,0.277,-0.031,-0.923
1635244426772,2021-10-26T13.33.46.772,1.160,0.276,-0.030,-0.925
1635244426812,2021-10-26T13.33.46.812,1.200,0.278,-0.031,-0.924
1635244426852,2021-10-26T13.33.46.852,1.240,0.276,-0.030,-0.924
1635244426892,2021-10-26T13.33.46.892,1.280,0.277,-0.033,-0.923
1635244426932,2021-10-26T13.33.46.932,1.320,0.276,-0.030,-0.923
1635244426972,2021-10-26T13.33.46.972,1.360,0.276,-0.029,-0.924
1635244427012,2021-10-26T13.33.47.012,1.400,0.278,-0.031,-0.923
1635244427052,2021-10-26T13.33.47.052,1.440,0.276,-0.032,-0.923
1635244427092,2021-10-26T13.33.47.092,1.480,0.276,-0.032,-0.924
1635244427132,2021-10-26T13.33.47.132,1.520,0.278,-0.034,-0.924
1635244427172,2021-10-26T13.33.47.172,1.560,0.277,-0.033,-0.926
1635244427212,2021-10-26T13.33.47.212,1.600,0.276,-0.033,-0.923
1635244427252,2021-10-26T13.33.47.252,1.640,0.278,-0.034,-0.923
1635244427292,2021-10-26T13.33.47.292,1.680,0.277,-0.031,-0.925
1635244427332,2021-10-26T13.33.47.332,1.720,0.278,-0.033,-0.923
1635244427372,2021-10-26T13.33.47.372,1.760,0.277,-0.033,-0.924
1635244427412,2021-10-26T13.33.47.412,1.800,0.276,-0.033,-0.924
1635244427452,2021-10-26T13.33.47.452,1.840,0.276,-0.033,-0.924
1635244427492,2021-10-26T13.33.47.492,1.880,0.277,-0.034,-0.923
1635244427532,2021-10-26T13.33.47.532,1.920,0.276,-0.031,-0.923
1635244427572,2021-10-26T13.33.47.572,1.960,0.276,-0.033,-0.923
1635244427612,2021-10-26T13.33.47.612,2.000,0.275,-0.032,-0.924
1635244427652,2021-10-26T13.33.47.652,2.040,0.278,-0.033,-0.922
1635244427692,2021-10-26T13.33.47.692,2.080,0.278,-0.032,-0.922
1635244427732,2021-10-26T13.33.47.732,2.120,0.276,-0.031,-0.925
1635244427772,2021-10-26T13.33.47.772,2.160,0.277,-0.034,-0.923
1635244427812,2021-10-26T13.33.47.812,2.200,0.277,-0.031,-0.923
1635244427852,2021-10-26T13.33.47.852,2.240,0.278,-0.033,-0.923
1635244427892,2021-10-26T13.33.47.892,2.280,0.277,-0.031,-0.924
1635244427932,2021-10-26T13.33.47.932,2.320,0.275,-0.030,-0.925
1635244427972,2021-10-26T13.33.47.972,2.360,0.277,-0.032,-0.924
1635244428012,2021-10-26T13.33.48.012,2.400,0.276,-0.030,-0.923
