epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636270049998,2021-11-07T09.27.29.998,0.000,-0.122,-0.732,0.488
1636270050038,2021-11-07T09.27.30.038,0.040,-0.671,-0.579,0.793
1636270050078,2021-11-07T09.27.30.078,0.080,-0.823,-0.305,0.488
1636270050118,2021-11-07T09.27.30.118,0.120,1.738,0.061,0.183
1636270050158,2021-11-07T09.27.30.158,0.160,3.476,0.640,-0.091
1636270050198,2021-11-07T09.27.30.198,0.200,0.000,0.488,-0.183
1636270050238,2021-11-07T09.27.30.238,0.240,-1.128,0.579,-0.091
1636270050278,2021-11-07T09.27.30.278,0.280,-0.396,0.396,0.274
1636270050318,2021-11-07T09.27.30.318,0.320,-0.701,-0.061,0.457
1636270050358,2021-11-07T09.27.30.358,0.360,-1.402,-0.183,0.396
1636270050398,2021-11-07T09.27.30.398,0.400,0.183,0.579,-0.213
1636270050438,2021-11-07T09.27.30.438,0.440,1.220,0.610,-0.549
1636270050478,2021-11-07T09.27.30.478,0.480,1.372,0.183,-0.244
1636270050518,2021-11-07T09.27.30.518,0.520,1.616,0.030,-0.030
1636270050558,2021-11-07T09.27.30.558,0.560,0.000,-0.152,0.000
1636270050598,2021-11-07T09.27.30.598,0.600,-0.244,0.152,0.122
1636270050638,2021-11-07T09.27.30.638,0.640,-0.030,-0.061,0.335
1636270050678,2021-11-07T09.27.30.678,0.680,-0.183,-0.366,0.396
1636270050718,2021-11-07T09.27.30.718,0.720,-0.366,-0.427,0.488
1636270050758,2021-11-07T09.27.30.758,0.760,0.427,-0.244,0.488
1636270050798,2021-11-07T09.27.30.798,0.800,-0.610,-0.366,0.945
1636270050838,2021-11-07T09.27.30.838,0.840,-1.280,-0.610,1.189
1636270050878,2021-11-07T09.27.30.878,0.880,-1.250,-0.335,0.945
1636270050918,2021-11-07T09.27.30.918,0.920,-1.250,-0.518,1.037
1636270050958,2021-11-07T09.27.30.958,0.960,-0.396,-0.884,0.976
1636270050998,2021-11-07T09.27.30.998,1.000,0.518,-0.945,0.945
1636270051038,2021-11-07T09.27.31.038,1.040,0.305,-0.854,0.915
1636270051078,2021-11-07T09.27.31.078,1.080,-0.152,-0.610,0.610
1636270051118,2021-11-07T09.27.31.118,1.120,0.061,-0.396,0.518
1636270051158,2021-11-07T09.27.31.158,1.160,-0.183,-0.244,0.335
1636270051198,2021-11-07T09.27.31.198,1.200,-0.549,0.000,0.000
1636270051238,2021-11-07T09.27.31.238,1.240,-0.976,0.000,-0.183
1636270051278,2021-11-07T09.27.31.278,1.280,-0.091,-0.213,0.030
1636270051318,2021-11-07T09.27.31.318,1.320,0.305,-0.335,0.213
1636270051358,2021-11-07T09.27.31.358,1.360,0.579,-0.427,0.335
1636270051398,2021-11-07T09.27.31.398,1.400,-0.061,-0.244,0.335
1636270051438,2021-11-07T09.27.31.438,1.440,-0.457,-0.305,0.488
1636270051478,2021-11-07T09.27.31.478,1.480,-0.610,-0.305,0.579
1636270051518,2021-11-07T09.27.31.518,1.520,-0.610,-0.305,0.518
1636270051558,2021-11-07T09.27.31.558,1.560,-0.427,-0.183,0.427
1636270051598,2021-11-07T09.27.31.598,1.600,-0.244,-0.183,0.457
1636270051638,2021-11-07T09.27.31.638,1.640,-0.274,-0.366,0.488
1636270051678,2021-11-07T09.27.31.678,1.680,-0.854,-0.122,0.305
1636270051718,2021-11-07T09.27.31.718,1.720,-0.823,0.061,0.000
1636270051758,2021-11-07T09.27.31.758,1.760,-0.244,-0.213,-0.274
1636270051798,2021-11-07T09.27.31.798,1.800,0.152,-0.671,-0.335
1636270051838,2021-11-07T09.27.31.838,1.840,0.000,0.091,-0.305
1636270051878,2021-11-07T09.27.31.878,1.880,-0.091,0.305,-0.244
1636270051918,2021-11-07T09.27.31.918,1.920,0.305,0.152,-0.366
1636270051958,2021-11-07T09.27.31.958,1.960,0.823,0.244,-0.457
1636270051998,2021-11-07T09.27.31.998,2.000,0.976,0.305,-0.122
1636270052038,2021-11-07T09.27.32.038,2.040,-0.091,-0.366,-0.061
1636270052078,2021-11-07T09.27.32.078,2.080,-0.213,-0.701,-0.579
1636270052118,2021-11-07T09.27.32.118,2.120,0.854,-0.244,-0.518
1636270052158,2021-11-07T09.27.32.158,2.160,0.427,0.244,0.091
1636270052198,2021-11-07T09.27.32.198,2.200,-0.854,0.305,0.457
