epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636548333066,2021-11-10T14.45.33.066,0.000,-0.244,-0.945,-0.091
1636548333106,2021-11-10T14.45.33.106,0.040,0.122,-1.006,-0.366
1636548333146,2021-11-10T14.45.33.146,0.080,0.122,-0.823,-0.183
1636548333186,2021-11-10T14.45.33.186,0.120,0.061,-0.884,-0.244
1636548333226,2021-11-10T14.45.33.226,0.160,0.000,-0.884,-0.244
1636548333266,2021-11-10T14.45.33.266,0.200,0.030,-0.915,-0.244
1636548333306,2021-11-10T14.45.33.306,0.240,0.000,-0.915,-0.213
1636548333346,2021-11-10T14.45.33.346,0.280,0.122,-0.884,-0.213
1636548333386,2021-11-10T14.45.33.386,0.320,0.244,-0.793,-0.305
1636548333426,2021-11-10T14.45.33.426,0.360,0.183,-0.823,-0.152
1636548333466,2021-11-10T14.45.33.466,0.400,0.305,-0.854,-0.183
1636548333506,2021-11-10T14.45.33.506,0.440,0.183,-0.793,-0.122
1636548333546,2021-11-10T14.45.33.546,0.480,0.122,-0.823,-0.030
1636548333586,2021-11-10T14.45.33.586,0.520,0.091,-0.823,-0.061
1636548333626,2021-11-10T14.45.33.626,0.560,0.000,-0.854,-0.152
1636548333666,2021-11-10T14.45.33.666,0.600,0.183,-0.915,-0.274
1636548333706,2021-11-10T14.45.33.706,0.640,0.305,-0.823,-0.335
1636548333746,2021-11-10T14.45.33.746,0.680,0.183,-0.854,-0.427
1636548333786,2021-11-10T14.45.33.786,0.720,0.000,-0.823,-0.183
1636548333826,2021-11-10T14.45.33.826,0.760,0.061,-0.793,0.000
1636548333866,2021-11-10T14.45.33.866,0.800,-0.091,-0.823,0.000
1636548333906,2021-11-10T14.45.33.906,0.840,0.183,-0.823,-0.122
1636548333946,2021-11-10T14.45.33.946,0.880,0.122,-0.732,-0.122
1636548333986,2021-11-10T14.45.33.986,0.920,0.030,-0.762,-0.030
1636548334026,2021-11-10T14.45.34.026,0.960,0.152,-0.701,-0.152
1636548334066,2021-11-10T14.45.34.066,1.000,0.000,-0.854,-0.061
1636548334106,2021-11-10T14.45.34.106,1.040,0.091,-0.732,-0.030
1636548334146,2021-11-10T14.45.34.146,1.080,0.030,-0.793,-0.122
1636548334186,2021-11-10T14.45.34.186,1.120,0.030,-0.854,-0.122
