epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635260463965,2021-10-26T18.01.03.965,0.000,0.061,-0.152,-0.030
1635260464005,2021-10-26T18.01.04.005,0.040,0.518,-0.183,0.152
1635260464045,2021-10-26T18.01.04.045,0.080,-0.030,-0.793,0.427
1635260464085,2021-10-26T18.01.04.085,0.120,-0.610,-0.457,0.335
1635260464125,2021-10-26T18.01.04.125,0.160,-0.579,0.396,0.030
1635260464165,2021-10-26T18.01.04.165,0.200,-0.610,-0.183,0.122
1635260464205,2021-10-26T18.01.04.205,0.240,-0.427,0.244,0.061
1635260464245,2021-10-26T18.01.04.245,0.280,-0.488,0.183,0.152
1635260464285,2021-10-26T18.01.04.285,0.320,-0.244,0.244,0.122
1635260464325,2021-10-26T18.01.04.325,0.360,-0.427,0.488,0.183
1635260464365,2021-10-26T18.01.04.365,0.400,-0.366,0.396,0.000
1635260464405,2021-10-26T18.01.04.405,0.440,-0.244,-0.152,0.122
1635260464445,2021-10-26T18.01.04.445,0.480,-0.335,-0.427,-0.030
1635260464485,2021-10-26T18.01.04.485,0.520,-0.579,-0.457,-0.701
1635260464525,2021-10-26T18.01.04.525,0.560,-0.488,-1.006,-1.372
1635260464565,2021-10-26T18.01.04.565,0.600,-0.244,-1.341,-1.067
1635260464605,2021-10-26T18.01.04.605,0.640,-0.122,-0.854,0.183
1635260464645,2021-10-26T18.01.04.645,0.680,0.122,-0.610,0.640
1635260464685,2021-10-26T18.01.04.685,0.720,0.335,0.183,0.244
1635260464725,2021-10-26T18.01.04.725,0.760,0.000,0.549,0.152
1635260464765,2021-10-26T18.01.04.765,0.800,-0.427,-0.183,0.396
1635260464805,2021-10-26T18.01.04.805,0.840,-0.549,0.244,0.335
1635260464845,2021-10-26T18.01.04.845,0.880,-0.488,0.457,-0.061
1635260464885,2021-10-26T18.01.04.885,0.920,-0.457,1.037,-0.274
1635260464925,2021-10-26T18.01.04.925,0.960,-0.884,1.799,0.152
1635260464965,2021-10-26T18.01.04.965,1.000,-1.463,3.720,0.549
1635260465005,2021-10-26T18.01.05.005,1.040,-1.098,5.732,0.823
1635260465045,2021-10-26T18.01.05.045,1.080,3.384,3.171,-0.976
1635260465085,2021-10-26T18.01.05.085,1.120,15.793,-2.957,-4.543
1635260465125,2021-10-26T18.01.05.125,1.160,29.146,5.152,-8.811
1635260465165,2021-10-26T18.01.05.165,1.200,85.091,45.518,-30.030
1635260465205,2021-10-26T18.01.05.205,1.240,164.970,49.878,-43.293
1635260465245,2021-10-26T18.01.05.245,1.280,276.860,91.341,-59.665
1635260465285,2021-10-26T18.01.05.285,1.320,191.829,195.457,-70.640
1635260465325,2021-10-26T18.01.05.325,1.360,129.573,222.378,-118.110
1635260465365,2021-10-26T18.01.05.365,1.400,156.220,155.915,-171.067
