epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635084717673,2021-10-24T17:11:57.673,0.000,0.183,0.193,-0.911
1635084717713,2021-10-24T17:11:57.713,0.040,0.191,0.208,-0.913
1635084717753,2021-10-24T17:11:57.753,0.080,0.188,0.181,-0.904
1635084717793,2021-10-24T17:11:57.793,0.120,0.206,0.181,-0.867
1635084717833,2021-10-24T17:11:57.833,0.160,0.270,0.211,-0.907
1635084717873,2021-10-24T17:11:57.873,0.200,0.324,0.187,-0.900
1635084717913,2021-10-24T17:11:57.913,0.240,0.429,0.242,-0.808
1635084717953,2021-10-24T17:11:57.953,0.280,0.529,0.314,-0.759
1635084717993,2021-10-24T17:11:57.993,0.320,0.550,0.297,-0.763
1635084718033,2021-10-24T17:11:58.033,0.360,0.618,0.283,-0.741
1635084718073,2021-10-24T17:11:58.073,0.400,0.638,0.246,-0.740
1635084718113,2021-10-24T17:11:58.113,0.440,0.594,0.242,-0.728
1635084718153,2021-10-24T17:11:58.153,0.480,0.547,0.265,-0.745
1635084718193,2021-10-24T17:11:58.193,0.520,0.504,0.286,-0.744
1635084718233,2021-10-24T17:11:58.233,0.560,0.518,0.295,-0.733
1635084718273,2021-10-24T17:11:58.273,0.600,0.535,0.285,-0.740
1635084718313,2021-10-24T17:11:58.313,0.640,0.550,0.289,-0.734
1635084718353,2021-10-24T17:11:58.353,0.680,0.530,0.277,-0.723
1635084718393,2021-10-24T17:11:58.393,0.720,0.531,0.272,-0.755
1635084718433,2021-10-24T17:11:58.433,0.760,0.539,0.287,-0.744
1635084718473,2021-10-24T17:11:58.473,0.800,0.524,0.293,-0.729
1635084718513,2021-10-24T17:11:58.513,0.840,0.526,0.286,-0.743
1635084718553,2021-10-24T17:11:58.553,0.880,0.528,0.284,-0.751
1635084718593,2021-10-24T17:11:58.593,0.920,0.536,0.297,-0.739
1635084718633,2021-10-24T17:11:58.633,0.960,0.527,0.294,-0.740
1635084718673,2021-10-24T17:11:58.673,1.000,0.529,0.294,-0.750
1635084718713,2021-10-24T17:11:58.713,1.040,0.541,0.318,-0.739
1635084718753,2021-10-24T17:11:58.753,1.080,0.523,0.328,-0.718
1635084718793,2021-10-24T17:11:58.793,1.120,0.519,0.341,-0.736
1635084718833,2021-10-24T17:11:58.833,1.160,0.539,0.351,-0.766
1635084718873,2021-10-24T17:11:58.873,1.200,0.528,0.332,-0.727
1635084718913,2021-10-24T17:11:58.913,1.240,0.497,0.310,-0.745
1635084718953,2021-10-24T17:11:58.953,1.280,0.474,0.311,-0.752
1635084718993,2021-10-24T17:11:58.993,1.320,0.483,0.403,-0.705
1635084719033,2021-10-24T17:11:59.033,1.360,0.504,0.415,-0.717
1635084719073,2021-10-24T17:11:59.073,1.400,0.507,0.358,-0.743
1635084719113,2021-10-24T17:11:59.113,1.440,0.482,0.361,-0.760
1635084719153,2021-10-24T17:11:59.153,1.480,0.439,0.353,-0.732
1635084719193,2021-10-24T17:11:59.193,1.520,0.413,0.360,-0.728
1635084719233,2021-10-24T17:11:59.233,1.560,0.405,0.406,-0.756
