epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636638173300,2021-11-11T15:42:53.300,0.000,-0.176,-0.077,-0.970
1636638173340,2021-11-11T15:42:53.340,0.040,-0.178,-0.080,-0.977
1636638173380,2021-11-11T15:42:53.380,0.080,-0.176,-0.084,-0.976
1636638173420,2021-11-11T15:42:53.420,0.120,-0.178,-0.079,-0.975
1636638173460,2021-11-11T15:42:53.460,0.160,-0.176,-0.080,-0.977
1636638173500,2021-11-11T15:42:53.500,0.200,-0.178,-0.086,-0.975
1636638173540,2021-11-11T15:42:53.540,0.240,-0.173,-0.084,-0.975
1636638173580,2021-11-11T15:42:53.580,0.280,-0.176,-0.085,-0.976
1636638173620,2021-11-11T15:42:53.620,0.320,-0.181,-0.083,-0.975
1636638173660,2021-11-11T15:42:53.660,0.360,-0.178,-0.086,-0.975
1636638173700,2021-11-11T15:42:53.700,0.400,-0.178,-0.085,-0.975
1636638173740,2021-11-11T15:42:53.740,0.440,-0.177,-0.086,-0.975
1636638173780,2021-11-11T15:42:53.780,0.480,-0.178,-0.088,-0.975
1636638173820,2021-11-11T15:42:53.820,0.520,-0.177,-0.085,-0.976
1636638173860,2021-11-11T15:42:53.860,0.560,-0.178,-0.088,-0.975
1636638173900,2021-11-11T15:42:53.900,0.600,-0.176,-0.086,-0.975
1636638173940,2021-11-11T15:42:53.940,0.640,-0.179,-0.085,-0.975
1636638173980,2021-11-11T15:42:53.980,0.680,-0.177,-0.086,-0.976
1636638174020,2021-11-11T15:42:54.020,0.720,-0.178,-0.084,-0.976
1636638174060,2021-11-11T15:42:54.060,0.760,-0.179,-0.085,-0.975
1636638174100,2021-11-11T15:42:54.100,0.800,-0.176,-0.087,-0.974
1636638174140,2021-11-11T15:42:54.140,0.840,-0.176,-0.087,-0.974
1636638174180,2021-11-11T15:42:54.180,0.880,-0.177,-0.087,-0.974
1636638174220,2021-11-11T15:42:54.220,0.920,-0.178,-0.084,-0.975
1636638174260,2021-11-11T15:42:54.260,0.960,-0.178,-0.084,-0.975
1636638174300,2021-11-11T15:42:54.300,1.000,-0.178,-0.086,-0.974
1636638174340,2021-11-11T15:42:54.340,1.040,-0.179,-0.085,-0.975
1636638174380,2021-11-11T15:42:54.380,1.080,-0.177,-0.086,-0.977
1636638174420,2021-11-11T15:42:54.420,1.120,-0.179,-0.087,-0.974
1636638174460,2021-11-11T15:42:54.460,1.160,-0.179,-0.088,-0.974
1636638174500,2021-11-11T15:42:54.500,1.200,-0.179,-0.086,-0.975
1636638174540,2021-11-11T15:42:54.540,1.240,-0.178,-0.085,-0.975
1636638174580,2021-11-11T15:42:54.580,1.280,-0.177,-0.087,-0.975
1636638174620,2021-11-11T15:42:54.620,1.320,-0.181,-0.083,-0.975
1636638174660,2021-11-11T15:42:54.660,1.360,-0.178,-0.083,-0.975
1636638174700,2021-11-11T15:42:54.700,1.400,-0.177,-0.092,-0.975
1636638174740,2021-11-11T15:42:54.740,1.440,-0.177,-0.086,-0.975
1636638174780,2021-11-11T15:42:54.780,1.480,-0.180,-0.085,-0.976
1636638174820,2021-11-11T15:42:54.820,1.520,-0.181,-0.087,-0.974
1636638174860,2021-11-11T15:42:54.860,1.560,-0.180,-0.088,-0.974
1636638174900,2021-11-11T15:42:54.900,1.600,-0.175,-0.087,-0.976
1636638174940,2021-11-11T15:42:54.940,1.640,-0.177,-0.087,-0.975
1636638174980,2021-11-11T15:42:54.980,1.680,-0.178,-0.090,-0.974
1636638175020,2021-11-11T15:42:55.020,1.720,-0.181,-0.088,-0.974
1636638175060,2021-11-11T15:42:55.060,1.760,-0.180,-0.086,-0.974
1636638175100,2021-11-11T15:42:55.100,1.800,-0.178,-0.088,-0.974
1636638175140,2021-11-11T15:42:55.140,1.840,-0.177,-0.086,-0.975
