epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635316252554,2021-10-27T09.30.52.554,0.000,-2.866,1.189,-0.091
1635316252594,2021-10-27T09.30.52.594,0.040,-2.744,2.012,-0.671
1635316252634,2021-10-27T09.30.52.634,0.080,-4.085,4.878,0.549
1635316252674,2021-10-27T09.30.52.674,0.120,-2.652,2.957,1.829
1635316252714,2021-10-27T09.30.52.714,0.160,0.762,1.159,1.250
1635316252754,2021-10-27T09.30.52.754,0.200,2.378,0.762,0.183
1635316252794,2021-10-27T09.30.52.794,0.240,3.628,0.183,-1.524
1635316252834,2021-10-27T09.30.52.834,0.280,4.482,3.232,-0.732
1635316252874,2021-10-27T09.30.52.874,0.320,4.360,-0.335,-1.433
1635316252914,2021-10-27T09.30.52.914,0.360,4.543,-3.598,-1.189
1635316252954,2021-10-27T09.30.52.954,0.400,3.902,-3.445,-0.152
1635316252994,2021-10-27T09.30.52.994,0.440,1.646,-3.293,-0.915
1635316253034,2021-10-27T09.30.53.034,0.480,2.226,-0.640,-0.518
1635316253074,2021-10-27T09.30.53.074,0.520,5.152,-4.482,-1.860
1635316253114,2021-10-27T09.30.53.114,0.560,3.780,-7.500,-1.860
1635316253154,2021-10-27T09.30.53.154,0.600,1.738,-5.976,-1.494
1635316253194,2021-10-27T09.30.53.194,0.640,1.463,-6.250,-1.646
1635316253234,2021-10-27T09.30.53.234,0.680,0.061,-5.793,-0.488
1635316253274,2021-10-27T09.30.53.274,0.720,1.037,-3.994,-0.030
1635316253314,2021-10-27T09.30.53.314,0.760,0.732,-2.409,0.884
1635316253354,2021-10-27T09.30.53.354,0.800,0.762,-1.098,0.061
1635316253394,2021-10-27T09.30.53.394,0.840,1.463,-1.646,-1.098
1635316253434,2021-10-27T09.30.53.434,0.880,-0.122,0.122,-0.335
1635316253474,2021-10-27T09.30.53.474,0.920,-0.335,1.189,-0.579
1635316253514,2021-10-27T09.30.53.514,0.960,0.213,-0.427,-0.854
1635316253554,2021-10-27T09.30.53.554,1.000,0.183,-0.732,-0.884
1635316253594,2021-10-27T09.30.53.594,1.040,-0.061,-0.183,-0.030
1635316253634,2021-10-27T09.30.53.634,1.080,0.091,-0.396,0.274
1635316253674,2021-10-27T09.30.53.674,1.120,0.152,-0.762,0.305
1635316253714,2021-10-27T09.30.53.714,1.160,-0.152,0.244,0.640
1635316253754,2021-10-27T09.30.53.754,1.200,0.335,-0.030,0.305
1635316253794,2021-10-27T09.30.53.794,1.240,-0.030,-1.220,0.640
1635316253834,2021-10-27T09.30.53.834,1.280,0.244,1.098,0.640
1635316253874,2021-10-27T09.30.53.874,1.320,0.884,-2.104,0.213
1635316253914,2021-10-27T09.30.53.914,1.360,0.457,-0.976,0.549
1635316253954,2021-10-27T09.30.53.954,1.400,0.152,0.244,0.366
1635316253994,2021-10-27T09.30.53.994,1.440,-0.366,0.427,0.762
1635316254034,2021-10-27T09.30.54.034,1.480,-0.213,1.189,0.701
1635316254074,2021-10-27T09.30.54.074,1.520,1.768,-2.561,-1.006
1635316254114,2021-10-27T09.30.54.114,1.560,0.366,-0.427,0.061
1635316254154,2021-10-27T09.30.54.154,1.600,0.030,0.366,0.793
1635316254194,2021-10-27T09.30.54.194,1.640,0.854,0.488,0.488
1635316254234,2021-10-27T09.30.54.234,1.680,0.152,0.488,1.128
1635316254274,2021-10-27T09.30.54.274,1.720,-1.006,3.323,1.860
1635316254314,2021-10-27T09.30.54.314,1.760,-0.091,2.805,0.701
1635316254354,2021-10-27T09.30.54.354,1.800,0.701,0.244,-0.335
1635316254394,2021-10-27T09.30.54.394,1.840,0.000,0.244,0.335
1635316254434,2021-10-27T09.30.54.434,1.880,0.579,-0.945,0.000
1635316254474,2021-10-27T09.30.54.474,1.920,0.793,-0.518,0.183
1635316254514,2021-10-27T09.30.54.514,1.960,-0.732,0.000,0.823
1635316254554,2021-10-27T09.30.54.554,2.000,0.061,-0.213,0.335
1635316254594,2021-10-27T09.30.54.594,2.040,0.305,-3.232,-0.366
1635316254634,2021-10-27T09.30.54.634,2.080,-0.030,-4.573,-1.189
1635316254674,2021-10-27T09.30.54.674,2.120,-0.213,1.585,-0.579
1635316254714,2021-10-27T09.30.54.714,2.160,-0.671,3.323,0.244
1635316254754,2021-10-27T09.30.54.754,2.200,0.610,1.067,-1.006
1635316254794,2021-10-27T09.30.54.794,2.240,-0.488,3.171,0.610
1635316254834,2021-10-27T09.30.54.834,2.280,-1.067,3.262,1.037
1635316254874,2021-10-27T09.30.54.874,2.320,-0.030,-2.073,-0.213
1635316254914,2021-10-27T09.30.54.914,2.360,-0.823,-1.463,0.915
1635316254954,2021-10-27T09.30.54.954,2.400,-0.305,0.213,0.549
1635316254994,2021-10-27T09.30.54.994,2.440,0.366,-1.280,-0.396
1635316255034,2021-10-27T09.30.55.034,2.480,-0.854,-0.945,0.884
1635316255074,2021-10-27T09.30.55.074,2.520,-0.915,-0.396,1.280
1635316255114,2021-10-27T09.30.55.114,2.560,-0.549,1.768,2.530
1635316255154,2021-10-27T09.30.55.154,2.600,-0.671,3.750,2.073
1635316255194,2021-10-27T09.30.55.194,2.640,-0.061,-1.463,-0.091
1635316255234,2021-10-27T09.30.55.234,2.680,-0.091,-0.305,-0.183
1635316255274,2021-10-27T09.30.55.274,2.720,-0.335,1.951,0.305
1635316255314,2021-10-27T09.30.55.314,2.760,-0.335,-0.122,-0.457
1635316255354,2021-10-27T09.30.55.354,2.800,-0.091,-1.860,-0.793
1635316255394,2021-10-27T09.30.55.394,2.840,-0.823,-2.012,0.793
1635316255434,2021-10-27T09.30.55.434,2.880,-0.701,-0.427,1.037
1635316255474,2021-10-27T09.30.55.474,2.920,-1.159,0.640,-0.244
1635316255514,2021-10-27T09.30.55.514,2.960,-0.762,4.207,1.098
1635316255554,2021-10-27T09.30.55.554,3.000,-1.921,2.957,1.799
1635316255594,2021-10-27T09.30.55.594,3.040,-2.043,2.530,-0.213
1635316255634,2021-10-27T09.30.55.634,3.080,-2.104,2.652,-0.335
1635316255674,2021-10-27T09.30.55.674,3.120,-0.732,2.256,-0.030
1635316255714,2021-10-27T09.30.55.714,3.160,-1.006,2.835,0.732
1635316255754,2021-10-27T09.30.55.754,3.200,-1.280,1.555,0.945
1635316255794,2021-10-27T09.30.55.794,3.240,-0.396,-0.213,0.030
1635316255834,2021-10-27T09.30.55.834,3.280,-0.549,2.256,-0.335
1635316255874,2021-10-27T09.30.55.874,3.320,-2.073,4.207,0.152
1635316255914,2021-10-27T09.30.55.914,3.360,-2.348,0.945,0.579
1635316255954,2021-10-27T09.30.55.954,3.400,-1.799,-0.457,0.579
1635316255994,2021-10-27T09.30.55.994,3.440,-1.098,-4.116,1.707
1635316256034,2021-10-27T09.30.56.034,3.480,-0.396,-4.787,2.104
1635316256074,2021-10-27T09.30.56.074,3.520,0.091,-7.256,1.677
1635316256114,2021-10-27T09.30.56.114,3.560,0.579,-0.945,1.646
1635316256154,2021-10-27T09.30.56.154,3.600,0.000,2.409,2.134
1635316256194,2021-10-27T09.30.56.194,3.640,0.579,2.805,0.518
1635316256234,2021-10-27T09.30.56.234,3.680,0.579,1.616,-1.372
1635316256274,2021-10-27T09.30.56.274,3.720,0.457,2.957,-1.921
1635316256314,2021-10-27T09.30.56.314,3.760,0.244,4.939,-1.159
1635316256354,2021-10-27T09.30.56.354,3.800,1.372,0.793,-1.982
1635316256394,2021-10-27T09.30.56.394,3.840,2.683,-0.396,-1.646
1635316256434,2021-10-27T09.30.56.434,3.880,1.768,3.537,0.122
1635316256474,2021-10-27T09.30.56.474,3.920,2.866,-2.287,-1.494
1635316256514,2021-10-27T09.30.56.514,3.960,3.750,-4.390,-1.402
1635316256554,2021-10-27T09.30.56.554,4.000,2.744,-5.915,1.006
1635316256594,2021-10-27T09.30.56.594,4.040,3.171,-1.463,0.488
1635316256634,2021-10-27T09.30.56.634,4.080,3.323,-2.805,-0.427
1635316256674,2021-10-27T09.30.56.674,4.120,3.232,-3.140,-1.098
1635316256714,2021-10-27T09.30.56.714,4.160,2.500,-3.323,-1.037
1635316256754,2021-10-27T09.30.56.754,4.200,2.073,-3.720,-2.043
1635316256794,2021-10-27T09.30.56.794,4.240,2.226,-4.360,-2.012
1635316256834,2021-10-27T09.30.56.834,4.280,0.518,-2.835,-0.152
1635316256874,2021-10-27T09.30.56.874,4.320,1.799,-3.110,-0.274
1635316256914,2021-10-27T09.30.56.914,4.360,1.799,-0.213,0.244
1635316256954,2021-10-27T09.30.56.954,4.400,0.976,1.677,0.152
1635316256994,2021-10-27T09.30.56.994,4.440,0.518,-1.189,-0.762
1635316257034,2021-10-27T09.30.57.034,4.480,-0.305,1.220,-1.128
1635316257074,2021-10-27T09.30.57.074,4.520,-0.030,1.951,-0.793
1635316257114,2021-10-27T09.30.57.114,4.560,0.610,-0.823,-0.579
1635316257154,2021-10-27T09.30.57.154,4.600,0.366,-0.244,0.244
1635316257194,2021-10-27T09.30.57.194,4.640,0.640,2.195,0.366
1635316257234,2021-10-27T09.30.57.234,4.680,1.402,-0.305,0.366
1635316257274,2021-10-27T09.30.57.274,4.720,1.220,-1.677,0.701
1635316257314,2021-10-27T09.30.57.314,4.760,0.793,-1.311,0.640
1635316257354,2021-10-27T09.30.57.354,4.800,0.640,-2.256,0.122
1635316257394,2021-10-27T09.30.57.394,4.840,0.366,-0.793,0.305
1635316257434,2021-10-27T09.30.57.434,4.880,0.427,-0.335,0.152
1635316257474,2021-10-27T09.30.57.474,4.920,0.457,0.000,0.000
1635316257514,2021-10-27T09.30.57.514,4.960,0.671,0.823,0.213
1635316257554,2021-10-27T09.30.57.554,5.000,0.366,0.823,0.549
1635316257594,2021-10-27T09.30.57.594,5.040,-0.213,0.213,0.640
1635316257634,2021-10-27T09.30.57.634,5.080,0.091,0.427,-0.152
1635316257674,2021-10-27T09.30.57.674,5.120,-0.305,0.122,-0.335
1635316257714,2021-10-27T09.30.57.714,5.160,-0.701,0.000,0.274
1635316257754,2021-10-27T09.30.57.754,5.200,-0.945,-0.610,0.366
