epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635055997664,2021-10-24T09:13:17.664,0.000,-0.136,0.207,-0.959
1635055997704,2021-10-24T09:13:17.704,0.040,-0.144,0.193,-0.970
1635055997744,2021-10-24T09:13:17.744,0.080,-0.146,0.188,-0.967
1635055997784,2021-10-24T09:13:17.784,0.120,-0.139,0.190,-0.966
1635055997824,2021-10-24T09:13:17.824,0.160,-0.137,0.198,-0.968
1635055997864,2021-10-24T09:13:17.864,0.200,-0.136,0.203,-0.968
1635055997904,2021-10-24T09:13:17.904,0.240,-0.131,0.209,-0.969
1635055997944,2021-10-24T09:13:17.944,0.280,-0.136,0.191,-0.967
1635055997984,2021-10-24T09:13:17.984,0.320,-0.133,0.181,-0.970
1635055998024,2021-10-24T09:13:18.024,0.360,-0.135,0.175,-0.971
1635055998064,2021-10-24T09:13:18.064,0.400,-0.134,0.182,-0.970
1635055998104,2021-10-24T09:13:18.104,0.440,-0.136,0.192,-0.968
1635055998144,2021-10-24T09:13:18.144,0.480,-0.131,0.192,-0.971
1635055998184,2021-10-24T09:13:18.184,0.520,-0.130,0.186,-0.970
1635055998224,2021-10-24T09:13:18.224,0.560,-0.122,0.193,-0.973
1635055998264,2021-10-24T09:13:18.264,0.600,-0.133,0.171,-0.975
1635055998304,2021-10-24T09:13:18.304,0.640,-0.138,0.195,-0.970
1635055998344,2021-10-24T09:13:18.344,0.680,-0.132,0.168,-0.971
1635055998384,2021-10-24T09:13:18.384,0.720,-0.141,0.156,-0.977
1635055998424,2021-10-24T09:13:18.424,0.760,-0.119,0.164,-0.980
1635055998464,2021-10-24T09:13:18.464,0.800,-0.140,0.183,-0.971
1635055998504,2021-10-24T09:13:18.504,0.840,-0.147,0.146,-0.966
1635055998544,2021-10-24T09:13:18.544,0.880,-0.159,0.144,-0.961
1635055998584,2021-10-24T09:13:18.584,0.920,-0.120,0.176,-0.980
1635055998624,2021-10-24T09:13:18.624,0.960,-0.100,0.193,-0.973
1635055998664,2021-10-24T09:13:18.664,1.000,-0.119,0.159,-0.975
1635055998704,2021-10-24T09:13:18.704,1.040,-0.121,0.126,-0.980
1635055998744,2021-10-24T09:13:18.744,1.080,-0.113,0.141,-0.976
1635055998784,2021-10-24T09:13:18.784,1.120,-0.078,0.170,-0.978
1635055998824,2021-10-24T09:13:18.824,1.160,-0.056,0.156,-0.980
1635055998864,2021-10-24T09:13:18.864,1.200,-0.089,0.160,-0.976
1635055998904,2021-10-24T09:13:18.904,1.240,-0.085,0.152,-0.977
1635055998944,2021-10-24T09:13:18.944,1.280,-0.080,0.160,-0.976
1635055998984,2021-10-24T09:13:18.984,1.320,-0.080,0.166,-0.975
1635055999024,2021-10-24T09:13:19.024,1.360,-0.078,0.161,-0.977
