epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636548333127,2021-11-10T14.45.33.127,0.000,-0.266,-0.208,-0.940
1636548333167,2021-11-10T14.45.33.167,0.040,-0.269,-0.210,-0.947
1636548333207,2021-11-10T14.45.33.207,0.080,-0.268,-0.209,-0.945
1636548333247,2021-11-10T14.45.33.247,0.120,-0.268,-0.208,-0.946
1636548333287,2021-11-10T14.45.33.287,0.160,-0.268,-0.211,-0.945
1636548333327,2021-11-10T14.45.33.327,0.200,-0.268,-0.207,-0.946
1636548333367,2021-11-10T14.45.33.367,0.240,-0.267,-0.212,-0.944
1636548333407,2021-11-10T14.45.33.407,0.280,-0.267,-0.210,-0.944
1636548333447,2021-11-10T14.45.33.447,0.320,-0.267,-0.209,-0.946
1636548333487,2021-11-10T14.45.33.487,0.360,-0.267,-0.211,-0.946
1636548333527,2021-11-10T14.45.33.527,0.400,-0.269,-0.210,-0.943
1636548333567,2021-11-10T14.45.33.567,0.440,-0.268,-0.210,-0.945
1636548333607,2021-11-10T14.45.33.607,0.480,-0.268,-0.208,-0.944
1636548333647,2021-11-10T14.45.33.647,0.520,-0.267,-0.210,-0.945
1636548333687,2021-11-10T14.45.33.687,0.560,-0.267,-0.210,-0.945
1636548333727,2021-11-10T14.45.33.727,0.600,-0.269,-0.211,-0.943
1636548333767,2021-11-10T14.45.33.767,0.640,-0.267,-0.210,-0.945
1636548333807,2021-11-10T14.45.33.807,0.680,-0.268,-0.211,-0.944
1636548333847,2021-11-10T14.45.33.847,0.720,-0.268,-0.208,-0.945
1636548333887,2021-11-10T14.45.33.887,0.760,-0.269,-0.210,-0.944
1636548333927,2021-11-10T14.45.33.927,0.800,-0.267,-0.211,-0.944
1636548333967,2021-11-10T14.45.33.967,0.840,-0.268,-0.209,-0.945
1636548334007,2021-11-10T14.45.34.007,0.880,-0.268,-0.211,-0.944
1636548334047,2021-11-10T14.45.34.047,0.920,-0.267,-0.210,-0.946
1636548334087,2021-11-10T14.45.34.087,0.960,-0.267,-0.210,-0.945
1636548334127,2021-11-10T14.45.34.127,1.000,-0.267,-0.211,-0.944
1636548334167,2021-11-10T14.45.34.167,1.040,-0.269,-0.210,-0.944
1636548334207,2021-11-10T14.45.34.207,1.080,-0.268,-0.209,-0.944
1636548334247,2021-11-10T14.45.34.247,1.120,-0.267,-0.210,-0.943
1636548334287,2021-11-10T14.45.34.287,1.160,-0.268,-0.210,-0.944
1636548334327,2021-11-10T14.45.34.327,1.200,-0.269,-0.210,-0.944
1636548334367,2021-11-10T14.45.34.367,1.240,-0.270,-0.210,-0.944
1636548334407,2021-11-10T14.45.34.407,1.280,-0.270,-0.211,-0.943
1636548334447,2021-11-10T14.45.34.447,1.320,-0.269,-0.214,-0.943
1636548334487,2021-11-10T14.45.34.487,1.360,-0.267,-0.207,-0.944
1636548334527,2021-11-10T14.45.34.527,1.400,-0.268,-0.207,-0.945
1636548334567,2021-11-10T14.45.34.567,1.440,-0.268,-0.209,-0.946
1636548334607,2021-11-10T14.45.34.607,1.480,-0.269,-0.208,-0.945
1636548334647,2021-11-10T14.45.34.647,1.520,-0.268,-0.211,-0.944
