epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635528521415,2021-10-29T20.28.41.415,0.000,1.646,1.037,-0.366
1635528521455,2021-10-29T20.28.41.455,0.040,1.433,0.213,-0.488
1635528521495,2021-10-29T20.28.41.495,0.080,0.213,-0.274,-0.457
1635528521535,2021-10-29T20.28.41.535,0.120,-0.396,-0.549,-0.427
1635528521575,2021-10-29T20.28.41.575,0.160,-1.311,1.067,-0.518
1635528521615,2021-10-29T20.28.41.615,0.200,-0.549,0.091,0.183
1635528521655,2021-10-29T20.28.41.655,0.240,0.305,1.159,1.341
1635528521695,2021-10-29T20.28.41.695,0.280,3.018,0.915,1.677
1635528521735,2021-10-29T20.28.41.735,0.320,6.006,-1.341,1.524
1635528521775,2021-10-29T20.28.41.775,0.360,6.677,-3.902,0.884
1635528521815,2021-10-29T20.28.41.815,0.400,7.256,-5.488,-0.640
1635528521855,2021-10-29T20.28.41.855,0.440,6.768,-6.707,-1.982
1635528521895,2021-10-29T20.28.41.895,0.480,4.573,-7.256,-2.744
1635528521935,2021-10-29T20.28.41.935,0.520,2.652,-4.878,-2.622
1635528521975,2021-10-29T20.28.41.975,0.560,-5.671,-1.738,0.823
1635528522015,2021-10-29T20.28.42.015,0.600,-9.482,-0.579,2.805
1635528522055,2021-10-29T20.28.42.055,0.640,-5.396,1.189,-2.713
1635528522095,2021-10-29T20.28.42.095,0.680,-0.061,-0.732,-5.457
1635528522135,2021-10-29T20.28.42.135,0.720,-0.396,-0.579,-2.896
1635528522175,2021-10-29T20.28.42.175,0.760,-0.457,-0.457,0.091
1635528522215,2021-10-29T20.28.42.215,0.800,0.518,-1.006,0.732
1635528522255,2021-10-29T20.28.42.255,0.840,0.854,-1.189,0.579
1635528522295,2021-10-29T20.28.42.295,0.880,0.335,-1.037,-0.091
1635528522335,2021-10-29T20.28.42.335,0.920,-0.457,0.366,-0.396
1635528522375,2021-10-29T20.28.42.375,0.960,-0.396,0.000,-0.457
1635528522415,2021-10-29T20.28.42.415,1.000,0.030,-0.366,-0.762
1635528522455,2021-10-29T20.28.42.455,1.040,1.159,-1.433,-0.793
1635528522495,2021-10-29T20.28.42.495,1.080,1.799,-2.165,-0.610
1635528522535,2021-10-29T20.28.42.535,1.120,1.921,-1.829,-0.152
1635528522575,2021-10-29T20.28.42.575,1.160,1.555,-2.012,0.488
1635528522615,2021-10-29T20.28.42.615,1.200,1.463,-1.128,0.305
1635528522655,2021-10-29T20.28.42.655,1.240,1.402,-1.128,-0.122
1635528522695,2021-10-29T20.28.42.695,1.280,-0.549,0.488,0.396
1635528522735,2021-10-29T20.28.42.735,1.320,-1.067,1.250,0.183
1635528522775,2021-10-29T20.28.42.775,1.360,-0.274,0.823,-1.128
1635528522815,2021-10-29T20.28.42.815,1.400,0.915,-1.372,-0.244
1635528522855,2021-10-29T20.28.42.855,1.440,0.213,-8.628,-0.579
1635528522895,2021-10-29T20.28.42.895,1.480,-0.518,-16.890,-4.482
1635528522935,2021-10-29T20.28.42.935,1.520,2.500,-16.555,-8.140
1635528522975,2021-10-29T20.28.42.975,1.560,-1.250,-6.677,-10.640
1635528523015,2021-10-29T20.28.43.015,1.600,-2.500,0.579,-8.506
1635528523055,2021-10-29T20.28.43.055,1.640,-13.171,11.250,-3.902
1635528523095,2021-10-29T20.28.43.095,1.680,-18.232,17.866,-7.439
1635528523135,2021-10-29T20.28.43.135,1.720,-10.884,12.622,-11.585
1635528523175,2021-10-29T20.28.43.175,1.760,-3.171,0.762,-11.646
1635528523215,2021-10-29T20.28.43.215,1.800,-1.494,-1.799,-11.646
1635528523255,2021-10-29T20.28.43.255,1.840,-1.006,-0.823,-11.829
1635528523295,2021-10-29T20.28.43.295,1.880,-0.518,0.762,-10.030
1635528523335,2021-10-29T20.28.43.335,1.920,-10.518,-2.744,-9.878
1635528523375,2021-10-29T20.28.43.375,1.960,-8.537,-14.909,-9.360
1635528523415,2021-10-29T20.28.43.415,2.000,0.213,-19.909,-8.872
1635528523455,2021-10-29T20.28.43.455,2.040,4.817,-24.695,-10.061
1635528523495,2021-10-29T20.28.43.495,2.080,23.049,-37.927,-9.787
1635528523535,2021-10-29T20.28.43.535,2.120,17.104,-21.982,-6.037
