epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636540428388,2021-11-10T12.33.48.388,0.000,0.186,0.093,-0.982
1636540428428,2021-11-10T12.33.48.428,0.040,0.190,0.096,-0.987
1636540428468,2021-11-10T12.33.48.468,0.080,0.187,0.099,-0.985
1636540428508,2021-11-10T12.33.48.508,0.120,0.188,0.096,-0.985
1636540428548,2021-11-10T12.33.48.548,0.160,0.186,0.092,-0.987
1636540428588,2021-11-10T12.33.48.588,0.200,0.186,0.095,-0.987
1636540428628,2021-11-10T12.33.48.628,0.240,0.189,0.097,-0.985
1636540428668,2021-11-10T12.33.48.668,0.280,0.187,0.097,-0.985
1636540428708,2021-11-10T12.33.48.708,0.320,0.186,0.098,-0.986
1636540428748,2021-11-10T12.33.48.748,0.360,0.184,0.093,-0.987
1636540428788,2021-11-10T12.33.48.788,0.400,0.187,0.095,-0.986
1636540428828,2021-11-10T12.33.48.828,0.440,0.189,0.101,-0.985
1636540428868,2021-11-10T12.33.48.868,0.480,0.188,0.095,-0.985
1636540428908,2021-11-10T12.33.48.908,0.520,0.188,0.095,-0.988
1636540428948,2021-11-10T12.33.48.948,0.560,0.186,0.099,-0.985
1636540428988,2021-11-10T12.33.48.988,0.600,0.186,0.094,-0.985
1636540429028,2021-11-10T12.33.49.028,0.640,0.186,0.097,-0.986
1636540429068,2021-11-10T12.33.49.068,0.680,0.187,0.098,-0.985
1636540429108,2021-11-10T12.33.49.108,0.720,0.186,0.096,-0.986
1636540429148,2021-11-10T12.33.49.148,0.760,0.184,0.097,-0.984
1636540429188,2021-11-10T12.33.49.188,0.800,0.186,0.094,-0.988
1636540429228,2021-11-10T12.33.49.228,0.840,0.186,0.095,-0.989
1636540429268,2021-11-10T12.33.49.268,0.880,0.187,0.097,-0.981
1636540429308,2021-11-10T12.33.49.308,0.920,0.188,0.103,-0.982
1636540429348,2021-11-10T12.33.49.348,0.960,0.184,0.095,-0.989
1636540429388,2021-11-10T12.33.49.388,1.000,0.184,0.092,-0.989
1636540429428,2021-11-10T12.33.49.428,1.040,0.189,0.098,-0.985
1636540429468,2021-11-10T12.33.49.468,1.080,0.188,0.098,-0.984
1636540429508,2021-11-10T12.33.49.508,1.120,0.188,0.096,-0.983
1636540429548,2021-11-10T12.33.49.548,1.160,0.187,0.096,-0.987
1636540429588,2021-11-10T12.33.49.588,1.200,0.182,0.092,-0.990
1636540429628,2021-11-10T12.33.49.628,1.240,0.187,0.099,-0.986
1636540429668,2021-11-10T12.33.49.668,1.280,0.188,0.097,-0.985
1636540429708,2021-11-10T12.33.49.708,1.320,0.185,0.094,-0.984
1636540429748,2021-11-10T12.33.49.748,1.360,0.188,0.095,-0.984
1636540429788,2021-11-10T12.33.49.788,1.400,0.188,0.096,-0.987
1636540429828,2021-11-10T12.33.49.828,1.440,0.186,0.093,-0.986
1636540429868,2021-11-10T12.33.49.868,1.480,0.187,0.096,-0.985
1636540429908,2021-11-10T12.33.49.908,1.520,0.187,0.096,-0.985
1636540429948,2021-11-10T12.33.49.948,1.560,0.188,0.095,-0.985
1636540429988,2021-11-10T12.33.49.988,1.600,0.189,0.096,-0.986
1636540430028,2021-11-10T12.33.50.028,1.640,0.186,0.091,-0.986
1636540430068,2021-11-10T12.33.50.068,1.680,0.189,0.090,-0.987
1636540430108,2021-11-10T12.33.50.108,1.720,0.193,0.095,-0.984
1636540430148,2021-11-10T12.33.50.148,1.760,0.188,0.097,-0.985
1636540430188,2021-11-10T12.33.50.188,1.800,0.187,0.088,-0.986
1636540430228,2021-11-10T12.33.50.228,1.840,0.186,0.087,-0.985
1636540430268,2021-11-10T12.33.50.268,1.880,0.189,0.092,-0.984
1636540430308,2021-11-10T12.33.50.308,1.920,0.192,0.094,-0.982
1636540430348,2021-11-10T12.33.50.348,1.960,0.190,0.094,-0.987
1636540430388,2021-11-10T12.33.50.388,2.000,0.185,0.089,-0.991
1636540430428,2021-11-10T12.33.50.428,2.040,0.186,0.091,-0.984
1636540430468,2021-11-10T12.33.50.468,2.080,0.189,0.097,-0.980
1636540430508,2021-11-10T12.33.50.508,2.120,0.188,0.096,-0.985
1636540430548,2021-11-10T12.33.50.548,2.160,0.187,0.090,-0.988
1636540430588,2021-11-10T12.33.50.588,2.200,0.187,0.090,-0.989
1636540430628,2021-11-10T12.33.50.628,2.240,0.188,0.096,-0.986
1636540430668,2021-11-10T12.33.50.668,2.280,0.188,0.095,-0.985
1636540430708,2021-11-10T12.33.50.708,2.320,0.185,0.093,-0.985
1636540430748,2021-11-10T12.33.50.748,2.360,0.188,0.095,-0.983
1636540430788,2021-11-10T12.33.50.788,2.400,0.186,0.094,-0.983
1636540430828,2021-11-10T12.33.50.828,2.440,0.188,0.096,-0.987
1636540430868,2021-11-10T12.33.50.868,2.480,0.189,0.095,-0.988
1636540430908,2021-11-10T12.33.50.908,2.520,0.186,0.093,-0.985
1636540430948,2021-11-10T12.33.50.948,2.560,0.188,0.100,-0.984
1636540430988,2021-11-10T12.33.50.988,2.600,0.186,0.092,-0.981
1636540431028,2021-11-10T12.33.51.028,2.640,0.186,0.092,-0.985
1636540431068,2021-11-10T12.33.51.068,2.680,0.189,0.096,-0.984
1636540431108,2021-11-10T12.33.51.108,2.720,0.187,0.095,-0.986
1636540431148,2021-11-10T12.33.51.148,2.760,0.186,0.097,-0.987
