epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1634998423486,2021-10-23T17.13.43.486,0.000,-0.549,0.030,0.122
1634998423526,2021-10-23T17.13.43.526,0.040,-0.915,0.091,0.305
1634998423566,2021-10-23T17.13.43.566,0.080,-0.335,0.030,0.396
1634998423606,2021-10-23T17.13.43.606,0.120,-0.183,-0.061,0.366
1634998423646,2021-10-23T17.13.43.646,0.160,-0.183,-0.152,0.335
1634998423686,2021-10-23T17.13.43.686,0.200,-0.427,-0.244,0.335
1634998423726,2021-10-23T17.13.43.726,0.240,-0.915,-0.122,0.244
1634998423766,2021-10-23T17.13.43.766,0.280,-0.305,-0.183,0.183
1634998423806,2021-10-23T17.13.43.806,0.320,-0.183,-0.305,0.152
1634998423846,2021-10-23T17.13.43.846,0.360,-0.091,-0.274,0.091
1634998423886,2021-10-23T17.13.43.886,0.400,0.213,-0.274,0.091
1634998423926,2021-10-23T17.13.43.926,0.440,0.274,-0.274,0.000
1634998423966,2021-10-23T17.13.43.966,0.480,0.976,-0.274,0.030
1634998424006,2021-10-23T17.13.44.006,0.520,0.732,-0.274,0.122
1634998424046,2021-10-23T17.13.44.046,0.560,-0.061,-0.183,0.122
1634998424086,2021-10-23T17.13.44.086,0.600,0.213,-0.152,0.091
1634998424126,2021-10-23T17.13.44.126,0.640,-0.488,-0.061,0.213
1634998424166,2021-10-23T17.13.44.166,0.680,-0.305,-0.122,0.274
1634998424206,2021-10-23T17.13.44.206,0.720,-1.006,-0.030,0.457
1634998424246,2021-10-23T17.13.44.246,0.760,-0.396,0.061,0.518
1634998424286,2021-10-23T17.13.44.286,0.800,-0.335,0.000,0.335
1634998424326,2021-10-23T17.13.44.326,0.840,-0.305,-0.122,0.305
1634998424366,2021-10-23T17.13.44.366,0.880,-0.183,-0.183,0.152
1634998424406,2021-10-23T17.13.44.406,0.920,-0.274,-0.152,0.030
1634998424446,2021-10-23T17.13.44.446,0.960,-0.244,-0.152,0.152
1634998424486,2021-10-23T17.13.44.486,1.000,-0.305,-0.152,0.183
1634998424526,2021-10-23T17.13.44.526,1.040,-0.305,-0.244,0.122
1634998424566,2021-10-23T17.13.44.566,1.080,-0.579,-0.122,0.274
1634998424606,2021-10-23T17.13.44.606,1.120,-0.152,-0.122,0.335
1634998424646,2021-10-23T17.13.44.646,1.160,-0.152,-0.152,0.274
1634998424686,2021-10-23T17.13.44.686,1.200,-0.884,-0.091,0.213
1634998424726,2021-10-23T17.13.44.726,1.240,-0.549,-0.122,0.213
1634998424766,2021-10-23T17.13.44.766,1.280,-0.061,-0.244,0.244
1634998424806,2021-10-23T17.13.44.806,1.320,-0.183,-0.213,0.305
1634998424846,2021-10-23T17.13.44.846,1.360,-0.274,-0.213,0.183
