epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635348762807,2021-10-27T18.32.42.807,0.000,-0.271,0.312,-0.932
1635348762847,2021-10-27T18.32.42.847,0.040,-0.268,0.324,-0.944
1635348762887,2021-10-27T18.32.42.887,0.080,-0.268,0.311,-0.943
1635348762927,2021-10-27T18.32.42.927,0.120,-0.272,0.317,-0.939
1635348762967,2021-10-27T18.32.42.967,0.160,-0.270,0.323,-0.940
1635348763007,2021-10-27T18.32.43.007,0.200,-0.264,0.317,-0.947
1635348763047,2021-10-27T18.32.43.047,0.240,-0.278,0.313,-0.939
1635348763087,2021-10-27T18.32.43.087,0.280,-0.276,0.303,-0.941
1635348763127,2021-10-27T18.32.43.127,0.320,-0.266,0.316,-0.945
1635348763167,2021-10-27T18.32.43.167,0.360,-0.272,0.318,-0.940
1635348763207,2021-10-27T18.32.43.207,0.400,-0.271,0.309,-0.941
1635348763247,2021-10-27T18.32.43.247,0.440,-0.269,0.316,-0.944
1635348763287,2021-10-27T18.32.43.287,0.480,-0.272,0.303,-0.944
1635348763327,2021-10-27T18.32.43.327,0.520,-0.275,0.312,-0.940
1635348763367,2021-10-27T18.32.43.367,0.560,-0.274,0.301,-0.943
1635348763407,2021-10-27T18.32.43.407,0.600,-0.270,0.312,-0.943
1635348763447,2021-10-27T18.32.43.447,0.640,-0.276,0.307,-0.941
1635348763487,2021-10-27T18.32.43.487,0.680,-0.270,0.314,-0.943
1635348763527,2021-10-27T18.32.43.527,0.720,-0.269,0.314,-0.944
1635348763567,2021-10-27T18.32.43.567,0.760,-0.275,0.304,-0.940
1635348763607,2021-10-27T18.32.43.607,0.800,-0.274,0.308,-0.940
1635348763647,2021-10-27T18.32.43.647,0.840,-0.264,0.310,-0.947
1635348763687,2021-10-27T18.32.43.687,0.880,-0.275,0.316,-0.935
1635348763727,2021-10-27T18.32.43.727,0.920,-0.273,0.277,-0.957
1635348763767,2021-10-27T18.32.43.767,0.960,-0.293,0.300,-0.937
1635348763807,2021-10-27T18.32.43.807,1.000,-0.294,0.300,-0.932
1635348763847,2021-10-27T18.32.43.847,1.040,-0.279,0.299,-0.949
1635348763887,2021-10-27T18.32.43.887,1.080,-0.279,0.301,-0.945
1635348763927,2021-10-27T18.32.43.927,1.120,-0.285,0.299,-0.941
1635348763967,2021-10-27T18.32.43.967,1.160,-0.282,0.297,-0.943
1635348764007,2021-10-27T18.32.44.007,1.200,-0.281,0.299,-0.945
1635348764047,2021-10-27T18.32.44.047,1.240,-0.283,0.301,-0.941
1635348764087,2021-10-27T18.32.44.087,1.280,-0.279,0.290,-0.946
1635348764127,2021-10-27T18.32.44.127,1.320,-0.286,0.302,-0.939
1635348764167,2021-10-27T18.32.44.167,1.360,-0.282,0.296,-0.941
1635348764207,2021-10-27T18.32.44.207,1.400,-0.276,0.305,-0.944
1635348764247,2021-10-27T18.32.44.247,1.440,-0.277,0.293,-0.945
1635348764287,2021-10-27T18.32.44.287,1.480,-0.280,0.299,-0.944
1635348764327,2021-10-27T18.32.44.327,1.520,-0.272,0.281,-0.950
1635348764367,2021-10-27T18.32.44.367,1.560,-0.275,0.292,-0.945
1635348764407,2021-10-27T18.32.44.407,1.600,-0.278,0.299,-0.944
1635348764447,2021-10-27T18.32.44.447,1.640,-0.275,0.302,-0.944
1635348764487,2021-10-27T18.32.44.487,1.680,-0.271,0.293,-0.947
1635348764527,2021-10-27T18.32.44.527,1.720,-0.272,0.293,-0.949
1635348764567,2021-10-27T18.32.44.567,1.760,-0.274,0.296,-0.945
1635348764607,2021-10-27T18.32.44.607,1.800,-0.274,0.294,-0.946
1635348764647,2021-10-27T18.32.44.647,1.840,-0.268,0.292,-0.949
1635348764687,2021-10-27T18.32.44.687,1.880,-0.267,0.293,-0.950
1635348764727,2021-10-27T18.32.44.727,1.920,-0.270,0.291,-0.949
1635348764767,2021-10-27T18.32.44.767,1.960,-0.270,0.292,-0.949
1635348764807,2021-10-27T18.32.44.807,2.000,-0.269,0.294,-0.948
1635348764847,2021-10-27T18.32.44.847,2.040,-0.268,0.287,-0.949
1635348764887,2021-10-27T18.32.44.887,2.080,-0.271,0.289,-0.948
1635348764927,2021-10-27T18.32.44.927,2.120,-0.269,0.291,-0.949
1635348764967,2021-10-27T18.32.44.967,2.160,-0.270,0.290,-0.949
1635348765007,2021-10-27T18.32.45.007,2.200,-0.269,0.281,-0.949
1635348765047,2021-10-27T18.32.45.047,2.240,-0.269,0.295,-0.948
1635348765087,2021-10-27T18.32.45.087,2.280,-0.270,0.295,-0.947
1635348765127,2021-10-27T18.32.45.127,2.320,-0.266,0.291,-0.950
1635348765167,2021-10-27T18.32.45.167,2.360,-0.265,0.292,-0.951
1635348765207,2021-10-27T18.32.45.207,2.400,-0.271,0.292,-0.947
1635348765247,2021-10-27T18.32.45.247,2.440,-0.271,0.294,-0.947
1635348765287,2021-10-27T18.32.45.287,2.480,-0.267,0.293,-0.949
1635348765327,2021-10-27T18.32.45.327,2.520,-0.268,0.291,-0.950
1635348765367,2021-10-27T18.32.45.367,2.560,-0.272,0.301,-0.949
1635348765407,2021-10-27T18.32.45.407,2.600,-0.265,0.282,-0.954
1635348765447,2021-10-27T18.32.45.447,2.640,-0.280,0.274,-0.944
1635348765487,2021-10-27T18.32.45.487,2.680,-0.279,0.297,-0.944
1635348765527,2021-10-27T18.32.45.527,2.720,-0.276,0.278,-0.948
1635348765567,2021-10-27T18.32.45.567,2.760,-0.275,0.279,-0.951
1635348765607,2021-10-27T18.32.45.607,2.800,-0.279,0.288,-0.945
1635348765647,2021-10-27T18.32.45.647,2.840,-0.277,0.278,-0.951
1635348765687,2021-10-27T18.32.45.687,2.880,-0.276,0.286,-0.953
1635348765727,2021-10-27T18.32.45.727,2.920,-0.281,0.283,-0.945
1635348765767,2021-10-27T18.32.45.767,2.960,-0.279,0.279,-0.949
1635348765807,2021-10-27T18.32.45.807,3.000,-0.279,0.284,-0.948
1635348765847,2021-10-27T18.32.45.847,3.040,-0.281,0.289,-0.955
1635348765887,2021-10-27T18.32.45.887,3.080,-0.283,0.283,-0.955
1635348765927,2021-10-27T18.32.45.927,3.120,-0.296,0.277,-0.932
1635348765967,2021-10-27T18.32.45.967,3.160,-0.295,0.271,-0.939
1635348766007,2021-10-27T18.32.46.007,3.200,-0.291,0.279,-0.946
1635348766047,2021-10-27T18.32.46.047,3.240,-0.292,0.275,-0.945
1635348766087,2021-10-27T18.32.46.087,3.280,-0.286,0.285,-0.946
1635348766127,2021-10-27T18.32.46.127,3.320,-0.290,0.275,-0.945
1635348766167,2021-10-27T18.32.46.167,3.360,-0.281,0.278,-0.951
1635348766207,2021-10-27T18.32.46.207,3.400,-0.271,0.289,-0.961
1635348766247,2021-10-27T18.32.46.247,3.440,-0.297,0.281,-0.938
1635348766287,2021-10-27T18.32.46.287,3.480,-0.306,0.271,-0.934
1635348766327,2021-10-27T18.32.46.327,3.520,-0.289,0.284,-0.947
1635348766367,2021-10-27T18.32.46.367,3.560,-0.281,0.277,-0.952
1635348766407,2021-10-27T18.32.46.407,3.600,-0.290,0.271,-0.945
1635348766447,2021-10-27T18.32.46.447,3.640,-0.285,0.276,-0.947
1635348766487,2021-10-27T18.32.46.487,3.680,-0.277,0.278,-0.952
1635348766527,2021-10-27T18.32.46.527,3.720,-0.278,0.272,-0.953
1635348766567,2021-10-27T18.32.46.567,3.760,-0.280,0.282,-0.949
1635348766607,2021-10-27T18.32.46.607,3.800,-0.278,0.274,-0.952
1635348766647,2021-10-27T18.32.46.647,3.840,-0.275,0.280,-0.952
1635348766687,2021-10-27T18.32.46.687,3.880,-0.276,0.278,-0.949
1635348766727,2021-10-27T18.32.46.727,3.920,-0.281,0.277,-0.946
1635348766767,2021-10-27T18.32.46.767,3.960,-0.273,0.282,-0.948
1635348766807,2021-10-27T18.32.46.807,4.000,-0.269,0.280,-0.954
1635348766847,2021-10-27T18.32.46.847,4.040,-0.272,0.288,-0.950
1635348766887,2021-10-27T18.32.46.887,4.080,-0.269,0.284,-0.951
1635348766927,2021-10-27T18.32.46.927,4.120,-0.270,0.281,-0.949
1635348766967,2021-10-27T18.32.46.967,4.160,-0.272,0.285,-0.950
1635348767007,2021-10-27T18.32.47.007,4.200,-0.269,0.283,-0.951
1635348767047,2021-10-27T18.32.47.047,4.240,-0.270,0.277,-0.952
1635348767087,2021-10-27T18.32.47.087,4.280,-0.268,0.290,-0.950
1635348767127,2021-10-27T18.32.47.127,4.320,-0.270,0.280,-0.949
1635348767167,2021-10-27T18.32.47.167,4.360,-0.269,0.284,-0.951
1635348767207,2021-10-27T18.32.47.207,4.400,-0.268,0.280,-0.953
1635348767247,2021-10-27T18.32.47.247,4.440,-0.269,0.285,-0.951
1635348767287,2021-10-27T18.32.47.287,4.480,-0.270,0.281,-0.951
1635348767327,2021-10-27T18.32.47.327,4.520,-0.272,0.282,-0.950
1635348767367,2021-10-27T18.32.47.367,4.560,-0.271,0.283,-0.951
1635348767407,2021-10-27T18.32.47.407,4.600,-0.272,0.282,-0.951
1635348767447,2021-10-27T18.32.47.447,4.640,-0.272,0.280,-0.950
1635348767487,2021-10-27T18.32.47.487,4.680,-0.273,0.282,-0.949
1635348767527,2021-10-27T18.32.47.527,4.720,-0.275,0.283,-0.950
1635348767567,2021-10-27T18.32.47.567,4.760,-0.269,0.281,-0.952
1635348767607,2021-10-27T18.32.47.607,4.800,-0.271,0.283,-0.951
1635348767647,2021-10-27T18.32.47.647,4.840,-0.273,0.281,-0.948
1635348767687,2021-10-27T18.32.47.687,4.880,-0.275,0.280,-0.949
1635348767727,2021-10-27T18.32.47.727,4.920,-0.274,0.287,-0.946
1635348767767,2021-10-27T18.32.47.767,4.960,-0.280,0.286,-0.944
1635348767807,2021-10-27T18.32.47.807,5.000,-0.264,0.267,-0.960
1635348767847,2021-10-27T18.32.47.847,5.040,-0.269,0.282,-0.952
1635348767887,2021-10-27T18.32.47.887,5.080,-0.264,0.291,-0.955
1635348767927,2021-10-27T18.32.47.927,5.120,-0.269,0.279,-0.953
1635348767967,2021-10-27T18.32.47.967,5.160,-0.278,0.277,-0.948
1635348768007,2021-10-27T18.32.48.007,5.200,-0.270,0.281,-0.952
1635348768047,2021-10-27T18.32.48.047,5.240,-0.271,0.277,-0.952
1635348768087,2021-10-27T18.32.48.087,5.280,-0.276,0.279,-0.950
1635348768127,2021-10-27T18.32.48.127,5.320,-0.271,0.281,-0.952
1635348768167,2021-10-27T18.32.48.167,5.360,-0.274,0.279,-0.950
1635348768207,2021-10-27T18.32.48.207,5.400,-0.275,0.278,-0.950
1635348768247,2021-10-27T18.32.48.247,5.440,-0.276,0.280,-0.948
1635348768287,2021-10-27T18.32.48.287,5.480,-0.278,0.281,-0.948
1635348768327,2021-10-27T18.32.48.327,5.520,-0.270,0.276,-0.956
1635348768367,2021-10-27T18.32.48.367,5.560,-0.272,0.273,-0.954
1635348768407,2021-10-27T18.32.48.407,5.600,-0.284,0.278,-0.946
1635348768447,2021-10-27T18.32.48.447,5.640,-0.276,0.278,-0.951
1635348768487,2021-10-27T18.32.48.487,5.680,-0.278,0.275,-0.950
1635348768527,2021-10-27T18.32.48.527,5.720,-0.279,0.277,-0.949
1635348768567,2021-10-27T18.32.48.567,5.760,-0.279,0.277,-0.951
1635348768607,2021-10-27T18.32.48.607,5.800,-0.283,0.276,-0.946
1635348768647,2021-10-27T18.32.48.647,5.840,-0.281,0.276,-0.948
1635348768687,2021-10-27T18.32.48.687,5.880,-0.276,0.276,-0.952
1635348768727,2021-10-27T18.32.48.727,5.920,-0.278,0.276,-0.951
1635348768767,2021-10-27T18.32.48.767,5.960,-0.282,0.276,-0.949
1635348768807,2021-10-27T18.32.48.807,6.000,-0.282,0.276,-0.949
1635348768847,2021-10-27T18.32.48.847,6.040,-0.280,0.275,-0.951
1635348768887,2021-10-27T18.32.48.887,6.080,-0.281,0.275,-0.951
1635348768927,2021-10-27T18.32.48.927,6.120,-0.281,0.276,-0.951
1635348768967,2021-10-27T18.32.48.967,6.160,-0.280,0.277,-0.949
1635348769007,2021-10-27T18.32.49.007,6.200,-0.278,0.276,-0.952
1635348769047,2021-10-27T18.32.49.047,6.240,-0.280,0.278,-0.949
1635348769087,2021-10-27T18.32.49.087,6.280,-0.282,0.279,-0.948
1635348769127,2021-10-27T18.32.49.127,6.320,-0.278,0.277,-0.949
1635348769167,2021-10-27T18.32.49.167,6.360,-0.280,0.276,-0.948
1635348769207,2021-10-27T18.32.49.207,6.400,-0.280,0.278,-0.948
1635348769247,2021-10-27T18.32.49.247,6.440,-0.278,0.281,-0.951
1635348769287,2021-10-27T18.32.49.287,6.480,-0.275,0.276,-0.952
1635348769327,2021-10-27T18.32.49.327,6.520,-0.279,0.281,-0.950
