epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63524E+12,2021-10-26T10:57:50.892,0,-0.195,-0.172,-0.944
1.63524E+12,2021-10-26T10:57:50.932,0.04,-0.198,-0.184,-0.949
1.63524E+12,2021-10-26T10:57:50.973,0.081,-0.198,-0.178,-0.948
1.63524E+12,2021-10-26T10:57:51.012,0.12,-0.2,-0.179,-0.946
1.63524E+12,2021-10-26T10:57:51.053,0.161,-0.198,-0.183,-0.948
1.63524E+12,2021-10-26T10:57:51.094,0.202,-0.2,-0.179,-0.948
1.63524E+12,2021-10-26T10:57:51.134,0.242,-0.205,-0.179,-0.946
1.63524E+12,2021-10-26T10:57:51.175,0.283,-0.204,-0.171,-0.947
1.63524E+12,2021-10-26T10:57:51.215,0.323,-0.205,-0.185,-0.944
1.63524E+12,2021-10-26T10:57:51.256,0.364,-0.198,-0.185,-0.946
1.63524E+12,2021-10-26T10:57:51.295,0.403,-0.201,-0.179,-0.946
1.63524E+12,2021-10-26T10:57:51.336,0.444,-0.201,-0.186,-0.943
1.63524E+12,2021-10-26T10:57:51.377,0.485,-0.199,-0.187,-0.946
1.63524E+12,2021-10-26T10:57:51.417,0.525,-0.2,-0.185,-0.944
1.63524E+12,2021-10-26T10:57:51.458,0.566,-0.2,-0.184,-0.946
1.63524E+12,2021-10-26T10:57:51.497,0.605,-0.204,-0.177,-0.947
1.63524E+12,2021-10-26T10:57:51.538,0.646,-0.202,-0.184,-0.947
1.63524E+12,2021-10-26T10:57:51.578,0.686,-0.199,-0.183,-0.947
1.63524E+12,2021-10-26T10:57:51.619,0.727,-0.202,-0.179,-0.946
1.63524E+12,2021-10-26T10:57:51.660,0.768,-0.206,-0.185,-0.941
1.63524E+12,2021-10-26T10:57:51.699,0.807,-0.2,-0.186,-0.943
1.63524E+12,2021-10-26T10:57:51.740,0.848,-0.199,-0.186,-0.943
1.63524E+12,2021-10-26T10:57:51.780,0.888,-0.2,-0.189,-0.946
1.63524E+12,2021-10-26T10:57:51.821,0.929,-0.201,-0.186,-0.944
1.63524E+12,2021-10-26T10:57:51.861,0.969,-0.195,-0.185,-0.945
1.63524E+12,2021-10-26T10:57:51.902,1.01,-0.195,-0.188,-0.945
1.63524E+12,2021-10-26T10:57:51.943,1.051,-0.2,-0.182,-0.946
1.63524E+12,2021-10-26T10:57:51.982,1.09,-0.192,-0.184,-0.948
1.63524E+12,2021-10-26T10:57:52.023,1.131,-0.193,-0.187,-0.947
1.63524E+12,2021-10-26T10:57:52.063,1.171,-0.193,-0.186,-0.947
1.63524E+12,2021-10-26T10:57:52.104,1.212,-0.196,-0.178,-0.945
1.63524E+12,2021-10-26T10:57:52.143,1.251,-0.189,-0.186,-0.947
1.63524E+12,2021-10-26T10:57:52.184,1.292,-0.188,-0.191,-0.946
1.63524E+12,2021-10-26T10:57:52.225,1.333,-0.187,-0.18,-0.947
1.63524E+12,2021-10-26T10:57:52.265,1.373,-0.193,-0.179,-0.947
1.63524E+12,2021-10-26T10:57:52.306,1.414,-0.188,-0.183,-0.948
