epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636362118270,2021-11-08T11.01.58.270,0.000,0.823,-0.091,-0.274
1636362118310,2021-11-08T11.01.58.310,0.040,0.549,0.213,-0.030
1636362118350,2021-11-08T11.01.58.350,0.080,0.000,0.152,-0.274
1636362118390,2021-11-08T11.01.58.390,0.120,0.518,0.061,-0.335
1636362118430,2021-11-08T11.01.58.430,0.160,0.518,0.091,-0.213
1636362118470,2021-11-08T11.01.58.470,0.200,0.335,0.183,-0.183
1636362118510,2021-11-08T11.01.58.510,0.240,0.518,0.091,-0.183
1636362118550,2021-11-08T11.01.58.550,0.280,0.244,-0.030,0.030
1636362118590,2021-11-08T11.01.58.590,0.320,0.427,0.061,-0.091
1636362118630,2021-11-08T11.01.58.630,0.360,1.006,-0.335,-0.183
1636362118670,2021-11-08T11.01.58.670,0.400,0.274,-0.488,-0.305
1636362118710,2021-11-08T11.01.58.710,0.440,0.274,0.061,-0.335
1636362118750,2021-11-08T11.01.58.750,0.480,0.152,0.305,-0.305
1636362118790,2021-11-08T11.01.58.790,0.520,0.579,0.213,-0.427
1636362118830,2021-11-08T11.01.58.830,0.560,0.610,0.213,-0.274
1636362118870,2021-11-08T11.01.58.870,0.600,0.701,0.244,-0.152
1636362118910,2021-11-08T11.01.58.910,0.640,0.549,0.091,-0.152
1636362118950,2021-11-08T11.01.58.950,0.680,0.335,0.030,-0.152
1636362118990,2021-11-08T11.01.58.990,0.720,0.122,0.000,-0.122
1636362119030,2021-11-08T11.01.59.030,0.760,0.457,-0.030,-0.244
1636362119070,2021-11-08T11.01.59.070,0.800,0.457,0.061,-0.213
1636362119110,2021-11-08T11.01.59.110,0.840,0.488,-0.091,-0.061
1636362119150,2021-11-08T11.01.59.150,0.880,0.244,0.030,0.000
1636362119190,2021-11-08T11.01.59.190,0.920,0.091,0.061,-0.061
1636362119230,2021-11-08T11.01.59.230,0.960,0.549,0.091,0.000
1636362119270,2021-11-08T11.01.59.270,1.000,0.457,0.152,0.000
1636362119310,2021-11-08T11.01.59.310,1.040,0.183,0.091,0.213
1636362119350,2021-11-08T11.01.59.350,1.080,0.396,0.091,0.244
1636362119390,2021-11-08T11.01.59.390,1.120,0.305,-0.396,0.000
1636362119430,2021-11-08T11.01.59.430,1.160,0.305,-0.183,-0.152
1636362119470,2021-11-08T11.01.59.470,1.200,-0.518,0.244,-0.335
1636362119510,2021-11-08T11.01.59.510,1.240,0.091,0.244,-0.396
1636362119550,2021-11-08T11.01.59.550,1.280,0.427,0.152,-0.274
1636362119590,2021-11-08T11.01.59.590,1.320,0.274,0.213,-0.061
1636362119630,2021-11-08T11.01.59.630,1.360,0.671,0.213,0.030
1636362119670,2021-11-08T11.01.59.670,1.400,0.305,0.030,0.030
1636362119710,2021-11-08T11.01.59.710,1.440,0.274,-0.030,0.213
1636362119750,2021-11-08T11.01.59.750,1.480,-0.274,0.000,0.274
1636362119790,2021-11-08T11.01.59.790,1.520,0.000,-0.030,0.213
1636362119830,2021-11-08T11.01.59.830,1.560,-0.030,-0.061,0.030
1636362119870,2021-11-08T11.01.59.870,1.600,-0.061,-0.122,-0.030
1636362119910,2021-11-08T11.01.59.910,1.640,-0.274,-0.152,-0.061
1636362119950,2021-11-08T11.01.59.950,1.680,-0.122,-0.183,-0.122
1636362119990,2021-11-08T11.01.59.990,1.720,0.061,-0.396,-0.152
1636362120030,2021-11-08T11.02.00.030,1.760,0.396,-0.244,0.061
1636362120070,2021-11-08T11.02.00.070,1.800,0.000,0.091,0.091
1636362120110,2021-11-08T11.02.00.110,1.840,0.488,-0.274,0.000
1636362120150,2021-11-08T11.02.00.150,1.880,0.244,-0.610,-0.122
1636362120190,2021-11-08T11.02.00.190,1.920,-0.244,-0.061,-0.274
1636362120230,2021-11-08T11.02.00.230,1.960,0.061,0.366,-0.183
1636362120270,2021-11-08T11.02.00.270,2.000,0.610,0.305,-0.396
1636362120310,2021-11-08T11.02.00.310,2.040,0.732,0.274,-0.213
1636362120350,2021-11-08T11.02.00.350,2.080,0.518,0.335,-0.152
1636362120390,2021-11-08T11.02.00.390,2.120,0.640,0.213,-0.244
1636362120430,2021-11-08T11.02.00.430,2.160,0.732,0.122,-0.305
1636362120470,2021-11-08T11.02.00.470,2.200,0.427,0.091,-0.427
1636362120510,2021-11-08T11.02.00.510,2.240,0.366,0.122,-0.335
1636362120550,2021-11-08T11.02.00.550,2.280,0.366,0.213,-0.396
1636362120590,2021-11-08T11.02.00.590,2.320,0.549,0.183,-0.579
1636362120630,2021-11-08T11.02.00.630,2.360,0.854,0.183,-0.366
1636362120670,2021-11-08T11.02.00.670,2.400,0.122,0.152,-0.305
1636362120710,2021-11-08T11.02.00.710,2.440,0.457,0.091,-0.274
1636362120750,2021-11-08T11.02.00.750,2.480,0.640,0.122,-0.183
1636362120790,2021-11-08T11.02.00.790,2.520,0.213,0.061,0.030
1636362120830,2021-11-08T11.02.00.830,2.560,0.213,0.122,0.030
1636362120870,2021-11-08T11.02.00.870,2.600,0.732,-0.366,-0.091
1636362120910,2021-11-08T11.02.00.910,2.640,0.457,-0.366,-0.396
1636362120950,2021-11-08T11.02.00.950,2.680,0.457,0.122,-0.549
1636362120990,2021-11-08T11.02.00.990,2.720,0.457,0.305,-0.671
1636362121030,2021-11-08T11.02.01.030,2.760,0.793,0.335,-0.488
1636362121070,2021-11-08T11.02.01.070,2.800,0.488,0.396,-0.366
1636362121110,2021-11-08T11.02.01.110,2.840,0.793,0.366,-0.549
1636362121150,2021-11-08T11.02.01.150,2.880,0.610,0.335,-0.518
1636362121190,2021-11-08T11.02.01.190,2.920,0.610,0.213,-0.366
1636362121230,2021-11-08T11.02.01.230,2.960,0.854,0.244,-0.396
1636362121270,2021-11-08T11.02.01.270,3.000,0.518,0.244,-0.305
1636362121310,2021-11-08T11.02.01.310,3.040,-0.488,0.274,-0.061
1636362121350,2021-11-08T11.02.01.350,3.080,0.152,-0.091,-0.183
1636362121390,2021-11-08T11.02.01.390,3.120,1.341,-0.610,-0.091
1636362121430,2021-11-08T11.02.01.430,3.160,1.646,-0.335,-0.122
1636362121470,2021-11-08T11.02.01.470,3.200,1.738,-0.030,-0.640
1636362121510,2021-11-08T11.02.01.510,3.240,1.982,0.274,-1.006
1636362121550,2021-11-08T11.02.01.550,3.280,1.829,0.488,-1.159
1636362121590,2021-11-08T11.02.01.590,3.320,1.799,0.915,-1.037
1636362121630,2021-11-08T11.02.01.630,3.360,1.677,0.366,-1.037
1636362121670,2021-11-08T11.02.01.670,3.400,1.951,0.122,-1.128
1636362121710,2021-11-08T11.02.01.710,3.440,2.104,-0.213,-0.427
