epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636023428550,2021-11-04T12.57.08.550,0.000,-0.101,0.403,-0.885
1636023428590,2021-11-04T12.57.08.590,0.040,-0.103,0.407,-0.892
1636023428630,2021-11-04T12.57.08.630,0.080,-0.103,0.405,-0.890
1636023428670,2021-11-04T12.57.08.670,0.120,-0.103,0.406,-0.889
1636023428710,2021-11-04T12.57.08.710,0.160,-0.102,0.407,-0.890
1636023428750,2021-11-04T12.57.08.750,0.200,-0.103,0.403,-0.891
1636023428790,2021-11-04T12.57.08.790,0.240,-0.103,0.404,-0.891
1636023428830,2021-11-04T12.57.08.830,0.280,-0.103,0.406,-0.888
1636023428870,2021-11-04T12.57.08.870,0.320,-0.102,0.406,-0.890
1636023428910,2021-11-04T12.57.08.910,0.360,-0.103,0.403,-0.890
1636023428950,2021-11-04T12.57.08.950,0.400,-0.102,0.404,-0.890
1636023428990,2021-11-04T12.57.08.990,0.440,-0.103,0.405,-0.892
1636023429030,2021-11-04T12.57.09.030,0.480,-0.103,0.403,-0.891
1636023429070,2021-11-04T12.57.09.070,0.520,-0.103,0.405,-0.888
1636023429110,2021-11-04T12.57.09.110,0.560,-0.103,0.404,-0.890
1636023429150,2021-11-04T12.57.09.150,0.600,-0.102,0.407,-0.890
1636023429190,2021-11-04T12.57.09.190,0.640,-0.103,0.403,-0.891
1636023429230,2021-11-04T12.57.09.230,0.680,-0.102,0.404,-0.890
1636023429270,2021-11-04T12.57.09.270,0.720,-0.102,0.405,-0.890
1636023429310,2021-11-04T12.57.09.310,0.760,-0.102,0.403,-0.891
1636023429350,2021-11-04T12.57.09.350,0.800,-0.102,0.405,-0.890
1636023429390,2021-11-04T12.57.09.390,0.840,-0.102,0.402,-0.891
1636023429430,2021-11-04T12.57.09.430,0.880,-0.103,0.404,-0.889
1636023429470,2021-11-04T12.57.09.470,0.920,-0.101,0.405,-0.891
1636023429510,2021-11-04T12.57.09.510,0.960,-0.102,0.402,-0.891
1636023429550,2021-11-04T12.57.09.550,1.000,-0.102,0.401,-0.889
1636023429590,2021-11-04T12.57.09.590,1.040,-0.103,0.404,-0.891
1636023429630,2021-11-04T12.57.09.630,1.080,-0.102,0.404,-0.892
1636023429670,2021-11-04T12.57.09.670,1.120,-0.102,0.401,-0.891
1636023429710,2021-11-04T12.57.09.710,1.160,-0.102,0.404,-0.889
1636023429750,2021-11-04T12.57.09.750,1.200,-0.102,0.402,-0.892
1636023429790,2021-11-04T12.57.09.790,1.240,-0.102,0.402,-0.891
1636023429830,2021-11-04T12.57.09.830,1.280,-0.102,0.404,-0.890
1636023429870,2021-11-04T12.57.09.870,1.320,-0.102,0.402,-0.891
1636023429910,2021-11-04T12.57.09.910,1.360,-0.101,0.403,-0.890
1636023429950,2021-11-04T12.57.09.950,1.400,-0.101,0.402,-0.891
1636023429990,2021-11-04T12.57.09.990,1.440,-0.102,0.403,-0.889
1636023430030,2021-11-04T12.57.10.030,1.480,-0.103,0.401,-0.891
1636023430070,2021-11-04T12.57.10.070,1.520,-0.102,0.401,-0.892
1636023430110,2021-11-04T12.57.10.110,1.560,-0.102,0.405,-0.890
1636023430150,2021-11-04T12.57.10.150,1.600,-0.101,0.403,-0.891
1636023430190,2021-11-04T12.57.10.190,1.640,-0.102,0.402,-0.890
1636023430230,2021-11-04T12.57.10.230,1.680,-0.102,0.403,-0.891
1636023430270,2021-11-04T12.57.10.270,1.720,-0.102,0.401,-0.890
1636023430310,2021-11-04T12.57.10.310,1.760,-0.102,0.402,-0.890
1636023430350,2021-11-04T12.57.10.350,1.800,-0.101,0.403,-0.893
1636023430390,2021-11-04T12.57.10.390,1.840,-0.101,0.401,-0.891
1636023430430,2021-11-04T12.57.10.430,1.880,-0.100,0.400,-0.891
1636023430470,2021-11-04T12.57.10.470,1.920,-0.101,0.403,-0.891
1636023430510,2021-11-04T12.57.10.510,1.960,-0.101,0.402,-0.891
1636023430550,2021-11-04T12.57.10.550,2.000,-0.101,0.399,-0.893
1636023430590,2021-11-04T12.57.10.590,2.040,-0.101,0.401,-0.892
1636023430630,2021-11-04T12.57.10.630,2.080,-0.101,0.403,-0.890
1636023430670,2021-11-04T12.57.10.670,2.120,-0.100,0.402,-0.891
1636023430710,2021-11-04T12.57.10.710,2.160,-0.101,0.401,-0.893
1636023430750,2021-11-04T12.57.10.750,2.200,-0.102,0.401,-0.891
1636023430790,2021-11-04T12.57.10.790,2.240,-0.101,0.400,-0.892
1636023430830,2021-11-04T12.57.10.830,2.280,-0.100,0.403,-0.891
1636023430870,2021-11-04T12.57.10.870,2.320,-0.100,0.401,-0.891
1636023430910,2021-11-04T12.57.10.910,2.360,-0.101,0.401,-0.891
1636023430950,2021-11-04T12.57.10.950,2.400,-0.102,0.401,-0.893
1636023430990,2021-11-04T12.57.10.990,2.440,-0.100,0.401,-0.893
1636023431030,2021-11-04T12.57.11.030,2.480,-0.101,0.401,-0.891
1636023431070,2021-11-04T12.57.11.070,2.520,-0.101,0.401,-0.891
1636023431110,2021-11-04T12.57.11.110,2.560,-0.100,0.401,-0.892
1636023431150,2021-11-04T12.57.11.150,2.600,-0.100,0.401,-0.890
1636023431190,2021-11-04T12.57.11.190,2.640,-0.100,0.400,-0.889
1636023431230,2021-11-04T12.57.11.230,2.680,-0.100,0.401,-0.891
1636023431270,2021-11-04T12.57.11.270,2.720,-0.101,0.400,-0.892
1636023431310,2021-11-04T12.57.11.310,2.760,-0.100,0.400,-0.892
1636023431350,2021-11-04T12.57.11.350,2.800,-0.101,0.403,-0.891
