epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635675529391,2021-10-31T12:18:49.391,0.000,0.029,-0.169,-0.992
1635675529431,2021-10-31T12:18:49.431,0.040,0.028,-0.169,-1.004
1635675529471,2021-10-31T12:18:49.471,0.080,0.029,-0.167,-0.997
1635675529511,2021-10-31T12:18:49.511,0.120,0.031,-0.171,-0.996
1635675529551,2021-10-31T12:18:49.551,0.160,0.031,-0.169,-0.998
1635675529591,2021-10-31T12:18:49.591,0.200,0.031,-0.165,-0.999
1635675529631,2021-10-31T12:18:49.631,0.240,0.029,-0.172,-0.998
1635675529671,2021-10-31T12:18:49.671,0.280,0.031,-0.166,-0.999
1635675529711,2021-10-31T12:18:49.711,0.320,0.032,-0.169,-0.999
1635675529751,2021-10-31T12:18:49.751,0.360,0.033,-0.170,-1.000
1635675529791,2021-10-31T12:18:49.791,0.400,0.032,-0.166,-0.998
1635675529831,2021-10-31T12:18:49.831,0.440,0.030,-0.168,-0.996
1635675529871,2021-10-31T12:18:49.871,0.480,0.032,-0.165,-1.001
1635675529911,2021-10-31T12:18:49.911,0.520,0.034,-0.169,-1.002
1635675529951,2021-10-31T12:18:49.951,0.560,0.034,-0.165,-0.998
1635675529991,2021-10-31T12:18:49.991,0.600,0.033,-0.165,-0.999
1635675530031,2021-10-31T12:18:50.031,0.640,0.028,-0.163,-1.001
1635675530071,2021-10-31T12:18:50.071,0.680,0.030,-0.167,-1.006
1635675530111,2021-10-31T12:18:50.111,0.720,0.018,-0.152,-0.996
1635675530151,2021-10-31T12:18:50.151,0.760,0.015,-0.137,-0.992
1635675530191,2021-10-31T12:18:50.191,0.800,0.038,-0.159,-1.003
1635675530231,2021-10-31T12:18:50.231,0.840,0.045,-0.180,-0.995
1635675530271,2021-10-31T12:18:50.271,0.880,0.040,-0.184,-0.995
1635675530311,2021-10-31T12:18:50.311,0.920,0.035,-0.174,-1.001
1635675530351,2021-10-31T12:18:50.351,0.960,0.028,-0.173,-1.008
1635675530391,2021-10-31T12:18:50.391,1.000,0.028,-0.163,-0.999
1635675530431,2021-10-31T12:18:50.431,1.040,0.030,-0.148,-0.992
1635675530471,2021-10-31T12:18:50.471,1.080,0.040,-0.130,-0.992
1635675530511,2021-10-31T12:18:50.511,1.120,0.050,-0.129,-0.992
1635675530551,2021-10-31T12:18:50.551,1.160,0.048,-0.160,-1.005
1635675530591,2021-10-31T12:18:50.591,1.200,0.040,-0.148,-0.999
1635675530631,2021-10-31T12:18:50.631,1.240,0.045,-0.141,-0.995
1635675530671,2021-10-31T12:18:50.671,1.280,0.043,-0.180,-0.991
1635675530711,2021-10-31T12:18:50.711,1.320,0.036,-0.182,-0.994
1635675530751,2021-10-31T12:18:50.751,1.360,0.032,-0.165,-1.002
1635675530791,2021-10-31T12:18:50.791,1.400,0.034,-0.173,-1.005
1635675530831,2021-10-31T12:18:50.831,1.440,0.025,-0.155,-0.970
1635675530871,2021-10-31T12:18:50.871,1.480,0.062,-0.191,-0.998
1635675530911,2021-10-31T12:18:50.911,1.520,0.078,-0.194,-1.027
1635675530951,2021-10-31T12:18:50.951,1.560,0.030,-0.157,-0.978
1635675530991,2021-10-31T12:18:50.991,1.600,0.051,-0.192,-0.995
1635675531031,2021-10-31T12:18:51.031,1.640,0.060,-0.168,-1.005
1635675531071,2021-10-31T12:18:51.071,1.680,0.056,-0.187,-0.997
1635675531111,2021-10-31T12:18:51.111,1.720,0.057,-0.202,-0.992
1635675531151,2021-10-31T12:18:51.151,1.760,0.061,-0.184,-0.993
1635675531191,2021-10-31T12:18:51.191,1.800,0.053,-0.185,-0.985
1635675531231,2021-10-31T12:18:51.231,1.840,0.062,-0.198,-0.993
1635675531271,2021-10-31T12:18:51.271,1.880,0.061,-0.209,-0.989
1635675531311,2021-10-31T12:18:51.311,1.920,0.053,-0.214,-0.986
1635675531351,2021-10-31T12:18:51.351,1.960,0.060,-0.204,-0.994
1635675531391,2021-10-31T12:18:51.391,2.000,0.060,-0.201,-0.985
1635675531431,2021-10-31T12:18:51.431,2.040,0.063,-0.194,-0.994
1635675531471,2021-10-31T12:18:51.471,2.080,0.063,-0.197,-0.994
1635675531511,2021-10-31T12:18:51.511,2.120,0.056,-0.197,-0.986
1635675531551,2021-10-31T12:18:51.551,2.160,0.058,-0.189,-0.992
1635675531591,2021-10-31T12:18:51.591,2.200,0.055,-0.192,-0.994
1635675531631,2021-10-31T12:18:51.631,2.240,0.055,-0.192,-0.993
1635675531671,2021-10-31T12:18:51.671,2.280,0.051,-0.189,-0.989
1635675531711,2021-10-31T12:18:51.711,2.320,0.059,-0.201,-0.991
1635675531751,2021-10-31T12:18:51.751,2.360,0.061,-0.197,-0.991
1635675531791,2021-10-31T12:18:51.791,2.400,0.062,-0.196,-0.994
1635675531831,2021-10-31T12:18:51.831,2.440,0.063,-0.195,-0.991
1635675531871,2021-10-31T12:18:51.871,2.480,0.061,-0.203,-0.987
1635675531911,2021-10-31T12:18:51.911,2.520,0.059,-0.193,-0.992
1635675531951,2021-10-31T12:18:51.951,2.560,0.060,-0.197,-0.994
1635675531991,2021-10-31T12:18:51.991,2.600,0.058,-0.200,-0.989
1635675532031,2021-10-31T12:18:52.031,2.640,0.059,-0.194,-0.991
