epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635063251045,2021-10-24T11:14:11.045,0.000,-0.214,0.220,-0.960
1635063251085,2021-10-24T11:14:11.085,0.040,-0.220,0.206,-0.959
1635063251125,2021-10-24T11:14:11.125,0.080,-0.213,0.242,-0.960
1635063251165,2021-10-24T11:14:11.165,0.120,-0.205,0.196,-0.960
1635063251205,2021-10-24T11:14:11.205,0.160,-0.197,0.235,-0.948
1635063251245,2021-10-24T11:14:11.245,0.200,-0.189,0.251,-0.955
1635063251285,2021-10-24T11:14:11.285,0.240,-0.180,0.239,-0.955
1635063251325,2021-10-24T11:14:11.325,0.280,-0.159,0.241,-0.954
1635063251365,2021-10-24T11:14:11.365,0.320,-0.174,0.255,-0.957
1635063251405,2021-10-24T11:14:11.405,0.360,-0.179,0.191,-0.957
1635063251445,2021-10-24T11:14:11.445,0.400,-0.160,0.210,-0.961
1635063251485,2021-10-24T11:14:11.485,0.440,-0.186,0.203,-0.963
1635063251525,2021-10-24T11:14:11.525,0.480,-0.183,0.180,-0.964
1635063251565,2021-10-24T11:14:11.565,0.520,-0.161,0.245,-0.956
1635063251605,2021-10-24T11:14:11.605,0.560,-0.153,0.243,-0.958
1635063251645,2021-10-24T11:14:11.645,0.600,-0.168,0.190,-0.968
1635063251685,2021-10-24T11:14:11.685,0.640,-0.147,0.228,-0.956
1635063251725,2021-10-24T11:14:11.725,0.680,-0.146,0.231,-0.959
1635063251765,2021-10-24T11:14:11.765,0.720,-0.153,0.217,-0.958
1635063251805,2021-10-24T11:14:11.805,0.760,-0.141,0.234,-0.958
1635063251845,2021-10-24T11:14:11.845,0.800,-0.133,0.240,-0.961
1635063251885,2021-10-24T11:14:11.885,0.840,-0.130,0.230,-0.960
1635063251925,2021-10-24T11:14:11.925,0.880,-0.139,0.220,-0.959
1635063251965,2021-10-24T11:14:11.965,0.920,-0.145,0.225,-0.958
1635063252005,2021-10-24T11:14:12.005,0.960,-0.133,0.251,-0.956
1635063252045,2021-10-24T11:14:12.045,1.000,-0.129,0.246,-0.958
1635063252085,2021-10-24T11:14:12.085,1.040,-0.137,0.223,-0.960
1635063252125,2021-10-24T11:14:12.125,1.080,-0.138,0.264,-0.954
1635063252165,2021-10-24T11:14:12.165,1.120,-0.137,0.242,-0.962
1635063252205,2021-10-24T11:14:12.205,1.160,-0.139,0.213,-0.965
1635063252245,2021-10-24T11:14:12.245,1.200,-0.140,0.234,-0.953
1635063252285,2021-10-24T11:14:12.285,1.240,-0.138,0.209,-0.959
1635063252325,2021-10-24T11:14:12.325,1.280,-0.134,0.217,-0.964
1635063252365,2021-10-24T11:14:12.365,1.320,-0.136,0.251,-0.955
1635063252405,2021-10-24T11:14:12.405,1.360,-0.132,0.227,-0.959
1635063252445,2021-10-24T11:14:12.445,1.400,-0.134,0.231,-0.957
1635063252485,2021-10-24T11:14:12.485,1.440,-0.129,0.241,-0.961
1635063252525,2021-10-24T11:14:12.525,1.480,-0.131,0.236,-0.964
1635063252565,2021-10-24T11:14:12.565,1.520,-0.135,0.234,-0.953
1635063252605,2021-10-24T11:14:12.605,1.560,-0.132,0.228,-0.956
1635063252645,2021-10-24T11:14:12.645,1.600,-0.130,0.226,-0.958
1635063252685,2021-10-24T11:14:12.685,1.640,-0.128,0.241,-0.956
1635063252725,2021-10-24T11:14:12.725,1.680,-0.130,0.230,-0.962
1635063252765,2021-10-24T11:14:12.765,1.720,-0.134,0.235,-0.959
1635063252805,2021-10-24T11:14:12.805,1.760,-0.127,0.234,-0.958
1635063252845,2021-10-24T11:14:12.845,1.800,-0.124,0.237,-0.958
1635063252885,2021-10-24T11:14:12.885,1.840,-0.127,0.240,-0.958
1635063252925,2021-10-24T11:14:12.925,1.880,-0.129,0.238,-0.958
1635063252965,2021-10-24T11:14:12.965,1.920,-0.124,0.237,-0.958
1635063253005,2021-10-24T11:14:13.005,1.960,-0.125,0.243,-0.956
1635063253045,2021-10-24T11:14:13.045,2.000,-0.127,0.241,-0.958
1635063253085,2021-10-24T11:14:13.085,2.040,-0.130,0.235,-0.959
1635063253125,2021-10-24T11:14:13.125,2.080,-0.128,0.241,-0.958
1635063253165,2021-10-24T11:14:13.165,2.120,-0.123,0.238,-0.957
1635063253205,2021-10-24T11:14:13.205,2.160,-0.128,0.233,-0.958
1635063253245,2021-10-24T11:14:13.245,2.200,-0.132,0.232,-0.957
1635063253285,2021-10-24T11:14:13.285,2.240,-0.131,0.232,-0.958
1635063253325,2021-10-24T11:14:13.325,2.280,-0.131,0.233,-0.960
1635063253365,2021-10-24T11:14:13.365,2.320,-0.138,0.238,-0.957
1635063253405,2021-10-24T11:14:13.405,2.360,-0.135,0.227,-0.960
1635063253445,2021-10-24T11:14:13.445,2.400,-0.138,0.248,-0.956
1635063253485,2021-10-24T11:14:13.485,2.440,-0.140,0.240,-0.959
1635063253525,2021-10-24T11:14:13.525,2.480,-0.132,0.229,-0.960
1635063253565,2021-10-24T11:14:13.565,2.520,-0.129,0.216,-0.958
1635063253605,2021-10-24T11:14:13.605,2.560,-0.135,0.217,-0.962
1635063253645,2021-10-24T11:14:13.645,2.600,-0.148,0.221,-0.960
1635063253685,2021-10-24T11:14:13.685,2.640,-0.143,0.223,-0.961
1635063253725,2021-10-24T11:14:13.725,2.680,-0.150,0.224,-0.960
1635063253765,2021-10-24T11:14:13.765,2.720,-0.152,0.228,-0.957
1635063253805,2021-10-24T11:14:13.805,2.760,-0.146,0.225,-0.959
1635063253845,2021-10-24T11:14:13.845,2.800,-0.140,0.234,-0.956
1635063253885,2021-10-24T11:14:13.885,2.840,-0.147,0.248,-0.955
1635063253925,2021-10-24T11:14:13.925,2.880,-0.153,0.216,-0.962
1635063253965,2021-10-24T11:14:13.965,2.920,-0.155,0.228,-0.958
1635063254005,2021-10-24T11:14:14.005,2.960,-0.157,0.218,-0.960
1635063254045,2021-10-24T11:14:14.045,3.000,-0.162,0.207,-0.961
1635063254085,2021-10-24T11:14:14.085,3.040,-0.142,0.257,-0.948
1635063254125,2021-10-24T11:14:14.125,3.080,-0.125,0.288,-0.947
1635063254165,2021-10-24T11:14:14.165,3.120,-0.154,0.239,-0.959
