epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636606764198,2021-11-11T06.59.24.198,0.000,0.075,0.094,-0.976
1636606764238,2021-11-11T06.59.24.238,0.040,0.063,0.087,-0.984
1636606764277,2021-11-11T06.59.24.277,0.079,0.070,0.106,-0.981
1636606764317,2021-11-11T06.59.24.317,0.119,0.065,0.125,-0.979
1636606764356,2021-11-11T06.59.24.356,0.158,0.067,0.086,-0.984
1636606764396,2021-11-11T06.59.24.396,0.198,0.073,0.077,-0.987
1636606764434,2021-11-11T06.59.24.434,0.236,0.067,0.116,-0.980
1636606764474,2021-11-11T06.59.24.474,0.276,0.075,0.095,-0.983
1636606764513,2021-11-11T06.59.24.513,0.315,0.070,0.105,-0.981
1636606764553,2021-11-11T06.59.24.553,0.355,0.068,0.106,-0.981
1636606764592,2021-11-11T06.59.24.592,0.394,0.070,0.098,-0.982
1636606764632,2021-11-11T06.59.24.632,0.434,0.069,0.109,-0.980
1636606764671,2021-11-11T06.59.24.671,0.473,0.069,0.094,-0.984
1636606764709,2021-11-11T06.59.24.709,0.511,0.069,0.089,-0.984
1636606764749,2021-11-11T06.59.24.749,0.551,0.068,0.102,-0.980
1636606764789,2021-11-11T06.59.24.789,0.591,0.071,0.098,-0.984
1636606764828,2021-11-11T06.59.24.828,0.630,0.069,0.092,-0.983
1636606764868,2021-11-11T06.59.24.868,0.670,0.067,0.098,-0.981
1636606764907,2021-11-11T06.59.24.907,0.709,0.071,0.094,-0.981
1636606764947,2021-11-11T06.59.24.947,0.749,0.071,0.100,-0.982
1636606764986,2021-11-11T06.59.24.986,0.788,0.067,0.103,-0.982
1636606765024,2021-11-11T06.59.25.024,0.826,0.067,0.094,-0.982
1636606765064,2021-11-11T06.59.25.064,0.866,0.073,0.091,-0.982
1636606765103,2021-11-11T06.59.25.103,0.905,0.070,0.119,-0.982
1636606765143,2021-11-11T06.59.25.143,0.945,0.068,0.096,-0.982
1636606765183,2021-11-11T06.59.25.183,0.985,0.067,0.077,-0.985
1636606765222,2021-11-11T06.59.25.222,1.024,0.067,0.113,-0.982
1636606765262,2021-11-11T06.59.25.262,1.064,0.070,0.097,-0.981
1636606765301,2021-11-11T06.59.25.301,1.103,0.068,0.092,-0.984
1636606765339,2021-11-11T06.59.25.339,1.141,0.067,0.111,-0.982
1636606765379,2021-11-11T06.59.25.379,1.181,0.070,0.109,-0.982
1636606765418,2021-11-11T06.59.25.418,1.220,0.069,0.094,-0.983
1636606765458,2021-11-11T06.59.25.458,1.260,0.069,0.099,-0.982
1636606765498,2021-11-11T06.59.25.498,1.300,0.068,0.094,-0.982
1636606765537,2021-11-11T06.59.25.537,1.339,0.064,0.105,-0.980
1636606765577,2021-11-11T06.59.25.577,1.379,0.069,0.100,-0.982
1636606765615,2021-11-11T06.59.25.615,1.417,0.071,0.092,-0.984
1636606765654,2021-11-11T06.59.25.654,1.456,0.083,0.095,-0.988
1636606765694,2021-11-11T06.59.25.694,1.496,0.134,0.098,-1.015
1636606765733,2021-11-11T06.59.25.733,1.535,0.097,0.052,-1.003
1636606765773,2021-11-11T06.59.25.773,1.575,0.105,-0.052,-1.055
1636606765812,2021-11-11T06.59.25.812,1.614,0.193,0.190,-1.009
1636606765852,2021-11-11T06.59.25.852,1.654,0.172,0.108,-0.990
1636606765890,2021-11-11T06.59.25.890,1.692,0.021,-0.020,-0.950
1636606765930,2021-11-11T06.59.25.930,1.732,0.034,0.025,-0.943
1636606765969,2021-11-11T06.59.25.969,1.771,0.046,-0.059,-0.777
1636606766009,2021-11-11T06.59.26.009,1.811,0.014,0.006,-0.683
1636606766048,2021-11-11T06.59.26.048,1.850,0.087,0.077,-0.834
1636606766088,2021-11-11T06.59.26.088,1.890,-0.105,0.348,-1.561
1636606766127,2021-11-11T06.59.26.127,1.929,-0.044,0.365,-0.971
1636606766167,2021-11-11T06.59.26.167,1.969,-0.028,0.240,-0.793
1636606766205,2021-11-11T06.59.26.205,2.007,0.056,0.106,-1.099
1636606766245,2021-11-11T06.59.26.245,2.047,0.035,0.040,-0.966
1636606766284,2021-11-11T06.59.26.284,2.086,0.015,0.186,-0.976
1636606766324,2021-11-11T06.59.26.324,2.126,0.014,0.193,-0.975
1636606766363,2021-11-11T06.59.26.363,2.165,0.018,0.133,-0.983
1636606766403,2021-11-11T06.59.26.403,2.205,0.019,0.141,-0.981
1636606766442,2021-11-11T06.59.26.442,2.244,0.016,0.146,-0.976
1636606766482,2021-11-11T06.59.26.482,2.284,0.023,0.126,-0.984
1636606766520,2021-11-11T06.59.26.520,2.322,0.023,0.140,-0.982
1636606766560,2021-11-11T06.59.26.560,2.362,0.015,0.164,-0.974
1636606766599,2021-11-11T06.59.26.599,2.401,0.018,0.151,-0.979
1636606766639,2021-11-11T06.59.26.639,2.441,0.020,0.136,-0.980
1636606766678,2021-11-11T06.59.26.678,2.480,0.025,0.152,-0.979
1636606766718,2021-11-11T06.59.26.718,2.520,0.023,0.150,-0.980
1636606766757,2021-11-11T06.59.26.757,2.559,0.016,0.135,-0.981
1636606766797,2021-11-11T06.59.26.797,2.599,0.021,0.150,-0.981
1636606766835,2021-11-11T06.59.26.835,2.637,0.022,0.148,-0.980
1636606766874,2021-11-11T06.59.26.874,2.676,0.020,0.145,-0.980
1636606766914,2021-11-11T06.59.26.914,2.716,0.020,0.151,-0.980
1636606766954,2021-11-11T06.59.26.954,2.756,0.018,0.140,-0.980
1636606766993,2021-11-11T06.59.26.993,2.795,0.020,0.143,-0.981
1636606767033,2021-11-11T06.59.27.033,2.835,0.021,0.156,-0.978
1636606767072,2021-11-11T06.59.27.072,2.874,0.018,0.138,-0.981
1636606767112,2021-11-11T06.59.27.112,2.914,0.018,0.139,-0.982
1636606767150,2021-11-11T06.59.27.150,2.952,0.018,0.152,-0.979
1636606767189,2021-11-11T06.59.27.189,2.991,0.020,0.140,-0.980
1636606767229,2021-11-11T06.59.27.229,3.031,0.019,0.139,-0.980
1636606767269,2021-11-11T06.59.27.269,3.071,0.018,0.151,-0.978
1636606767308,2021-11-11T06.59.27.308,3.110,0.020,0.164,-0.975
1636606767348,2021-11-11T06.59.27.348,3.150,0.021,0.140,-0.984
1636606767387,2021-11-11T06.59.27.387,3.189,0.015,0.100,-0.987
1636606767427,2021-11-11T06.59.27.427,3.229,0.018,0.126,-0.982
1636606767465,2021-11-11T06.59.27.465,3.267,0.021,0.133,-0.983
1636606767504,2021-11-11T06.59.27.504,3.306,0.020,0.122,-0.984
1636606767544,2021-11-11T06.59.27.544,3.346,0.018,0.132,-0.982
1636606767583,2021-11-11T06.59.27.583,3.385,0.017,0.125,-0.982
1636606767623,2021-11-11T06.59.27.623,3.425,0.023,0.128,-0.985
1636606767663,2021-11-11T06.59.27.663,3.465,0.021,0.139,-0.981
1636606767702,2021-11-11T06.59.27.702,3.504,0.017,0.125,-0.982
1636606767742,2021-11-11T06.59.27.742,3.544,0.020,0.134,-0.981
1636606767780,2021-11-11T06.59.27.780,3.582,0.021,0.127,-0.983
1636606767819,2021-11-11T06.59.27.819,3.621,0.019,0.123,-0.983
1636606767859,2021-11-11T06.59.27.859,3.661,0.019,0.137,-0.982
1636606767898,2021-11-11T06.59.27.898,3.700,0.021,0.125,-0.984
1636606767938,2021-11-11T06.59.27.938,3.740,0.018,0.126,-0.983
1636606767977,2021-11-11T06.59.27.977,3.779,0.021,0.131,-0.983
1636606768017,2021-11-11T06.59.28.017,3.819,0.019,0.127,-0.983
1636606768057,2021-11-11T06.59.28.057,3.859,0.020,0.124,-0.983
1636606768095,2021-11-11T06.59.28.095,3.897,0.021,0.128,-0.982
