epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636369516581,2021-11-08T13.05.16.581,0.000,-0.389,-0.659,-0.759
1636369516621,2021-11-08T13.05.16.621,0.040,-0.150,-0.296,-0.756
1636369516661,2021-11-08T13.05.16.661,0.080,0.068,-0.136,-0.762
1636369516701,2021-11-08T13.05.16.701,0.120,0.094,0.001,-0.884
1636369516741,2021-11-08T13.05.16.741,0.160,-0.001,-0.104,-1.048
1636369516781,2021-11-08T13.05.16.781,0.200,-0.051,-0.139,-1.153
1636369516821,2021-11-08T13.05.16.821,0.240,-0.166,-0.327,-1.207
1636369516861,2021-11-08T13.05.16.861,0.280,-0.176,-0.253,-0.978
1636369516901,2021-11-08T13.05.16.901,0.320,-0.163,-0.332,-0.888
1636369516941,2021-11-08T13.05.16.941,0.360,-0.248,-0.272,-0.989
1636369516981,2021-11-08T13.05.16.981,0.400,-0.233,-0.225,-0.952
1636369517021,2021-11-08T13.05.17.021,0.440,-0.203,-0.286,-0.956
1636369517061,2021-11-08T13.05.17.061,0.480,-0.211,-0.209,-0.966
1636369517101,2021-11-08T13.05.17.101,0.520,-0.238,-0.249,-0.964
1636369517141,2021-11-08T13.05.17.141,0.560,-0.227,-0.239,-0.981
1636369517181,2021-11-08T13.05.17.181,0.600,-0.229,-0.176,-0.929
1636369517221,2021-11-08T13.05.17.221,0.640,-0.217,-0.143,-0.959
1636369517261,2021-11-08T13.05.17.261,0.680,-0.188,-0.136,-0.889
1636369517301,2021-11-08T13.05.17.301,0.720,-0.204,-0.313,-0.918
1636369517341,2021-11-08T13.05.17.341,0.760,-0.198,-0.278,-0.947
1636369517381,2021-11-08T13.05.17.381,0.800,-0.187,-0.276,-0.988
1636369517421,2021-11-08T13.05.17.421,0.840,-0.180,-0.330,-0.937
1636369517461,2021-11-08T13.05.17.461,0.880,-0.189,-0.311,-0.939
1636369517501,2021-11-08T13.05.17.501,0.920,-0.184,-0.288,-0.945
1636369517541,2021-11-08T13.05.17.541,0.960,-0.189,-0.296,-0.938
1636369517581,2021-11-08T13.05.17.581,1.000,-0.182,-0.292,-0.942
1636369517621,2021-11-08T13.05.17.621,1.040,-0.188,-0.285,-0.942
1636369517661,2021-11-08T13.05.17.661,1.080,-0.187,-0.291,-0.940
1636369517701,2021-11-08T13.05.17.701,1.120,-0.186,-0.285,-0.940
1636369517741,2021-11-08T13.05.17.741,1.160,-0.187,-0.280,-0.941
1636369517781,2021-11-08T13.05.17.781,1.200,-0.185,-0.286,-0.942
1636369517821,2021-11-08T13.05.17.821,1.240,-0.186,-0.283,-0.943
1636369517861,2021-11-08T13.05.17.861,1.280,-0.187,-0.290,-0.940
1636369517901,2021-11-08T13.05.17.901,1.320,-0.186,-0.284,-0.940
1636369517941,2021-11-08T13.05.17.941,1.360,-0.186,-0.292,-0.941
1636369517981,2021-11-08T13.05.17.981,1.400,-0.187,-0.285,-0.942
1636369518021,2021-11-08T13.05.18.021,1.440,-0.185,-0.292,-0.938
1636369518061,2021-11-08T13.05.18.061,1.480,-0.186,-0.282,-0.941
1636369518101,2021-11-08T13.05.18.101,1.520,-0.188,-0.291,-0.938
1636369518141,2021-11-08T13.05.18.141,1.560,-0.188,-0.291,-0.939
1636369518181,2021-11-08T13.05.18.181,1.600,-0.189,-0.279,-0.943
1636369518221,2021-11-08T13.05.18.221,1.640,-0.185,-0.292,-0.938
1636369518261,2021-11-08T13.05.18.261,1.680,-0.185,-0.288,-0.939
1636369518301,2021-11-08T13.05.18.301,1.720,-0.184,-0.286,-0.942
1636369518341,2021-11-08T13.05.18.341,1.760,-0.186,-0.287,-0.942
1636369518381,2021-11-08T13.05.18.381,1.800,-0.188,-0.280,-0.941
1636369518421,2021-11-08T13.05.18.421,1.840,-0.183,-0.284,-0.942
1636369518461,2021-11-08T13.05.18.461,1.880,-0.185,-0.285,-0.941
1636369518501,2021-11-08T13.05.18.501,1.920,-0.183,-0.284,-0.942
1636369518541,2021-11-08T13.05.18.541,1.960,-0.184,-0.284,-0.940
1636369518581,2021-11-08T13.05.18.581,2.000,-0.185,-0.288,-0.941
1636369518621,2021-11-08T13.05.18.621,2.040,-0.185,-0.285,-0.941
1636369518661,2021-11-08T13.05.18.661,2.080,-0.186,-0.285,-0.941
1636369518701,2021-11-08T13.05.18.701,2.120,-0.183,-0.292,-0.939
1636369518741,2021-11-08T13.05.18.741,2.160,-0.184,-0.278,-0.942
1636369518781,2021-11-08T13.05.18.781,2.200,-0.183,-0.285,-0.940
1636369518821,2021-11-08T13.05.18.821,2.240,-0.183,-0.282,-0.942
1636369518861,2021-11-08T13.05.18.861,2.280,-0.184,-0.285,-0.940
1636369518901,2021-11-08T13.05.18.901,2.320,-0.185,-0.290,-0.939
1636369518941,2021-11-08T13.05.18.941,2.360,-0.183,-0.287,-0.940
1636369518981,2021-11-08T13.05.18.981,2.400,-0.181,-0.286,-0.941
1636369519021,2021-11-08T13.05.19.021,2.440,-0.183,-0.289,-0.941
1636369519061,2021-11-08T13.05.19.061,2.480,-0.183,-0.287,-0.940
1636369519101,2021-11-08T13.05.19.101,2.520,-0.184,-0.279,-0.943
1636369519141,2021-11-08T13.05.19.141,2.560,-0.184,-0.285,-0.940
1636369519181,2021-11-08T13.05.19.181,2.600,-0.185,-0.289,-0.938
1636369519221,2021-11-08T13.05.19.221,2.640,-0.186,-0.287,-0.939
1636369519261,2021-11-08T13.05.19.261,2.680,-0.182,-0.293,-0.939
1636369519301,2021-11-08T13.05.19.301,2.720,-0.184,-0.290,-0.940
1636369519341,2021-11-08T13.05.19.341,2.760,-0.181,-0.289,-0.941
1636369519381,2021-11-08T13.05.19.381,2.800,-0.183,-0.292,-0.939
1636369519421,2021-11-08T13.05.19.421,2.840,-0.184,-0.284,-0.941
1636369519461,2021-11-08T13.05.19.461,2.880,-0.183,-0.287,-0.940
1636369519501,2021-11-08T13.05.19.501,2.920,-0.182,-0.286,-0.941
1636369519541,2021-11-08T13.05.19.541,2.960,-0.182,-0.287,-0.940
1636369519581,2021-11-08T13.05.19.581,3.000,-0.181,-0.286,-0.939
1636369519621,2021-11-08T13.05.19.621,3.040,-0.182,-0.286,-0.940
1636369519661,2021-11-08T13.05.19.661,3.080,-0.182,-0.288,-0.941
1636369519701,2021-11-08T13.05.19.701,3.120,-0.183,-0.288,-0.941
1636369519741,2021-11-08T13.05.19.741,3.160,-0.183,-0.286,-0.940
1636369519781,2021-11-08T13.05.19.781,3.200,-0.182,-0.284,-0.940
1636369519821,2021-11-08T13.05.19.821,3.240,-0.182,-0.287,-0.939
1636369519861,2021-11-08T13.05.19.861,3.280,-0.183,-0.288,-0.940
1636369519901,2021-11-08T13.05.19.901,3.320,-0.183,-0.286,-0.942
1636369519941,2021-11-08T13.05.19.941,3.360,-0.185,-0.282,-0.942
1636369519981,2021-11-08T13.05.19.981,3.400,-0.183,-0.287,-0.940
1636369520021,2021-11-08T13.05.20.021,3.440,-0.183,-0.284,-0.941
1636369520061,2021-11-08T13.05.20.061,3.480,-0.182,-0.287,-0.941
1636369520101,2021-11-08T13.05.20.101,3.520,-0.183,-0.286,-0.941
