epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635165550186,2021-10-25T15.39.10.186,0.000,-1.951,-2.470,-0.305
1635165550226,2021-10-25T15.39.10.226,0.040,-2.134,-2.470,-0.488
1635165550266,2021-10-25T15.39.10.266,0.080,-2.104,-1.860,0.122
1635165550306,2021-10-25T15.39.10.306,0.120,-0.701,-1.189,0.518
1635165550346,2021-10-25T15.39.10.346,0.160,-1.951,-0.884,1.006
1635165550386,2021-10-25T15.39.10.386,0.200,-1.829,-1.463,0.488
1635165550426,2021-10-25T15.39.10.426,0.240,0.671,-1.463,0.030
1635165550466,2021-10-25T15.39.10.466,0.280,0.518,-1.494,-0.030
1635165550506,2021-10-25T15.39.10.506,0.320,0.366,-1.707,-0.122
1635165550546,2021-10-25T15.39.10.546,0.360,0.945,-1.829,-0.091
1635165550586,2021-10-25T15.39.10.586,0.400,0.915,-1.463,-0.213
1635165550626,2021-10-25T15.39.10.626,0.440,0.823,-1.616,-0.244
1635165550666,2021-10-25T15.39.10.666,0.480,-0.427,-1.341,-0.213
1635165550706,2021-10-25T15.39.10.706,0.520,-0.335,0.030,-0.061
1635165550746,2021-10-25T15.39.10.746,0.560,-0.671,1.067,0.091
1635165550786,2021-10-25T15.39.10.786,0.600,-0.518,1.220,0.061
1635165550826,2021-10-25T15.39.10.826,0.640,0.823,0.701,-0.427
1635165550866,2021-10-25T15.39.10.866,0.680,0.945,0.122,-0.518
1635165550906,2021-10-25T15.39.10.906,0.720,0.915,-0.183,-0.213
1635165550946,2021-10-25T15.39.10.946,0.760,0.152,-0.274,0.061
1635165550986,2021-10-25T15.39.10.986,0.800,0.122,-0.427,0.274
1635165551026,2021-10-25T15.39.11.026,0.840,0.457,-0.244,0.183
1635165551066,2021-10-25T15.39.11.066,0.880,0.518,-0.244,0.274
1635165551106,2021-10-25T15.39.11.106,0.920,0.061,-0.518,0.274
1635165551146,2021-10-25T15.39.11.146,0.960,0.518,-0.640,0.244
1635165551186,2021-10-25T15.39.11.186,1.000,-0.061,-0.305,0.152
1635165551226,2021-10-25T15.39.11.226,1.040,0.030,-0.305,0.183
1635165551266,2021-10-25T15.39.11.266,1.080,-0.122,-0.427,0.244
1635165551306,2021-10-25T15.39.11.306,1.120,-0.030,0.091,0.213
1635165551346,2021-10-25T15.39.11.346,1.160,-0.122,-0.152,0.122
1635165551386,2021-10-25T15.39.11.386,1.200,0.244,-0.549,0.152
1635165551426,2021-10-25T15.39.11.426,1.240,0.061,-0.488,0.152
1635165551466,2021-10-25T15.39.11.466,1.280,0.183,-0.122,0.305
1635165551506,2021-10-25T15.39.11.506,1.320,-0.274,-0.091,0.244
1635165551546,2021-10-25T15.39.11.546,1.360,0.427,-0.396,0.152
1635165551586,2021-10-25T15.39.11.586,1.400,-0.671,-0.274,0.274
1635165551626,2021-10-25T15.39.11.626,1.440,-0.183,-0.244,0.122
1635165551666,2021-10-25T15.39.11.666,1.480,-2.043,-0.061,0.488
1635165551706,2021-10-25T15.39.11.706,1.520,-8.720,1.646,0.640
1635165551746,2021-10-25T15.39.11.746,1.560,-6.463,5.396,0.823
1635165551786,2021-10-25T15.39.11.786,1.600,-0.945,4.878,0.274
1635165551826,2021-10-25T15.39.11.826,1.640,0.244,2.226,-0.396
1635165551866,2021-10-25T15.39.11.866,1.680,1.037,-1.250,-0.732
