epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63657E+12,2021-11-10T19.30.06.116,0,-1.341,-0.64,-2.622
1.63657E+12,2021-11-10T19.30.06.156,0.04,-1.738,-0.823,-2.713
1.63657E+12,2021-11-10T19.30.06.196,0.08,-4.085,0.64,-1.86
1.63657E+12,2021-11-10T19.30.06.236,0.12,-3.659,1.768,0.854
1.63657E+12,2021-11-10T19.30.06.276,0.16,-0.884,2.317,1.341
1.63657E+12,2021-11-10T19.30.06.316,0.2,-6.585,4.146,-1.25
1.63657E+12,2021-11-10T19.30.06.356,0.24,-9.726,6.646,-0.122
1.63657E+12,2021-11-10T19.30.06.396,0.28,-7.439,8.598,4.299
1.63657E+12,2021-11-10T19.30.06.436,0.32,0.03,7.652,7.012
1.63657E+12,2021-11-10T19.30.06.476,0.36,7.134,2.287,4.116
1.63657E+12,2021-11-10T19.30.06.516,0.4,6.037,-3.232,-2.47
1.63657E+12,2021-11-10T19.30.06.556,0.44,8.415,-7.957,-7.713
1.63657E+12,2021-11-10T19.30.06.596,0.48,12.043,-9.055,-10.884
1.63657E+12,2021-11-10T19.30.06.636,0.52,12.47,-8.262,-6.128
1.63657E+12,2021-11-10T19.30.06.676,0.56,14.36,-12.378,-5.061
1.63657E+12,2021-11-10T19.30.06.716,0.6,21.524,-19.451,-9.329
1.63657E+12,2021-11-10T19.30.06.756,0.64,32.195,-17.652,-7.165
1.63657E+12,2021-11-10T19.30.06.796,0.68,29.146,-7.744,4.085
1.63657E+12,2021-11-10T19.30.06.836,0.72,19.634,1.189,11.799
1.63657E+12,2021-11-10T19.30.06.876,0.76,3.476,-0.396,4.177
1.63657E+12,2021-11-10T19.30.06.916,0.8,-1.707,-1.25,2.652
1.63657E+12,2021-11-10T19.30.06.956,0.84,3.628,0.762,2.957
1.63657E+12,2021-11-10T19.30.06.996,0.88,1.22,-2.348,-1.098
1.63657E+12,2021-11-10T19.30.07.036,0.92,2.043,-3.689,-1.463
1.63657E+12,2021-11-10T19.30.07.076,0.96,3.201,0.732,2.165
1.63657E+12,2021-11-10T19.30.07.116,1,0.183,-0.915,1.494
1.63657E+12,2021-11-10T19.30.07.156,1.04,6.677,-3.659,-1.646
