epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636365553771,2021-11-08T11.59.13.771,0.000,2.683,-7.012,1.585
1636365553811,2021-11-08T11.59.13.811,0.040,5.061,-5.518,1.159
1636365553851,2021-11-08T11.59.13.851,0.080,6.677,0.457,-0.152
1636365553891,2021-11-08T11.59.13.891,0.120,5.610,-1.463,-0.305
1636365553931,2021-11-08T11.59.13.931,0.160,3.384,-2.104,0.213
1636365553971,2021-11-08T11.59.13.971,0.200,0.854,-0.854,1.006
1636365554011,2021-11-08T11.59.14.011,0.240,-1.890,-2.256,1.494
1636365554051,2021-11-08T11.59.14.051,0.280,0.671,-1.341,0.823
1636365554091,2021-11-08T11.59.14.091,0.320,3.018,1.159,-0.152
1636365554131,2021-11-08T11.59.14.131,0.360,4.604,2.866,-0.732
1636365554171,2021-11-08T11.59.14.171,0.400,1.524,1.738,-0.061
1636365554211,2021-11-08T11.59.14.211,0.440,-0.396,0.610,0.671
1636365554251,2021-11-08T11.59.14.251,0.480,-0.091,3.018,1.128
1636365554291,2021-11-08T11.59.14.291,0.520,-1.677,-0.488,0.305
1636365554331,2021-11-08T11.59.14.331,0.560,-2.683,-1.189,-0.183
1636365554371,2021-11-08T11.59.14.371,0.600,-0.122,0.579,-0.823
1636365554411,2021-11-08T11.59.14.411,0.640,-0.061,2.409,-0.030
1636365554451,2021-11-08T11.59.14.451,0.680,-0.183,0.671,-1.220
1636365554491,2021-11-08T11.59.14.491,0.720,4.299,8.049,-2.713
1636365554531,2021-11-08T11.59.14.531,0.760,2.774,7.165,-0.671
1636365554571,2021-11-08T11.59.14.571,0.800,1.372,0.884,1.159
1636365554611,2021-11-08T11.59.14.611,0.840,2.622,0.061,0.640
1636365554651,2021-11-08T11.59.14.651,0.880,11.280,1.280,-1.921
1636365554691,2021-11-08T11.59.14.691,0.920,25.701,11.220,-5.061
1636365554731,2021-11-08T11.59.14.731,0.960,7.652,3.110,-2.500
1636365554771,2021-11-08T11.59.14.771,1.000,0.244,-3.689,1.768
1636365554811,2021-11-08T11.59.14.811,1.040,-0.457,-2.348,1.890
1636365554851,2021-11-08T11.59.14.851,1.080,-6.037,-6.555,1.738
1636365554891,2021-11-08T11.59.14.891,1.120,-2.927,-7.043,2.134
1636365554931,2021-11-08T11.59.14.931,1.160,-0.061,-8.110,1.646
1636365554971,2021-11-08T11.59.14.971,1.200,4.085,-2.927,-1.494
1636365555011,2021-11-08T11.59.15.011,1.240,2.927,-1.555,-1.372
1636365555051,2021-11-08T11.59.15.051,1.280,0.549,-1.189,0.244
1636365555091,2021-11-08T11.59.15.091,1.320,1.128,-0.823,0.671
1636365555131,2021-11-08T11.59.15.131,1.360,2.439,0.244,0.732
1636365555171,2021-11-08T11.59.15.171,1.400,0.671,-0.884,0.640
1636365555211,2021-11-08T11.59.15.211,1.440,0.945,-1.128,-0.061
1636365555251,2021-11-08T11.59.15.251,1.480,0.030,-1.189,0.061
1636365555291,2021-11-08T11.59.15.291,1.520,-0.427,-1.616,0.122
1636365555331,2021-11-08T11.59.15.331,1.560,0.335,-0.335,-0.030
1636365555371,2021-11-08T11.59.15.371,1.600,1.098,-0.122,-0.213
1636365555411,2021-11-08T11.59.15.411,1.640,-0.122,0.030,-0.122
1636365555451,2021-11-08T11.59.15.451,1.680,-4.421,-0.061,1.250
1636365555491,2021-11-08T11.59.15.491,1.720,-7.165,-2.012,2.012
1636365555531,2021-11-08T11.59.15.531,1.760,-7.744,-3.415,1.311
1636365555571,2021-11-08T11.59.15.571,1.800,-5.152,-2.500,0.244
1636365555611,2021-11-08T11.59.15.611,1.840,-3.049,-1.463,0.061
