epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1634983917573,2021-10-23T13:11:57.573,0.000,-0.155,0.174,-0.964
1634983917613,2021-10-23T13:11:57.613,0.040,-0.152,0.178,-0.972
1634983917653,2021-10-23T13:11:57.653,0.080,-0.152,0.177,-0.971
1634983917693,2021-10-23T13:11:57.693,0.120,-0.156,0.173,-0.969
1634983917733,2021-10-23T13:11:57.733,0.160,-0.153,0.180,-0.972
1634983917773,2021-10-23T13:11:57.773,0.200,-0.154,0.172,-0.968
1634983917813,2021-10-23T13:11:57.813,0.240,-0.154,0.172,-0.974
1634983917853,2021-10-23T13:11:57.853,0.280,-0.159,0.172,-0.969
1634983917893,2021-10-23T13:11:57.893,0.320,-0.155,0.175,-0.969
1634983917933,2021-10-23T13:11:57.933,0.360,-0.157,0.172,-0.969
1634983917973,2021-10-23T13:11:57.973,0.400,-0.156,0.171,-0.972
1634983918013,2021-10-23T13:11:58.013,0.440,-0.156,0.176,-0.968
1634983918053,2021-10-23T13:11:58.053,0.480,-0.151,0.176,-0.972
1634983918093,2021-10-23T13:11:58.093,0.520,-0.158,0.178,-0.967
1634983918133,2021-10-23T13:11:58.133,0.560,-0.157,0.170,-0.971
1634983918173,2021-10-23T13:11:58.173,0.600,-0.151,0.168,-0.972
1634983918213,2021-10-23T13:11:58.213,0.640,-0.166,0.173,-0.966
1634983918253,2021-10-23T13:11:58.253,0.680,-0.160,0.177,-0.965
1634983918293,2021-10-23T13:11:58.293,0.720,-0.156,0.162,-0.969
1634983918333,2021-10-23T13:11:58.333,0.760,-0.157,0.164,-0.973
1634983918373,2021-10-23T13:11:58.373,0.800,-0.154,0.175,-0.966
1634983918413,2021-10-23T13:11:58.413,0.840,-0.156,0.168,-0.972
1634983918453,2021-10-23T13:11:58.453,0.880,-0.150,0.164,-0.974
1634983918493,2021-10-23T13:11:58.493,0.920,-0.156,0.162,-0.970
