epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635691129187,2021-10-31T16:38:49.187,0.000,0.329,0.204,-0.895
1635691129227,2021-10-31T16:38:49.227,0.040,0.332,0.204,-0.902
1635691129267,2021-10-31T16:38:49.267,0.080,0.332,0.204,-0.903
1635691129307,2021-10-31T16:38:49.307,0.120,0.333,0.209,-0.901
1635691129347,2021-10-31T16:38:49.347,0.160,0.333,0.207,-0.900
1635691129387,2021-10-31T16:38:49.387,0.200,0.327,0.200,-0.902
1635691129427,2021-10-31T16:38:49.427,0.240,0.331,0.203,-0.902
1635691129467,2021-10-31T16:38:49.467,0.280,0.333,0.212,-0.899
1635691129507,2021-10-31T16:38:49.507,0.320,0.338,0.208,-0.902
1635691129547,2021-10-31T16:38:49.547,0.360,0.331,0.206,-0.901
1635691129587,2021-10-31T16:38:49.587,0.400,0.325,0.213,-0.907
1635691129627,2021-10-31T16:38:49.627,0.440,0.318,0.214,-0.907
1635691129667,2021-10-31T16:38:49.667,0.480,0.331,0.185,-0.905
1635691129707,2021-10-31T16:38:49.707,0.520,0.343,0.176,-0.896
1635691129747,2021-10-31T16:38:49.747,0.560,0.331,0.187,-0.893
1635691129787,2021-10-31T16:38:49.787,0.600,0.334,0.187,-0.909
1635691129827,2021-10-31T16:38:49.827,0.640,0.324,0.209,-0.910
1635691129867,2021-10-31T16:38:49.867,0.680,0.306,0.219,-0.903
1635691129907,2021-10-31T16:38:49.907,0.720,0.302,0.188,-0.907
1635691129947,2021-10-31T16:38:49.947,0.760,0.313,0.188,-0.915
1635691129987,2021-10-31T16:38:49.987,0.800,0.321,0.183,-0.909
1635691130027,2021-10-31T16:38:50.027,0.840,0.328,0.184,-0.897
1635691130067,2021-10-31T16:38:50.067,0.880,0.318,0.228,-0.900
1635691130107,2021-10-31T16:38:50.107,0.920,0.327,0.203,-0.911
1635691130147,2021-10-31T16:38:50.147,0.960,0.343,0.184,-0.903
1635691130187,2021-10-31T16:38:50.187,1.000,0.334,0.223,-0.895
1635691130227,2021-10-31T16:38:50.227,1.040,0.328,0.220,-0.903
1635691130267,2021-10-31T16:38:50.267,1.080,0.325,0.196,-0.903
1635691130307,2021-10-31T16:38:50.307,1.120,0.324,0.195,-0.901
1635691130347,2021-10-31T16:38:50.347,1.160,0.331,0.194,-0.905
1635691130387,2021-10-31T16:38:50.387,1.200,0.334,0.196,-0.903
1635691130427,2021-10-31T16:38:50.427,1.240,0.325,0.199,-0.908
1635691130467,2021-10-31T16:38:50.467,1.280,0.318,0.189,-0.906
1635691130507,2021-10-31T16:38:50.507,1.320,0.328,0.189,-0.902
1635691130547,2021-10-31T16:38:50.547,1.360,0.329,0.205,-0.908
1635691130587,2021-10-31T16:38:50.587,1.400,0.333,0.205,-0.900
1635691130627,2021-10-31T16:38:50.627,1.440,0.331,0.193,-0.903
1635691130667,2021-10-31T16:38:50.667,1.480,0.320,0.207,-0.904
1635691130707,2021-10-31T16:38:50.707,1.520,0.320,0.205,-0.902
1635691130747,2021-10-31T16:38:50.747,1.560,0.331,0.190,-0.912
1635691130787,2021-10-31T16:38:50.787,1.600,0.328,0.179,-0.908
1635691130827,2021-10-31T16:38:50.827,1.640,0.323,0.194,-0.900
1635691130867,2021-10-31T16:38:50.867,1.680,0.328,0.192,-0.904
1635691130907,2021-10-31T16:38:50.907,1.720,0.322,0.202,-0.910
1635691130947,2021-10-31T16:38:50.947,1.760,0.310,0.200,-0.909
