epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636497640608,2021-11-10T00.40.40.608,0.000,-0.247,-0.410,0.905
1636497640649,2021-11-10T00.40.40.649,0.041,-0.247,-0.409,0.913
1636497640690,2021-11-10T00.40.40.690,0.082,-0.248,-0.405,0.912
1636497640730,2021-11-10T00.40.40.730,0.122,-0.248,-0.406,0.912
1636497640771,2021-11-10T00.40.40.771,0.163,-0.247,-0.405,0.917
1636497640812,2021-11-10T00.40.40.812,0.204,-0.241,-0.398,0.907
1636497640851,2021-11-10T00.40.40.851,0.243,-0.246,-0.396,0.909
1636497640892,2021-11-10T00.40.40.892,0.284,-0.251,-0.397,0.921
1636497640933,2021-11-10T00.40.40.933,0.325,-0.246,-0.400,0.911
1636497640974,2021-11-10T00.40.40.974,0.366,-0.249,-0.403,0.912
1636497641014,2021-11-10T00.40.41.014,0.406,-0.249,-0.402,0.910
1636497641055,2021-11-10T00.40.41.055,0.447,-0.250,-0.408,0.906
1636497641096,2021-11-10T00.40.41.096,0.488,-0.248,-0.408,0.910
1636497641136,2021-11-10T00.40.41.136,0.528,-0.248,-0.402,0.913
1636497641177,2021-11-10T00.40.41.177,0.569,-0.248,-0.407,0.911
1636497641218,2021-11-10T00.40.41.218,0.610,-0.250,-0.408,0.908
1636497641257,2021-11-10T00.40.41.257,0.649,-0.254,-0.404,0.909
1636497641298,2021-11-10T00.40.41.298,0.690,-0.250,-0.406,0.906
1636497641339,2021-11-10T00.40.41.339,0.731,-0.242,-0.401,0.914
1636497641380,2021-11-10T00.40.41.380,0.772,-0.244,-0.400,0.914
1636497641420,2021-11-10T00.40.41.420,0.812,-0.247,-0.407,0.909
1636497641461,2021-11-10T00.40.41.461,0.853,-0.245,-0.412,0.910
1636497641502,2021-11-10T00.40.41.502,0.894,-0.244,-0.413,0.911
1636497641541,2021-11-10T00.40.41.541,0.933,-0.247,-0.412,0.909
1636497641582,2021-11-10T00.40.41.582,0.974,-0.244,-0.411,0.909
1636497641623,2021-11-10T00.40.41.623,1.015,-0.243,-0.417,0.907
1636497641663,2021-11-10T00.40.41.663,1.055,-0.245,-0.407,0.912
1636497641704,2021-11-10T00.40.41.704,1.096,-0.242,-0.407,0.913
1636497641745,2021-11-10T00.40.41.745,1.137,-0.243,-0.410,0.911
1636497641786,2021-11-10T00.40.41.786,1.178,-0.240,-0.416,0.911
