epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635574089080,2021-10-30T09:08:09.080,0.000,-0.224,0.271,-0.940
1635574089120,2021-10-30T09:08:09.120,0.040,-0.208,0.281,-0.956
1635574089160,2021-10-30T09:08:09.160,0.080,-0.206,0.260,-0.959
1635574089200,2021-10-30T09:08:09.200,0.120,-0.208,0.288,-0.951
1635574089240,2021-10-30T09:08:09.240,0.160,-0.224,0.296,-0.931
1635574089280,2021-10-30T09:08:09.280,0.200,-0.234,0.296,-0.919
1635574089320,2021-10-30T09:08:09.320,0.240,-0.259,0.239,-0.961
1635574089360,2021-10-30T09:08:09.360,0.280,-0.245,0.224,-0.967
1635574089400,2021-10-30T09:08:09.400,0.320,-0.257,0.264,-0.934
1635574089440,2021-10-30T09:08:09.440,0.360,-0.250,0.233,-0.943
1635574089480,2021-10-30T09:08:09.480,0.400,-0.160,0.195,-0.941
1635574089520,2021-10-30T09:08:09.520,0.440,-0.162,0.165,-0.950
1635574089560,2021-10-30T09:08:09.560,0.480,-0.254,0.106,-0.968
1635574089600,2021-10-30T09:08:09.600,0.520,-0.266,0.069,-0.948
1635574089640,2021-10-30T09:08:09.640,0.560,-0.261,0.086,-0.974
1635574089680,2021-10-30T09:08:09.680,0.600,-0.212,0.199,-0.989
1635574089720,2021-10-30T09:08:09.720,0.640,-0.113,0.293,-0.983
1635574089760,2021-10-30T09:08:09.760,0.680,-0.095,0.177,-0.985
1635574089800,2021-10-30T09:08:09.800,0.720,-0.201,0.147,-0.975
1635574089840,2021-10-30T09:08:09.840,0.760,-0.179,0.189,-0.973
1635574089880,2021-10-30T09:08:09.880,0.800,-0.149,0.168,-0.975
1635574089920,2021-10-30T09:08:09.920,0.840,-0.162,0.172,-0.975
1635574089960,2021-10-30T09:08:09.960,0.880,-0.158,0.162,-0.975
1635574090000,2021-10-30T09:08:10.000,0.920,-0.151,0.152,-0.984
1635574090040,2021-10-30T09:08:10.040,0.960,-0.148,0.123,-0.985
1635574090080,2021-10-30T09:08:10.080,1.000,-0.188,0.184,-0.962
1635574090120,2021-10-30T09:08:10.120,1.040,-0.172,0.169,-0.970
1635574090160,2021-10-30T09:08:10.160,1.080,-0.162,0.162,-0.977
1635574090200,2021-10-30T09:08:10.200,1.120,-0.178,0.169,-0.966
1635574090240,2021-10-30T09:08:10.240,1.160,-0.186,0.186,-0.970
1635574090280,2021-10-30T09:08:10.280,1.200,-0.184,0.145,-0.967
1635574090320,2021-10-30T09:08:10.320,1.240,-0.172,0.170,-0.974
1635574090360,2021-10-30T09:08:10.360,1.280,-0.161,0.152,-0.975
1635574090400,2021-10-30T09:08:10.400,1.320,-0.168,0.109,-0.986
1635574090440,2021-10-30T09:08:10.440,1.360,-0.167,0.119,-0.986
1635574090480,2021-10-30T09:08:10.480,1.400,-0.175,0.086,-0.968
1635574090520,2021-10-30T09:08:10.520,1.440,-0.147,0.068,-0.988
1635574090560,2021-10-30T09:08:10.560,1.480,-0.163,0.153,-0.975
1635574090600,2021-10-30T09:08:10.600,1.520,-0.147,0.071,-0.984
1635574090640,2021-10-30T09:08:10.640,1.560,-0.133,0.111,-0.979
1635574090680,2021-10-30T09:08:10.680,1.600,-0.142,0.107,-0.984
1635574090720,2021-10-30T09:08:10.720,1.640,-0.132,0.087,-0.984
1635574090760,2021-10-30T09:08:10.760,1.680,-0.122,0.088,-0.975
1635574090800,2021-10-30T09:08:10.800,1.720,-0.109,0.068,-0.982
1635574090840,2021-10-30T09:08:10.840,1.760,-0.111,0.151,-1.002
1635574090880,2021-10-30T09:08:10.880,1.800,-0.139,0.082,-0.984
1635574090920,2021-10-30T09:08:10.920,1.840,-0.137,0.081,-0.991
1635574090960,2021-10-30T09:08:10.960,1.880,-0.150,0.151,-0.979
1635574091000,2021-10-30T09:08:11.000,1.920,-0.125,0.123,-0.985
1635574091040,2021-10-30T09:08:11.040,1.960,-0.128,0.146,-0.979
1635574091080,2021-10-30T09:08:11.080,2.000,-0.168,0.130,-0.981
1635574091120,2021-10-30T09:08:11.120,2.040,-0.146,0.132,-0.982
1635574091160,2021-10-30T09:08:11.160,2.080,-0.129,0.134,-0.978
1635574091200,2021-10-30T09:08:11.200,2.120,-0.156,0.115,-0.982
1635574091240,2021-10-30T09:08:11.240,2.160,-0.152,0.126,-0.980
1635574091280,2021-10-30T09:08:11.280,2.200,-0.144,0.146,-0.979
1635574091320,2021-10-30T09:08:11.320,2.240,-0.161,0.111,-0.982
1635574091360,2021-10-30T09:08:11.360,2.280,-0.152,0.129,-0.979
1635574091400,2021-10-30T09:08:11.400,2.320,-0.149,0.133,-0.981
1635574091440,2021-10-30T09:08:11.440,2.360,-0.147,0.130,-0.981
1635574091480,2021-10-30T09:08:11.480,2.400,-0.147,0.124,-0.982
1635574091520,2021-10-30T09:08:11.520,2.440,-0.140,0.127,-0.981
1635574091560,2021-10-30T09:08:11.560,2.480,-0.132,0.145,-0.980
1635574091600,2021-10-30T09:08:11.600,2.520,-0.133,0.116,-0.982
1635574091640,2021-10-30T09:08:11.640,2.560,-0.130,0.135,-0.982
1635574091680,2021-10-30T09:08:11.680,2.600,-0.129,0.127,-0.982
1635574091720,2021-10-30T09:08:11.720,2.640,-0.129,0.117,-0.983
1635574091760,2021-10-30T09:08:11.760,2.680,-0.129,0.129,-0.982
1635574091800,2021-10-30T09:08:11.800,2.720,-0.115,0.123,-0.983
1635574091840,2021-10-30T09:08:11.840,2.760,-0.123,0.131,-0.983
1635574091880,2021-10-30T09:08:11.880,2.800,-0.121,0.116,-0.983
1635574091920,2021-10-30T09:08:11.920,2.840,-0.119,0.123,-0.982
1635574091960,2021-10-30T09:08:11.960,2.880,-0.123,0.108,-0.983
1635574092000,2021-10-30T09:08:12.000,2.920,-0.128,0.123,-0.982
1635574092040,2021-10-30T09:08:12.040,2.960,-0.126,0.124,-0.984
1635574092080,2021-10-30T09:08:12.080,3.000,-0.123,0.121,-0.984
1635574092120,2021-10-30T09:08:12.120,3.040,-0.123,0.127,-0.983
1635574092160,2021-10-30T09:08:12.160,3.080,-0.123,0.121,-0.984
1635574092200,2021-10-30T09:08:12.200,3.120,-0.121,0.121,-0.983
1635574092240,2021-10-30T09:08:12.240,3.160,-0.115,0.131,-0.983
1635574092280,2021-10-30T09:08:12.280,3.200,-0.122,0.116,-0.984
1635574092320,2021-10-30T09:08:12.320,3.240,-0.122,0.121,-0.984
1635574092360,2021-10-30T09:08:12.360,3.280,-0.116,0.126,-0.984
1635574092400,2021-10-30T09:08:12.400,3.320,-0.123,0.120,-0.983
1635574092440,2021-10-30T09:08:12.440,3.360,-0.122,0.118,-0.983
1635574092480,2021-10-30T09:08:12.480,3.400,-0.119,0.125,-0.985
1635574092520,2021-10-30T09:08:12.520,3.440,-0.120,0.114,-0.983
1635574092560,2021-10-30T09:08:12.560,3.480,-0.122,0.121,-0.983
1635574092600,2021-10-30T09:08:12.600,3.520,-0.118,0.127,-0.985
1635574092640,2021-10-30T09:08:12.640,3.560,-0.120,0.115,-0.984
1635574092680,2021-10-30T09:08:12.680,3.600,-0.123,0.116,-0.983
1635574092720,2021-10-30T09:08:12.720,3.640,-0.118,0.121,-0.985
1635574092760,2021-10-30T09:08:12.760,3.680,-0.119,0.119,-0.983
1635574092800,2021-10-30T09:08:12.800,3.720,-0.123,0.114,-0.983
1635574092840,2021-10-30T09:08:12.840,3.760,-0.115,0.118,-0.984
1635574092880,2021-10-30T09:08:12.880,3.800,-0.118,0.119,-0.984
1635574092920,2021-10-30T09:08:12.920,3.840,-0.119,0.122,-0.983
1635574092960,2021-10-30T09:08:12.960,3.880,-0.121,0.118,-0.983
1635574093000,2021-10-30T09:08:13.000,3.920,-0.122,0.119,-0.983
1635574093040,2021-10-30T09:08:13.040,3.960,-0.118,0.122,-0.983
1635574093080,2021-10-30T09:08:13.080,4.000,-0.121,0.120,-0.984
1635574093120,2021-10-30T09:08:13.120,4.040,-0.121,0.117,-0.982
1635574093160,2021-10-30T09:08:13.160,4.080,-0.118,0.119,-0.983
1635574093200,2021-10-30T09:08:13.200,4.120,-0.122,0.117,-0.984
1635574093240,2021-10-30T09:08:13.240,4.160,-0.117,0.121,-0.983
1635574093280,2021-10-30T09:08:13.280,4.200,-0.119,0.115,-0.983
1635574093320,2021-10-30T09:08:13.320,4.240,-0.120,0.117,-0.983
1635574093360,2021-10-30T09:08:13.360,4.280,-0.116,0.118,-0.984
1635574093400,2021-10-30T09:08:13.400,4.320,-0.119,0.118,-0.984
1635574093440,2021-10-30T09:08:13.440,4.360,-0.120,0.118,-0.984
1635574093480,2021-10-30T09:08:13.480,4.400,-0.118,0.120,-0.985
1635574093520,2021-10-30T09:08:13.520,4.440,-0.118,0.118,-0.984
1635574093560,2021-10-30T09:08:13.560,4.480,-0.116,0.117,-0.984
1635574093600,2021-10-30T09:08:13.600,4.520,-0.120,0.116,-0.984
1635574093640,2021-10-30T09:08:13.640,4.560,-0.113,0.121,-0.985
1635574093680,2021-10-30T09:08:13.680,4.600,-0.117,0.117,-0.984
1635574093720,2021-10-30T09:08:13.720,4.640,-0.118,0.119,-0.983
1635574093760,2021-10-30T09:08:13.760,4.680,-0.117,0.117,-0.985
1635574093800,2021-10-30T09:08:13.800,4.720,-0.116,0.118,-0.982
1635574093840,2021-10-30T09:08:13.840,4.760,-0.115,0.118,-0.986
1635574093880,2021-10-30T09:08:13.880,4.800,-0.118,0.116,-0.984
1635574093920,2021-10-30T09:08:13.920,4.840,-0.118,0.118,-0.983
1635574093960,2021-10-30T09:08:13.960,4.880,-0.115,0.118,-0.985
1635574094000,2021-10-30T09:08:14.000,4.920,-0.117,0.116,-0.984
1635574094040,2021-10-30T09:08:14.040,4.960,-0.119,0.113,-0.984
1635574094080,2021-10-30T09:08:14.080,5.000,-0.119,0.121,-0.984
1635574094120,2021-10-30T09:08:14.120,5.040,-0.113,0.108,-0.984
1635574094160,2021-10-30T09:08:14.160,5.080,-0.115,0.120,-0.982
1635574094200,2021-10-30T09:08:14.200,5.120,-0.115,0.113,-0.984
1635574094240,2021-10-30T09:08:14.240,5.160,-0.117,0.122,-0.983
1635574094280,2021-10-30T09:08:14.280,5.200,-0.127,0.122,-0.981
1635574094320,2021-10-30T09:08:14.320,5.240,-0.118,0.118,-0.985
