epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635946433530,2021-11-03T15:33:53.530,0.000,-0.184,0.009,-0.968
1635946433570,2021-11-03T15:33:53.570,0.040,-0.186,0.010,-0.977
1635946433610,2021-11-03T15:33:53.610,0.080,-0.186,0.009,-0.975
1635946433650,2021-11-03T15:33:53.650,0.120,-0.186,0.011,-0.975
1635946433690,2021-11-03T15:33:53.690,0.160,-0.185,0.009,-0.975
1635946433730,2021-11-03T15:33:53.730,0.200,-0.185,0.008,-0.975
1635946433770,2021-11-03T15:33:53.770,0.240,-0.185,0.010,-0.975
1635946433810,2021-11-03T15:33:53.810,0.280,-0.185,0.012,-0.975
1635946433850,2021-11-03T15:33:53.850,0.320,-0.185,0.009,-0.973
1635946433890,2021-11-03T15:33:53.890,0.360,-0.185,0.008,-0.974
1635946433930,2021-11-03T15:33:53.930,0.400,-0.184,0.010,-0.975
1635946433970,2021-11-03T15:33:53.970,0.440,-0.185,0.013,-0.974
1635946434010,2021-11-03T15:33:54.010,0.480,-0.185,0.008,-0.975
1635946434050,2021-11-03T15:33:54.050,0.520,-0.184,0.008,-0.975
1635946434090,2021-11-03T15:33:54.090,0.560,-0.184,0.011,-0.975
1635946434130,2021-11-03T15:33:54.130,0.600,-0.185,0.010,-0.975
1635946434170,2021-11-03T15:33:54.170,0.640,-0.186,0.009,-0.974
1635946434210,2021-11-03T15:33:54.210,0.680,-0.187,0.010,-0.975
1635946434250,2021-11-03T15:33:54.250,0.720,-0.185,0.009,-0.974
1635946434290,2021-11-03T15:33:54.290,0.760,-0.186,0.010,-0.974
1635946434330,2021-11-03T15:33:54.330,0.800,-0.185,0.010,-0.975
1635946434370,2021-11-03T15:33:54.370,0.840,-0.185,0.009,-0.974
1635946434410,2021-11-03T15:33:54.410,0.880,-0.187,0.010,-0.974
1635946434450,2021-11-03T15:33:54.450,0.920,-0.185,0.010,-0.974
1635946434490,2021-11-03T15:33:54.490,0.960,-0.185,0.009,-0.975
1635946434530,2021-11-03T15:33:54.530,1.000,-0.185,0.010,-0.976
1635946434570,2021-11-03T15:33:54.570,1.040,-0.186,0.010,-0.974
1635946434610,2021-11-03T15:33:54.610,1.080,-0.186,0.009,-0.974
1635946434650,2021-11-03T15:33:54.650,1.120,-0.184,0.008,-0.974
1635946434690,2021-11-03T15:33:54.690,1.160,-0.184,0.010,-0.974
1635946434730,2021-11-03T15:33:54.730,1.200,-0.186,0.011,-0.975
1635946434770,2021-11-03T15:33:54.770,1.240,-0.185,0.007,-0.974
1635946434810,2021-11-03T15:33:54.810,1.280,-0.186,0.011,-0.972
1635946434850,2021-11-03T15:33:54.850,1.320,-0.185,0.010,-0.974
1635946434890,2021-11-03T15:33:54.890,1.360,-0.187,0.011,-0.973
1635946434930,2021-11-03T15:33:54.930,1.400,-0.187,0.010,-0.974
1635946434970,2021-11-03T15:33:54.970,1.440,-0.185,0.011,-0.974
1635946435010,2021-11-03T15:33:55.010,1.480,-0.186,0.008,-0.973
1635946435050,2021-11-03T15:33:55.050,1.520,-0.187,0.009,-0.973
1635946435090,2021-11-03T15:33:55.090,1.560,-0.187,0.010,-0.974
1635946435130,2021-11-03T15:33:55.130,1.600,-0.185,0.010,-0.975
1635946435170,2021-11-03T15:33:55.170,1.640,-0.185,0.010,-0.974
1635946435210,2021-11-03T15:33:55.210,1.680,-0.185,0.009,-0.973
1635946435250,2021-11-03T15:33:55.250,1.720,-0.186,0.008,-0.973
1635946435290,2021-11-03T15:33:55.290,1.760,-0.184,0.008,-0.972
1635946435330,2021-11-03T15:33:55.330,1.800,-0.184,0.009,-0.974
1635946435370,2021-11-03T15:33:55.370,1.840,-0.183,0.008,-0.974
1635946435410,2021-11-03T15:33:55.410,1.880,-0.185,0.007,-0.974
1635946435450,2021-11-03T15:33:55.450,1.920,-0.185,0.007,-0.974
1635946435490,2021-11-03T15:33:55.490,1.960,-0.186,0.007,-0.974
1635946435530,2021-11-03T15:33:55.530,2.000,-0.185,0.008,-0.974
1635946435570,2021-11-03T15:33:55.570,2.040,-0.184,0.008,-0.974
1635946435610,2021-11-03T15:33:55.610,2.080,-0.184,0.007,-0.974
1635946435650,2021-11-03T15:33:55.650,2.120,-0.187,0.008,-0.975
1635946435690,2021-11-03T15:33:55.690,2.160,-0.185,0.005,-0.974
1635946435730,2021-11-03T15:33:55.730,2.200,-0.185,0.008,-0.973
