epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635340326364,2021-10-27T16:12:06.364,0.000,-0.290,0.248,-0.928
1635340326404,2021-10-27T16:12:06.404,0.040,-0.284,0.254,-0.940
1635340326444,2021-10-27T16:12:06.444,0.080,-0.290,0.237,-0.938
1635340326484,2021-10-27T16:12:06.484,0.120,-0.296,0.246,-0.935
1635340326524,2021-10-27T16:12:06.524,0.160,-0.276,0.258,-0.936
1635340326564,2021-10-27T16:12:06.564,0.200,-0.270,0.249,-0.941
1635340326604,2021-10-27T16:12:06.604,0.240,-0.275,0.239,-0.940
1635340326644,2021-10-27T16:12:06.644,0.280,-0.276,0.232,-0.940
1635340326684,2021-10-27T16:12:06.684,0.320,-0.278,0.245,-0.939
1635340326724,2021-10-27T16:12:06.724,0.360,-0.277,0.244,-0.938
1635340326764,2021-10-27T16:12:06.764,0.400,-0.269,0.237,-0.941
1635340326804,2021-10-27T16:12:06.804,0.440,-0.273,0.240,-0.941
1635340326844,2021-10-27T16:12:06.844,0.480,-0.267,0.241,-0.941
1635340326884,2021-10-27T16:12:06.884,0.520,-0.268,0.240,-0.942
1635340326924,2021-10-27T16:12:06.924,0.560,-0.286,0.241,-0.936
1635340326964,2021-10-27T16:12:06.964,0.600,-0.273,0.228,-0.942
1635340327004,2021-10-27T16:12:07.004,0.640,-0.264,0.232,-0.945
1635340327044,2021-10-27T16:12:07.044,0.680,-0.263,0.224,-0.947
1635340327084,2021-10-27T16:12:07.084,0.720,-0.265,0.223,-0.947
1635340327124,2021-10-27T16:12:07.124,0.760,-0.253,0.208,-0.951
1635340327164,2021-10-27T16:12:07.164,0.800,-0.257,0.209,-0.951
1635340327204,2021-10-27T16:12:07.204,0.840,-0.245,0.202,-0.954
1635340327244,2021-10-27T16:12:07.244,0.880,-0.218,0.215,-0.957
1635340327284,2021-10-27T16:12:07.284,0.920,-0.202,0.213,-0.959
1635340327324,2021-10-27T16:12:07.324,0.960,-0.217,0.220,-0.957
1635340327364,2021-10-27T16:12:07.364,1.000,-0.218,0.224,-0.956
1635340327404,2021-10-27T16:12:07.404,1.040,-0.220,0.211,-0.956
1635340327444,2021-10-27T16:12:07.444,1.080,-0.216,0.225,-0.956
1635340327484,2021-10-27T16:12:07.484,1.120,-0.216,0.219,-0.957
1635340327524,2021-10-27T16:12:07.524,1.160,-0.215,0.224,-0.956
1635340327564,2021-10-27T16:12:07.564,1.200,-0.208,0.229,-0.955
1635340327604,2021-10-27T16:12:07.604,1.240,-0.209,0.231,-0.956
1635340327644,2021-10-27T16:12:07.644,1.280,-0.202,0.230,-0.958
1635340327684,2021-10-27T16:12:07.684,1.320,-0.209,0.229,-0.958
1635340327724,2021-10-27T16:12:07.724,1.360,-0.205,0.245,-0.962
1635340327764,2021-10-27T16:12:07.764,1.400,-0.207,0.241,-0.967
1635340327804,2021-10-27T16:12:07.804,1.440,-0.262,0.170,-0.974
1635340327844,2021-10-27T16:12:07.844,1.480,-0.267,0.172,-0.970
1635340327884,2021-10-27T16:12:07.884,1.520,-0.238,0.180,-0.990
1635340327924,2021-10-27T16:12:07.924,1.560,-0.242,0.129,-0.978
1635340327964,2021-10-27T16:12:07.964,1.600,-0.254,0.085,-0.943
1635340328004,2021-10-27T16:12:08.004,1.640,-0.258,0.152,-0.969
1635340328044,2021-10-27T16:12:08.044,1.680,-0.176,0.191,-0.942
1635340328084,2021-10-27T16:12:08.084,1.720,-0.199,0.077,-0.958
1635340328124,2021-10-27T16:12:08.124,1.760,-0.185,0.060,-0.955
1635340328164,2021-10-27T16:12:08.164,1.800,-0.245,0.062,-0.992
1635340328204,2021-10-27T16:12:08.204,1.840,-0.236,0.108,-0.980
1635340328244,2021-10-27T16:12:08.244,1.880,-0.226,0.063,-0.968
1635340328284,2021-10-27T16:12:08.284,1.920,-0.200,0.049,-0.953
1635340328324,2021-10-27T16:12:08.324,1.960,-0.236,0.012,-0.973
1635340328364,2021-10-27T16:12:08.364,2.000,-0.256,-0.004,-0.977
1635340328404,2021-10-27T16:12:08.404,2.040,-0.277,0.047,-0.955
1635340328444,2021-10-27T16:12:08.444,2.080,-0.238,0.021,-0.898
1635340328484,2021-10-27T16:12:08.484,2.120,-0.214,0.022,-0.904
1635340328524,2021-10-27T16:12:08.524,2.160,-0.232,0.054,-0.994
1635340328564,2021-10-27T16:12:08.564,2.200,-0.200,0.207,-1.058
1635340328604,2021-10-27T16:12:08.604,2.240,-0.170,0.205,-0.993
1635340328644,2021-10-27T16:12:08.644,2.280,-0.182,0.166,-0.968
1635340328684,2021-10-27T16:12:08.684,2.320,-0.256,0.193,-0.972
1635340328724,2021-10-27T16:12:08.724,2.360,-0.243,0.202,-0.959
1635340328764,2021-10-27T16:12:08.764,2.400,-0.203,0.167,-0.970
1635340328804,2021-10-27T16:12:08.804,2.440,-0.212,0.185,-0.969
1635340328844,2021-10-27T16:12:08.844,2.480,-0.224,0.199,-0.965
1635340328884,2021-10-27T16:12:08.884,2.520,-0.211,0.179,-0.970
1635340328924,2021-10-27T16:12:08.924,2.560,-0.197,0.167,-0.967
1635340328964,2021-10-27T16:12:08.964,2.600,-0.183,0.169,-0.968
1635340329004,2021-10-27T16:12:09.004,2.640,-0.186,0.168,-0.970
1635340329044,2021-10-27T16:12:09.044,2.680,-0.179,0.173,-0.969
1635340329084,2021-10-27T16:12:09.084,2.720,-0.183,0.198,-0.967
1635340329124,2021-10-27T16:12:09.124,2.760,-0.182,0.177,-0.969
1635340329164,2021-10-27T16:12:09.164,2.800,-0.183,0.174,-0.966
1635340329204,2021-10-27T16:12:09.204,2.840,-0.187,0.164,-0.967
1635340329244,2021-10-27T16:12:09.244,2.880,-0.194,0.159,-0.969
1635340329284,2021-10-27T16:12:09.284,2.920,-0.188,0.162,-0.974
1635340329324,2021-10-27T16:12:09.324,2.960,-0.184,0.165,-0.974
1635340329364,2021-10-27T16:12:09.364,3.000,-0.188,0.161,-0.969
1635340329404,2021-10-27T16:12:09.404,3.040,-0.192,0.168,-0.967
1635340329444,2021-10-27T16:12:09.444,3.080,-0.192,0.175,-0.969
1635340329484,2021-10-27T16:12:09.484,3.120,-0.192,0.164,-0.969
1635340329524,2021-10-27T16:12:09.524,3.160,-0.194,0.170,-0.969
1635340329564,2021-10-27T16:12:09.564,3.200,-0.194,0.170,-0.968
1635340329604,2021-10-27T16:12:09.604,3.240,-0.194,0.165,-0.969
1635340329644,2021-10-27T16:12:09.644,3.280,-0.194,0.170,-0.968
1635340329684,2021-10-27T16:12:09.684,3.320,-0.194,0.167,-0.969
1635340329724,2021-10-27T16:12:09.724,3.360,-0.189,0.169,-0.972
1635340329764,2021-10-27T16:12:09.764,3.400,-0.191,0.171,-0.970
1635340329804,2021-10-27T16:12:09.804,3.440,-0.191,0.168,-0.970
1635340329844,2021-10-27T16:12:09.844,3.480,-0.190,0.168,-0.969
1635340329884,2021-10-27T16:12:09.884,3.520,-0.194,0.177,-0.967
1635340329924,2021-10-27T16:12:09.924,3.560,-0.197,0.180,-0.965
1635340329964,2021-10-27T16:12:09.964,3.600,-0.195,0.174,-0.967
1635340330004,2021-10-27T16:12:10.004,3.640,-0.196,0.179,-0.966
1635340330044,2021-10-27T16:12:10.044,3.680,-0.197,0.180,-0.968
1635340330084,2021-10-27T16:12:10.084,3.720,-0.195,0.185,-0.967
1635340330124,2021-10-27T16:12:10.124,3.760,-0.198,0.183,-0.966
1635340330164,2021-10-27T16:12:10.164,3.800,-0.201,0.187,-0.965
1635340330204,2021-10-27T16:12:10.204,3.840,-0.199,0.174,-0.967
1635340330244,2021-10-27T16:12:10.244,3.880,-0.203,0.181,-0.965
1635340330284,2021-10-27T16:12:10.284,3.920,-0.204,0.186,-0.964
1635340330324,2021-10-27T16:12:10.324,3.960,-0.205,0.177,-0.965
1635340330364,2021-10-27T16:12:10.364,4.000,-0.207,0.181,-0.964
1635340330404,2021-10-27T16:12:10.404,4.040,-0.203,0.179,-0.966
1635340330444,2021-10-27T16:12:10.444,4.080,-0.200,0.180,-0.967
1635340330484,2021-10-27T16:12:10.484,4.120,-0.206,0.174,-0.965
1635340330524,2021-10-27T16:12:10.524,4.160,-0.205,0.176,-0.965
1635340330564,2021-10-27T16:12:10.564,4.200,-0.204,0.179,-0.965
1635340330604,2021-10-27T16:12:10.604,4.240,-0.208,0.176,-0.965
1635340330644,2021-10-27T16:12:10.644,4.280,-0.206,0.170,-0.964
1635340330684,2021-10-27T16:12:10.684,4.320,-0.205,0.175,-0.965
1635340330724,2021-10-27T16:12:10.724,4.360,-0.209,0.175,-0.966
1635340330764,2021-10-27T16:12:10.764,4.400,-0.207,0.176,-0.964
1635340330804,2021-10-27T16:12:10.804,4.440,-0.208,0.176,-0.965
1635340330844,2021-10-27T16:12:10.844,4.480,-0.208,0.177,-0.966
1635340330884,2021-10-27T16:12:10.884,4.520,-0.207,0.179,-0.965
1635340330924,2021-10-27T16:12:10.924,4.560,-0.209,0.178,-0.965
1635340330964,2021-10-27T16:12:10.964,4.600,-0.210,0.177,-0.964
1635340331004,2021-10-27T16:12:11.004,4.640,-0.209,0.179,-0.965
1635340331044,2021-10-27T16:12:11.044,4.680,-0.208,0.178,-0.964
1635340331084,2021-10-27T16:12:11.084,4.720,-0.210,0.179,-0.965
1635340331124,2021-10-27T16:12:11.124,4.760,-0.210,0.179,-0.964
1635340331164,2021-10-27T16:12:11.164,4.800,-0.208,0.179,-0.965
1635340331204,2021-10-27T16:12:11.204,4.840,-0.208,0.181,-0.964
1635340331244,2021-10-27T16:12:11.244,4.880,-0.210,0.180,-0.963
1635340331284,2021-10-27T16:12:11.284,4.920,-0.211,0.176,-0.965
1635340331324,2021-10-27T16:12:11.324,4.960,-0.208,0.179,-0.966
1635340331364,2021-10-27T16:12:11.364,5.000,-0.210,0.177,-0.966
1635340331404,2021-10-27T16:12:11.404,5.040,-0.211,0.180,-0.965
1635340331444,2021-10-27T16:12:11.444,5.080,-0.207,0.182,-0.965
1635340331484,2021-10-27T16:12:11.484,5.120,-0.209,0.177,-0.965
1635340331524,2021-10-27T16:12:11.524,5.160,-0.212,0.182,-0.963
1635340331564,2021-10-27T16:12:11.564,5.200,-0.206,0.180,-0.965
1635340331604,2021-10-27T16:12:11.604,5.240,-0.211,0.178,-0.966
1635340331644,2021-10-27T16:12:11.644,5.280,-0.210,0.182,-0.964
1635340331684,2021-10-27T16:12:11.684,5.320,-0.208,0.180,-0.964
1635340331724,2021-10-27T16:12:11.724,5.360,-0.211,0.175,-0.964
1635340331764,2021-10-27T16:12:11.764,5.400,-0.209,0.181,-0.963
1635340331804,2021-10-27T16:12:11.804,5.440,-0.208,0.179,-0.964
1635340331844,2021-10-27T16:12:11.844,5.480,-0.211,0.179,-0.964
1635340331884,2021-10-27T16:12:11.884,5.520,-0.209,0.179,-0.963
1635340331924,2021-10-27T16:12:11.924,5.560,-0.209,0.180,-0.964
1635340331964,2021-10-27T16:12:11.964,5.600,-0.212,0.179,-0.964
1635340332004,2021-10-27T16:12:12.004,5.640,-0.209,0.181,-0.964
1635340332044,2021-10-27T16:12:12.044,5.680,-0.210,0.180,-0.964
1635340332084,2021-10-27T16:12:12.084,5.720,-0.211,0.181,-0.963
1635340332124,2021-10-27T16:12:12.124,5.760,-0.208,0.179,-0.964
1635340332164,2021-10-27T16:12:12.164,5.800,-0.210,0.178,-0.964
1635340332204,2021-10-27T16:12:12.204,5.840,-0.211,0.180,-0.965
1635340332244,2021-10-27T16:12:12.244,5.880,-0.209,0.179,-0.965
1635340332284,2021-10-27T16:12:12.284,5.920,-0.210,0.180,-0.964
1635340332324,2021-10-27T16:12:12.324,5.960,-0.211,0.177,-0.964
1635340332364,2021-10-27T16:12:12.364,6.000,-0.208,0.179,-0.965
1635340332404,2021-10-27T16:12:12.404,6.040,-0.210,0.180,-0.965
1635340332444,2021-10-27T16:12:12.444,6.080,-0.211,0.178,-0.965
1635340332484,2021-10-27T16:12:12.484,6.120,-0.209,0.178,-0.964
