epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636041362296,2021-11-04T17.56.02.296,0.000,-0.087,0.265,-0.948
1636041362336,2021-11-04T17.56.02.336,0.040,-0.088,0.268,-0.953
1636041362376,2021-11-04T17.56.02.376,0.080,-0.089,0.266,-0.948
1636041362416,2021-11-04T17.56.02.416,0.120,-0.089,0.266,-0.949
1636041362456,2021-11-04T17.56.02.456,0.160,-0.088,0.265,-0.952
1636041362496,2021-11-04T17.56.02.496,0.200,-0.089,0.266,-0.952
1636041362536,2021-11-04T17.56.02.536,0.240,-0.088,0.264,-0.950
1636041362576,2021-11-04T17.56.02.576,0.280,-0.089,0.266,-0.950
1636041362616,2021-11-04T17.56.02.616,0.320,-0.089,0.268,-0.949
1636041362656,2021-11-04T17.56.02.656,0.360,-0.089,0.266,-0.948
1636041362696,2021-11-04T17.56.02.696,0.400,-0.087,0.265,-0.951
1636041362736,2021-11-04T17.56.02.736,0.440,-0.089,0.266,-0.952
1636041362776,2021-11-04T17.56.02.776,0.480,-0.089,0.265,-0.951
1636041362816,2021-11-04T17.56.02.816,0.520,-0.089,0.266,-0.950
1636041362856,2021-11-04T17.56.02.856,0.560,-0.089,0.265,-0.949
1636041362896,2021-11-04T17.56.02.896,0.600,-0.088,0.266,-0.951
1636041362936,2021-11-04T17.56.02.936,0.640,-0.089,0.265,-0.951
1636041362976,2021-11-04T17.56.02.976,0.680,-0.088,0.265,-0.949
1636041363016,2021-11-04T17.56.03.016,0.720,-0.089,0.265,-0.951
1636041363056,2021-11-04T17.56.03.056,0.760,-0.088,0.264,-0.952
1636041363096,2021-11-04T17.56.03.096,0.800,-0.089,0.266,-0.950
1636041363136,2021-11-04T17.56.03.136,0.840,-0.089,0.266,-0.948
1636041363176,2021-11-04T17.56.03.176,0.880,-0.089,0.265,-0.951
1636041363216,2021-11-04T17.56.03.216,0.920,-0.089,0.264,-0.952
1636041363256,2021-11-04T17.56.03.256,0.960,-0.089,0.265,-0.951
1636041363296,2021-11-04T17.56.03.296,1.000,-0.089,0.264,-0.950
1636041363336,2021-11-04T17.56.03.336,1.040,-0.091,0.264,-0.948
1636041363376,2021-11-04T17.56.03.376,1.080,-0.090,0.266,-0.950
1636041363416,2021-11-04T17.56.03.416,1.120,-0.088,0.265,-0.949
1636041363456,2021-11-04T17.56.03.456,1.160,-0.089,0.264,-0.950
1636041363496,2021-11-04T17.56.03.496,1.200,-0.089,0.265,-0.949
1636041363536,2021-11-04T17.56.03.536,1.240,-0.090,0.263,-0.951
1636041363576,2021-11-04T17.56.03.576,1.280,-0.088,0.264,-0.952
1636041363616,2021-11-04T17.56.03.616,1.320,-0.089,0.264,-0.950
1636041363656,2021-11-04T17.56.03.656,1.360,-0.090,0.263,-0.948
1636041363696,2021-11-04T17.56.03.696,1.400,-0.089,0.264,-0.949
1636041363736,2021-11-04T17.56.03.736,1.440,-0.089,0.265,-0.949
1636041363776,2021-11-04T17.56.03.776,1.480,-0.088,0.266,-0.954
1636041363816,2021-11-04T17.56.03.816,1.520,-0.089,0.264,-0.948
1636041363856,2021-11-04T17.56.03.856,1.560,-0.088,0.266,-0.947
