epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635671749613,2021-10-31T11:15:49.613,0.000,0.326,0.513,-0.747
1635671749653,2021-10-31T11:15:49.653,0.040,0.326,0.522,-0.750
1635671749693,2021-10-31T11:15:49.693,0.080,0.325,0.526,-0.745
1635671749733,2021-10-31T11:15:49.733,0.120,0.326,0.524,-0.746
1635671749773,2021-10-31T11:15:49.773,0.160,0.336,0.522,-0.748
1635671749813,2021-10-31T11:15:49.813,0.200,0.334,0.519,-0.748
1635671749853,2021-10-31T11:15:49.853,0.240,0.330,0.509,-0.754
1635671749893,2021-10-31T11:15:49.893,0.280,0.331,0.517,-0.747
1635671749933,2021-10-31T11:15:49.933,0.320,0.333,0.527,-0.744
1635671749973,2021-10-31T11:15:49.973,0.360,0.330,0.524,-0.745
1635671750013,2021-10-31T11:15:50.013,0.400,0.328,0.521,-0.747
1635671750053,2021-10-31T11:15:50.053,0.440,0.336,0.522,-0.745
1635671750093,2021-10-31T11:15:50.093,0.480,0.329,0.524,-0.743
1635671750133,2021-10-31T11:15:50.133,0.520,0.329,0.517,-0.749
1635671750173,2021-10-31T11:15:50.173,0.560,0.338,0.521,-0.748
1635671750213,2021-10-31T11:15:50.213,0.600,0.334,0.524,-0.742
1635671750253,2021-10-31T11:15:50.253,0.640,0.332,0.516,-0.747
1635671750293,2021-10-31T11:15:50.293,0.680,0.331,0.518,-0.745
1635671750333,2021-10-31T11:15:50.333,0.720,0.332,0.527,-0.743
1635671750373,2021-10-31T11:15:50.373,0.760,0.335,0.525,-0.745
1635671750413,2021-10-31T11:15:50.413,0.800,0.330,0.518,-0.749
1635671750453,2021-10-31T11:15:50.453,0.840,0.323,0.513,-0.750
1635671750493,2021-10-31T11:15:50.493,0.880,0.332,0.518,-0.748
1635671750533,2021-10-31T11:15:50.533,0.920,0.328,0.525,-0.745
1635671750573,2021-10-31T11:15:50.573,0.960,0.325,0.532,-0.741
1635671750613,2021-10-31T11:15:50.613,1.000,0.328,0.536,-0.740
1635671750653,2021-10-31T11:15:50.653,1.040,0.330,0.525,-0.745
1635671750693,2021-10-31T11:15:50.693,1.080,0.328,0.518,-0.748
1635671750733,2021-10-31T11:15:50.733,1.120,0.324,0.526,-0.744
1635671750773,2021-10-31T11:15:50.773,1.160,0.327,0.525,-0.745
1635671750813,2021-10-31T11:15:50.813,1.200,0.327,0.524,-0.744
1635671750853,2021-10-31T11:15:50.853,1.240,0.322,0.524,-0.743
1635671750893,2021-10-31T11:15:50.893,1.280,0.324,0.529,-0.743
1635671750933,2021-10-31T11:15:50.933,1.320,0.327,0.539,-0.739
1635671750973,2021-10-31T11:15:50.973,1.360,0.329,0.531,-0.741
1635671751013,2021-10-31T11:15:51.013,1.400,0.327,0.521,-0.747
1635671751053,2021-10-31T11:15:51.053,1.440,0.327,0.523,-0.745
1635671751093,2021-10-31T11:15:51.093,1.480,0.334,0.523,-0.745
1635671751133,2021-10-31T11:15:51.133,1.520,0.328,0.520,-0.746
1635671751173,2021-10-31T11:15:51.173,1.560,0.320,0.530,-0.742
1635671751213,2021-10-31T11:15:51.213,1.600,0.318,0.540,-0.736
1635671751253,2021-10-31T11:15:51.253,1.640,0.323,0.536,-0.740
1635671751293,2021-10-31T11:15:51.293,1.680,0.322,0.541,-0.735
1635671751333,2021-10-31T11:15:51.333,1.720,0.332,0.544,-0.734
1635671751373,2021-10-31T11:15:51.373,1.760,0.333,0.521,-0.747
1635671751413,2021-10-31T11:15:51.413,1.800,0.315,0.525,-0.744
1635671751453,2021-10-31T11:15:51.453,1.840,0.326,0.537,-0.737
1635671751493,2021-10-31T11:15:51.493,1.880,0.329,0.521,-0.746
1635671751533,2021-10-31T11:15:51.533,1.920,0.324,0.522,-0.746
1635671751573,2021-10-31T11:15:51.573,1.960,0.329,0.535,-0.738
1635671751613,2021-10-31T11:15:51.613,2.000,0.336,0.523,-0.745
1635671751653,2021-10-31T11:15:51.653,2.040,0.323,0.524,-0.745
1635671751693,2021-10-31T11:15:51.693,2.080,0.321,0.535,-0.739
1635671751733,2021-10-31T11:15:51.733,2.120,0.326,0.529,-0.741
1635671751773,2021-10-31T11:15:51.773,2.160,0.322,0.527,-0.743
1635671751813,2021-10-31T11:15:51.813,2.200,0.322,0.530,-0.740
1635671751853,2021-10-31T11:15:51.853,2.240,0.336,0.527,-0.742
1635671751893,2021-10-31T11:15:51.893,2.280,0.339,0.513,-0.750
1635671751933,2021-10-31T11:15:51.933,2.320,0.329,0.520,-0.745
1635671751973,2021-10-31T11:15:51.973,2.360,0.328,0.526,-0.741
1635671752013,2021-10-31T11:15:52.013,2.400,0.325,0.529,-0.740
1635671752053,2021-10-31T11:15:52.053,2.440,0.327,0.540,-0.736
1635671752093,2021-10-31T11:15:52.093,2.480,0.339,0.515,-0.750
1635671752133,2021-10-31T11:15:52.133,2.520,0.346,0.481,-0.766
1635671752173,2021-10-31T11:15:52.173,2.560,0.333,0.500,-0.756
1635671752213,2021-10-31T11:15:52.213,2.600,0.337,0.516,-0.746
1635671752253,2021-10-31T11:15:52.253,2.640,0.340,0.508,-0.751
1635671752293,2021-10-31T11:15:52.293,2.680,0.335,0.514,-0.749
1635671752333,2021-10-31T11:15:52.333,2.720,0.330,0.538,-0.735
1635671752373,2021-10-31T11:15:52.373,2.760,0.343,0.517,-0.744
1635671752413,2021-10-31T11:15:52.413,2.800,0.344,0.500,-0.753
1635671752453,2021-10-31T11:15:52.453,2.840,0.338,0.515,-0.746
1635671752493,2021-10-31T11:15:52.493,2.880,0.340,0.517,-0.746
1635671752533,2021-10-31T11:15:52.533,2.920,0.335,0.506,-0.751
1635671752573,2021-10-31T11:15:52.573,2.960,0.338,0.509,-0.751
1635671752613,2021-10-31T11:15:52.613,3.000,0.337,0.515,-0.746
1635671752653,2021-10-31T11:15:52.653,3.040,0.335,0.515,-0.747
1635671752693,2021-10-31T11:15:52.693,3.080,0.341,0.515,-0.747
1635671752733,2021-10-31T11:15:52.733,3.120,0.339,0.514,-0.748
1635671752773,2021-10-31T11:15:52.773,3.160,0.343,0.515,-0.745
1635671752813,2021-10-31T11:15:52.813,3.200,0.346,0.496,-0.753
1635671752853,2021-10-31T11:15:52.853,3.240,0.336,0.512,-0.745
1635671752893,2021-10-31T11:15:52.893,3.280,0.335,0.534,-0.735
1635671752933,2021-10-31T11:15:52.933,3.320,0.339,0.527,-0.739
1635671752973,2021-10-31T11:15:52.973,3.360,0.340,0.510,-0.747
1635671753013,2021-10-31T11:15:53.013,3.400,0.341,0.519,-0.741
1635671753053,2021-10-31T11:15:53.053,3.440,0.340,0.523,-0.741
