epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635142594374,2021-10-25T09.16.34.374,0.000,-5.945,-2.256,1.585
1635142594414,2021-10-25T09.16.34.414,0.040,-5.488,-1.646,1.250
1635142594454,2021-10-25T09.16.34.454,0.080,-4.543,0.518,0.884
1635142594494,2021-10-25T09.16.34.494,0.120,-1.860,3.902,0.579
1635142594534,2021-10-25T09.16.34.534,0.160,15.488,9.451,-1.524
1635142594574,2021-10-25T09.16.34.574,0.200,51.372,14.573,-3.811
1635142594614,2021-10-25T09.16.34.614,0.240,102.348,44.024,-0.823
1635142594654,2021-10-25T09.16.34.654,0.280,104.177,84.787,-0.701
1635142594694,2021-10-25T09.16.34.694,0.320,107.683,92.043,-9.909
1635142594734,2021-10-25T09.16.34.734,0.360,262.226,67.073,-78.110
1635142594774,2021-10-25T09.16.34.774,0.400,335.915,7.835,-174.634
1635142594814,2021-10-25T09.16.34.814,0.440,336.037,-58.323,-217.317
1635142594854,2021-10-25T09.16.34.854,0.480,308.872,-91.738,-193.415
1635142594894,2021-10-25T09.16.34.894,0.520,272.591,-102.500,-141.494
1635142594934,2021-10-25T09.16.34.934,0.560,150.274,-129.909,-101.372
1635142594974,2021-10-25T09.16.34.974,0.600,-16.250,14.421,-67.043
1635142595014,2021-10-25T09.16.35.014,0.640,-53.994,204.421,-92.226
1635142595054,2021-10-25T09.16.35.054,0.680,-97.896,163.659,7.256
1635142595094,2021-10-25T09.16.35.094,0.720,-47.256,39.573,58.750
1635142595134,2021-10-25T09.16.35.134,0.760,-64.512,-92.988,-2.012
1635142595174,2021-10-25T09.16.35.174,0.800,10.183,-155.884,-50.213
1635142595214,2021-10-25T09.16.35.214,0.840,50.183,-206.768,-48.902
1635142595254,2021-10-25T09.16.35.254,0.880,109.116,7.835,-26.738
1635142595294,2021-10-25T09.16.35.294,0.920,-60.030,43.689,-30.671
1635142595334,2021-10-25T09.16.35.334,0.960,-102.470,39.421,-1.098
1635142595374,2021-10-25T09.16.35.374,1.000,-95.945,17.409,27.226
1635142595414,2021-10-25T09.16.35.414,1.040,-94.482,-7.866,77.622
1635142595454,2021-10-25T09.16.35.454,1.080,-101.067,39.878,90.030
1635142595494,2021-10-25T09.16.35.494,1.120,-110.091,53.323,84.970
