epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635676031368,2021-10-31T12.27.11.368,0.000,-0.042,0.153,-1.019
1635676031408,2021-10-31T12.27.11.408,0.040,-0.041,0.157,-1.028
1635676031448,2021-10-31T12.27.11.448,0.080,-0.043,0.155,-1.026
1635676031488,2021-10-31T12.27.11.488,0.120,-0.042,0.157,-1.025
1635676031528,2021-10-31T12.27.11.528,0.160,-0.041,0.154,-1.025
1635676031568,2021-10-31T12.27.11.568,0.200,-0.043,0.155,-1.026
1635676031608,2021-10-31T12.27.11.608,0.240,-0.043,0.156,-1.026
1635676031648,2021-10-31T12.27.11.648,0.280,-0.042,0.155,-1.025
1635676031688,2021-10-31T12.27.11.688,0.320,-0.042,0.154,-1.026
1635676031728,2021-10-31T12.27.11.728,0.360,-0.044,0.155,-1.025
1635676031768,2021-10-31T12.27.11.768,0.400,-0.042,0.155,-1.025
1635676031808,2021-10-31T12.27.11.808,0.440,-0.043,0.155,-1.025
1635676031848,2021-10-31T12.27.11.848,0.480,-0.042,0.156,-1.024
1635676031888,2021-10-31T12.27.11.888,0.520,-0.042,0.156,-1.025
1635676031928,2021-10-31T12.27.11.928,0.560,-0.042,0.153,-1.025
1635676031968,2021-10-31T12.27.11.968,0.600,-0.044,0.157,-1.025
1635676032008,2021-10-31T12.27.12.008,0.640,-0.043,0.155,-1.026
1635676032048,2021-10-31T12.27.12.048,0.680,-0.041,0.154,-1.025
1635676032088,2021-10-31T12.27.12.088,0.720,-0.041,0.155,-1.026
1635676032128,2021-10-31T12.27.12.128,0.760,-0.045,0.157,-1.023
1635676032168,2021-10-31T12.27.12.168,0.800,-0.044,0.151,-1.024
1635676032208,2021-10-31T12.27.12.208,0.840,-0.042,0.154,-1.025
1635676032248,2021-10-31T12.27.12.248,0.880,-0.040,0.157,-1.025
1635676032288,2021-10-31T12.27.12.288,0.920,-0.040,0.155,-1.025
1635676032328,2021-10-31T12.27.12.328,0.960,-0.043,0.161,-1.024
1635676032368,2021-10-31T12.27.12.368,1.000,-0.037,0.150,-1.025
1635676032408,2021-10-31T12.27.12.408,1.040,-0.041,0.156,-1.024
1635676032448,2021-10-31T12.27.12.448,1.080,-0.049,0.156,-1.025
1635676032488,2021-10-31T12.27.12.488,1.120,-0.044,0.157,-1.025
1635676032528,2021-10-31T12.27.12.528,1.160,-0.038,0.149,-1.026
1635676032568,2021-10-31T12.27.12.568,1.200,-0.044,0.158,-1.024
