epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635415837740,2021-10-28T13.10.37.740,0.000,3.780,-1.037,-0.457
1635415837780,2021-10-28T13.10.37.780,0.040,3.476,-0.823,-0.854
1635415837820,2021-10-28T13.10.37.820,0.080,1.860,0.335,-0.030
1635415837860,2021-10-28T13.10.37.860,0.120,0.640,0.366,0.122
1635415837900,2021-10-28T13.10.37.900,0.160,0.518,-0.518,0.213
1635415837940,2021-10-28T13.10.37.940,0.200,1.402,-1.463,-0.152
1635415837980,2021-10-28T13.10.37.980,0.240,1.524,-0.335,-0.122
1635415838020,2021-10-28T13.10.38.020,0.280,1.250,-0.396,-0.274
1635415838060,2021-10-28T13.10.38.060,0.320,0.884,0.396,-0.061
1635415838100,2021-10-28T13.10.38.100,0.360,0.671,0.518,0.183
1635415838140,2021-10-28T13.10.38.140,0.400,0.518,0.518,0.030
1635415838180,2021-10-28T13.10.38.180,0.440,0.061,0.152,0.213
1635415838220,2021-10-28T13.10.38.220,0.480,0.549,0.488,0.061
1635415838260,2021-10-28T13.10.38.260,0.520,1.006,-0.244,0.122
1635415838300,2021-10-28T13.10.38.300,0.560,0.549,-0.427,-0.061
1635415838340,2021-10-28T13.10.38.340,0.600,0.549,-0.274,-0.183
1635415838380,2021-10-28T13.10.38.380,0.640,1.341,-0.640,-0.274
1635415838420,2021-10-28T13.10.38.420,0.680,0.945,-0.030,-0.183
1635415838460,2021-10-28T13.10.38.460,0.720,-0.030,1.555,-0.457
1635415838500,2021-10-28T13.10.38.500,0.760,0.030,1.951,-0.549
1635415838540,2021-10-28T13.10.38.540,0.800,0.000,1.463,-0.518
1635415838580,2021-10-28T13.10.38.580,0.840,-0.305,0.915,-0.030
1635415838620,2021-10-28T13.10.38.620,0.880,0.122,-0.640,0.610
1635415838660,2021-10-28T13.10.38.660,0.920,0.701,-1.250,0.671
1635415838700,2021-10-28T13.10.38.700,0.960,0.366,-0.762,0.488
1635415838740,2021-10-28T13.10.38.740,1.000,0.183,-0.488,0.396
1635415838780,2021-10-28T13.10.38.780,1.040,0.183,0.457,0.183
1635415838820,2021-10-28T13.10.38.820,1.080,0.091,0.366,0.183
1635415838860,2021-10-28T13.10.38.860,1.120,-0.213,0.549,0.335
1635415838900,2021-10-28T13.10.38.900,1.160,0.366,0.061,0.457
1635415838940,2021-10-28T13.10.38.940,1.200,1.067,-0.976,0.610
1635415838980,2021-10-28T13.10.38.980,1.240,0.884,-2.226,1.006
1635415839020,2021-10-28T13.10.39.020,1.280,0.823,-3.049,1.738
1635415839060,2021-10-28T13.10.39.060,1.320,2.195,-2.591,1.098
1635415839100,2021-10-28T13.10.39.100,1.360,2.835,-0.091,0.244
1635415839140,2021-10-28T13.10.39.140,1.400,1.616,-0.061,0.579
1635415839180,2021-10-28T13.10.39.180,1.440,1.799,-0.366,1.220
1635415839220,2021-10-28T13.10.39.220,1.480,2.012,-0.061,1.280
1635415839260,2021-10-28T13.10.39.260,1.520,0.945,-0.030,1.159
1635415839300,2021-10-28T13.10.39.300,1.560,0.335,0.366,0.854
1635415839340,2021-10-28T13.10.39.340,1.600,0.640,0.762,0.671
1635415839380,2021-10-28T13.10.39.380,1.640,0.610,1.098,0.457
1635415839420,2021-10-28T13.10.39.420,1.680,0.335,0.945,0.183
1635415839460,2021-10-28T13.10.39.460,1.720,0.366,0.549,0.335
1635415839500,2021-10-28T13.10.39.500,1.760,0.000,0.183,0.549
1635415839540,2021-10-28T13.10.39.540,1.800,-0.488,-0.244,0.518
1635415839580,2021-10-28T13.10.39.580,1.840,-0.274,-0.366,0.396
1635415839620,2021-10-28T13.10.39.620,1.880,-0.152,-0.183,0.518
1635415839660,2021-10-28T13.10.39.660,1.920,-0.610,-0.061,0.762
1635415839700,2021-10-28T13.10.39.700,1.960,-1.311,-0.152,1.037
1635415839740,2021-10-28T13.10.39.740,2.000,-3.445,-0.274,1.738
1635415839780,2021-10-28T13.10.39.780,2.040,-5.061,-1.677,3.750
1635415839820,2021-10-28T13.10.39.820,2.080,-4.665,-3.232,4.421
1635415839860,2021-10-28T13.10.39.860,2.120,-5.488,-3.963,4.878
1635415839900,2021-10-28T13.10.39.900,2.160,-4.665,-3.750,4.451
1635415839940,2021-10-28T13.10.39.940,2.200,-3.506,-3.445,3.598
1635415839980,2021-10-28T13.10.39.980,2.240,-1.738,-2.043,1.921
1635415840020,2021-10-28T13.10.40.020,2.280,1.555,-1.555,1.616
1635415840060,2021-10-28T13.10.40.060,2.320,1.372,-0.396,1.738
1635415840100,2021-10-28T13.10.40.100,2.360,-1.067,1.128,0.335
1635415840140,2021-10-28T13.10.40.140,2.400,-0.579,0.152,0.518
1635415840180,2021-10-28T13.10.40.180,2.440,0.457,-0.366,0.366
1635415840220,2021-10-28T13.10.40.220,2.480,0.000,0.122,0.030
1635415840260,2021-10-28T13.10.40.260,2.520,-0.915,1.189,-0.335
1635415840300,2021-10-28T13.10.40.300,2.560,-2.043,1.982,-0.945
1635415840340,2021-10-28T13.10.40.340,2.600,-1.220,1.646,-1.189
1635415840380,2021-10-28T13.10.40.380,2.640,0.305,0.518,-0.213
1635415840420,2021-10-28T13.10.40.420,2.680,-0.183,0.000,0.549
1635415840460,2021-10-28T13.10.40.460,2.720,-0.274,-0.640,0.945
1635415840500,2021-10-28T13.10.40.500,2.760,0.457,-0.732,0.854
1635415840540,2021-10-28T13.10.40.540,2.800,0.701,-0.488,0.610
1635415840580,2021-10-28T13.10.40.580,2.840,-0.061,-0.335,0.366
1635415840620,2021-10-28T13.10.40.620,2.880,0.213,0.366,0.671
1635415840660,2021-10-28T13.10.40.660,2.920,0.701,-0.244,1.159
1635415840700,2021-10-28T13.10.40.700,2.960,-0.061,-0.183,1.067
1635415840740,2021-10-28T13.10.40.740,3.000,-0.335,-0.183,0.671
1635415840780,2021-10-28T13.10.40.780,3.040,0.732,0.091,0.274
1635415840820,2021-10-28T13.10.40.820,3.080,0.305,0.427,-0.183
1635415840860,2021-10-28T13.10.40.860,3.120,-0.183,0.213,-0.061
1635415840900,2021-10-28T13.10.40.900,3.160,-0.274,-0.091,0.305
1635415840940,2021-10-28T13.10.40.940,3.200,-0.884,-0.152,0.488
1635415840980,2021-10-28T13.10.40.980,3.240,-0.610,-0.030,0.396
1635415841020,2021-10-28T13.10.41.020,3.280,0.366,-0.122,0.000
1635415841060,2021-10-28T13.10.41.060,3.320,0.976,-0.579,-0.183
1635415841100,2021-10-28T13.10.41.100,3.360,0.579,-0.579,-0.152
1635415841140,2021-10-28T13.10.41.140,3.400,0.366,-0.274,0.122
1635415841180,2021-10-28T13.10.41.180,3.440,0.701,-0.305,0.122
1635415841220,2021-10-28T13.10.41.220,3.480,0.823,-0.366,0.122
1635415841260,2021-10-28T13.10.41.260,3.520,0.640,-0.152,-0.152
1635415841300,2021-10-28T13.10.41.300,3.560,0.762,-0.091,-0.274
1635415841340,2021-10-28T13.10.41.340,3.600,0.366,-0.061,-0.213
1635415841380,2021-10-28T13.10.41.380,3.640,-0.091,-0.122,-0.183
1635415841420,2021-10-28T13.10.41.420,3.680,0.274,-0.335,0.091
1635415841460,2021-10-28T13.10.41.460,3.720,0.091,-0.305,0.274
1635415841500,2021-10-28T13.10.41.500,3.760,-0.061,-0.335,0.274
1635415841540,2021-10-28T13.10.41.540,3.800,0.091,-0.274,0.244
1635415841580,2021-10-28T13.10.41.580,3.840,0.183,-0.213,0.030
1635415841620,2021-10-28T13.10.41.620,3.880,0.701,-0.274,-0.122
1635415841660,2021-10-28T13.10.41.660,3.920,0.274,-0.183,-0.061
1635415841700,2021-10-28T13.10.41.700,3.960,-0.183,-0.030,-0.030
1635415841740,2021-10-28T13.10.41.740,4.000,0.091,-0.122,-0.152
