epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635417817619,2021-10-28T13.43.37.619,0.000,-13.262,16.159,7.927
1635417817659,2021-10-28T13.43.37.659,0.040,-12.744,15.274,6.524
1635417817699,2021-10-28T13.43.37.699,0.080,-9.482,12.012,-1.585
1635417817739,2021-10-28T13.43.37.739,0.120,-4.848,6.829,-9.848
1635417817779,2021-10-28T13.43.37.779,0.160,-7.561,-6.738,-10.518
1635417817819,2021-10-28T13.43.37.819,0.200,-6.677,-11.555,-7.348
1635417817859,2021-10-28T13.43.37.859,0.240,5.091,1.524,-0.122
1635417817899,2021-10-28T13.43.37.899,0.280,8.720,5.091,7.104
1635417817939,2021-10-28T13.43.37.939,0.320,9.970,2.774,8.628
1635417817979,2021-10-28T13.43.37.979,0.360,17.774,3.689,6.220
1635417818019,2021-10-28T13.43.38.019,0.400,10.884,2.683,6.890
1635417818059,2021-10-28T13.43.38.059,0.440,8.963,-2.226,9.848
1635417818099,2021-10-28T13.43.38.099,0.480,26.372,-16.402,8.720
1635417818139,2021-10-28T13.43.38.139,0.520,19.299,-20.884,11.982
1635417818179,2021-10-28T13.43.38.179,0.560,2.226,-14.482,12.287
1635417818219,2021-10-28T13.43.38.219,0.600,13.140,7.287,-0.488
1635417818259,2021-10-28T13.43.38.259,0.640,18.110,14.604,-11.982
1635417818299,2021-10-28T13.43.38.299,0.680,8.720,3.628,-13.872
1635417818339,2021-10-28T13.43.38.339,0.720,9.634,-14.604,-11.768
1635417818379,2021-10-28T13.43.38.379,0.760,14.817,14.878,-1.402
1635417818419,2021-10-28T13.43.38.419,0.800,24.329,30.244,1.677
1635417818459,2021-10-28T13.43.38.459,0.840,35.640,25.091,-4.055
1635417818499,2021-10-28T13.43.38.499,0.880,45.976,35.793,-3.537
1635417818539,2021-10-28T13.43.38.539,0.920,28.506,42.927,6.341
1635417818579,2021-10-28T13.43.38.579,0.960,4.939,30.122,6.037
1635417818619,2021-10-28T13.43.38.619,1.000,8.841,22.012,-1.585
1635417818659,2021-10-28T13.43.38.659,1.040,9.878,24.421,-5.213
1635417818699,2021-10-28T13.43.38.699,1.080,-0.549,16.921,-5.030
1635417818739,2021-10-28T13.43.38.739,1.120,0.762,1.098,-3.933
1635417818779,2021-10-28T13.43.38.779,1.160,-7.409,-11.463,-1.402
1635417818819,2021-10-28T13.43.38.819,1.200,-13.262,-13.994,0.579
1635417818859,2021-10-28T13.43.38.859,1.240,-10.091,-9.482,-1.433
1635417818899,2021-10-28T13.43.38.899,1.280,-15.518,-5.640,-1.829
1635417818939,2021-10-28T13.43.38.939,1.320,-10.152,0.793,-0.915
1635417818979,2021-10-28T13.43.38.979,1.360,-11.616,1.799,1.799
1635417819019,2021-10-28T13.43.39.019,1.400,-14.146,1.738,1.829
1635417819059,2021-10-28T13.43.39.059,1.440,-9.085,8.902,1.250
1635417819099,2021-10-28T13.43.39.099,1.480,-8.354,-0.091,-1.860
1635417819139,2021-10-28T13.43.39.139,1.520,-7.561,-12.683,-0.396
1635417819179,2021-10-28T13.43.39.179,1.560,3.720,-2.561,4.665
1635417819219,2021-10-28T13.43.39.219,1.600,13.720,4.390,8.293
1635417819259,2021-10-28T13.43.39.259,1.640,17.012,0.610,0.091
1635417819299,2021-10-28T13.43.39.299,1.680,13.902,12.470,-6.280
1635417819339,2021-10-28T13.43.39.339,1.720,1.555,36.494,-2.073
1635417819379,2021-10-28T13.43.39.379,1.760,-12.104,46.098,-12.500
1635417819419,2021-10-28T13.43.39.419,1.800,-10.579,21.890,-22.165
1635417819459,2021-10-28T13.43.39.459,1.840,2.409,-3.445,-21.189
1635417819499,2021-10-28T13.43.39.499,1.880,2.043,-19.360,-16.159
1635417819539,2021-10-28T13.43.39.539,1.920,1.494,-36.707,-12.927
1635417819579,2021-10-28T13.43.39.579,1.960,-13.445,-34.146,-7.744
1635417819619,2021-10-28T13.43.39.619,2.000,-19.909,9.024,-5.976
1635417819659,2021-10-28T13.43.39.659,2.040,-19.238,37.774,-1.860
1635417819699,2021-10-28T13.43.39.699,2.080,-7.348,24.970,9.817
1635417819739,2021-10-28T13.43.39.739,2.120,-3.994,7.195,20.244
1635417819779,2021-10-28T13.43.39.779,2.160,-12.500,-11.799,26.860
1635417819819,2021-10-28T13.43.39.819,2.200,-0.671,-31.860,19.726
1635417819859,2021-10-28T13.43.39.859,2.240,10.091,-19.177,11.616
1635417819899,2021-10-28T13.43.39.899,2.280,17.470,2.256,2.226
1635417819939,2021-10-28T13.43.39.939,2.320,24.360,-6.128,-9.634
1635417819979,2021-10-28T13.43.39.979,2.360,21.311,-18.841,-13.750
1635417820019,2021-10-28T13.43.40.019,2.400,6.159,-13.476,-9.512
1635417820059,2021-10-28T13.43.40.059,2.440,-3.963,-8.963,-6.402
1635417820099,2021-10-28T13.43.40.099,2.480,0.640,-5.610,-2.622
1635417820139,2021-10-28T13.43.40.139,2.520,-26.799,-19.726,12.073
1635417820179,2021-10-28T13.43.40.179,2.560,-28.018,-46.189,9.634
1635417820219,2021-10-28T13.43.40.219,2.600,-2.805,-42.561,-1.738
1635417820259,2021-10-28T13.43.40.259,2.640,-15.488,-7.530,0.945
1635417820299,2021-10-28T13.43.40.299,2.680,-15.305,11.555,0.457
1635417820339,2021-10-28T13.43.40.339,2.720,-15.091,1.098,-0.061
1635417820379,2021-10-28T13.43.40.379,2.760,-27.988,-9.360,3.598
1635417820419,2021-10-28T13.43.40.419,2.800,-16.677,-6.524,1.799
1635417820459,2021-10-28T13.43.40.459,2.840,0.488,-2.530,-2.835
1635417820499,2021-10-28T13.43.40.499,2.880,5.061,-9.695,-5.122
1635417820539,2021-10-28T13.43.40.539,2.920,9.970,-12.744,-6.494
1635417820579,2021-10-28T13.43.40.579,2.960,13.811,-14.421,-8.201
1635417820619,2021-10-28T13.43.40.619,3.000,14.329,-10.427,-8.384
1635417820659,2021-10-28T13.43.40.659,3.040,16.341,6.555,-3.415
1635417820699,2021-10-28T13.43.40.699,3.080,17.927,17.439,-1.037
1635417820739,2021-10-28T13.43.40.739,3.120,13.445,17.805,0.457
1635417820779,2021-10-28T13.43.40.779,3.160,6.646,5.396,-4.177
1635417820819,2021-10-28T13.43.40.819,3.200,3.445,-14.512,-13.171
1635417820859,2021-10-28T13.43.40.859,3.240,-1.555,-25.549,-14.543
1635417820899,2021-10-28T13.43.40.899,3.280,-9.543,-17.012,-11.829
1635417820939,2021-10-28T13.43.40.939,3.320,-22.713,10.823,-2.561
1635417820979,2021-10-28T13.43.40.979,3.360,-21.067,31.311,0.579
1635417821019,2021-10-28T13.43.41.019,3.400,-8.811,18.262,-11.220
1635417821059,2021-10-28T13.43.41.059,3.440,-8.323,-1.341,-12.530
1635417821099,2021-10-28T13.43.41.099,3.480,-8.506,-12.073,-9.299
1635417821139,2021-10-28T13.43.41.139,3.520,7.866,-23.689,-9.970
1635417821179,2021-10-28T13.43.41.179,3.560,8.994,-21.951,-2.043
1635417821219,2021-10-28T13.43.41.219,3.600,9.390,-3.384,9.512
1635417821259,2021-10-28T13.43.41.259,3.640,12.043,16.280,14.299
1635417821299,2021-10-28T13.43.41.299,3.680,13.476,29.146,12.256
1635417821339,2021-10-28T13.43.41.339,3.720,10.610,31.677,8.354
1635417821379,2021-10-28T13.43.41.379,3.760,4.451,28.811,3.628
1635417821419,2021-10-28T13.43.41.419,3.800,-2.378,15.732,-2.683
1635417821459,2021-10-28T13.43.41.459,3.840,-4.055,-5.823,-6.128
1635417821499,2021-10-28T13.43.41.499,3.880,-3.232,-17.287,-4.909
1635417821539,2021-10-28T13.43.41.539,3.920,-6.860,-15.762,-0.213
1635417821579,2021-10-28T13.43.41.579,3.960,-4.360,-7.866,2.835
1635417821619,2021-10-28T13.43.41.619,4.000,0.183,-0.335,2.805
1635417821659,2021-10-28T13.43.41.659,4.040,0.671,3.384,0.152
1635417821699,2021-10-28T13.43.41.699,4.080,-0.579,3.232,-1.220
1635417821739,2021-10-28T13.43.41.739,4.120,-2.591,0.976,-1.341
1635417821779,2021-10-28T13.43.41.779,4.160,-2.012,2.988,-1.220
1635417821819,2021-10-28T13.43.41.819,4.200,-2.896,0.945,-1.128
1635417821859,2021-10-28T13.43.41.859,4.240,1.799,-3.323,-1.860
1635417821899,2021-10-28T13.43.41.899,4.280,1.982,-3.841,0.305
1635417821939,2021-10-28T13.43.41.939,4.320,1.921,2.805,3.872
1635417821979,2021-10-28T13.43.41.979,4.360,-2.348,5.549,6.829
1635417822019,2021-10-28T13.43.42.019,4.400,-4.909,-0.915,6.982
1635417822059,2021-10-28T13.43.42.059,4.440,-6.524,-8.323,5.671
1635417822099,2021-10-28T13.43.42.099,4.480,-4.512,-13.262,2.622
1635417822139,2021-10-28T13.43.42.139,4.520,-5.762,-17.165,-0.030
1635417822179,2021-10-28T13.43.42.179,4.560,-6.738,-17.652,-0.671
1635417822219,2021-10-28T13.43.42.219,4.600,-0.244,-6.890,-0.701
1635417822259,2021-10-28T13.43.42.259,4.640,2.378,2.104,-0.091
1635417822299,2021-10-28T13.43.42.299,4.680,-0.091,1.524,1.860
1635417822339,2021-10-28T13.43.42.339,4.720,2.561,3.293,2.835
1635417822379,2021-10-28T13.43.42.379,4.760,-1.098,2.378,3.415
1635417822419,2021-10-28T13.43.42.419,4.800,-2.134,-3.262,2.896
1635417822459,2021-10-28T13.43.42.459,4.840,-0.915,-7.256,1.951
1635417822499,2021-10-28T13.43.42.499,4.880,-1.677,-6.982,2.012
1635417822539,2021-10-28T13.43.42.539,4.920,-3.110,-6.067,2.988
1635417822579,2021-10-28T13.43.42.579,4.960,-1.585,-9.878,3.110
1635417822619,2021-10-28T13.43.42.619,5.000,-2.226,-9.543,3.293
1635417822659,2021-10-28T13.43.42.659,5.040,-0.213,-5.549,1.524
1635417822699,2021-10-28T13.43.42.699,5.080,0.457,-4.146,-0.976
1635417822739,2021-10-28T13.43.42.739,5.120,-0.640,-4.726,-2.317
1635417822779,2021-10-28T13.43.42.779,5.160,-1.067,-5.274,-2.744
1635417822819,2021-10-28T13.43.42.819,5.200,2.530,-2.896,-4.238
1635417822859,2021-10-28T13.43.42.859,5.240,1.890,-3.415,-3.323
1635417822899,2021-10-28T13.43.42.899,5.280,-0.976,-4.024,-0.793
1635417822939,2021-10-28T13.43.42.939,5.320,-1.159,-3.537,0.884
1635417822979,2021-10-28T13.43.42.979,5.360,0.518,-2.530,1.098
1635417823019,2021-10-28T13.43.43.019,5.400,0.701,-1.067,0.274
1635417823059,2021-10-28T13.43.43.059,5.440,1.372,-1.494,-0.701
1635417823099,2021-10-28T13.43.43.099,5.480,0.701,-0.823,-1.159
1635417823139,2021-10-28T13.43.43.139,5.520,0.091,2.012,-0.854
1635417823179,2021-10-28T13.43.43.179,5.560,-0.396,2.226,-0.427
1635417823219,2021-10-28T13.43.43.219,5.600,0.793,2.226,-0.305
1635417823259,2021-10-28T13.43.43.259,5.640,1.189,1.128,0.274
1635417823299,2021-10-28T13.43.43.299,5.680,0.152,-1.037,1.067
1635417823339,2021-10-28T13.43.43.339,5.720,0.610,-0.793,1.707
1635417823379,2021-10-28T13.43.43.379,5.760,1.951,-1.067,1.159
1635417823419,2021-10-28T13.43.43.419,5.800,0.549,-1.921,1.341
1635417823459,2021-10-28T13.43.43.459,5.840,0.030,-2.043,1.402
1635417823499,2021-10-28T13.43.43.499,5.880,0.000,-1.524,1.067
1635417823539,2021-10-28T13.43.43.539,5.920,0.640,-1.524,0.488
1635417823579,2021-10-28T13.43.43.579,5.960,-0.183,-1.280,0.640
1635417823619,2021-10-28T13.43.43.619,6.000,-0.274,-1.250,0.427
1635417823659,2021-10-28T13.43.43.659,6.040,0.823,-0.335,0.061
1635417823699,2021-10-28T13.43.43.699,6.080,0.061,-0.945,0.061
1635417823739,2021-10-28T13.43.43.739,6.120,-1.372,-1.006,0.335
1635417823779,2021-10-28T13.43.43.779,6.160,-0.335,-0.823,0.030
