epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635323286767,2021-10-27T11.28.06.767,0.000,-0.030,-2.195,-1.067
1635323286807,2021-10-27T11.28.06.807,0.040,-0.152,-2.348,-1.098
1635323286847,2021-10-27T11.28.06.847,0.080,2.195,-3.659,-1.220
1635323286887,2021-10-27T11.28.06.887,0.120,2.104,-2.256,-1.646
1635323286927,2021-10-27T11.28.06.927,0.160,-0.549,0.915,-1.280
1635323286967,2021-10-27T11.28.06.967,0.200,-0.305,-1.463,-1.463
1635323287007,2021-10-27T11.28.07.007,0.240,-2.713,2.988,-1.890
1635323287047,2021-10-27T11.28.07.047,0.280,-0.945,4.085,-1.707
1635323287087,2021-10-27T11.28.07.087,0.320,-1.098,6.738,-2.226
1635323287127,2021-10-27T11.28.07.127,0.360,1.524,0.061,-2.287
1635323287167,2021-10-27T11.28.07.167,0.400,2.622,-0.945,-1.494
1635323287207,2021-10-27T11.28.07.207,0.440,2.561,-2.530,-1.220
1635323287247,2021-10-27T11.28.07.247,0.480,1.494,-3.720,-0.244
1635323287287,2021-10-27T11.28.07.287,0.520,-3.567,0.152,1.707
1635323287327,2021-10-27T11.28.07.327,0.560,-7.287,4.787,2.439
1635323287367,2021-10-27T11.28.07.367,0.600,-3.384,3.537,-0.274
1635323287407,2021-10-27T11.28.07.407,0.640,0.152,0.671,-1.220
1635323287447,2021-10-27T11.28.07.447,0.680,-0.640,0.061,-0.671
1635323287487,2021-10-27T11.28.07.487,0.720,-0.366,-0.488,0.091
1635323287527,2021-10-27T11.28.07.527,0.760,0.061,-0.701,0.579
1635323287567,2021-10-27T11.28.07.567,0.800,-0.030,0.701,0.671
1635323287607,2021-10-27T11.28.07.607,0.840,-0.823,0.518,0.701
1635323287647,2021-10-27T11.28.07.647,0.880,-0.915,1.067,1.067
1635323287687,2021-10-27T11.28.07.687,0.920,-0.915,1.128,0.945
1635323287727,2021-10-27T11.28.07.727,0.960,-0.091,1.128,1.159
1635323287767,2021-10-27T11.28.07.767,1.000,-0.427,0.030,0.854
1635323287807,2021-10-27T11.28.07.807,1.040,-1.829,0.213,1.311
1635323287847,2021-10-27T11.28.07.847,1.080,-0.884,0.305,1.372
1635323287887,2021-10-27T11.28.07.887,1.120,-0.549,-0.640,1.220
1635323287927,2021-10-27T11.28.07.927,1.160,-0.427,-0.732,0.488
1635323287967,2021-10-27T11.28.07.967,1.200,0.884,-0.701,0.396
1635323288007,2021-10-27T11.28.08.007,1.240,0.427,-0.183,0.183
1635323288047,2021-10-27T11.28.08.047,1.280,0.244,0.152,0.335
1635323288087,2021-10-27T11.28.08.087,1.320,0.000,0.427,0.061
1635323288127,2021-10-27T11.28.08.127,1.360,-0.061,1.037,0.000
1635323288167,2021-10-27T11.28.08.167,1.400,-0.061,0.823,-0.152
1635323288207,2021-10-27T11.28.08.207,1.440,0.335,1.067,-0.366
1635323288247,2021-10-27T11.28.08.247,1.480,0.701,-0.061,-0.244
1635323288287,2021-10-27T11.28.08.287,1.520,1.250,-0.030,-0.030
1635323288327,2021-10-27T11.28.08.327,1.560,1.677,-0.823,-0.091
1635323288367,2021-10-27T11.28.08.367,1.600,1.128,-0.823,-0.579
1635323288407,2021-10-27T11.28.08.407,1.640,1.372,-0.488,-0.732
1635323288447,2021-10-27T11.28.08.447,1.680,1.585,-0.366,-0.396
1635323288487,2021-10-27T11.28.08.487,1.720,1.128,-0.671,-0.091
1635323288527,2021-10-27T11.28.08.527,1.760,1.189,-0.274,-0.152
1635323288567,2021-10-27T11.28.08.567,1.800,1.067,-0.488,-0.122
1635323288607,2021-10-27T11.28.08.607,1.840,0.457,-0.640,-0.183
1635323288647,2021-10-27T11.28.08.647,1.880,-0.366,-1.006,-0.305
1635323288687,2021-10-27T11.28.08.687,1.920,0.091,-0.671,-0.335
1635323288727,2021-10-27T11.28.08.727,1.960,0.000,0.152,-0.152
1635323288767,2021-10-27T11.28.08.767,2.000,0.457,-0.244,0.213
1635323288807,2021-10-27T11.28.08.807,2.040,-1.402,0.823,0.549
1635323288847,2021-10-27T11.28.08.847,2.080,-1.341,0.305,0.793
1635323288887,2021-10-27T11.28.08.887,2.120,-0.732,0.000,0.457
1635323288927,2021-10-27T11.28.08.927,2.160,-0.366,-0.152,0.396
1635323288967,2021-10-27T11.28.08.967,2.200,0.091,-1.067,0.366
1635323289007,2021-10-27T11.28.09.007,2.240,0.854,-1.768,0.335
1635323289047,2021-10-27T11.28.09.047,2.280,0.823,-1.829,0.030
1635323289087,2021-10-27T11.28.09.087,2.320,1.067,-1.524,-0.030
1635323289127,2021-10-27T11.28.09.127,2.360,0.305,-0.549,-0.305
1635323289167,2021-10-27T11.28.09.167,2.400,1.311,-0.335,-0.396
1635323289207,2021-10-27T11.28.09.207,2.440,1.433,-0.244,-0.335
1635323289247,2021-10-27T11.28.09.247,2.480,0.854,-0.091,-0.366
1635323289287,2021-10-27T11.28.09.287,2.520,0.762,0.122,-0.305
1635323289327,2021-10-27T11.28.09.327,2.560,0.793,-0.305,-0.396
1635323289367,2021-10-27T11.28.09.367,2.600,0.671,-0.061,-0.152
1635323289407,2021-10-27T11.28.09.407,2.640,0.762,-0.183,-0.122
1635323289447,2021-10-27T11.28.09.447,2.680,0.152,-0.122,0.000
1635323289487,2021-10-27T11.28.09.487,2.720,0.610,-0.183,0.091
1635323289527,2021-10-27T11.28.09.527,2.760,0.030,-0.396,0.244
1635323289567,2021-10-27T11.28.09.567,2.800,0.152,-0.213,0.244
1635323289607,2021-10-27T11.28.09.607,2.840,0.183,-0.427,0.091
1635323289647,2021-10-27T11.28.09.647,2.880,-0.244,-0.640,0.213
1635323289687,2021-10-27T11.28.09.687,2.920,-0.732,-0.457,0.335
1635323289727,2021-10-27T11.28.09.727,2.960,-0.671,0.030,0.549
1635323289767,2021-10-27T11.28.09.767,3.000,-1.280,0.915,1.128
1635323289807,2021-10-27T11.28.09.807,3.040,-1.341,0.488,0.701
1635323289847,2021-10-27T11.28.09.847,3.080,-1.799,-0.122,0.396
1635323289887,2021-10-27T11.28.09.887,3.120,-2.317,-0.030,0.152
1635323289927,2021-10-27T11.28.09.927,3.160,0.396,-0.488,-0.274
1635323289967,2021-10-27T11.28.09.967,3.200,0.884,0.549,0.000
1635323290007,2021-10-27T11.28.10.007,3.240,2.439,0.305,0.000
1635323290047,2021-10-27T11.28.10.047,3.280,1.402,0.274,0.610
1635323290087,2021-10-27T11.28.10.087,3.320,0.366,0.305,0.823
1635323290127,2021-10-27T11.28.10.127,3.360,-1.555,-0.457,0.579
1635323290167,2021-10-27T11.28.10.167,3.400,-3.628,-2.409,0.427
1635323290207,2021-10-27T11.28.10.207,3.440,-7.805,-5.030,-0.366
