epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63622E+12,2021-11-06T20:34:08.149,0,-0.094,-0.237,-0.938
1.63622E+12,2021-11-06T20:34:08.188,0.039,-0.098,-0.234,-0.947
1.63622E+12,2021-11-06T20:34:08.229,0.08,-0.095,-0.233,-0.944
1.63622E+12,2021-11-06T20:34:08.270,0.121,-0.096,-0.239,-0.942
1.63622E+12,2021-11-06T20:34:08.310,0.161,-0.094,-0.243,-0.943
1.63622E+12,2021-11-06T20:34:08.351,0.202,-0.094,-0.239,-0.943
1.63622E+12,2021-11-06T20:34:08.390,0.241,-0.095,-0.24,-0.943
1.63622E+12,2021-11-06T20:34:08.432,0.283,-0.095,-0.234,-0.946
1.63622E+12,2021-11-06T20:34:08.471,0.322,-0.096,-0.237,-0.944
1.63622E+12,2021-11-06T20:34:08.512,0.363,-0.095,-0.237,-0.945
1.63622E+12,2021-11-06T20:34:08.553,0.404,-0.094,-0.24,-0.942
1.63622E+12,2021-11-06T20:34:08.593,0.444,-0.093,-0.239,-0.942
1.63622E+12,2021-11-06T20:34:08.634,0.485,-0.094,-0.235,-0.944
1.63622E+12,2021-11-06T20:34:08.673,0.524,-0.094,-0.235,-0.944
1.63622E+12,2021-11-06T20:34:08.714,0.565,-0.095,-0.233,-0.943
1.63622E+12,2021-11-06T20:34:08.754,0.605,-0.093,-0.233,-0.945
1.63622E+12,2021-11-06T20:34:08.795,0.646,-0.094,-0.235,-0.944
1.63622E+12,2021-11-06T20:34:08.836,0.687,-0.091,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:08.875,0.726,-0.091,-0.24,-0.942
1.63622E+12,2021-11-06T20:34:08.916,0.767,-0.091,-0.239,-0.943
1.63622E+12,2021-11-06T20:34:08.956,0.807,-0.094,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:08.997,0.848,-0.096,-0.233,-0.943
1.63622E+12,2021-11-06T20:34:09.038,0.889,-0.089,-0.236,-0.945
1.63622E+12,2021-11-06T20:34:09.077,0.928,-0.088,-0.244,-0.945
1.63622E+12,2021-11-06T20:34:09.119,0.97,-0.09,-0.236,-0.944
1.63622E+12,2021-11-06T20:34:09.158,1.009,-0.097,-0.233,-0.944
1.63622E+12,2021-11-06T20:34:09.199,1.05,-0.094,-0.239,-0.943
1.63622E+12,2021-11-06T20:34:09.239,1.09,-0.092,-0.238,-0.944
1.63622E+12,2021-11-06T20:34:09.280,1.131,-0.091,-0.234,-0.943
1.63622E+12,2021-11-06T20:34:09.321,1.172,-0.094,-0.237,-0.942
1.63622E+12,2021-11-06T20:34:09.360,1.211,-0.093,-0.237,-0.944
1.63622E+12,2021-11-06T20:34:09.401,1.252,-0.092,-0.236,-0.945
1.63622E+12,2021-11-06T20:34:09.441,1.292,-0.094,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:09.482,1.333,-0.093,-0.239,-0.944
1.63622E+12,2021-11-06T20:34:09.521,1.372,-0.093,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:09.562,1.413,-0.094,-0.236,-0.942
1.63622E+12,2021-11-06T20:34:09.603,1.454,-0.093,-0.238,-0.943
1.63622E+12,2021-11-06T20:34:09.643,1.494,-0.094,-0.239,-0.943
1.63622E+12,2021-11-06T20:34:09.684,1.535,-0.093,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:09.723,1.574,-0.094,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:09.765,1.616,-0.093,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:09.806,1.657,-0.093,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:09.845,1.696,-0.093,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:09.886,1.737,-0.094,-0.239,-0.942
1.63622E+12,2021-11-06T20:34:09.926,1.777,-0.092,-0.235,-0.944
1.63622E+12,2021-11-06T20:34:09.967,1.818,-0.093,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:10.006,1.857,-0.093,-0.235,-0.944
1.63622E+12,2021-11-06T20:34:10.047,1.898,-0.093,-0.236,-0.944
1.63622E+12,2021-11-06T20:34:10.088,1.939,-0.094,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:10.128,1.979,-0.094,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:10.169,2.02,-0.093,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:10.208,2.059,-0.093,-0.237,-0.944
1.63622E+12,2021-11-06T20:34:10.249,2.1,-0.093,-0.238,-0.942
1.63622E+12,2021-11-06T20:34:10.289,2.14,-0.093,-0.238,-0.942
1.63622E+12,2021-11-06T20:34:10.330,2.181,-0.093,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:10.371,2.222,-0.093,-0.239,-0.942
1.63622E+12,2021-11-06T20:34:10.411,2.262,-0.093,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:10.452,2.303,-0.093,-0.238,-0.943
1.63622E+12,2021-11-06T20:34:10.491,2.342,-0.093,-0.238,-0.942
1.63622E+12,2021-11-06T20:34:10.532,2.383,-0.093,-0.237,-0.944
1.63622E+12,2021-11-06T20:34:10.573,2.424,-0.094,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:10.613,2.464,-0.094,-0.236,-0.942
1.63622E+12,2021-11-06T20:34:10.654,2.505,-0.094,-0.238,-0.943
1.63622E+12,2021-11-06T20:34:10.693,2.544,-0.094,-0.236,-0.943
1.63622E+12,2021-11-06T20:34:10.734,2.585,-0.093,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:10.774,2.625,-0.092,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:10.815,2.666,-0.094,-0.238,-0.942
1.63622E+12,2021-11-06T20:34:10.856,2.707,-0.092,-0.234,-0.943
1.63622E+12,2021-11-06T20:34:10.895,2.746,-0.093,-0.236,-0.942
1.63622E+12,2021-11-06T20:34:10.936,2.787,-0.092,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:10.976,2.827,-0.093,-0.235,-0.943
1.63622E+12,2021-11-06T20:34:11.017,2.868,-0.092,-0.237,-0.943
1.63622E+12,2021-11-06T20:34:11.057,2.908,-0.092,-0.236,-0.942
1.63622E+12,2021-11-06T20:34:11.098,2.949,-0.093,-0.238,-0.942
1.63622E+12,2021-11-06T20:34:11.139,2.99,-0.091,-0.234,-0.944
