epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635424051574,2021-10-28T15:27:31.574,0.000,0.133,-0.267,-0.962
1635424051614,2021-10-28T15:27:31.614,0.040,0.135,-0.279,-0.972
1635424051654,2021-10-28T15:27:31.654,0.080,0.131,-0.272,-0.962
1635424051694,2021-10-28T15:27:31.694,0.120,0.129,-0.273,-0.967
1635424051734,2021-10-28T15:27:31.734,0.160,0.131,-0.273,-0.974
1635424051774,2021-10-28T15:27:31.774,0.200,0.128,-0.275,-0.962
1635424051814,2021-10-28T15:27:31.814,0.240,0.135,-0.276,-0.969
1635424051854,2021-10-28T15:27:31.854,0.280,0.133,-0.275,-0.969
1635424051894,2021-10-28T15:27:31.894,0.320,0.134,-0.271,-0.966
1635424051934,2021-10-28T15:27:31.934,0.360,0.134,-0.274,-0.974
1635424051974,2021-10-28T15:27:31.974,0.400,0.130,-0.278,-0.976
1635424052014,2021-10-28T15:27:32.014,0.440,0.129,-0.273,-0.974
1635424052054,2021-10-28T15:27:32.054,0.480,0.139,-0.250,-0.971
1635424052094,2021-10-28T15:27:32.094,0.520,0.132,-0.237,-0.962
1635424052134,2021-10-28T15:27:32.134,0.560,0.121,-0.281,-0.966
1635424052174,2021-10-28T15:27:32.174,0.600,0.115,-0.281,-0.966
1635424052214,2021-10-28T15:27:32.214,0.640,0.114,-0.273,-0.969
1635424052254,2021-10-28T15:27:32.254,0.680,0.125,-0.266,-0.969
1635424052294,2021-10-28T15:27:32.294,0.720,0.121,-0.268,-0.967
1635424052334,2021-10-28T15:27:32.334,0.760,0.114,-0.272,-0.972
1635424052374,2021-10-28T15:27:32.374,0.800,0.119,-0.265,-0.969
1635424052414,2021-10-28T15:27:32.414,0.840,0.126,-0.271,-0.968
1635424052454,2021-10-28T15:27:32.454,0.880,0.124,-0.265,-0.969
1635424052494,2021-10-28T15:27:32.494,0.920,0.123,-0.260,-0.971
1635424052534,2021-10-28T15:27:32.534,0.960,0.124,-0.264,-0.971
1635424052574,2021-10-28T15:27:32.574,1.000,0.130,-0.257,-0.972
1635424052614,2021-10-28T15:27:32.614,1.040,0.126,-0.261,-0.973
1635424052654,2021-10-28T15:27:32.654,1.080,0.122,-0.260,-0.971
1635424052694,2021-10-28T15:27:32.694,1.120,0.130,-0.255,-0.971
1635424052734,2021-10-28T15:27:32.734,1.160,0.132,-0.256,-0.971
1635424052774,2021-10-28T15:27:32.774,1.200,0.128,-0.260,-0.970
1635424052814,2021-10-28T15:27:32.814,1.240,0.132,-0.257,-0.972
1635424052854,2021-10-28T15:27:32.854,1.280,0.130,-0.252,-0.973
1635424052894,2021-10-28T15:27:32.894,1.320,0.125,-0.260,-0.970
1635424052934,2021-10-28T15:27:32.934,1.360,0.135,-0.255,-0.978
1635424052974,2021-10-28T15:27:32.974,1.400,0.130,-0.260,-0.972
1635424053014,2021-10-28T15:27:33.014,1.440,0.123,-0.246,-0.969
1635424053054,2021-10-28T15:27:33.054,1.480,0.129,-0.263,-0.969
1635424053094,2021-10-28T15:27:33.094,1.520,0.132,-0.268,-0.971
1635424053134,2021-10-28T15:27:33.134,1.560,0.126,-0.261,-0.971
1635424053174,2021-10-28T15:27:33.174,1.600,0.118,-0.258,-0.969
1635424053214,2021-10-28T15:27:33.214,1.640,0.126,-0.260,-0.972
1635424053254,2021-10-28T15:27:33.254,1.680,0.130,-0.263,-0.971
1635424053294,2021-10-28T15:27:33.294,1.720,0.125,-0.259,-0.971
1635424053334,2021-10-28T15:27:33.334,1.760,0.124,-0.261,-0.970
1635424053374,2021-10-28T15:27:33.374,1.800,0.126,-0.262,-0.971
1635424053414,2021-10-28T15:27:33.414,1.840,0.125,-0.261,-0.970
1635424053454,2021-10-28T15:27:33.454,1.880,0.125,-0.262,-0.970
1635424053494,2021-10-28T15:27:33.494,1.920,0.125,-0.261,-0.970
1635424053534,2021-10-28T15:27:33.534,1.960,0.125,-0.261,-0.969
1635424053574,2021-10-28T15:27:33.574,2.000,0.126,-0.262,-0.972
1635424053614,2021-10-28T15:27:33.614,2.040,0.126,-0.260,-0.971
1635424053654,2021-10-28T15:27:33.654,2.080,0.125,-0.260,-0.972
1635424053694,2021-10-28T15:27:33.694,2.120,0.125,-0.259,-0.971
1635424053734,2021-10-28T15:27:33.734,2.160,0.124,-0.263,-0.971
1635424053774,2021-10-28T15:27:33.774,2.200,0.126,-0.260,-0.970
1635424053814,2021-10-28T15:27:33.814,2.240,0.124,-0.260,-0.972
1635424053854,2021-10-28T15:27:33.854,2.280,0.126,-0.261,-0.970
1635424053894,2021-10-28T15:27:33.894,2.320,0.125,-0.264,-0.971
1635424053934,2021-10-28T15:27:33.934,2.360,0.125,-0.258,-0.971
1635424053974,2021-10-28T15:27:33.974,2.400,0.124,-0.262,-0.970
1635424054014,2021-10-28T15:27:34.014,2.440,0.124,-0.264,-0.970
1635424054054,2021-10-28T15:27:34.054,2.480,0.123,-0.262,-0.969
1635424054094,2021-10-28T15:27:34.094,2.520,0.125,-0.262,-0.972
1635424054134,2021-10-28T15:27:34.134,2.560,0.125,-0.262,-0.971
1635424054174,2021-10-28T15:27:34.174,2.600,0.124,-0.261,-0.971
1635424054214,2021-10-28T15:27:34.214,2.640,0.123,-0.263,-0.970
1635424054254,2021-10-28T15:27:34.254,2.680,0.124,-0.263,-0.972
1635424054294,2021-10-28T15:27:34.294,2.720,0.125,-0.259,-0.971
1635424054334,2021-10-28T15:27:34.334,2.760,0.124,-0.264,-0.971
1635424054374,2021-10-28T15:27:34.374,2.800,0.125,-0.263,-0.971
1635424054414,2021-10-28T15:27:34.414,2.840,0.126,-0.260,-0.970
1635424054454,2021-10-28T15:27:34.454,2.880,0.125,-0.262,-0.970
1635424054494,2021-10-28T15:27:34.494,2.920,0.126,-0.262,-0.971
1635424054534,2021-10-28T15:27:34.534,2.960,0.124,-0.262,-0.972
1635424054574,2021-10-28T15:27:34.574,3.000,0.124,-0.263,-0.972
1635424054614,2021-10-28T15:27:34.614,3.040,0.125,-0.261,-0.970
1635424054654,2021-10-28T15:27:34.654,3.080,0.123,-0.260,-0.971
1635424054694,2021-10-28T15:27:34.694,3.120,0.125,-0.261,-0.970
1635424054734,2021-10-28T15:27:34.734,3.160,0.125,-0.262,-0.970
1635424054774,2021-10-28T15:27:34.774,3.200,0.124,-0.261,-0.970
1635424054814,2021-10-28T15:27:34.814,3.240,0.124,-0.258,-0.970
1635424054854,2021-10-28T15:27:34.854,3.280,0.124,-0.263,-0.970
1635424054894,2021-10-28T15:27:34.894,3.320,0.125,-0.262,-0.971
1635424054934,2021-10-28T15:27:34.934,3.360,0.125,-0.260,-0.971
1635424054974,2021-10-28T15:27:34.974,3.400,0.124,-0.262,-0.972
1635424055014,2021-10-28T15:27:35.014,3.440,0.123,-0.263,-0.969
1635424055054,2021-10-28T15:27:35.054,3.480,0.124,-0.262,-0.971
1635424055094,2021-10-28T15:27:35.094,3.520,0.126,-0.259,-0.971
1635424055134,2021-10-28T15:27:35.134,3.560,0.124,-0.261,-0.971
1635424055174,2021-10-28T15:27:35.174,3.600,0.125,-0.259,-0.971
1635424055214,2021-10-28T15:27:35.214,3.640,0.125,-0.263,-0.970
1635424055254,2021-10-28T15:27:35.254,3.680,0.125,-0.262,-0.970
1635424055294,2021-10-28T15:27:35.294,3.720,0.124,-0.257,-0.972
1635424055334,2021-10-28T15:27:35.334,3.760,0.123,-0.263,-0.971
1635424055374,2021-10-28T15:27:35.374,3.800,0.126,-0.263,-0.970
1635424055414,2021-10-28T15:27:35.414,3.840,0.122,-0.262,-0.970
1635424055454,2021-10-28T15:27:35.454,3.880,0.123,-0.258,-0.972
1635424055494,2021-10-28T15:27:35.494,3.920,0.123,-0.265,-0.971
1635424055534,2021-10-28T15:27:35.534,3.960,0.125,-0.262,-0.971
1635424055574,2021-10-28T15:27:35.574,4.000,0.122,-0.261,-0.971
1635424055614,2021-10-28T15:27:35.614,4.040,0.124,-0.261,-0.971
1635424055654,2021-10-28T15:27:35.654,4.080,0.125,-0.259,-0.970
1635424055694,2021-10-28T15:27:35.694,4.120,0.124,-0.265,-0.970
1635424055734,2021-10-28T15:27:35.734,4.160,0.124,-0.261,-0.972
1635424055774,2021-10-28T15:27:35.774,4.200,0.124,-0.260,-0.971
1635424055814,2021-10-28T15:27:35.814,4.240,0.123,-0.263,-0.970
1635424055854,2021-10-28T15:27:35.854,4.280,0.122,-0.264,-0.973
1635424055894,2021-10-28T15:27:35.894,4.320,0.125,-0.261,-0.971
1635424055934,2021-10-28T15:27:35.934,4.360,0.124,-0.263,-0.970
1635424055974,2021-10-28T15:27:35.974,4.400,0.125,-0.261,-0.972
1635424056014,2021-10-28T15:27:36.014,4.440,0.120,-0.263,-0.971
1635424056054,2021-10-28T15:27:36.054,4.480,0.123,-0.264,-0.970
1635424056094,2021-10-28T15:27:36.094,4.520,0.127,-0.263,-0.970
1635424056134,2021-10-28T15:27:36.134,4.560,0.122,-0.261,-0.970
1635424056174,2021-10-28T15:27:36.174,4.600,0.122,-0.263,-0.970
1635424056214,2021-10-28T15:27:36.214,4.640,0.125,-0.265,-0.971
1635424056254,2021-10-28T15:27:36.254,4.680,0.122,-0.264,-0.970
1635424056294,2021-10-28T15:27:36.294,4.720,0.122,-0.263,-0.971
1635424056334,2021-10-28T15:27:36.334,4.760,0.125,-0.261,-0.969
1635424056374,2021-10-28T15:27:36.374,4.800,0.122,-0.263,-0.970
1635424056414,2021-10-28T15:27:36.414,4.840,0.123,-0.262,-0.970
1635424056454,2021-10-28T15:27:36.454,4.880,0.124,-0.263,-0.971
1635424056494,2021-10-28T15:27:36.494,4.920,0.122,-0.264,-0.971
1635424056534,2021-10-28T15:27:36.534,4.960,0.124,-0.262,-0.970
1635424056574,2021-10-28T15:27:36.574,5.000,0.121,-0.263,-0.971
1635424056614,2021-10-28T15:27:36.614,5.040,0.124,-0.261,-0.972
1635424056654,2021-10-28T15:27:36.654,5.080,0.123,-0.266,-0.969
1635424056694,2021-10-28T15:27:36.694,5.120,0.124,-0.263,-0.971
1635424056734,2021-10-28T15:27:36.734,5.160,0.122,-0.263,-0.971
1635424056774,2021-10-28T15:27:36.774,5.200,0.118,-0.272,-0.969
1635424056814,2021-10-28T15:27:36.814,5.240,0.125,-0.260,-0.972
1635424056854,2021-10-28T15:27:36.854,5.280,0.121,-0.262,-0.973
1635424056894,2021-10-28T15:27:36.894,5.320,0.119,-0.264,-0.971
1635424056934,2021-10-28T15:27:36.934,5.360,0.124,-0.259,-0.971
1635424056974,2021-10-28T15:27:36.974,5.400,0.120,-0.265,-0.969
1635424057014,2021-10-28T15:27:37.014,5.440,0.125,-0.263,-0.971
1635424057054,2021-10-28T15:27:37.054,5.480,0.123,-0.261,-0.973
1635424057094,2021-10-28T15:27:37.094,5.520,0.119,-0.267,-0.969
1635424057134,2021-10-28T15:27:37.134,5.560,0.122,-0.263,-0.969
1635424057174,2021-10-28T15:27:37.174,5.600,0.123,-0.261,-0.972
1635424057214,2021-10-28T15:27:37.214,5.640,0.119,-0.262,-0.972
1635424057254,2021-10-28T15:27:37.254,5.680,0.122,-0.259,-0.972
1635424057294,2021-10-28T15:27:37.294,5.720,0.124,-0.267,-0.968
1635424057334,2021-10-28T15:27:37.334,5.760,0.122,-0.264,-0.972
1635424057374,2021-10-28T15:27:37.374,5.800,0.118,-0.260,-0.974
1635424057414,2021-10-28T15:27:37.414,5.840,0.118,-0.262,-0.970
1635424057454,2021-10-28T15:27:37.454,5.880,0.127,-0.265,-0.969
1635424057494,2021-10-28T15:27:37.494,5.920,0.121,-0.265,-0.972
1635424057534,2021-10-28T15:27:37.534,5.960,0.116,-0.263,-0.971
1635424057574,2021-10-28T15:27:37.574,6.000,0.120,-0.260,-0.967
1635424057614,2021-10-28T15:27:37.614,6.040,0.123,-0.262,-0.971
1635424057654,2021-10-28T15:27:37.654,6.080,0.120,-0.266,-0.971
1635424057694,2021-10-28T15:27:37.694,6.120,0.121,-0.261,-0.971
1635424057734,2021-10-28T15:27:37.734,6.160,0.123,-0.264,-0.969
1635424057774,2021-10-28T15:27:37.774,6.200,0.120,-0.266,-0.970
1635424057814,2021-10-28T15:27:37.814,6.240,0.119,-0.262,-0.971
1635424057854,2021-10-28T15:27:37.854,6.280,0.122,-0.262,-0.971
1635424057894,2021-10-28T15:27:37.894,6.320,0.121,-0.265,-0.969
1635424057934,2021-10-28T15:27:37.934,6.360,0.121,-0.265,-0.969
1635424057974,2021-10-28T15:27:37.974,6.400,0.121,-0.261,-0.970
1635424058014,2021-10-28T15:27:38.014,6.440,0.119,-0.266,-0.970
1635424058054,2021-10-28T15:27:38.054,6.480,0.121,-0.264,-0.971
1635424058094,2021-10-28T15:27:38.094,6.520,0.120,-0.261,-0.970
1635424058134,2021-10-28T15:27:38.134,6.560,0.122,-0.263,-0.970
1635424058174,2021-10-28T15:27:38.174,6.600,0.124,-0.265,-0.969
1635424058214,2021-10-28T15:27:38.214,6.640,0.120,-0.265,-0.971
