epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635144879408,2021-10-25T09.54.39.408,0.000,0.226,-0.148,-0.956
1635144879448,2021-10-25T09.54.39.448,0.040,0.225,-0.155,-0.963
1635144879488,2021-10-25T09.54.39.488,0.080,0.226,-0.154,-0.962
1635144879528,2021-10-25T09.54.39.528,0.120,0.228,-0.152,-0.961
1635144879568,2021-10-25T09.54.39.568,0.160,0.227,-0.156,-0.961
1635144879608,2021-10-25T09.54.39.608,0.200,0.227,-0.159,-0.961
1635144879648,2021-10-25T09.54.39.648,0.240,0.229,-0.159,-0.960
1635144879688,2021-10-25T09.54.39.688,0.280,0.227,-0.157,-0.961
1635144879728,2021-10-25T09.54.39.728,0.320,0.224,-0.161,-0.960
1635144879768,2021-10-25T09.54.39.768,0.360,0.220,-0.154,-0.962
1635144879808,2021-10-25T09.54.39.808,0.400,0.222,-0.152,-0.963
1635144879848,2021-10-25T09.54.39.848,0.440,0.232,-0.160,-0.961
1635144879888,2021-10-25T09.54.39.888,0.480,0.233,-0.154,-0.962
1635144879928,2021-10-25T09.54.39.928,0.520,0.224,-0.156,-0.961
1635144879968,2021-10-25T09.54.39.968,0.560,0.223,-0.154,-0.962
1635144880008,2021-10-25T09.54.40.008,0.600,0.227,-0.150,-0.962
1635144880048,2021-10-25T09.54.40.048,0.640,0.229,-0.155,-0.962
1635144880088,2021-10-25T09.54.40.088,0.680,0.230,-0.154,-0.962
1635144880128,2021-10-25T09.54.40.128,0.720,0.229,-0.151,-0.961
1635144880168,2021-10-25T09.54.40.168,0.760,0.229,-0.150,-0.961
1635144880208,2021-10-25T09.54.40.208,0.800,0.229,-0.153,-0.960
1635144880248,2021-10-25T09.54.40.248,0.840,0.230,-0.152,-0.962
1635144880288,2021-10-25T09.54.40.288,0.880,0.231,-0.149,-0.961
1635144880328,2021-10-25T09.54.40.328,0.920,0.226,-0.154,-0.962
1635144880368,2021-10-25T09.54.40.368,0.960,0.222,-0.153,-0.962
1635144880408,2021-10-25T09.54.40.408,1.000,0.225,-0.150,-0.960
1635144880448,2021-10-25T09.54.40.448,1.040,0.227,-0.155,-0.960
1635144880488,2021-10-25T09.54.40.488,1.080,0.230,-0.156,-0.960
1635144880528,2021-10-25T09.54.40.528,1.120,0.233,-0.152,-0.962
1635144880568,2021-10-25T09.54.40.568,1.160,0.225,-0.152,-0.962
1635144880608,2021-10-25T09.54.40.608,1.200,0.225,-0.155,-0.961
1635144880648,2021-10-25T09.54.40.648,1.240,0.232,-0.154,-0.961
1635144880688,2021-10-25T09.54.40.688,1.280,0.229,-0.153,-0.960
1635144880728,2021-10-25T09.54.40.728,1.320,0.224,-0.154,-0.961
1635144880768,2021-10-25T09.54.40.768,1.360,0.224,-0.154,-0.961
1635144880808,2021-10-25T09.54.40.808,1.400,0.227,-0.151,-0.962
1635144880848,2021-10-25T09.54.40.848,1.440,0.229,-0.153,-0.961
1635144880888,2021-10-25T09.54.40.888,1.480,0.228,-0.157,-0.961
1635144880928,2021-10-25T09.54.40.928,1.520,0.228,-0.153,-0.961
1635144880968,2021-10-25T09.54.40.968,1.560,0.227,-0.152,-0.960
1635144881008,2021-10-25T09.54.41.008,1.600,0.225,-0.155,-0.962
1635144881048,2021-10-25T09.54.41.048,1.640,0.226,-0.153,-0.962
1635144881088,2021-10-25T09.54.41.088,1.680,0.228,-0.154,-0.960
1635144881128,2021-10-25T09.54.41.128,1.720,0.227,-0.154,-0.961
1635144881168,2021-10-25T09.54.41.168,1.760,0.225,-0.154,-0.961
1635144881208,2021-10-25T09.54.41.208,1.800,0.227,-0.156,-0.963
1635144881248,2021-10-25T09.54.41.248,1.840,0.225,-0.154,-0.961
