epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635077481775,2021-10-24T15:11:21.775,0.000,-0.082,0.299,-0.938
1635077481815,2021-10-24T15:11:21.815,0.040,-0.083,0.346,-0.919
1635077481855,2021-10-24T15:11:21.855,0.080,-0.087,0.339,-0.930
1635077481895,2021-10-24T15:11:21.895,0.120,-0.092,0.359,-0.920
1635077481935,2021-10-24T15:11:21.935,0.160,-0.118,0.330,-0.931
1635077481975,2021-10-24T15:11:21.975,0.200,-0.101,0.272,-0.958
1635077482015,2021-10-24T15:11:22.015,0.240,-0.114,0.352,-0.902
1635077482055,2021-10-24T15:11:22.055,0.280,-0.116,0.298,-0.964
1635077482095,2021-10-24T15:11:22.095,0.320,-0.140,0.284,-0.933
1635077482135,2021-10-24T15:11:22.135,0.360,-0.136,0.266,-0.960
1635077482175,2021-10-24T15:11:22.175,0.400,-0.151,0.262,-0.941
1635077482215,2021-10-24T15:11:22.215,0.440,-0.147,0.228,-0.947
1635077482255,2021-10-24T15:11:22.255,0.480,-0.156,0.254,-0.944
1635077482295,2021-10-24T15:11:22.295,0.520,-0.148,0.263,-0.942
1635077482335,2021-10-24T15:11:22.335,0.560,-0.137,0.213,-0.956
1635077482375,2021-10-24T15:11:22.375,0.600,-0.154,0.230,-0.965
1635077482415,2021-10-24T15:11:22.415,0.640,-0.142,0.243,-0.973
1635077482455,2021-10-24T15:11:22.455,0.680,-0.151,0.216,-0.957
1635077482495,2021-10-24T15:11:22.495,0.720,-0.155,0.228,-0.949
1635077482535,2021-10-24T15:11:22.535,0.760,-0.146,0.198,-0.966
1635077482575,2021-10-24T15:11:22.575,0.800,-0.130,0.218,-0.960
1635077482615,2021-10-24T15:11:22.615,0.840,-0.144,0.212,-0.956
1635077482655,2021-10-24T15:11:22.655,0.880,-0.141,0.193,-0.984
1635077482695,2021-10-24T15:11:22.695,0.920,-0.130,0.205,-0.972
1635077482735,2021-10-24T15:11:22.735,0.960,-0.117,0.203,-0.988
1635077482775,2021-10-24T15:11:22.775,1.000,-0.133,0.176,-0.981
1635077482815,2021-10-24T15:11:22.815,1.040,-0.187,0.186,-0.934
1635077482855,2021-10-24T15:11:22.855,1.080,-0.157,0.195,-1.020
1635077482895,2021-10-24T15:11:22.895,1.120,-0.156,0.111,-1.007
1635077482935,2021-10-24T15:11:22.935,1.160,-0.222,0.155,-0.900
1635077482975,2021-10-24T15:11:22.975,1.200,-0.229,0.139,-0.885
1635077483015,2021-10-24T15:11:23.015,1.240,-0.208,0.122,-0.977
1635077483055,2021-10-24T15:11:23.055,1.280,-0.163,0.163,-0.958
1635077483095,2021-10-24T15:11:23.095,1.320,-0.086,0.151,-0.995
1635077483135,2021-10-24T15:11:23.135,1.360,-0.073,0.155,-1.000
