epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636570906363,2021-11-10T21.01.46.363,0.000,0.701,-1.067,0.335
1636570906403,2021-11-10T21.01.46.403,0.040,0.396,-0.854,0.427
1636570906443,2021-11-10T21.01.46.443,0.080,0.213,-0.091,0.152
1636570906484,2021-11-10T21.01.46.484,0.121,2.104,0.122,-0.152
1636570906523,2021-11-10T21.01.46.523,0.160,-0.061,1.646,-0.915
1636570906563,2021-11-10T21.01.46.563,0.200,0.274,2.165,-0.823
1636570906602,2021-11-10T21.01.46.602,0.239,0.884,-1.463,-1.280
1636570906642,2021-11-10T21.01.46.642,0.279,-0.457,-2.561,-1.372
1636570906683,2021-11-10T21.01.46.683,0.320,0.030,-0.213,-0.213
1636570906722,2021-11-10T21.01.46.722,0.359,-0.366,1.494,0.000
1636570906762,2021-11-10T21.01.46.762,0.399,1.280,1.646,-0.335
1636570906801,2021-11-10T21.01.46.801,0.438,1.159,0.457,-1.128
1636570906841,2021-11-10T21.01.46.841,0.478,-0.091,0.305,-1.098
1636570906880,2021-11-10T21.01.46.880,0.517,-1.555,0.671,-0.793
1636570906922,2021-11-10T21.01.46.922,0.559,-2.500,-0.030,-0.640
1636570906961,2021-11-10T21.01.46.961,0.598,0.274,-0.640,0.183
1636570907001,2021-11-10T21.01.47.001,0.638,0.854,0.488,-0.091
1636570907040,2021-11-10T21.01.47.040,0.677,-0.488,0.732,-0.213
1636570907080,2021-11-10T21.01.47.080,0.717,-0.030,-0.793,0.091
1636570907121,2021-11-10T21.01.47.121,0.758,0.701,-1.128,0.244
1636570907160,2021-11-10T21.01.47.160,0.797,0.030,-0.305,0.274
1636570907200,2021-11-10T21.01.47.200,0.837,-0.427,0.427,0.213
1636570907239,2021-11-10T21.01.47.239,0.876,-0.030,0.305,0.061
1636570907279,2021-11-10T21.01.47.279,0.916,-0.793,0.823,-0.823
1636570907320,2021-11-10T21.01.47.320,0.957,-2.256,0.610,-1.524
1636570907359,2021-11-10T21.01.47.359,0.996,-0.884,-0.030,-0.457
1636570907399,2021-11-10T21.01.47.399,1.036,0.122,1.799,-0.152
1636570907439,2021-11-10T21.01.47.439,1.076,0.305,1.006,-0.488
1636570907478,2021-11-10T21.01.47.478,1.115,0.884,-1.860,-0.854
1636570907519,2021-11-10T21.01.47.519,1.156,0.915,-2.134,-1.463
1636570907559,2021-11-10T21.01.47.559,1.196,1.951,-0.457,-0.945
1636570907598,2021-11-10T21.01.47.598,1.235,0.671,0.488,-0.061
1636570907638,2021-11-10T21.01.47.638,1.275,-0.884,2.866,0.183
1636570907677,2021-11-10T21.01.47.677,1.314,-0.091,1.677,1.098
1636570907717,2021-11-10T21.01.47.717,1.354,-1.128,-3.232,1.799
1636570907758,2021-11-10T21.01.47.758,1.395,-1.738,-4.207,2.470
1636570907797,2021-11-10T21.01.47.797,1.434,-2.744,-1.585,2.500
1636570907837,2021-11-10T21.01.47.837,1.474,-2.530,-0.945,0.671
1636570907877,2021-11-10T21.01.47.877,1.514,0.793,-1.494,-0.854
1636570907916,2021-11-10T21.01.47.916,1.553,2.439,1.006,-1.098
1636570907957,2021-11-10T21.01.47.957,1.594,1.860,3.415,-0.945
1636570907997,2021-11-10T21.01.47.997,1.634,1.982,2.774,-0.854
1636570908036,2021-11-10T21.01.48.036,1.673,1.860,1.037,-0.823
1636570908076,2021-11-10T21.01.48.076,1.713,0.305,0.793,-1.585
1636570908115,2021-11-10T21.01.48.115,1.752,0.244,-0.274,-1.372
1636570908156,2021-11-10T21.01.48.156,1.793,0.488,-1.555,-1.402
1636570908196,2021-11-10T21.01.48.196,1.833,0.335,-1.646,-0.274
1636570908235,2021-11-10T21.01.48.235,1.872,-0.274,0.000,0.762
1636570908275,2021-11-10T21.01.48.275,1.912,-0.549,1.280,0.122
1636570908315,2021-11-10T21.01.48.315,1.952,1.159,0.244,0.457
1636570908356,2021-11-10T21.01.48.356,1.993,-0.335,-0.274,0.244
1636570908395,2021-11-10T21.01.48.395,2.032,0.335,0.427,-0.061
1636570908435,2021-11-10T21.01.48.435,2.072,0.701,-0.152,-0.152
1636570908474,2021-11-10T21.01.48.474,2.111,-0.366,-0.579,-0.640
1636570908514,2021-11-10T21.01.48.514,2.151,0.305,-0.335,-0.457
1636570908553,2021-11-10T21.01.48.553,2.190,0.152,0.549,-0.488
1636570908594,2021-11-10T21.01.48.594,2.231,-0.457,0.549,-0.335
1636570908634,2021-11-10T21.01.48.634,2.271,0.244,0.396,-0.091
1636570908673,2021-11-10T21.01.48.673,2.310,0.427,1.128,-0.183
1636570908713,2021-11-10T21.01.48.713,2.350,0.122,0.884,0.274
1636570908753,2021-11-10T21.01.48.753,2.390,0.396,0.427,0.000
1636570908794,2021-11-10T21.01.48.794,2.431,0.732,0.244,-0.701
1636570908833,2021-11-10T21.01.48.833,2.470,1.341,-0.091,-1.220
1636570908873,2021-11-10T21.01.48.873,2.510,0.152,-0.457,-0.915
1636570908912,2021-11-10T21.01.48.912,2.549,0.152,-0.488,-0.549
1636570908952,2021-11-10T21.01.48.952,2.589,0.274,-0.854,0.091
1636570908993,2021-11-10T21.01.48.993,2.630,-0.152,0.213,0.030
1636570909032,2021-11-10T21.01.49.032,2.669,-0.091,0.976,0.213
1636570909072,2021-11-10T21.01.49.072,2.709,0.152,0.762,-0.030
1636570909111,2021-11-10T21.01.49.111,2.748,0.366,0.305,-0.122
1636570909151,2021-11-10T21.01.49.151,2.788,0.061,0.335,0.061
1636570909191,2021-11-10T21.01.49.191,2.828,-0.122,-0.335,0.000
1636570909232,2021-11-10T21.01.49.232,2.869,0.488,-0.610,-0.183
1636570909271,2021-11-10T21.01.49.271,2.908,0.061,0.122,-0.610
1636570909311,2021-11-10T21.01.49.311,2.948,0.305,0.213,-0.518
1636570909350,2021-11-10T21.01.49.350,2.987,0.854,0.122,-0.396
1636570909390,2021-11-10T21.01.49.390,3.027,0.366,0.793,-0.396
1636570909431,2021-11-10T21.01.49.431,3.068,0.244,1.189,-0.183
1636570909470,2021-11-10T21.01.49.470,3.107,0.244,0.457,-0.335
1636570909510,2021-11-10T21.01.49.510,3.147,0.488,-0.030,-0.427
1636570909549,2021-11-10T21.01.49.549,3.186,0.305,0.122,-0.640
1636570909589,2021-11-10T21.01.49.589,3.226,0.091,0.061,-0.610
1636570909630,2021-11-10T21.01.49.630,3.267,0.122,-0.183,-0.366
1636570909670,2021-11-10T21.01.49.670,3.307,0.213,-0.335,-0.061
1636570909709,2021-11-10T21.01.49.709,3.346,0.244,0.396,-0.061
1636570909749,2021-11-10T21.01.49.749,3.386,0.457,0.579,-0.213
1636570909788,2021-11-10T21.01.49.788,3.425,0.823,0.427,-0.274
1636570909829,2021-11-10T21.01.49.829,3.466,0.488,0.610,-0.488
1636570909869,2021-11-10T21.01.49.869,3.506,0.457,0.518,-0.579
1636570909908,2021-11-10T21.01.49.908,3.545,0.457,0.213,-0.640
1636570909948,2021-11-10T21.01.49.948,3.585,0.274,-0.030,-0.579
1636570909987,2021-11-10T21.01.49.987,3.624,0.091,-0.305,-0.762
1636570910027,2021-11-10T21.01.50.027,3.664,0.549,-0.061,-0.549
1636570910068,2021-11-10T21.01.50.068,3.705,0.549,0.305,-0.213
1636570910108,2021-11-10T21.01.50.108,3.745,0.427,0.457,0.000
1636570910147,2021-11-10T21.01.50.147,3.784,0.457,0.366,0.091
1636570910187,2021-11-10T21.01.50.187,3.824,0.396,0.518,-0.030
1636570910226,2021-11-10T21.01.50.226,3.863,0.335,0.335,0.000
1636570910267,2021-11-10T21.01.50.267,3.904,0.213,-0.305,-0.061
1636570910307,2021-11-10T21.01.50.307,3.944,0.244,-0.030,-0.030
1636570910346,2021-11-10T21.01.50.346,3.983,0.091,0.122,-0.244
1636570910386,2021-11-10T21.01.50.386,4.023,0.396,-0.427,-0.305
1636570910425,2021-11-10T21.01.50.425,4.062,0.549,-0.030,-0.305
1636570910466,2021-11-10T21.01.50.466,4.103,0.244,0.671,-0.366
1636570910506,2021-11-10T21.01.50.506,4.143,0.762,0.549,-0.305
1636570910546,2021-11-10T21.01.50.546,4.183,0.640,0.244,-0.427
1636570910585,2021-11-10T21.01.50.585,4.222,0.579,0.396,-0.488
1636570910625,2021-11-10T21.01.50.625,4.262,0.854,0.305,-0.366
1636570910664,2021-11-10T21.01.50.664,4.301,0.488,0.152,-0.396
1636570910705,2021-11-10T21.01.50.705,4.342,0.549,0.427,-0.518
1636570910745,2021-11-10T21.01.50.745,4.382,0.640,0.793,-0.488
1636570910784,2021-11-10T21.01.50.784,4.421,0.213,0.335,-0.549
1636570910824,2021-11-10T21.01.50.824,4.461,0.305,-0.366,-0.427
1636570910863,2021-11-10T21.01.50.863,4.500,0.335,0.427,-0.640
1636570910904,2021-11-10T21.01.50.904,4.541,0.915,0.030,-0.762
1636570910944,2021-11-10T21.01.50.944,4.581,0.976,-0.549,-0.579
1636570910984,2021-11-10T21.01.50.984,4.621,0.122,0.122,-0.061
1636570911023,2021-11-10T21.01.51.023,4.660,-0.244,1.128,0.000
1636570911063,2021-11-10T21.01.51.063,4.700,0.244,0.854,-0.396
1636570911104,2021-11-10T21.01.51.104,4.741,0.945,0.000,-0.183
1636570911143,2021-11-10T21.01.51.143,4.780,0.183,-0.274,-0.122
1636570911183,2021-11-10T21.01.51.183,4.820,-0.061,-0.396,-0.061
1636570911222,2021-11-10T21.01.51.222,4.859,0.091,-0.549,-0.152
1636570911262,2021-11-10T21.01.51.262,4.899,0.823,0.457,0.183
1636570911303,2021-11-10T21.01.51.303,4.940,-0.091,1.311,-0.396
1636570911342,2021-11-10T21.01.51.342,4.979,0.183,0.427,-0.457
1636570911382,2021-11-10T21.01.51.382,5.019,0.915,0.000,-0.366
1636570911422,2021-11-10T21.01.51.422,5.059,0.396,-0.122,-0.610
1636570911461,2021-11-10T21.01.51.461,5.098,0.518,-0.183,-0.457
1636570911501,2021-11-10T21.01.51.501,5.138,0.091,0.091,-0.335
1636570911542,2021-11-10T21.01.51.542,5.179,0.549,0.579,-0.274
1636570911581,2021-11-10T21.01.51.581,5.218,0.427,0.396,-0.518
1636570911621,2021-11-10T21.01.51.621,5.258,0.061,-0.030,-0.610
1636570911660,2021-11-10T21.01.51.660,5.297,0.457,0.122,-0.274
1636570911700,2021-11-10T21.01.51.700,5.337,0.000,-0.061,-0.244
1636570911741,2021-11-10T21.01.51.741,5.378,0.152,-0.091,-0.213
1636570911780,2021-11-10T21.01.51.780,5.417,0.549,0.213,-0.122
1636570911820,2021-11-10T21.01.51.820,5.457,0.640,0.762,-0.396
1636570911859,2021-11-10T21.01.51.859,5.496,0.640,0.610,-0.671
1636570911899,2021-11-10T21.01.51.899,5.536,0.488,0.061,-0.640
1636570911940,2021-11-10T21.01.51.940,5.577,0.244,0.030,-0.213
1636570911980,2021-11-10T21.01.51.980,5.617,-0.213,0.335,0.000
1636570912019,2021-11-10T21.01.52.019,5.656,0.244,0.061,0.366
1636570912059,2021-11-10T21.01.52.059,5.696,0.091,-0.030,0.518
1636570912098,2021-11-10T21.01.52.098,5.735,0.030,0.732,0.427
1636570912138,2021-11-10T21.01.52.138,5.775,0.457,0.518,0.457
1636570912179,2021-11-10T21.01.52.179,5.816,0.152,-0.366,-0.091
1636570912218,2021-11-10T21.01.52.218,5.855,0.366,-0.305,-0.274
1636570912258,2021-11-10T21.01.52.258,5.895,0.427,0.183,-0.488
1636570912297,2021-11-10T21.01.52.297,5.934,0.183,0.213,-0.762
1636570912337,2021-11-10T21.01.52.337,5.974,0.518,0.274,-0.823
1636570912378,2021-11-10T21.01.52.378,6.015,0.518,0.030,-0.579
1636570912418,2021-11-10T21.01.52.418,6.055,0.427,0.061,-0.396
1636570912457,2021-11-10T21.01.52.457,6.094,0.244,0.305,-0.335
1636570912497,2021-11-10T21.01.52.497,6.134,0.366,0.305,-0.335
1636570912536,2021-11-10T21.01.52.536,6.173,0.549,0.213,-0.274
1636570912577,2021-11-10T21.01.52.577,6.214,0.335,0.244,-0.244
1636570912617,2021-11-10T21.01.52.617,6.254,0.457,0.427,-0.274
1636570912656,2021-11-10T21.01.52.656,6.293,0.549,0.061,-0.335
1636570912696,2021-11-10T21.01.52.696,6.333,0.671,0.122,-0.518
1636570912735,2021-11-10T21.01.52.735,6.372,0.305,0.366,-0.610
1636570912775,2021-11-10T21.01.52.775,6.412,0.427,0.000,-0.610
1636570912816,2021-11-10T21.01.52.816,6.453,0.549,-0.030,-0.579
1636570912856,2021-11-10T21.01.52.856,6.493,0.091,0.274,-0.854
1636570912895,2021-11-10T21.01.52.895,6.532,0.762,0.335,-0.610
1636570912935,2021-11-10T21.01.52.935,6.572,0.762,0.488,-0.488
1636570912974,2021-11-10T21.01.52.974,6.611,0.335,0.457,-0.335
1636570913015,2021-11-10T21.01.53.015,6.652,0.579,0.488,-0.244
1636570913055,2021-11-10T21.01.53.055,6.692,0.488,0.213,-0.335
1636570913094,2021-11-10T21.01.53.094,6.731,0.427,0.152,-0.152
1636570913134,2021-11-10T21.01.53.134,6.771,0.091,-0.122,-0.335
1636570913173,2021-11-10T21.01.53.173,6.810,0.244,0.122,-0.335
1636570913214,2021-11-10T21.01.53.214,6.851,0.183,0.183,-0.305
1636570913254,2021-11-10T21.01.53.254,6.891,0.152,-0.030,-0.305
1636570913294,2021-11-10T21.01.53.294,6.931,0.244,0.152,-0.213
1636570913333,2021-11-10T21.01.53.333,6.970,-0.091,0.152,-0.152
1636570913373,2021-11-10T21.01.53.373,7.010,0.122,0.427,-0.091
1636570913412,2021-11-10T21.01.53.412,7.049,0.396,0.305,-0.122
1636570913453,2021-11-10T21.01.53.453,7.090,0.366,-0.091,-0.213
1636570913493,2021-11-10T21.01.53.493,7.130,0.427,-0.030,-0.213
1636570913532,2021-11-10T21.01.53.532,7.169,0.701,0.274,-0.274
1636570913572,2021-11-10T21.01.53.572,7.209,0.640,0.457,-0.396
1636570913611,2021-11-10T21.01.53.611,7.248,0.549,0.305,-0.305
1636570913652,2021-11-10T21.01.53.652,7.289,0.152,0.488,-0.488
1636570913692,2021-11-10T21.01.53.692,7.329,0.518,-0.183,-0.457
1636570913732,2021-11-10T21.01.53.732,7.369,0.793,0.030,-0.427
1636570913771,2021-11-10T21.01.53.771,7.408,0.030,0.122,-0.488
1636570913811,2021-11-10T21.01.53.811,7.448,0.610,0.122,-0.305
1636570913852,2021-11-10T21.01.53.852,7.489,0.640,-0.122,-0.366
1636570913891,2021-11-10T21.01.53.891,7.528,0.671,0.274,-0.091
1636570913931,2021-11-10T21.01.53.931,7.568,-0.061,0.396,-0.244
