epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635059812618,2021-10-24T10:16:52.618,0.000,-0.237,0.371,-0.898
1635059812658,2021-10-24T10:16:52.658,0.040,-0.243,0.371,-0.904
1635059812698,2021-10-24T10:16:52.698,0.080,-0.241,0.364,-0.904
1635059812738,2021-10-24T10:16:52.738,0.120,-0.240,0.371,-0.902
1635059812778,2021-10-24T10:16:52.778,0.160,-0.240,0.367,-0.902
1635059812818,2021-10-24T10:16:52.818,0.200,-0.237,0.371,-0.903
1635059812858,2021-10-24T10:16:52.858,0.240,-0.237,0.369,-0.904
1635059812898,2021-10-24T10:16:52.898,0.280,-0.233,0.367,-0.905
1635059812938,2021-10-24T10:16:52.938,0.320,-0.235,0.360,-0.907
1635059812978,2021-10-24T10:16:52.978,0.360,-0.232,0.362,-0.908
1635059813018,2021-10-24T10:16:53.018,0.400,-0.228,0.372,-0.904
1635059813058,2021-10-24T10:16:53.058,0.440,-0.230,0.353,-0.908
1635059813098,2021-10-24T10:16:53.098,0.480,-0.229,0.357,-0.907
1635059813138,2021-10-24T10:16:53.138,0.520,-0.225,0.349,-0.912
1635059813178,2021-10-24T10:16:53.178,0.560,-0.228,0.343,-0.917
1635059813218,2021-10-24T10:16:53.218,0.600,-0.217,0.352,-0.913
1635059813258,2021-10-24T10:16:53.258,0.640,-0.216,0.337,-0.918
1635059813298,2021-10-24T10:16:53.298,0.680,-0.218,0.329,-0.922
1635059813338,2021-10-24T10:16:53.338,0.720,-0.209,0.328,-0.921
1635059813378,2021-10-24T10:16:53.378,0.760,-0.202,0.324,-0.924
1635059813418,2021-10-24T10:16:53.418,0.800,-0.197,0.310,-0.932
1635059813458,2021-10-24T10:16:53.458,0.840,-0.178,0.314,-0.932
1635059813498,2021-10-24T10:16:53.498,0.880,-0.179,0.319,-0.930
1635059813538,2021-10-24T10:16:53.538,0.920,-0.179,0.302,-0.933
1635059813578,2021-10-24T10:16:53.578,0.960,-0.166,0.304,-0.935
1635059813618,2021-10-24T10:16:53.618,1.000,-0.172,0.301,-0.937
1635059813658,2021-10-24T10:16:53.658,1.040,-0.167,0.297,-0.939
1635059813698,2021-10-24T10:16:53.698,1.080,-0.158,0.306,-0.936
1635059813738,2021-10-24T10:16:53.738,1.120,-0.162,0.299,-0.939
1635059813778,2021-10-24T10:16:53.778,1.160,-0.163,0.291,-0.945
1635059813818,2021-10-24T10:16:53.818,1.200,-0.150,0.289,-0.943
1635059813858,2021-10-24T10:16:53.858,1.240,-0.134,0.307,-0.934
