epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636544855311,2021-11-10T13.47.35.311,0.000,-0.244,-0.162,-0.953
1636544855351,2021-11-10T13.47.35.351,0.040,-0.246,-0.159,-0.962
1636544855391,2021-11-10T13.47.35.391,0.080,-0.246,-0.157,-0.960
1636544855431,2021-11-10T13.47.35.431,0.120,-0.247,-0.159,-0.959
1636544855471,2021-11-10T13.47.35.471,0.160,-0.246,-0.162,-0.959
1636544855511,2021-11-10T13.47.35.511,0.200,-0.245,-0.157,-0.961
1636544855551,2021-11-10T13.47.35.551,0.240,-0.245,-0.163,-0.959
1636544855591,2021-11-10T13.47.35.591,0.280,-0.246,-0.159,-0.960
1636544855631,2021-11-10T13.47.35.631,0.320,-0.247,-0.161,-0.959
1636544855671,2021-11-10T13.47.35.671,0.360,-0.247,-0.160,-0.959
1636544855711,2021-11-10T13.47.35.711,0.400,-0.246,-0.161,-0.959
1636544855751,2021-11-10T13.47.35.751,0.440,-0.246,-0.156,-0.961
1636544855791,2021-11-10T13.47.35.791,0.480,-0.248,-0.161,-0.959
1636544855831,2021-11-10T13.47.35.831,0.520,-0.249,-0.160,-0.958
1636544855871,2021-11-10T13.47.35.871,0.560,-0.247,-0.159,-0.959
1636544855911,2021-11-10T13.47.35.911,0.600,-0.249,-0.160,-0.959
1636544855951,2021-11-10T13.47.35.951,0.640,-0.245,-0.162,-0.961
1636544855991,2021-11-10T13.47.35.991,0.680,-0.247,-0.159,-0.959
1636544856031,2021-11-10T13.47.36.031,0.720,-0.248,-0.160,-0.959
1636544856071,2021-11-10T13.47.36.071,0.760,-0.246,-0.161,-0.960
1636544856111,2021-11-10T13.47.36.111,0.800,-0.248,-0.156,-0.959
1636544856151,2021-11-10T13.47.36.151,0.840,-0.247,-0.161,-0.958
1636544856191,2021-11-10T13.47.36.191,0.880,-0.247,-0.159,-0.959
1636544856231,2021-11-10T13.47.36.231,0.920,-0.248,-0.159,-0.959
1636544856271,2021-11-10T13.47.36.271,0.960,-0.249,-0.157,-0.959
