epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635188189342,2021-10-25T21.56.29.342,0.000,0.762,1.128,0.091
1635188189382,2021-10-25T21.56.29.382,0.040,0.823,0.945,-0.762
1635188189422,2021-10-25T21.56.29.422,0.080,0.732,-0.335,0.000
1635188189462,2021-10-25T21.56.29.462,0.120,0.549,-0.701,-0.122
1635188189502,2021-10-25T21.56.29.502,0.160,0.701,-0.305,-0.274
1635188189542,2021-10-25T21.56.29.542,0.200,0.610,0.183,-0.366
1635188189582,2021-10-25T21.56.29.582,0.240,0.457,0.000,-0.244
1635188189622,2021-10-25T21.56.29.622,0.280,0.732,-0.610,-0.091
1635188189662,2021-10-25T21.56.29.662,0.320,0.427,-0.488,0.000
1635188189702,2021-10-25T21.56.29.702,0.360,0.701,-0.335,0.030
1635188189742,2021-10-25T21.56.29.742,0.400,0.305,-0.213,0.244
1635188189782,2021-10-25T21.56.29.782,0.440,0.671,-0.274,0.152
1635188189822,2021-10-25T21.56.29.822,0.480,0.152,0.061,0.244
1635188189862,2021-10-25T21.56.29.862,0.520,0.549,-0.152,0.305
1635188189902,2021-10-25T21.56.29.902,0.560,0.122,-0.366,0.518
1635188189942,2021-10-25T21.56.29.942,0.600,0.427,-0.518,0.427
1635188189982,2021-10-25T21.56.29.982,0.640,-0.030,-0.396,0.579
1635188190022,2021-10-25T21.56.30.022,0.680,0.610,-0.122,0.335
1635188190062,2021-10-25T21.56.30.062,0.720,0.671,-0.732,0.427
1635188190102,2021-10-25T21.56.30.102,0.760,0.274,0.335,0.396
1635188190142,2021-10-25T21.56.30.142,0.800,0.457,-0.579,0.518
1635188190182,2021-10-25T21.56.30.182,0.840,-0.091,0.091,0.305
1635188190222,2021-10-25T21.56.30.222,0.880,0.122,-0.152,0.122
1635188190262,2021-10-25T21.56.30.262,0.920,0.122,0.213,-0.091
1635188190302,2021-10-25T21.56.30.302,0.960,0.366,-0.091,0.000
1635188190342,2021-10-25T21.56.30.342,1.000,0.305,-0.152,0.000
1635188190382,2021-10-25T21.56.30.382,1.040,0.122,0.152,0.000
1635188190422,2021-10-25T21.56.30.422,1.080,0.396,-0.183,0.244
1635188190462,2021-10-25T21.56.30.462,1.120,0.030,-0.091,0.244
1635188190502,2021-10-25T21.56.30.502,1.160,0.335,-0.701,0.152
1635188190542,2021-10-25T21.56.30.542,1.200,-0.427,-0.366,0.305
1635188190582,2021-10-25T21.56.30.582,1.240,0.000,-0.274,0.183
1635188190622,2021-10-25T21.56.30.622,1.280,-0.335,-0.457,0.274
1635188190662,2021-10-25T21.56.30.662,1.320,-0.274,0.366,0.488
1635188190702,2021-10-25T21.56.30.702,1.360,-0.396,0.183,0.884
1635188190742,2021-10-25T21.56.30.742,1.400,-0.183,-0.061,0.152
1635188190782,2021-10-25T21.56.30.782,1.440,0.122,-1.189,-0.732
1635188190822,2021-10-25T21.56.30.822,1.480,-0.640,-0.427,-0.884
1635188190862,2021-10-25T21.56.30.862,1.520,1.037,0.030,0.244
1635188190902,2021-10-25T21.56.30.902,1.560,-0.427,0.610,1.128
1635188190942,2021-10-25T21.56.30.942,1.600,-0.244,-0.061,1.433
1635188190982,2021-10-25T21.56.30.982,1.640,-0.152,-0.884,0.976
1635188191022,2021-10-25T21.56.31.022,1.680,-0.305,-0.701,0.213
1635188191062,2021-10-25T21.56.31.062,1.720,-0.274,-0.274,0.366
1635188191102,2021-10-25T21.56.31.102,1.760,-1.524,0.244,0.183
1635188191142,2021-10-25T21.56.31.142,1.800,-1.189,0.671,-0.122
1635188191182,2021-10-25T21.56.31.182,1.840,-1.037,0.305,0.000
1635188191222,2021-10-25T21.56.31.222,1.880,-1.311,0.945,0.427
1635188191262,2021-10-25T21.56.31.262,1.920,-0.823,0.793,0.579
1635188191302,2021-10-25T21.56.31.302,1.960,-0.366,0.518,0.427
1635188191342,2021-10-25T21.56.31.342,2.000,0.335,0.244,0.274
1635188191382,2021-10-25T21.56.31.382,2.040,0.091,0.427,0.061
1635188191422,2021-10-25T21.56.31.422,2.080,0.335,0.061,0.427
