epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636620489839,2021-11-11T10:48:09.839,0.000,-0.260,-0.176,-0.946
1636620489879,2021-11-11T10:48:09.879,0.040,-0.263,-0.179,-0.956
1636620489919,2021-11-11T10:48:09.919,0.080,-0.261,-0.181,-0.954
1636620489959,2021-11-11T10:48:09.959,0.120,-0.265,-0.176,-0.951
1636620489999,2021-11-11T10:48:09.999,0.160,-0.261,-0.179,-0.953
1636620490039,2021-11-11T10:48:10.039,0.200,-0.262,-0.176,-0.954
1636620490079,2021-11-11T10:48:10.079,0.240,-0.264,-0.174,-0.952
1636620490119,2021-11-11T10:48:10.119,0.280,-0.260,-0.177,-0.953
1636620490159,2021-11-11T10:48:10.159,0.320,-0.263,-0.173,-0.953
1636620490199,2021-11-11T10:48:10.199,0.360,-0.261,-0.176,-0.954
1636620490239,2021-11-11T10:48:10.239,0.400,-0.263,-0.176,-0.953
1636620490279,2021-11-11T10:48:10.279,0.440,-0.262,-0.177,-0.953
1636620490319,2021-11-11T10:48:10.319,0.480,-0.262,-0.175,-0.953
1636620490359,2021-11-11T10:48:10.359,0.520,-0.264,-0.176,-0.952
1636620490399,2021-11-11T10:48:10.399,0.560,-0.264,-0.175,-0.953
1636620490439,2021-11-11T10:48:10.439,0.600,-0.266,-0.179,-0.952
1636620490479,2021-11-11T10:48:10.479,0.640,-0.264,-0.175,-0.953
1636620490519,2021-11-11T10:48:10.519,0.680,-0.265,-0.176,-0.952
1636620490559,2021-11-11T10:48:10.559,0.720,-0.263,-0.176,-0.954
1636620490599,2021-11-11T10:48:10.599,0.760,-0.265,-0.173,-0.952
1636620490639,2021-11-11T10:48:10.639,0.800,-0.265,-0.176,-0.951
1636620490679,2021-11-11T10:48:10.679,0.840,-0.264,-0.176,-0.952
1636620490719,2021-11-11T10:48:10.719,0.880,-0.264,-0.175,-0.952
1636620490759,2021-11-11T10:48:10.759,0.920,-0.266,-0.178,-0.952
1636620490799,2021-11-11T10:48:10.799,0.960,-0.264,-0.177,-0.953
1636620490839,2021-11-11T10:48:10.839,1.000,-0.265,-0.176,-0.952
1636620490879,2021-11-11T10:48:10.879,1.040,-0.265,-0.176,-0.952
1636620490919,2021-11-11T10:48:10.919,1.080,-0.264,-0.174,-0.952
1636620490959,2021-11-11T10:48:10.959,1.120,-0.265,-0.176,-0.953
1636620490999,2021-11-11T10:48:10.999,1.160,-0.264,-0.175,-0.952
1636620491039,2021-11-11T10:48:11.039,1.200,-0.265,-0.173,-0.952
1636620491079,2021-11-11T10:48:11.079,1.240,-0.263,-0.175,-0.951
1636620491119,2021-11-11T10:48:11.119,1.280,-0.265,-0.175,-0.952
1636620491159,2021-11-11T10:48:11.159,1.320,-0.265,-0.175,-0.952
1636620491199,2021-11-11T10:48:11.199,1.360,-0.265,-0.174,-0.952
1636620491239,2021-11-11T10:48:11.239,1.400,-0.265,-0.172,-0.953
1636620491279,2021-11-11T10:48:11.279,1.440,-0.263,-0.174,-0.952
1636620491319,2021-11-11T10:48:11.319,1.480,-0.265,-0.173,-0.950
