epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635323286827,2021-10-27T11.28.06.827,0.000,-0.243,0.191,-0.977
1635323286867,2021-10-27T11.28.06.867,0.040,-0.246,0.175,-0.989
1635323286907,2021-10-27T11.28.06.907,0.080,-0.240,0.183,-0.984
1635323286947,2021-10-27T11.28.06.947,0.120,-0.244,0.177,-0.986
1635323286987,2021-10-27T11.28.06.987,0.160,-0.248,0.189,-0.984
1635323287027,2021-10-27T11.28.07.027,0.200,-0.241,0.188,-0.985
1635323287067,2021-10-27T11.28.07.067,0.240,-0.227,0.185,-0.984
1635323287107,2021-10-27T11.28.07.107,0.280,-0.240,0.180,-0.984
1635323287147,2021-10-27T11.28.07.147,0.320,-0.231,0.186,-0.986
1635323287187,2021-10-27T11.28.07.187,0.360,-0.237,0.177,-0.986
1635323287227,2021-10-27T11.28.07.227,0.400,-0.240,0.169,-0.987
1635323287267,2021-10-27T11.28.07.267,0.440,-0.249,0.172,-0.987
1635323287307,2021-10-27T11.28.07.307,0.480,-0.232,0.201,-0.982
1635323287347,2021-10-27T11.28.07.347,0.520,-0.233,0.193,-0.982
1635323287387,2021-10-27T11.28.07.387,0.560,-0.229,0.186,-0.986
1635323287427,2021-10-27T11.28.07.427,0.600,-0.233,0.188,-0.985
1635323287467,2021-10-27T11.28.07.467,0.640,-0.235,0.191,-0.984
1635323287507,2021-10-27T11.28.07.507,0.680,-0.234,0.189,-0.984
1635323287547,2021-10-27T11.28.07.547,0.720,-0.230,0.189,-0.985
1635323287587,2021-10-27T11.28.07.587,0.760,-0.236,0.187,-0.985
1635323287627,2021-10-27T11.28.07.627,0.800,-0.227,0.192,-0.987
1635323287667,2021-10-27T11.28.07.667,0.840,-0.233,0.190,-0.985
1635323287707,2021-10-27T11.28.07.707,0.880,-0.221,0.198,-0.985
1635323287747,2021-10-27T11.28.07.747,0.920,-0.233,0.183,-0.984
1635323287787,2021-10-27T11.28.07.787,0.960,-0.230,0.198,-0.985
1635323287827,2021-10-27T11.28.07.827,1.000,-0.226,0.196,-0.985
1635323287867,2021-10-27T11.28.07.867,1.040,-0.223,0.197,-0.986
1635323287907,2021-10-27T11.28.07.907,1.080,-0.232,0.200,-0.983
1635323287947,2021-10-27T11.28.07.947,1.120,-0.226,0.198,-0.985
1635323287987,2021-10-27T11.28.07.987,1.160,-0.231,0.193,-0.984
1635323288027,2021-10-27T11.28.08.027,1.200,-0.224,0.198,-0.984
1635323288067,2021-10-27T11.28.08.067,1.240,-0.229,0.195,-0.985
1635323288107,2021-10-27T11.28.08.107,1.280,-0.226,0.199,-0.983
1635323288147,2021-10-27T11.28.08.147,1.320,-0.226,0.196,-0.985
1635323288187,2021-10-27T11.28.08.187,1.360,-0.223,0.198,-0.985
1635323288227,2021-10-27T11.28.08.227,1.400,-0.228,0.196,-0.986
1635323288267,2021-10-27T11.28.08.267,1.440,-0.224,0.196,-0.985
1635323288307,2021-10-27T11.28.08.307,1.480,-0.223,0.193,-0.986
1635323288347,2021-10-27T11.28.08.347,1.520,-0.228,0.194,-0.984
1635323288387,2021-10-27T11.28.08.387,1.560,-0.229,0.195,-0.984
1635323288427,2021-10-27T11.28.08.427,1.600,-0.228,0.186,-0.987
1635323288467,2021-10-27T11.28.08.467,1.640,-0.227,0.194,-0.987
1635323288507,2021-10-27T11.28.08.507,1.680,-0.227,0.187,-0.986
1635323288547,2021-10-27T11.28.08.547,1.720,-0.227,0.192,-0.985
1635323288587,2021-10-27T11.28.08.587,1.760,-0.228,0.190,-0.988
1635323288627,2021-10-27T11.28.08.627,1.800,-0.226,0.192,-0.985
1635323288667,2021-10-27T11.28.08.667,1.840,-0.230,0.184,-0.983
1635323288707,2021-10-27T11.28.08.707,1.880,-0.230,0.193,-0.984
1635323288747,2021-10-27T11.28.08.747,1.920,-0.226,0.181,-0.987
1635323288787,2021-10-27T11.28.08.787,1.960,-0.228,0.189,-0.986
1635323288827,2021-10-27T11.28.08.827,2.000,-0.225,0.192,-0.985
1635323288867,2021-10-27T11.28.08.867,2.040,-0.230,0.193,-0.985
