epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635165550277,2021-10-25T15.39.10.277,0.000,-0.303,0.317,-0.926
1635165550317,2021-10-25T15.39.10.317,0.040,-0.307,0.308,-0.933
1635165550357,2021-10-25T15.39.10.357,0.080,-0.306,0.311,-0.938
1635165550397,2021-10-25T15.39.10.397,0.120,-0.304,0.326,-0.927
1635165550437,2021-10-25T15.39.10.437,0.160,-0.307,0.313,-0.931
1635165550477,2021-10-25T15.39.10.477,0.200,-0.309,0.311,-0.936
1635165550517,2021-10-25T15.39.10.517,0.240,-0.311,0.318,-0.931
1635165550557,2021-10-25T15.39.10.557,0.280,-0.309,0.309,-0.930
1635165550597,2021-10-25T15.39.10.597,0.320,-0.313,0.315,-0.929
1635165550637,2021-10-25T15.39.10.637,0.360,-0.314,0.308,-0.934
1635165550677,2021-10-25T15.39.10.677,0.400,-0.314,0.312,-0.923
1635165550717,2021-10-25T15.39.10.717,0.440,-0.315,0.311,-0.926
1635165550757,2021-10-25T15.39.10.757,0.480,-0.312,0.312,-0.930
1635165550797,2021-10-25T15.39.10.797,0.520,-0.312,0.321,-0.929
1635165550837,2021-10-25T15.39.10.837,0.560,-0.309,0.315,-0.930
1635165550877,2021-10-25T15.39.10.877,0.600,-0.312,0.313,-0.933
1635165550917,2021-10-25T15.39.10.917,0.640,-0.311,0.308,-0.929
1635165550957,2021-10-25T15.39.10.957,0.680,-0.313,0.311,-0.932
1635165550997,2021-10-25T15.39.10.997,0.720,-0.311,0.312,-0.930
1635165551037,2021-10-25T15.39.11.037,0.760,-0.312,0.314,-0.928
1635165551077,2021-10-25T15.39.11.077,0.800,-0.310,0.310,-0.932
1635165551117,2021-10-25T15.39.11.117,0.840,-0.312,0.315,-0.930
1635165551157,2021-10-25T15.39.11.157,0.880,-0.313,0.308,-0.930
1635165551197,2021-10-25T15.39.11.197,0.920,-0.314,0.313,-0.929
1635165551237,2021-10-25T15.39.11.237,0.960,-0.311,0.312,-0.931
1635165551277,2021-10-25T15.39.11.277,1.000,-0.312,0.311,-0.926
1635165551317,2021-10-25T15.39.11.317,1.040,-0.312,0.312,-0.932
1635165551357,2021-10-25T15.39.11.357,1.080,-0.313,0.314,-0.930
1635165551397,2021-10-25T15.39.11.397,1.120,-0.312,0.310,-0.932
1635165551437,2021-10-25T15.39.11.437,1.160,-0.313,0.314,-0.925
1635165551477,2021-10-25T15.39.11.477,1.200,-0.312,0.310,-0.931
1635165551517,2021-10-25T15.39.11.517,1.240,-0.312,0.318,-0.929
1635165551557,2021-10-25T15.39.11.557,1.280,-0.312,0.308,-0.930
1635165551597,2021-10-25T15.39.11.597,1.320,-0.313,0.314,-0.926
1635165551637,2021-10-25T15.39.11.637,1.360,-0.311,0.312,-0.930
1635165551677,2021-10-25T15.39.11.677,1.400,-0.304,0.281,-0.927
1635165551717,2021-10-25T15.39.11.717,1.440,-0.311,0.313,-0.921
1635165551757,2021-10-25T15.39.11.757,1.480,-0.316,0.351,-0.921
1635165551797,2021-10-25T15.39.11.797,1.520,-0.312,0.334,-0.931
