epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63664E+12,2021-11-11T15.48.02.526,0,-0.005,0.211,-0.977
1.63664E+12,2021-11-11T15.48.02.566,0.04,-0.005,0.219,-0.983
1.63664E+12,2021-11-11T15.48.02.606,0.08,-0.008,0.213,-0.983
1.63664E+12,2021-11-11T15.48.02.646,0.12,-0.007,0.209,-0.984
1.63664E+12,2021-11-11T15.48.02.686,0.16,-0.006,0.214,-0.98
1.63664E+12,2021-11-11T15.48.02.726,0.2,-0.005,0.212,-0.982
1.63664E+12,2021-11-11T15.48.02.766,0.24,-0.005,0.211,-0.983
1.63664E+12,2021-11-11T15.48.02.806,0.28,-0.005,0.213,-0.984
1.63664E+12,2021-11-11T15.48.02.846,0.32,-0.006,0.214,-0.981
1.63664E+12,2021-11-11T15.48.02.886,0.36,-0.008,0.215,-0.981
1.63664E+12,2021-11-11T15.48.02.926,0.4,-0.005,0.216,-0.982
1.63664E+12,2021-11-11T15.48.02.966,0.44,-0.004,0.214,-0.983
1.63664E+12,2021-11-11T15.48.03.006,0.48,-0.006,0.215,-0.982
1.63664E+12,2021-11-11T15.48.03.046,0.52,-0.005,0.213,-0.981
1.63664E+12,2021-11-11T15.48.03.086,0.56,-0.005,0.213,-0.983
1.63664E+12,2021-11-11T15.48.03.126,0.6,-0.005,0.213,-0.982
1.63664E+12,2021-11-11T15.48.03.166,0.64,-0.005,0.21,-0.982
1.63664E+12,2021-11-11T15.48.03.206,0.68,-0.005,0.21,-0.981
1.63664E+12,2021-11-11T15.48.03.246,0.72,-0.006,0.211,-0.982
1.63664E+12,2021-11-11T15.48.03.286,0.76,-0.006,0.214,-0.981
1.63664E+12,2021-11-11T15.48.03.326,0.8,-0.007,0.212,-0.982
1.63664E+12,2021-11-11T15.48.03.366,0.84,-0.007,0.212,-0.983
1.63664E+12,2021-11-11T15.48.03.406,0.88,-0.006,0.215,-0.979
1.63664E+12,2021-11-11T15.48.03.446,0.92,-0.006,0.214,-0.982
1.63664E+12,2021-11-11T15.48.03.486,0.96,-0.007,0.214,-0.981
1.63664E+12,2021-11-11T15.48.03.526,1,-0.007,0.209,-0.982
1.63664E+12,2021-11-11T15.48.03.566,1.04,-0.005,0.21,-0.982
1.63664E+12,2021-11-11T15.48.03.606,1.08,-0.005,0.212,-0.981
1.63664E+12,2021-11-11T15.48.03.646,1.12,-0.005,0.212,-0.982
1.63664E+12,2021-11-11T15.48.03.686,1.16,-0.005,0.21,-0.981
1.63664E+12,2021-11-11T15.48.03.726,1.2,-0.005,0.209,-0.982
1.63664E+12,2021-11-11T15.48.03.766,1.24,-0.004,0.209,-0.984
1.63664E+12,2021-11-11T15.48.03.806,1.28,-0.004,0.209,-0.982
1.63664E+12,2021-11-11T15.48.03.846,1.32,-0.006,0.214,-0.98
1.63664E+12,2021-11-11T15.48.03.886,1.36,-0.005,0.212,-0.98
1.63664E+12,2021-11-11T15.48.03.926,1.4,-0.005,0.214,-0.981
1.63664E+12,2021-11-11T15.48.03.966,1.44,-0.005,0.217,-0.982
1.63664E+12,2021-11-11T15.48.04.006,1.48,-0.005,0.217,-0.981
1.63664E+12,2021-11-11T15.48.04.046,1.52,-0.005,0.216,-0.98
1.63664E+12,2021-11-11T15.48.04.086,1.56,-0.004,0.215,-0.981
1.63664E+12,2021-11-11T15.48.04.126,1.6,-0.006,0.217,-0.979
1.63664E+12,2021-11-11T15.48.04.166,1.64,-0.003,0.215,-0.981
1.63664E+12,2021-11-11T15.48.04.206,1.68,-0.003,0.213,-0.982
1.63664E+12,2021-11-11T15.48.04.246,1.72,-0.005,0.215,-0.98
1.63664E+12,2021-11-11T15.48.04.286,1.76,-0.005,0.214,-0.979
1.63664E+12,2021-11-11T15.48.04.326,1.8,-0.005,0.216,-0.98
1.63664E+12,2021-11-11T15.48.04.366,1.84,-0.005,0.215,-0.981
1.63664E+12,2021-11-11T15.48.04.406,1.88,-0.004,0.216,-0.981
1.63664E+12,2021-11-11T15.48.04.446,1.92,-0.003,0.217,-0.981
1.63664E+12,2021-11-11T15.48.04.486,1.96,-0.005,0.218,-0.98
1.63664E+12,2021-11-11T15.48.04.526,2,-0.005,0.217,-0.98
1.63664E+12,2021-11-11T15.48.04.566,2.04,-0.004,0.217,-0.98
1.63664E+12,2021-11-11T15.48.04.606,2.08,-0.004,0.217,-0.979
1.63664E+12,2021-11-11T15.48.04.646,2.12,-0.003,0.217,-0.98
1.63664E+12,2021-11-11T15.48.04.686,2.16,-0.003,0.216,-0.981
1.63664E+12,2021-11-11T15.48.04.726,2.2,-0.005,0.217,-0.98
1.63664E+12,2021-11-11T15.48.04.766,2.24,-0.006,0.215,-0.98
1.63664E+12,2021-11-11T15.48.04.806,2.28,-0.005,0.217,-0.979
1.63664E+12,2021-11-11T15.48.04.846,2.32,-0.005,0.219,-0.979
1.63664E+12,2021-11-11T15.48.04.886,2.36,-0.004,0.218,-0.981
1.63664E+12,2021-11-11T15.48.04.926,2.4,-0.005,0.214,-0.98
1.63664E+12,2021-11-11T15.48.04.966,2.44,-0.003,0.214,-0.981
1.63664E+12,2021-11-11T15.48.05.006,2.48,-0.006,0.218,-0.98
1.63664E+12,2021-11-11T15.48.05.046,2.52,-0.007,0.218,-0.979
1.63664E+12,2021-11-11T15.48.05.086,2.56,-0.004,0.214,-0.981
1.63664E+12,2021-11-11T15.48.05.126,2.6,-0.005,0.217,-0.98
1.63664E+12,2021-11-11T15.48.05.166,2.64,-0.004,0.213,-0.981
1.63664E+12,2021-11-11T15.48.05.206,2.68,-0.006,0.216,-0.983
1.63664E+12,2021-11-11T15.48.05.246,2.72,-0.005,0.214,-0.981
1.63664E+12,2021-11-11T15.48.05.286,2.76,-0.005,0.213,-0.98
1.63664E+12,2021-11-11T15.48.05.326,2.8,-0.004,0.213,-0.98
1.63664E+12,2021-11-11T15.48.05.366,2.84,-0.005,0.21,-0.981
1.63664E+12,2021-11-11T15.48.05.406,2.88,-0.007,0.21,-0.981
1.63664E+12,2021-11-11T15.48.05.446,2.92,-0.007,0.213,-0.98
1.63664E+12,2021-11-11T15.48.05.486,2.96,-0.006,0.211,-0.98
1.63664E+12,2021-11-11T15.48.05.526,3,-0.004,0.212,-0.979
1.63664E+12,2021-11-11T15.48.05.566,3.04,-0.008,0.206,-0.984
1.63664E+12,2021-11-11T15.48.05.606,3.08,-0.006,0.211,-0.98
1.63664E+12,2021-11-11T15.48.05.646,3.12,-0.005,0.215,-0.98
1.63664E+12,2021-11-11T15.48.05.686,3.16,-0.004,0.214,-0.983
1.63664E+12,2021-11-11T15.48.05.726,3.2,-0.003,0.213,-0.982
1.63664E+12,2021-11-11T15.48.05.766,3.24,-0.003,0.213,-0.979
1.63664E+12,2021-11-11T15.48.05.806,3.28,-0.006,0.214,-0.98
1.63664E+12,2021-11-11T15.48.05.846,3.32,-0.007,0.211,-0.981
1.63664E+12,2021-11-11T15.48.05.886,3.36,-0.005,0.212,-0.982
1.63664E+12,2021-11-11T15.48.05.926,3.4,-0.005,0.215,-0.98
1.63664E+12,2021-11-11T15.48.05.966,3.44,-0.005,0.22,-0.978
1.63664E+12,2021-11-11T15.48.06.006,3.48,-0.005,0.22,-0.98
1.63664E+12,2021-11-11T15.48.06.046,3.52,-0.003,0.213,-0.983
1.63664E+12,2021-11-11T15.48.06.086,3.56,-0.005,0.212,-0.981
1.63664E+12,2021-11-11T15.48.06.126,3.6,-0.005,0.211,-0.981
1.63664E+12,2021-11-11T15.48.06.166,3.64,-0.006,0.214,-0.98
1.63664E+12,2021-11-11T15.48.06.206,3.68,-0.005,0.215,-0.979
1.63664E+12,2021-11-11T15.48.06.246,3.72,-0.005,0.216,-0.979
1.63664E+12,2021-11-11T15.48.06.286,3.76,-0.007,0.214,-0.981
1.63664E+12,2021-11-11T15.48.06.326,3.8,-0.006,0.214,-0.981
1.63664E+12,2021-11-11T15.48.06.366,3.84,-0.006,0.21,-0.981
1.63664E+12,2021-11-11T15.48.06.406,3.88,-0.005,0.212,-0.981
1.63664E+12,2021-11-11T15.48.06.446,3.92,-0.005,0.214,-0.98
1.63664E+12,2021-11-11T15.48.06.486,3.96,-0.003,0.213,-0.982
1.63664E+12,2021-11-11T15.48.06.526,4,-0.004,0.213,-0.981
1.63664E+12,2021-11-11T15.48.06.566,4.04,-0.005,0.213,-0.981
1.63664E+12,2021-11-11T15.48.06.606,4.08,-0.007,0.211,-0.981
1.63664E+12,2021-11-11T15.48.06.646,4.12,-0.007,0.218,-0.977
1.63664E+12,2021-11-11T15.48.06.686,4.16,-0.006,0.222,-0.977
1.63664E+12,2021-11-11T15.48.06.726,4.2,-0.009,0.221,-0.977
1.63664E+12,2021-11-11T15.48.06.966,4.44,-0.009,0.216,-0.98
1.63664E+12,2021-11-11T15.48.07.006,4.48,-0.005,0.213,-0.988
1.63664E+12,2021-11-11T15.48.07.046,4.52,-0.007,0.205,-0.989
1.63664E+12,2021-11-11T15.48.07.086,4.56,-0.012,0.196,-0.978
1.63664E+12,2021-11-11T15.48.07.126,4.6,-0.009,0.203,-0.977
1.63664E+12,2021-11-11T15.48.07.166,4.64,-0.013,0.215,-0.975
1.63664E+12,2021-11-11T15.48.07.206,4.68,-0.014,0.21,-0.982
1.63664E+12,2021-11-11T15.48.07.246,4.72,-0.013,0.21,-0.985
1.63664E+12,2021-11-11T15.48.13.526,11,-0.003,0.215,-0.979
1.63664E+12,2021-11-11T15.48.13.566,11.04,-0.002,0.216,-0.979
1.63664E+12,2021-11-11T15.48.13.606,11.08,-0.003,0.216,-0.98
1.63664E+12,2021-11-11T15.48.13.646,11.12,-0.002,0.215,-0.979
1.63664E+12,2021-11-11T15.48.13.686,11.16,-0.003,0.216,-0.981
1.63664E+12,2021-11-11T15.48.13.726,11.2,-0.002,0.219,-0.979
1.63664E+12,2021-11-11T15.48.13.766,11.24,-0.002,0.215,-0.98
1.63664E+12,2021-11-11T15.48.13.806,11.28,-0.002,0.215,-0.98
1.63664E+12,2021-11-11T15.48.13.846,11.32,-0.002,0.216,-0.98
1.63664E+12,2021-11-11T15.48.13.886,11.36,-0.004,0.217,-0.979
1.63664E+12,2021-11-11T15.48.13.926,11.4,-0.002,0.216,-0.979
1.63664E+12,2021-11-11T15.48.13.966,11.44,-0.003,0.216,-0.98
1.63664E+12,2021-11-11T15.48.14.006,11.48,-0.003,0.217,-0.98
1.63664E+12,2021-11-11T15.48.14.046,11.52,-0.001,0.217,-0.979
1.63664E+12,2021-11-11T15.48.14.086,11.56,-0.002,0.215,-0.98
1.63664E+12,2021-11-11T15.48.14.126,11.6,-0.002,0.216,-0.98
1.63664E+12,2021-11-11T15.48.14.166,11.64,-0.003,0.217,-0.98
1.63664E+12,2021-11-11T15.48.14.206,11.68,-0.002,0.217,-0.979
1.63664E+12,2021-11-11T15.48.14.246,11.72,-0.002,0.217,-0.98
1.63664E+12,2021-11-11T15.48.14.286,11.76,-0.002,0.217,-0.98
1.63664E+12,2021-11-11T15.48.14.326,11.8,-0.002,0.215,-0.98
1.63664E+12,2021-11-11T15.48.14.366,11.84,-0.003,0.217,-0.98
1.63664E+12,2021-11-11T15.49.19.716,77.19,-0.003,0.204,-0.978
1.63664E+12,2021-11-11T15.49.19.756,77.23,-0.004,0.205,-0.987
1.63664E+12,2021-11-11T15.49.19.796,77.27,-0.004,0.204,-0.985
1.63664E+12,2021-11-11T15.49.19.836,77.31,-0.003,0.204,-0.984
1.63664E+12,2021-11-11T15.49.19.876,77.35,-0.003,0.204,-0.985
1.63664E+12,2021-11-11T15.49.19.916,77.39,-0.004,0.205,-0.984
1.63664E+12,2021-11-11T15.49.19.956,77.43,-0.003,0.204,-0.984
1.63664E+12,2021-11-11T15.49.19.996,77.47,-0.002,0.204,-0.985
1.63664E+12,2021-11-11T15.49.20.036,77.51,-0.003,0.205,-0.984
1.63664E+12,2021-11-11T15.49.20.076,77.55,-0.004,0.205,-0.984
1.63664E+12,2021-11-11T15.49.20.116,77.59,-0.003,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.156,77.63,-0.003,0.203,-0.984
1.63664E+12,2021-11-11T15.49.20.196,77.67,-0.004,0.205,-0.984
1.63664E+12,2021-11-11T15.49.20.236,77.71,-0.003,0.205,-0.984
1.63664E+12,2021-11-11T15.49.20.276,77.75,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.316,77.79,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.356,77.83,-0.002,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.396,77.87,-0.002,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.436,77.91,-0.003,0.205,-0.985
1.63664E+12,2021-11-11T15.49.20.476,77.95,-0.003,0.205,-0.984
1.63664E+12,2021-11-11T15.49.20.516,77.99,-0.002,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.556,78.03,-0.004,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.596,78.07,-0.003,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.636,78.11,-0.003,0.203,-0.985
1.63664E+12,2021-11-11T15.49.20.676,78.15,-0.003,0.206,-0.983
1.63664E+12,2021-11-11T15.49.20.716,78.19,-0.003,0.205,-0.982
1.63664E+12,2021-11-11T15.49.20.756,78.23,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.796,78.27,-0.003,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.836,78.31,-0.003,0.205,-0.983
1.63664E+12,2021-11-11T15.49.20.876,78.35,-0.004,0.204,-0.983
1.63664E+12,2021-11-11T15.49.20.916,78.39,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.20.956,78.43,-0.003,0.203,-0.984
1.63664E+12,2021-11-11T15.49.20.996,78.47,-0.004,0.204,-0.983
1.63664E+12,2021-11-11T15.49.21.036,78.51,-0.003,0.204,-0.983
1.63664E+12,2021-11-11T15.49.21.076,78.55,-0.003,0.205,-0.983
1.63664E+12,2021-11-11T15.49.21.116,78.59,-0.003,0.205,-0.984
1.63664E+12,2021-11-11T15.49.21.156,78.63,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.21.196,78.67,-0.004,0.205,-0.983
1.63664E+12,2021-11-11T15.49.21.236,78.71,-0.003,0.205,-0.984
1.63664E+12,2021-11-11T15.49.21.276,78.75,-0.003,0.204,-0.983
1.63664E+12,2021-11-11T15.49.21.316,78.79,-0.003,0.204,-0.983
1.63664E+12,2021-11-11T15.49.21.356,78.83,-0.004,0.206,-0.984
1.63664E+12,2021-11-11T15.49.21.396,78.87,-0.003,0.203,-0.982
1.63664E+12,2021-11-11T15.49.21.436,78.91,-0.002,0.204,-0.983
1.63664E+12,2021-11-11T15.49.21.476,78.95,-0.003,0.204,-0.984
1.63664E+12,2021-11-11T15.49.21.516,78.99,-0.003,0.203,-0.983
1.63664E+12,2021-11-11T15.49.21.556,79.03,-0.003,0.203,-0.981
1.63664E+12,2021-11-11T15.49.21.596,79.07,-0.004,0.204,-0.982
1.63664E+12,2021-11-11T15.49.21.636,79.11,-0.003,0.203,-0.984
1.63664E+12,2021-11-11T15.49.21.676,79.15,-0.004,0.203,-0.983
1.63664E+12,2021-11-11T15.49.21.716,79.19,-0.004,0.203,-0.982
1.63664E+12,2021-11-11T15.49.21.756,79.23,-0.004,0.203,-0.983
1.63664E+12,2021-11-11T15.49.21.796,79.27,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.21.836,79.31,-0.004,0.204,-0.984
1.63664E+12,2021-11-11T15.49.21.876,79.35,-0.004,0.205,-0.981
1.63664E+12,2021-11-11T15.49.21.916,79.39,-0.003,0.204,-0.984
1.63664E+12,2021-11-11T15.49.21.956,79.43,-0.003,0.203,-0.985
1.63664E+12,2021-11-11T15.49.21.996,79.47,-0.004,0.204,-0.981
1.63664E+12,2021-11-11T15.49.22.036,79.51,-0.004,0.204,-0.982
1.63664E+12,2021-11-11T15.49.22.076,79.55,-0.004,0.203,-0.984
1.63664E+12,2021-11-11T15.49.22.116,79.59,-0.003,0.202,-0.985
1.63664E+12,2021-11-11T15.49.22.156,79.63,-0.004,0.202,-0.983
1.63664E+12,2021-11-11T15.49.22.196,79.67,-0.004,0.204,-0.983
1.63664E+12,2021-11-11T15.49.22.236,79.71,-0.003,0.203,-0.983
1.63664E+12,2021-11-11T15.49.22.276,79.75,-0.003,0.203,-0.983
1.63664E+12,2021-11-11T15.49.22.316,79.79,-0.005,0.202,-0.983
1.63664E+12,2021-11-11T15.49.22.356,79.83,-0.004,0.202,-0.983
1.63664E+12,2021-11-11T15.49.22.396,79.87,-0.003,0.203,-0.983
1.63664E+12,2021-11-11T15.49.22.436,79.91,-0.004,0.205,-0.984
1.63664E+12,2021-11-11T15.49.22.476,79.95,-0.004,0.203,-0.984
1.63664E+12,2021-11-11T15.49.22.516,79.99,-0.004,0.203,-0.983
1.63664E+12,2021-11-11T15.49.22.556,80.03,-0.004,0.203,-0.984
1.63664E+12,2021-11-11T15.49.22.596,80.07,-0.004,0.202,-0.984
1.63664E+12,2021-11-11T15.49.22.636,80.11,-0.004,0.203,-0.984
1.63664E+12,2021-11-11T15.49.22.676,80.15,-0.005,0.204,-0.982
1.63664E+12,2021-11-11T15.49.22.716,80.19,-0.005,0.2,-0.984
1.63664E+12,2021-11-11T15.49.22.756,80.23,-0.004,0.199,-0.984
1.63664E+12,2021-11-11T15.49.22.796,80.27,-0.005,0.202,-0.982
1.63664E+12,2021-11-11T15.49.22.836,80.31,-0.004,0.203,-0.981
1.63664E+12,2021-11-11T15.49.22.876,80.35,-0.003,0.2,-0.985
1.63664E+12,2021-11-11T15.49.22.916,80.39,-0.004,0.204,-0.983
1.63664E+12,2021-11-11T15.49.22.956,80.43,-0.003,0.207,-0.981
1.63664E+12,2021-11-11T15.49.22.996,80.47,-0.002,0.208,-0.981
1.63664E+12,2021-11-11T15.49.23.036,80.51,-0.002,0.207,-0.984
