epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635057875191,2021-10-24T09:44:35.191,0.000,0.349,0.301,-0.853
1635057875231,2021-10-24T09:44:35.231,0.040,0.349,0.305,-0.860
1635057875271,2021-10-24T09:44:35.271,0.080,0.347,0.303,-0.859
1635057875311,2021-10-24T09:44:35.311,0.120,0.345,0.300,-0.860
1635057875351,2021-10-24T09:44:35.351,0.160,0.348,0.303,-0.859
1635057875391,2021-10-24T09:44:35.391,0.200,0.353,0.306,-0.857
1635057875431,2021-10-24T09:44:35.431,0.240,0.351,0.305,-0.857
1635057875471,2021-10-24T09:44:35.471,0.280,0.345,0.301,-0.860
1635057875511,2021-10-24T09:44:35.511,0.320,0.346,0.303,-0.858
1635057875551,2021-10-24T09:44:35.551,0.360,0.351,0.306,-0.856
1635057875591,2021-10-24T09:44:35.591,0.400,0.352,0.306,-0.856
1635057875631,2021-10-24T09:44:35.631,0.440,0.351,0.308,-0.854
1635057875671,2021-10-24T09:44:35.671,0.480,0.350,0.315,-0.852
1635057875711,2021-10-24T09:44:35.711,0.520,0.352,0.312,-0.854
1635057875751,2021-10-24T09:44:35.751,0.560,0.352,0.310,-0.855
1635057875791,2021-10-24T09:44:35.791,0.600,0.349,0.309,-0.856
1635057875831,2021-10-24T09:44:35.831,0.640,0.348,0.309,-0.857
1635057875871,2021-10-24T09:44:35.871,0.680,0.346,0.306,-0.856
1635057875911,2021-10-24T09:44:35.911,0.720,0.345,0.306,-0.858
1635057875951,2021-10-24T09:44:35.951,0.760,0.349,0.308,-0.856
1635057875991,2021-10-24T09:44:35.991,0.800,0.353,0.308,-0.855
1635057876031,2021-10-24T09:44:36.031,0.840,0.351,0.310,-0.854
1635057876071,2021-10-24T09:44:36.071,0.880,0.349,0.311,-0.855
1635057876111,2021-10-24T09:44:36.111,0.920,0.353,0.308,-0.854
1635057876151,2021-10-24T09:44:36.151,0.960,0.351,0.309,-0.856
1635057876191,2021-10-24T09:44:36.191,1.000,0.351,0.310,-0.854
1635057876231,2021-10-24T09:44:36.231,1.040,0.359,0.314,-0.850
1635057876271,2021-10-24T09:44:36.271,1.080,0.361,0.316,-0.848
1635057876311,2021-10-24T09:44:36.311,1.120,0.346,0.306,-0.856
1635057876351,2021-10-24T09:44:36.351,1.160,0.353,0.309,-0.853
1635057876391,2021-10-24T09:44:36.391,1.200,0.360,0.320,-0.849
1635057876431,2021-10-24T09:44:36.431,1.240,0.358,0.313,-0.852
1635057876471,2021-10-24T09:44:36.471,1.280,0.350,0.311,-0.853
1635057876511,2021-10-24T09:44:36.511,1.320,0.351,0.313,-0.851
1635057876551,2021-10-24T09:44:36.551,1.360,0.358,0.311,-0.851
1635057876591,2021-10-24T09:44:36.591,1.400,0.362,0.314,-0.848
1635057876631,2021-10-24T09:44:36.631,1.440,0.356,0.317,-0.848
1635057876671,2021-10-24T09:44:36.671,1.480,0.356,0.315,-0.849
1635057876711,2021-10-24T09:44:36.711,1.520,0.359,0.313,-0.849
1635057876751,2021-10-24T09:44:36.751,1.560,0.357,0.313,-0.850
1635057876791,2021-10-24T09:44:36.791,1.600,0.354,0.311,-0.851
1635057876831,2021-10-24T09:44:36.831,1.640,0.354,0.310,-0.851
1635057876871,2021-10-24T09:44:36.871,1.680,0.356,0.313,-0.850
1635057876911,2021-10-24T09:44:36.911,1.720,0.357,0.313,-0.850
1635057876951,2021-10-24T09:44:36.951,1.760,0.359,0.313,-0.850
1635057876991,2021-10-24T09:44:36.991,1.800,0.356,0.309,-0.853
1635057877031,2021-10-24T09:44:37.031,1.840,0.357,0.310,-0.853
1635057877071,2021-10-24T09:44:37.071,1.880,0.356,0.312,-0.850
1635057877111,2021-10-24T09:44:37.111,1.920,0.352,0.308,-0.853
1635057877151,2021-10-24T09:44:37.151,1.960,0.354,0.306,-0.854
1635057877191,2021-10-24T09:44:37.191,2.000,0.354,0.309,-0.852
1635057877231,2021-10-24T09:44:37.231,2.040,0.352,0.307,-0.852
1635057877271,2021-10-24T09:44:37.271,2.080,0.356,0.309,-0.852
1635057877311,2021-10-24T09:44:37.311,2.120,0.361,0.314,-0.849
1635057877351,2021-10-24T09:44:37.351,2.160,0.360,0.314,-0.849
1635057877391,2021-10-24T09:44:37.391,2.200,0.359,0.308,-0.850
1635057877431,2021-10-24T09:44:37.431,2.240,0.353,0.315,-0.850
1635057877471,2021-10-24T09:44:37.471,2.280,0.349,0.311,-0.854
1635057877511,2021-10-24T09:44:37.511,2.320,0.354,0.305,-0.856
1635057877551,2021-10-24T09:44:37.551,2.360,0.354,0.310,-0.852
1635057877591,2021-10-24T09:44:37.591,2.400,0.353,0.308,-0.853
1635057877631,2021-10-24T09:44:37.631,2.440,0.349,0.307,-0.855
1635057877671,2021-10-24T09:44:37.671,2.480,0.350,0.306,-0.854
1635057877711,2021-10-24T09:44:37.711,2.520,0.354,0.309,-0.854
1635057877751,2021-10-24T09:44:37.751,2.560,0.354,0.307,-0.853
1635057877791,2021-10-24T09:44:37.791,2.600,0.353,0.311,-0.853
1635057877831,2021-10-24T09:44:37.831,2.640,0.356,0.309,-0.853
1635057877871,2021-10-24T09:44:37.871,2.680,0.353,0.307,-0.853
1635057877911,2021-10-24T09:44:37.911,2.720,0.357,0.310,-0.852
1635057877951,2021-10-24T09:44:37.951,2.760,0.355,0.310,-0.852
1635057877991,2021-10-24T09:44:37.991,2.800,0.354,0.310,-0.852
1635057878031,2021-10-24T09:44:38.031,2.840,0.355,0.309,-0.853
1635057878071,2021-10-24T09:44:38.071,2.880,0.355,0.309,-0.852
1635057878111,2021-10-24T09:44:38.111,2.920,0.356,0.311,-0.850
1635057878151,2021-10-24T09:44:38.151,2.960,0.356,0.309,-0.850
1635057878191,2021-10-24T09:44:38.191,3.000,0.357,0.307,-0.851
1635057878231,2021-10-24T09:44:38.231,3.040,0.357,0.311,-0.851
1635057878271,2021-10-24T09:44:38.271,3.080,0.360,0.311,-0.851
1635057878311,2021-10-24T09:44:38.311,3.120,0.356,0.308,-0.853
1635057878351,2021-10-24T09:44:38.351,3.160,0.356,0.310,-0.852
1635057878391,2021-10-24T09:44:38.391,3.200,0.358,0.311,-0.851
1635057878431,2021-10-24T09:44:38.431,3.240,0.355,0.307,-0.853
1635057878471,2021-10-24T09:44:38.471,3.280,0.355,0.307,-0.853
1635057878511,2021-10-24T09:44:38.511,3.320,0.355,0.309,-0.852
1635057878551,2021-10-24T09:44:38.551,3.360,0.354,0.308,-0.853
1635057878591,2021-10-24T09:44:38.591,3.400,0.356,0.309,-0.852
1635057878631,2021-10-24T09:44:38.631,3.440,0.354,0.308,-0.852
1635057878671,2021-10-24T09:44:38.671,3.480,0.356,0.309,-0.853
1635057878711,2021-10-24T09:44:38.711,3.520,0.354,0.308,-0.853
1635057878751,2021-10-24T09:44:38.751,3.560,0.352,0.309,-0.854
1635057878791,2021-10-24T09:44:38.791,3.600,0.357,0.307,-0.852
1635057878831,2021-10-24T09:44:38.831,3.640,0.359,0.312,-0.851
