epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635620360195,2021-10-30T21.59.20.195,0.000,0.082,-0.247,-0.966
1635620360235,2021-10-30T21.59.20.235,0.040,0.079,-0.225,-0.981
1635620360275,2021-10-30T21.59.20.275,0.080,0.091,-0.309,-0.949
1635620360315,2021-10-30T21.59.20.315,0.120,0.099,-0.245,-0.964
1635620360355,2021-10-30T21.59.20.355,0.160,0.094,-0.238,-0.961
1635620360395,2021-10-30T21.59.20.395,0.200,0.113,-0.240,-0.966
1635620360435,2021-10-30T21.59.20.435,0.240,0.135,-0.184,-0.976
1635620360475,2021-10-30T21.59.20.475,0.280,0.154,-0.174,-0.972
1635620360515,2021-10-30T21.59.20.515,0.320,0.177,-0.235,-0.959
1635620360555,2021-10-30T21.59.20.555,0.360,0.203,-0.211,-0.958
1635620360595,2021-10-30T21.59.20.595,0.400,0.189,-0.237,-0.958
1635620360635,2021-10-30T21.59.20.635,0.440,0.162,-0.254,-0.960
1635620360675,2021-10-30T21.59.20.675,0.480,0.124,-0.259,-0.957
1635620360715,2021-10-30T21.59.20.715,0.520,0.125,-0.218,-0.968
1635620360755,2021-10-30T21.59.20.755,0.560,0.107,-0.247,-0.962
1635620360795,2021-10-30T21.59.20.795,0.600,0.112,-0.272,-0.958
1635620360835,2021-10-30T21.59.20.835,0.640,0.124,-0.253,-0.964
1635620360875,2021-10-30T21.59.20.875,0.680,0.132,-0.238,-0.965
1635620360915,2021-10-30T21.59.20.915,0.720,0.128,-0.252,-0.962
1635620360955,2021-10-30T21.59.20.955,0.760,0.128,-0.261,-0.959
1635620360995,2021-10-30T21.59.20.995,0.800,0.131,-0.259,-0.959
1635620361035,2021-10-30T21.59.21.035,0.840,0.131,-0.261,-0.960
1635620361075,2021-10-30T21.59.21.075,0.880,0.130,-0.263,-0.958
1635620361115,2021-10-30T21.59.21.115,0.920,0.132,-0.263,-0.957
1635620361155,2021-10-30T21.59.21.155,0.960,0.134,-0.261,-0.958
1635620361195,2021-10-30T21.59.21.195,1.000,0.133,-0.261,-0.959
1635620361235,2021-10-30T21.59.21.235,1.040,0.133,-0.267,-0.956
1635620361275,2021-10-30T21.59.21.275,1.080,0.132,-0.263,-0.957
1635620361315,2021-10-30T21.59.21.315,1.120,0.132,-0.256,-0.959
1635620361355,2021-10-30T21.59.21.355,1.160,0.137,-0.264,-0.958
1635620361395,2021-10-30T21.59.21.395,1.200,0.137,-0.266,-0.956
1635620361435,2021-10-30T21.59.21.435,1.240,0.135,-0.262,-0.957
1635620361475,2021-10-30T21.59.21.475,1.280,0.136,-0.268,-0.955
1635620361515,2021-10-30T21.59.21.515,1.320,0.134,-0.268,-0.955
1635620361555,2021-10-30T21.59.21.555,1.360,0.136,-0.266,-0.956
1635620361595,2021-10-30T21.59.21.595,1.400,0.139,-0.268,-0.957
1635620361635,2021-10-30T21.59.21.635,1.440,0.136,-0.264,-0.956
1635620361675,2021-10-30T21.59.21.675,1.480,0.135,-0.263,-0.956
1635620361715,2021-10-30T21.59.21.715,1.520,0.138,-0.267,-0.956
1635620361755,2021-10-30T21.59.21.755,1.560,0.136,-0.269,-0.956
1635620361795,2021-10-30T21.59.21.795,1.600,0.134,-0.268,-0.955
1635620361835,2021-10-30T21.59.21.835,1.640,0.135,-0.271,-0.955
1635620361875,2021-10-30T21.59.21.875,1.680,0.139,-0.268,-0.956
1635620361915,2021-10-30T21.59.21.915,1.720,0.139,-0.270,-0.955
1635620361955,2021-10-30T21.59.21.955,1.760,0.136,-0.271,-0.955
1635620361995,2021-10-30T21.59.21.995,1.800,0.134,-0.269,-0.955
1635620362035,2021-10-30T21.59.22.035,1.840,0.138,-0.271,-0.955
1635620362075,2021-10-30T21.59.22.075,1.880,0.138,-0.269,-0.956
1635620362115,2021-10-30T21.59.22.115,1.920,0.136,-0.266,-0.955
1635620362155,2021-10-30T21.59.22.155,1.960,0.136,-0.270,-0.954
1635620362195,2021-10-30T21.59.22.195,2.000,0.137,-0.272,-0.954
1635620362235,2021-10-30T21.59.22.235,2.040,0.135,-0.271,-0.955
1635620362275,2021-10-30T21.59.22.275,2.080,0.136,-0.267,-0.955
1635620362315,2021-10-30T21.59.22.315,2.120,0.141,-0.267,-0.956
1635620362355,2021-10-30T21.59.22.355,2.160,0.141,-0.271,-0.954
1635620362395,2021-10-30T21.59.22.395,2.200,0.137,-0.267,-0.955
1635620362435,2021-10-30T21.59.22.435,2.240,0.134,-0.273,-0.954
1635620362475,2021-10-30T21.59.22.475,2.280,0.137,-0.267,-0.956
1635620362515,2021-10-30T21.59.22.515,2.320,0.135,-0.270,-0.954
1635620362555,2021-10-30T21.59.22.555,2.360,0.131,-0.274,-0.955
1635620362595,2021-10-30T21.59.22.595,2.400,0.134,-0.271,-0.955
1635620362635,2021-10-30T21.59.22.635,2.440,0.137,-0.268,-0.955
1635620362675,2021-10-30T21.59.22.675,2.480,0.137,-0.271,-0.955
1635620362715,2021-10-30T21.59.22.715,2.520,0.133,-0.274,-0.954
1635620362755,2021-10-30T21.59.22.755,2.560,0.136,-0.266,-0.954
