epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636555531004,2021-11-10T16.45.31.004,0.000,-0.334,-0.237,-0.917
1636555531044,2021-11-10T16.45.31.044,0.040,-0.339,-0.237,-0.924
1636555531084,2021-11-10T16.45.31.084,0.080,-0.340,-0.234,-0.918
1636555531124,2021-11-10T16.45.31.124,0.120,-0.344,-0.238,-0.919
1636555531164,2021-11-10T16.45.31.164,0.160,-0.334,-0.232,-0.924
1636555531204,2021-11-10T16.45.31.204,0.200,-0.338,-0.239,-0.921
1636555531244,2021-11-10T16.45.31.244,0.240,-0.344,-0.239,-0.917
1636555531284,2021-11-10T16.45.31.284,0.280,-0.337,-0.239,-0.921
1636555531324,2021-11-10T16.45.31.324,0.320,-0.335,-0.234,-0.922
1636555531364,2021-11-10T16.45.31.364,0.360,-0.337,-0.242,-0.921
1636555531404,2021-11-10T16.45.31.404,0.400,-0.335,-0.240,-0.923
1636555531444,2021-11-10T16.45.31.444,0.440,-0.339,-0.239,-0.919
1636555531484,2021-11-10T16.45.31.484,0.480,-0.339,-0.231,-0.919
1636555531524,2021-11-10T16.45.31.524,0.520,-0.338,-0.239,-0.919
1636555531564,2021-11-10T16.45.31.564,0.560,-0.340,-0.235,-0.919
1636555531604,2021-11-10T16.45.31.604,0.600,-0.340,-0.241,-0.918
1636555531644,2021-11-10T16.45.31.644,0.640,-0.338,-0.236,-0.918
1636555531684,2021-11-10T16.45.31.684,0.680,-0.340,-0.237,-0.917
1636555531724,2021-11-10T16.45.31.724,0.720,-0.341,-0.237,-0.917
1636555531764,2021-11-10T16.45.31.764,0.760,-0.338,-0.234,-0.919
1636555531804,2021-11-10T16.45.31.804,0.800,-0.340,-0.244,-0.918
1636555531844,2021-11-10T16.45.31.844,0.840,-0.338,-0.236,-0.919
1636555531884,2021-11-10T16.45.31.884,0.880,-0.341,-0.241,-0.918
1636555531924,2021-11-10T16.45.31.924,0.920,-0.340,-0.237,-0.919
1636555531964,2021-11-10T16.45.31.964,0.960,-0.339,-0.236,-0.919
1636555532004,2021-11-10T16.45.32.004,1.000,-0.342,-0.237,-0.917
1636555532044,2021-11-10T16.45.32.044,1.040,-0.342,-0.239,-0.917
1636555532084,2021-11-10T16.45.32.084,1.080,-0.341,-0.240,-0.919
1636555532124,2021-11-10T16.45.32.124,1.120,-0.342,-0.237,-0.918
1636555532164,2021-11-10T16.45.32.164,1.160,-0.339,-0.237,-0.920
1636555532204,2021-11-10T16.45.32.204,1.200,-0.339,-0.238,-0.919
1636555532244,2021-11-10T16.45.32.244,1.240,-0.340,-0.234,-0.918
1636555532284,2021-11-10T16.45.32.284,1.280,-0.342,-0.240,-0.918
1636555532324,2021-11-10T16.45.32.324,1.320,-0.340,-0.235,-0.920
1636555532364,2021-11-10T16.45.32.364,1.360,-0.342,-0.240,-0.920
1636555532404,2021-11-10T16.45.32.404,1.400,-0.340,-0.235,-0.919
1636555532444,2021-11-10T16.45.32.444,1.440,-0.343,-0.239,-0.917
1636555532484,2021-11-10T16.45.32.484,1.480,-0.340,-0.234,-0.917
1636555532524,2021-11-10T16.45.32.524,1.520,-0.340,-0.238,-0.919
1636555532564,2021-11-10T16.45.32.564,1.560,-0.340,-0.235,-0.919
1636555532604,2021-11-10T16.45.32.604,1.600,-0.342,-0.235,-0.916
