epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636377043518,2021-11-08T15.10.43.518,0.000,0.202,-0.083,-0.978
1636377043558,2021-11-08T15.10.43.558,0.040,0.205,-0.085,-0.987
1636377043598,2021-11-08T15.10.43.598,0.080,0.201,-0.086,-0.986
1636377043638,2021-11-08T15.10.43.638,0.120,0.201,-0.085,-0.986
1636377043678,2021-11-08T15.10.43.678,0.160,0.204,-0.082,-0.985
1636377043718,2021-11-08T15.10.43.718,0.200,0.203,-0.085,-0.985
1636377043758,2021-11-08T15.10.43.758,0.240,0.202,-0.085,-0.985
1636377043798,2021-11-08T15.10.43.798,0.280,0.202,-0.085,-0.985
1636377043838,2021-11-08T15.10.43.838,0.320,0.203,-0.087,-0.986
1636377043878,2021-11-08T15.10.43.878,0.360,0.202,-0.079,-0.985
1636377043918,2021-11-08T15.10.43.918,0.400,0.204,-0.084,-0.984
1636377043958,2021-11-08T15.10.43.958,0.440,0.206,-0.084,-0.984
1636377043998,2021-11-08T15.10.43.998,0.480,0.203,-0.083,-0.984
1636377044038,2021-11-08T15.10.44.038,0.520,0.202,-0.083,-0.985
1636377044078,2021-11-08T15.10.44.078,0.560,0.206,-0.083,-0.984
1636377044118,2021-11-08T15.10.44.118,0.600,0.202,-0.083,-0.984
1636377044158,2021-11-08T15.10.44.158,0.640,0.204,-0.084,-0.985
1636377044198,2021-11-08T15.10.44.198,0.680,0.204,-0.086,-0.984
1636377044238,2021-11-08T15.10.44.238,0.720,0.201,-0.082,-0.986
1636377044278,2021-11-08T15.10.44.278,0.760,0.203,-0.080,-0.986
1636377044318,2021-11-08T15.10.44.318,0.800,0.205,-0.077,-0.985
1636377044358,2021-11-08T15.10.44.358,0.840,0.205,-0.077,-0.983
1636377044398,2021-11-08T15.10.44.398,0.880,0.208,-0.100,-0.983
1636377044438,2021-11-08T15.10.44.438,0.920,0.204,-0.080,-0.984
1636377044478,2021-11-08T15.10.44.478,0.960,0.205,-0.079,-0.984
1636377044518,2021-11-08T15.10.44.518,1.000,0.201,-0.084,-0.984
1636377044558,2021-11-08T15.10.44.558,1.040,0.201,-0.086,-0.987
1636377044598,2021-11-08T15.10.44.598,1.080,0.198,-0.079,-0.986
1636377044638,2021-11-08T15.10.44.638,1.120,0.208,-0.080,-0.983
1636377044678,2021-11-08T15.10.44.678,1.160,0.204,-0.081,-0.985
1636377044718,2021-11-08T15.10.44.718,1.200,0.193,-0.084,-0.986
1636377044758,2021-11-08T15.10.44.758,1.240,0.206,-0.078,-0.986
1636377044798,2021-11-08T15.10.44.798,1.280,0.202,-0.088,-0.985
1636377044838,2021-11-08T15.10.44.838,1.320,0.201,-0.086,-0.984
1636377044878,2021-11-08T15.10.44.878,1.360,0.202,-0.077,-0.984
1636377044918,2021-11-08T15.10.44.918,1.400,0.205,-0.080,-0.983
1636377044958,2021-11-08T15.10.44.958,1.440,0.202,-0.086,-0.983
1636377044998,2021-11-08T15.10.44.998,1.480,0.201,-0.088,-0.985
1636377045038,2021-11-08T15.10.45.038,1.520,0.198,-0.077,-0.984
1636377045078,2021-11-08T15.10.45.078,1.560,0.202,-0.085,-0.985
1636377045118,2021-11-08T15.10.45.118,1.600,0.206,-0.085,-0.985
1636377045158,2021-11-08T15.10.45.158,1.640,0.201,-0.079,-0.985
1636377045198,2021-11-08T15.10.45.198,1.680,0.198,-0.081,-0.985
1636377045238,2021-11-08T15.10.45.238,1.720,0.207,-0.101,-0.978
1636377045278,2021-11-08T15.10.45.278,1.760,0.203,-0.034,-0.989
1636377045318,2021-11-08T15.10.45.318,1.800,0.198,-0.103,-0.982
1636377045358,2021-11-08T15.10.45.358,1.840,0.190,-0.096,-0.985
1636377045398,2021-11-08T15.10.45.398,1.880,0.206,-0.060,-0.986
1636377045438,2021-11-08T15.10.45.438,1.920,0.202,-0.093,-0.982
1636377045478,2021-11-08T15.10.45.478,1.960,0.196,-0.082,-0.985
1636377045518,2021-11-08T15.10.45.518,2.000,0.202,-0.075,-0.986
1636377045558,2021-11-08T15.10.45.558,2.040,0.201,-0.091,-0.984
1636377045598,2021-11-08T15.10.45.598,2.080,0.203,-0.076,-0.988
1636377045638,2021-11-08T15.10.45.638,2.120,0.195,-0.094,-0.983
1636377045678,2021-11-08T15.10.45.678,2.160,0.204,-0.073,-0.987
1636377045718,2021-11-08T15.10.45.718,2.200,0.198,-0.066,-0.985
1636377045758,2021-11-08T15.10.45.758,2.240,0.195,-0.110,-0.981
1636377045798,2021-11-08T15.10.45.798,2.280,0.206,-0.055,-0.986
1636377045838,2021-11-08T15.10.45.838,2.320,0.204,-0.088,-0.983
1636377045878,2021-11-08T15.10.45.878,2.360,0.199,-0.089,-0.984
1636377045918,2021-11-08T15.10.45.918,2.400,0.202,-0.068,-0.987
1636377045958,2021-11-08T15.10.45.958,2.440,0.193,-0.088,-0.984
1636377045998,2021-11-08T15.10.45.998,2.480,0.204,-0.080,-0.985
1636377046038,2021-11-08T15.10.46.038,2.520,0.209,-0.079,-0.985
1636377046078,2021-11-08T15.10.46.078,2.560,0.199,-0.084,-0.984
1636377046118,2021-11-08T15.10.46.118,2.600,0.198,-0.075,-0.986
1636377046158,2021-11-08T15.10.46.158,2.640,0.201,-0.084,-0.985
1636377046198,2021-11-08T15.10.46.198,2.680,0.201,-0.085,-0.985
1636377046238,2021-11-08T15.10.46.238,2.720,0.199,-0.073,-0.986
1636377046278,2021-11-08T15.10.46.278,2.760,0.200,-0.082,-0.985
