epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63656E+12,2021-11-10T18.05.08.281,0,0.244,-0.427,-0.213
1.63656E+12,2021-11-10T18.05.08.321,0.04,0.122,0.061,-0.549
1.63656E+12,2021-11-10T18.05.08.361,0.08,0.061,-0.091,-0.366
1.63656E+12,2021-11-10T18.05.08.401,0.12,0.244,-0.183,-0.305
1.63656E+12,2021-11-10T18.05.08.441,0.16,-0.213,-0.457,-0.274
1.63656E+12,2021-11-10T18.05.08.481,0.2,0.091,-0.213,-0.488
1.63656E+12,2021-11-10T18.05.08.521,0.24,0.366,0,-0.488
1.63656E+12,2021-11-10T18.05.08.561,0.28,0.366,-0.091,-0.427
1.63656E+12,2021-11-10T18.05.08.601,0.32,0.61,-0.213,-0.549
1.63656E+12,2021-11-10T18.05.08.641,0.36,0.518,-0.183,-0.488
1.63656E+12,2021-11-10T18.05.08.681,0.4,0.061,-0.03,-0.427
1.63656E+12,2021-11-10T18.05.08.721,0.44,0.335,-0.122,-0.549
1.63656E+12,2021-11-10T18.05.08.761,0.48,0.274,-0.061,-0.549
1.63656E+12,2021-11-10T18.05.08.801,0.52,-0.03,-0.03,-0.457
1.63656E+12,2021-11-10T18.05.08.841,0.56,-0.03,-0.152,-0.518
1.63656E+12,2021-11-10T18.05.08.881,0.6,0.152,-0.213,-0.488
1.63656E+12,2021-11-10T18.05.08.921,0.64,0.305,0.091,-0.579
1.63656E+12,2021-11-10T18.05.08.961,0.68,0.335,0,-0.457
1.63656E+12,2021-11-10T18.05.09.001,0.72,-0.122,-0.366,-0.396
1.63656E+12,2021-11-10T18.05.09.041,0.76,0.152,-0.091,-0.64
1.63656E+12,2021-11-10T18.05.09.081,0.8,0.213,0.183,-0.64
1.63656E+12,2021-11-10T18.05.09.121,0.84,0.122,0,-0.427
1.63656E+12,2021-11-10T18.05.09.161,0.88,0.335,-0.152,-0.518
1.63656E+12,2021-11-10T18.05.09.201,0.92,0.213,-0.061,-0.427
1.63656E+12,2021-11-10T18.05.09.241,0.96,-0.061,-0.03,-0.366
1.63656E+12,2021-11-10T18.05.09.281,1,0.244,-0.091,-0.488
1.63656E+12,2021-11-10T18.05.09.321,1.04,0.183,-0.03,-0.488
1.63656E+12,2021-11-10T18.05.09.361,1.08,-0.03,0,-0.427
1.63656E+12,2021-11-10T18.05.09.401,1.12,0.213,-0.183,-0.457
1.63656E+12,2021-11-10T18.05.09.441,1.16,0.396,-0.183,-0.457
1.63656E+12,2021-11-10T18.05.09.481,1.2,0.305,0.03,-0.579
1.63656E+12,2021-11-10T18.05.09.521,1.24,0.244,-0.061,-0.396
1.63656E+12,2021-11-10T18.05.09.561,1.28,-0.274,-0.274,-0.396
1.63656E+12,2021-11-10T18.05.09.601,1.32,0.305,-0.091,-0.61
1.63656E+12,2021-11-10T18.05.09.641,1.36,0.244,0.091,-0.549
1.63656E+12,2021-11-10T18.05.09.681,1.4,0.061,-0.091,-0.366
1.63656E+12,2021-11-10T18.05.09.721,1.44,0.335,-0.244,-0.457
1.63656E+12,2021-11-10T18.05.09.761,1.48,0.183,-0.061,-0.396
1.63656E+12,2021-11-10T18.05.09.801,1.52,-0.122,-0.03,-0.335
1.63656E+12,2021-11-10T18.05.09.841,1.56,0.274,-0.152,-0.518
1.63656E+12,2021-11-10T18.05.09.881,1.6,0.213,-0.061,-0.488
1.63656E+12,2021-11-10T18.05.09.921,1.64,-0.061,0,-0.457
1.63656E+12,2021-11-10T18.05.09.961,1.68,0.213,-0.183,-0.488
1.63656E+12,2021-11-10T18.05.10.001,1.72,0.335,-0.244,-0.488
1.63656E+12,2021-11-10T18.05.10.041,1.76,0.213,-0.03,-0.488
1.63656E+12,2021-11-10T18.05.10.081,1.8,0.183,-0.091,-0.366
1.63656E+12,2021-11-10T18.05.10.121,1.84,-0.183,-0.274,-0.457
1.63656E+12,2021-11-10T18.05.10.161,1.88,0.305,-0.122,-0.61
1.63656E+12,2021-11-10T18.05.10.201,1.92,0.244,0.091,-0.488
1.63656E+12,2021-11-10T18.05.10.241,1.96,0.03,-0.122,-0.335
1.63656E+12,2021-11-10T18.05.10.281,2,0.396,-0.305,-0.488
1.63656E+12,2021-11-10T18.05.10.321,2.04,0.244,-0.122,-0.366
1.63656E+12,2021-11-10T18.05.10.361,2.08,0.091,-0.061,-0.396
1.63656E+12,2021-11-10T18.05.10.401,2.12,0.335,-0.183,-0.549
1.63656E+12,2021-11-10T18.05.10.441,2.16,0.122,-0.122,-0.457
1.63656E+12,2021-11-10T18.05.10.481,2.2,-0.061,-0.122,-0.427
1.63656E+12,2021-11-10T18.05.10.521,2.24,0.183,-0.335,-0.396
1.63656E+12,2021-11-10T18.05.10.561,2.28,0.274,-0.274,-0.396
1.63656E+12,2021-11-10T18.05.10.601,2.32,0.335,0,-0.488
1.63656E+12,2021-11-10T18.05.10.641,2.36,0.274,-0.091,-0.335
1.63656E+12,2021-11-10T18.05.10.681,2.4,-0.244,-0.396,-0.305
1.63656E+12,2021-11-10T18.05.10.721,2.44,0.152,-0.152,-0.549
1.63656E+12,2021-11-10T18.05.10.761,2.48,0.274,0,-0.518
1.63656E+12,2021-11-10T18.05.10.801,2.52,0.091,-0.152,-0.305
1.63656E+12,2021-11-10T18.05.10.841,2.56,0.366,-0.366,-0.335
1.63656E+12,2021-11-10T18.05.10.881,2.6,0.152,-0.183,-0.305
1.63656E+12,2021-11-10T18.05.10.921,2.64,-0.061,-0.152,-0.305
1.63656E+12,2021-11-10T18.05.10.961,2.68,0.183,-0.183,-0.427
1.63656E+12,2021-11-10T18.05.11.001,2.72,0.152,-0.152,-0.427
1.63656E+12,2021-11-10T18.05.11.041,2.76,0.03,-0.122,-0.366
1.63656E+12,2021-11-10T18.05.11.081,2.8,0.183,-0.305,-0.366
