epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636537165257,2021-11-10T11:39:25.257,0.000,0.310,0.272,-0.872
1636537165297,2021-11-10T11:39:25.297,0.040,0.311,0.277,-0.880
1636537165337,2021-11-10T11:39:25.337,0.080,0.314,0.277,-0.870
1636537165377,2021-11-10T11:39:25.377,0.120,0.314,0.275,-0.882
1636537165417,2021-11-10T11:39:25.417,0.160,0.312,0.272,-0.876
1636537165457,2021-11-10T11:39:25.457,0.200,0.314,0.272,-0.871
1636537165497,2021-11-10T11:39:25.497,0.240,0.313,0.271,-0.882
1636537165537,2021-11-10T11:39:25.537,0.280,0.311,0.270,-0.883
1636537165577,2021-11-10T11:39:25.577,0.320,0.310,0.268,-0.876
1636537165617,2021-11-10T11:39:25.617,0.360,0.311,0.273,-0.882
1636537165657,2021-11-10T11:39:25.657,0.400,0.310,0.269,-0.873
1636537165697,2021-11-10T11:39:25.697,0.440,0.307,0.267,-0.874
1636537165737,2021-11-10T11:39:25.737,0.480,0.308,0.269,-0.879
1636537165777,2021-11-10T11:39:25.777,0.520,0.307,0.271,-0.874
1636537165817,2021-11-10T11:39:25.817,0.560,0.307,0.272,-0.877
1636537165857,2021-11-10T11:39:25.857,0.600,0.306,0.273,-0.880
1636537165897,2021-11-10T11:39:25.897,0.640,0.307,0.274,-0.878
1636537165937,2021-11-10T11:39:25.937,0.680,0.307,0.277,-0.877
1636537165977,2021-11-10T11:39:25.977,0.720,0.307,0.279,-0.879
1636537166017,2021-11-10T11:39:26.017,0.760,0.307,0.277,-0.872
1636537166057,2021-11-10T11:39:26.057,0.800,0.309,0.279,-0.874
1636537166097,2021-11-10T11:39:26.097,0.840,0.309,0.280,-0.878
1636537166137,2021-11-10T11:39:26.137,0.880,0.308,0.276,-0.870
1636537166177,2021-11-10T11:39:26.177,0.920,0.309,0.281,-0.871
1636537166217,2021-11-10T11:39:26.217,0.960,0.311,0.282,-0.874
1636537166257,2021-11-10T11:39:26.257,1.000,0.313,0.283,-0.872
1636537166297,2021-11-10T11:39:26.297,1.040,0.313,0.281,-0.877
1636537166337,2021-11-10T11:39:26.337,1.080,0.309,0.280,-0.880
1636537166377,2021-11-10T11:39:26.377,1.120,0.314,0.283,-0.879
1636537166417,2021-11-10T11:39:26.417,1.160,0.312,0.286,-0.877
1636537166457,2021-11-10T11:39:26.457,1.200,0.309,0.276,-0.864
1636537166497,2021-11-10T11:39:26.497,1.240,0.312,0.272,-0.867
1636537166537,2021-11-10T11:39:26.537,1.280,0.309,0.279,-0.879
1636537166577,2021-11-10T11:39:26.577,1.320,0.303,0.289,-0.864
1636537166617,2021-11-10T11:39:26.617,1.360,0.311,0.285,-0.870
1636537166657,2021-11-10T11:39:26.657,1.400,0.314,0.287,-0.879
1636537166697,2021-11-10T11:39:26.697,1.440,0.314,0.293,-0.866
1636537166737,2021-11-10T11:39:26.737,1.480,0.318,0.289,-0.875
1636537166777,2021-11-10T11:39:26.777,1.520,0.317,0.285,-0.877
1636537166817,2021-11-10T11:39:26.817,1.560,0.310,0.299,-0.860
1636537166857,2021-11-10T11:39:26.857,1.600,0.323,0.281,-0.872
1636537166897,2021-11-10T11:39:26.897,1.640,0.312,0.279,-0.871
1636537166937,2021-11-10T11:39:26.937,1.680,0.315,0.288,-0.872
1636537166977,2021-11-10T11:39:26.977,1.720,0.319,0.285,-0.867
1636537167017,2021-11-10T11:39:27.017,1.760,0.314,0.274,-0.872
1636537167057,2021-11-10T11:39:27.057,1.800,0.312,0.271,-0.891
1636537167097,2021-11-10T11:39:27.097,1.840,0.311,0.276,-0.870
1636537167137,2021-11-10T11:39:27.137,1.880,0.314,0.262,-0.887
1636537167177,2021-11-10T11:39:27.177,1.920,0.304,0.259,-0.893
1636537167217,2021-11-10T11:39:27.217,1.960,0.296,0.262,-0.900
1636537167257,2021-11-10T11:39:27.257,2.000,0.280,0.279,-0.898
1636537167297,2021-11-10T11:39:27.297,2.040,0.279,0.238,-0.867
