epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635693040986,2021-10-31T17:10:40.986,0.000,-0.155,0.075,-0.986
1635693041026,2021-10-31T17:10:41.026,0.040,-0.156,0.057,-0.995
1635693041066,2021-10-31T17:10:41.066,0.080,-0.159,0.054,-0.995
1635693041106,2021-10-31T17:10:41.106,0.120,-0.158,0.069,-0.991
1635693041146,2021-10-31T17:10:41.146,0.160,-0.153,0.069,-0.991
1635693041186,2021-10-31T17:10:41.186,0.200,-0.159,0.057,-0.993
1635693041226,2021-10-31T17:10:41.226,0.240,-0.161,0.063,-0.993
1635693041266,2021-10-31T17:10:41.266,0.280,-0.154,0.063,-0.994
1635693041306,2021-10-31T17:10:41.306,0.320,-0.158,0.066,-0.992
1635693041346,2021-10-31T17:10:41.346,0.360,-0.160,0.064,-0.993
1635693041386,2021-10-31T17:10:41.386,0.400,-0.155,0.058,-0.994
1635693041426,2021-10-31T17:10:41.426,0.440,-0.158,0.069,-0.992
1635693041466,2021-10-31T17:10:41.466,0.480,-0.158,0.064,-0.991
1635693041506,2021-10-31T17:10:41.506,0.520,-0.158,0.062,-0.991
1635693041546,2021-10-31T17:10:41.546,0.560,-0.160,0.067,-0.992
1635693041586,2021-10-31T17:10:41.586,0.600,-0.156,0.063,-0.993
1635693041626,2021-10-31T17:10:41.626,0.640,-0.157,0.060,-0.992
1635693041666,2021-10-31T17:10:41.666,0.680,-0.160,0.063,-0.995
1635693041706,2021-10-31T17:10:41.706,0.720,-0.158,0.063,-0.992
1635693041746,2021-10-31T17:10:41.746,0.760,-0.158,0.065,-0.991
1635693041786,2021-10-31T17:10:41.786,0.800,-0.158,0.060,-0.993
1635693041826,2021-10-31T17:10:41.826,0.840,-0.160,0.061,-0.993
1635693041866,2021-10-31T17:10:41.866,0.880,-0.158,0.063,-0.991
1635693041906,2021-10-31T17:10:41.906,0.920,-0.159,0.067,-0.991
1635693041946,2021-10-31T17:10:41.946,0.960,-0.158,0.062,-0.991
1635693041986,2021-10-31T17:10:41.986,1.000,-0.159,0.054,-0.992
1635693042026,2021-10-31T17:10:42.026,1.040,-0.159,0.067,-0.991
1635693042066,2021-10-31T17:10:42.066,1.080,-0.157,0.062,-0.993
1635693042106,2021-10-31T17:10:42.106,1.120,-0.155,0.061,-0.992
1635693042146,2021-10-31T17:10:42.146,1.160,-0.159,0.060,-0.993
1635693042186,2021-10-31T17:10:42.186,1.200,-0.161,0.066,-0.991
1635693042226,2021-10-31T17:10:42.226,1.240,-0.157,0.063,-0.993
1635693042266,2021-10-31T17:10:42.266,1.280,-0.158,0.057,-0.992
