epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635142916204,2021-10-25T09:21:56.204,0.000,-0.253,0.242,-0.933
1635142916244,2021-10-25T09:21:56.244,0.040,-0.260,0.239,-0.944
1635142916284,2021-10-25T09:21:56.284,0.080,-0.263,0.225,-0.945
1635142916324,2021-10-25T09:21:56.324,0.120,-0.256,0.209,-0.951
1635142916364,2021-10-25T09:21:56.364,0.160,-0.255,0.212,-0.953
1635142916404,2021-10-25T09:21:56.404,0.200,-0.257,0.200,-0.958
1635142916444,2021-10-25T09:21:56.444,0.240,-0.252,0.230,-0.948
1635142916484,2021-10-25T09:21:56.484,0.280,-0.247,0.233,-0.942
1635142916524,2021-10-25T09:21:56.524,0.320,-0.237,0.229,-0.944
1635142916564,2021-10-25T09:21:56.564,0.360,-0.245,0.238,-0.941
1635142916604,2021-10-25T09:21:56.604,0.400,-0.237,0.226,-0.949
1635142916644,2021-10-25T09:21:56.644,0.440,-0.227,0.224,-0.950
1635142916684,2021-10-25T09:21:56.684,0.480,-0.217,0.231,-0.954
1635142916724,2021-10-25T09:21:56.724,0.520,-0.205,0.238,-0.950
1635142916764,2021-10-25T09:21:56.764,0.560,-0.216,0.211,-0.953
1635142916804,2021-10-25T09:21:56.804,0.600,-0.185,0.253,-0.954
1635142916844,2021-10-25T09:21:56.844,0.640,-0.166,0.294,-0.931
1635142916884,2021-10-25T09:21:56.884,0.680,-0.181,0.269,-0.950
1635142916924,2021-10-25T09:21:56.924,0.720,-0.182,0.245,-0.951
1635142916964,2021-10-25T09:21:56.964,0.760,-0.157,0.259,-0.951
1635142917004,2021-10-25T09:21:57.004,0.800,-0.173,0.246,-0.957
1635142917044,2021-10-25T09:21:57.044,0.840,-0.184,0.251,-0.948
1635142917084,2021-10-25T09:21:57.084,0.880,-0.184,0.249,-0.950
1635142917124,2021-10-25T09:21:57.124,0.920,-0.177,0.265,-0.954
1635142917164,2021-10-25T09:21:57.164,0.960,-0.196,0.223,-0.962
1635142917204,2021-10-25T09:21:57.204,1.000,-0.203,0.232,-0.968
1635142917244,2021-10-25T09:21:57.244,1.040,-0.234,0.229,-0.948
1635142917284,2021-10-25T09:21:57.284,1.080,-0.287,0.142,-0.934
1635142917324,2021-10-25T09:21:57.324,1.120,-0.285,0.186,-0.926
1635142917364,2021-10-25T09:21:57.364,1.160,-0.241,0.200,-0.956
1635142917404,2021-10-25T09:21:57.404,1.200,-0.229,0.225,-0.951
1635142917444,2021-10-25T09:21:57.444,1.240,-0.249,0.183,-0.961
1635142917484,2021-10-25T09:21:57.484,1.280,-0.248,0.162,-0.958
1635142917524,2021-10-25T09:21:57.524,1.320,-0.229,0.233,-0.958
1635142917564,2021-10-25T09:21:57.564,1.360,-0.239,0.216,-0.955
1635142917604,2021-10-25T09:21:57.604,1.400,-0.241,0.196,-0.957
1635142917644,2021-10-25T09:21:57.644,1.440,-0.239,0.236,-0.948
1635142917684,2021-10-25T09:21:57.684,1.480,-0.238,0.237,-0.943
1635142917724,2021-10-25T09:21:57.724,1.520,-0.244,0.214,-0.950
1635142917764,2021-10-25T09:21:57.764,1.560,-0.252,0.244,-0.936
1635142917804,2021-10-25T09:21:57.804,1.600,-0.247,0.248,-0.939
1635142917844,2021-10-25T09:21:57.844,1.640,-0.230,0.246,-0.944
1635142917884,2021-10-25T09:21:57.884,1.680,-0.229,0.245,-0.953
1635142917924,2021-10-25T09:21:57.924,1.720,-0.270,0.191,-0.946
1635142917964,2021-10-25T09:21:57.964,1.760,-0.281,0.197,-0.934
1635142918004,2021-10-25T09:21:58.004,1.800,-0.264,0.223,-0.938
1635142918044,2021-10-25T09:21:58.044,1.840,-0.253,0.207,-0.954
1635142918084,2021-10-25T09:21:58.084,1.880,-0.255,0.209,-0.954
