epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636542487423,2021-11-10T13.08.07.423,0.000,0.124,-0.106,-0.994
1636542487463,2021-11-10T13.08.07.463,0.040,0.124,-0.112,-1.005
1636542487503,2021-11-10T13.08.07.503,0.080,0.124,-0.115,-1.003
1636542487543,2021-11-10T13.08.07.543,0.120,0.125,-0.107,-1.000
1636542487583,2021-11-10T13.08.07.583,0.160,0.124,-0.112,-1.002
1636542487623,2021-11-10T13.08.07.623,0.200,0.121,-0.114,-1.005
1636542487663,2021-11-10T13.08.07.663,0.240,0.125,-0.113,-0.999
1636542487703,2021-11-10T13.08.07.703,0.280,0.127,-0.109,-1.002
1636542487743,2021-11-10T13.08.07.743,0.320,0.125,-0.104,-1.001
1636542487783,2021-11-10T13.08.07.783,0.360,0.123,-0.116,-1.003
1636542487823,2021-11-10T13.08.07.823,0.400,0.123,-0.111,-1.001
1636542487863,2021-11-10T13.08.07.863,0.440,0.126,-0.107,-1.001
1636542487903,2021-11-10T13.08.07.903,0.480,0.123,-0.112,-1.001
1636542487943,2021-11-10T13.08.07.943,0.520,0.125,-0.108,-1.002
1636542487983,2021-11-10T13.08.07.983,0.560,0.126,-0.110,-1.001
1636542488023,2021-11-10T13.08.08.023,0.600,0.125,-0.114,-1.001
1636542488063,2021-11-10T13.08.08.063,0.640,0.125,-0.107,-1.002
1636542488103,2021-11-10T13.08.08.103,0.680,0.123,-0.111,-1.001
1636542488143,2021-11-10T13.08.08.143,0.720,0.123,-0.113,-1.002
1636542488183,2021-11-10T13.08.08.183,0.760,0.123,-0.110,-1.001
1636542488223,2021-11-10T13.08.08.223,0.800,0.124,-0.113,-1.001
1636542488263,2021-11-10T13.08.08.263,0.840,0.124,-0.109,-1.002
1636542488303,2021-11-10T13.08.08.303,0.880,0.126,-0.107,-1.002
1636542488343,2021-11-10T13.08.08.343,0.920,0.121,-0.118,-1.001
1636542488383,2021-11-10T13.08.08.383,0.960,0.123,-0.112,-1.002
1636542488423,2021-11-10T13.08.08.423,1.000,0.126,-0.112,-1.000
1636542488463,2021-11-10T13.08.08.463,1.040,0.124,-0.109,-1.001
1636542488503,2021-11-10T13.08.08.503,1.080,0.125,-0.106,-1.001
1636542488543,2021-11-10T13.08.08.543,1.120,0.124,-0.116,-1.001
1636542488583,2021-11-10T13.08.08.583,1.160,0.124,-0.110,-1.000
1636542488623,2021-11-10T13.08.08.623,1.200,0.125,-0.110,-0.999
1636542488663,2021-11-10T13.08.08.663,1.240,0.123,-0.112,-1.003
1636542488703,2021-11-10T13.08.08.703,1.280,0.122,-0.110,-1.001
1636542488743,2021-11-10T13.08.08.743,1.320,0.122,-0.113,-1.001
1636542488783,2021-11-10T13.08.08.783,1.360,0.125,-0.109,-1.003
1636542488823,2021-11-10T13.08.08.823,1.400,0.124,-0.109,-1.001
1636542488863,2021-11-10T13.08.08.863,1.440,0.124,-0.112,-1.000
1636542488903,2021-11-10T13.08.08.903,1.480,0.124,-0.112,-1.002
1636542488943,2021-11-10T13.08.08.943,1.520,0.122,-0.108,-1.003
1636542488983,2021-11-10T13.08.08.983,1.560,0.123,-0.113,-1.001
1636542489023,2021-11-10T13.08.09.023,1.600,0.122,-0.107,-0.998
1636542489063,2021-11-10T13.08.09.063,1.640,0.125,-0.108,-1.001
1636542489103,2021-11-10T13.08.09.103,1.680,0.122,-0.117,-1.003
1636542489143,2021-11-10T13.08.09.143,1.720,0.121,-0.112,-1.002
1636542489183,2021-11-10T13.08.09.183,1.760,0.126,-0.110,-1.000
1636542489223,2021-11-10T13.08.09.223,1.800,0.124,-0.107,-1.000
1636542489263,2021-11-10T13.08.09.263,1.840,0.125,-0.107,-0.999
1636542489303,2021-11-10T13.08.09.303,1.880,0.122,-0.115,-1.001
1636542489343,2021-11-10T13.08.09.343,1.920,0.123,-0.110,-1.002
1636542489383,2021-11-10T13.08.09.383,1.960,0.125,-0.108,-1.000
1636542489423,2021-11-10T13.08.09.423,2.000,0.123,-0.112,-1.000
1636542489463,2021-11-10T13.08.09.463,2.040,0.125,-0.107,-1.002
1636542489503,2021-11-10T13.08.09.503,2.080,0.124,-0.113,-1.002
1636542489543,2021-11-10T13.08.09.543,2.120,0.121,-0.109,-1.002
1636542489583,2021-11-10T13.08.09.583,2.160,0.124,-0.112,-1.002
1636542489623,2021-11-10T13.08.09.623,2.200,0.123,-0.109,-1.001
1636542489663,2021-11-10T13.08.09.663,2.240,0.122,-0.112,-1.000
1636542489703,2021-11-10T13.08.09.703,2.280,0.124,-0.112,-1.002
1636542489743,2021-11-10T13.08.09.743,2.320,0.122,-0.113,-1.002
1636542489783,2021-11-10T13.08.09.783,2.360,0.122,-0.109,-1.001
1636542489823,2021-11-10T13.08.09.823,2.400,0.125,-0.111,-1.000
1636542489863,2021-11-10T13.08.09.863,2.440,0.120,-0.117,-1.002
1636542489903,2021-11-10T13.08.09.903,2.480,0.122,-0.109,-1.001
1636542489943,2021-11-10T13.08.09.943,2.520,0.123,-0.111,-0.998
1636542489983,2021-11-10T13.08.09.983,2.560,0.124,-0.107,-1.001
1636542490023,2021-11-10T13.08.10.023,2.600,0.124,-0.109,-1.002
1636542490063,2021-11-10T13.08.10.063,2.640,0.120,-0.115,-1.000
1636542490103,2021-11-10T13.08.10.103,2.680,0.123,-0.109,-1.000
1636542490143,2021-11-10T13.08.10.143,2.720,0.123,-0.108,-1.000
1636542490183,2021-11-10T13.08.10.183,2.760,0.122,-0.110,-1.000
1636542490223,2021-11-10T13.08.10.223,2.800,0.123,-0.108,-1.002
1636542490263,2021-11-10T13.08.10.263,2.840,0.122,-0.112,-1.002
1636542490303,2021-11-10T13.08.10.303,2.880,0.121,-0.108,-1.000
1636542490343,2021-11-10T13.08.10.343,2.920,0.122,-0.108,-0.999
1636542490383,2021-11-10T13.08.10.383,2.960,0.122,-0.108,-1.001
1636542490423,2021-11-10T13.08.10.423,3.000,0.120,-0.107,-1.002
1636542490463,2021-11-10T13.08.10.463,3.040,0.122,-0.112,-1.002
1636542490503,2021-11-10T13.08.10.503,3.080,0.123,-0.110,-1.001
1636542490543,2021-11-10T13.08.10.543,3.120,0.123,-0.102,-0.999
1636542490583,2021-11-10T13.08.10.583,3.160,0.121,-0.110,-1.001
1636542490623,2021-11-10T13.08.10.623,3.200,0.119,-0.109,-1.003
1636542490663,2021-11-10T13.08.10.663,3.240,0.122,-0.108,-0.998
1636542490703,2021-11-10T13.08.10.703,3.280,0.123,-0.107,-1.000
1636542490743,2021-11-10T13.08.10.743,3.320,0.124,-0.103,-1.002
1636542490783,2021-11-10T13.08.10.783,3.360,0.122,-0.112,-1.002
1636542490823,2021-11-10T13.08.10.823,3.400,0.119,-0.110,-1.001
1636542490863,2021-11-10T13.08.10.863,3.440,0.124,-0.104,-1.001
1636542490903,2021-11-10T13.08.10.903,3.480,0.122,-0.107,-1.001
1636542490943,2021-11-10T13.08.10.943,3.520,0.121,-0.106,-1.002
1636542490983,2021-11-10T13.08.10.983,3.560,0.122,-0.111,-1.003
1636542491023,2021-11-10T13.08.11.023,3.600,0.124,-0.110,-1.002
1636542491063,2021-11-10T13.08.11.063,3.640,0.124,-0.104,-1.001
1636542491103,2021-11-10T13.08.11.103,3.680,0.122,-0.106,-1.000
1636542491143,2021-11-10T13.08.11.143,3.720,0.121,-0.109,-1.001
1636542491183,2021-11-10T13.08.11.183,3.760,0.121,-0.106,-1.003
1636542491223,2021-11-10T13.08.11.223,3.800,0.121,-0.111,-1.001
1636542491263,2021-11-10T13.08.11.263,3.840,0.123,-0.108,-1.002
1636542491303,2021-11-10T13.08.11.303,3.880,0.124,-0.107,-1.000
1636542491343,2021-11-10T13.08.11.343,3.920,0.120,-0.110,-1.001
1636542491383,2021-11-10T13.08.11.383,3.960,0.121,-0.110,-1.001
1636542491423,2021-11-10T13.08.11.423,4.000,0.124,-0.111,-0.999
1636542491463,2021-11-10T13.08.11.463,4.040,0.123,-0.104,-1.000
1636542491503,2021-11-10T13.08.11.503,4.080,0.123,-0.106,-1.000
1636542491543,2021-11-10T13.08.11.543,4.120,0.121,-0.114,-1.000
1636542491583,2021-11-10T13.08.11.583,4.160,0.123,-0.107,-1.001
1636542491623,2021-11-10T13.08.11.623,4.200,0.124,-0.108,-1.000
1636542491663,2021-11-10T13.08.11.663,4.240,0.122,-0.110,-1.000
1636542491703,2021-11-10T13.08.11.703,4.280,0.124,-0.108,-1.002
1636542491743,2021-11-10T13.08.11.743,4.320,0.121,-0.112,-1.003
1636542491783,2021-11-10T13.08.11.783,4.360,0.120,-0.106,-1.002
1636542491823,2021-11-10T13.08.11.823,4.400,0.122,-0.104,-1.000
1636542491863,2021-11-10T13.08.11.863,4.440,0.122,-0.109,-1.001
1636542491903,2021-11-10T13.08.11.903,4.480,0.121,-0.107,-1.002
1636542491943,2021-11-10T13.08.11.943,4.520,0.123,-0.111,-1.000
1636542491983,2021-11-10T13.08.11.983,4.560,0.121,-0.109,-1.000
1636542492023,2021-11-10T13.08.12.023,4.600,0.122,-0.101,-1.000
1636542492063,2021-11-10T13.08.12.063,4.640,0.122,-0.110,-1.003
1636542492103,2021-11-10T13.08.12.103,4.680,0.118,-0.110,-1.006
1636542492143,2021-11-10T13.08.12.143,4.720,0.121,-0.109,-0.997
1636542492183,2021-11-10T13.08.12.183,4.760,0.124,-0.109,-0.997
1636542492223,2021-11-10T13.08.12.223,4.800,0.125,-0.100,-1.001
1636542492263,2021-11-10T13.08.12.263,4.840,0.122,-0.111,-1.003
1636542492303,2021-11-10T13.08.12.303,4.880,0.121,-0.110,-1.003
1636542492343,2021-11-10T13.08.12.343,4.920,0.123,-0.101,-1.004
1636542492383,2021-11-10T13.08.12.383,4.960,0.121,-0.108,-1.003
1636542492423,2021-11-10T13.08.12.423,5.000,0.120,-0.107,-1.002
1636542492463,2021-11-10T13.08.12.463,5.040,0.120,-0.105,-1.001
1636542492503,2021-11-10T13.08.12.503,5.080,0.119,-0.116,-1.000
1636542492543,2021-11-10T13.08.12.543,5.120,0.127,-0.106,-0.998
1636542492583,2021-11-10T13.08.12.583,5.160,0.130,-0.108,-1.004
1636542492623,2021-11-10T13.08.12.623,5.200,0.120,-0.117,-1.004
1636542492663,2021-11-10T13.08.12.663,5.240,0.118,-0.110,-0.997
1636542492703,2021-11-10T13.08.12.703,5.280,0.125,-0.101,-0.999
1636542492743,2021-11-10T13.08.12.743,5.320,0.125,-0.114,-1.000
1636542492783,2021-11-10T13.08.12.783,5.360,0.125,-0.112,-1.003
1636542492823,2021-11-10T13.08.12.823,5.400,0.121,-0.112,-1.007
1636542492863,2021-11-10T13.08.12.863,5.440,0.124,-0.112,-0.999
1636542492903,2021-11-10T13.08.12.903,5.480,0.126,-0.112,-0.996
