epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635164097237,2021-10-25T15.14.57.237,0.000,-0.518,0.000,-0.518
1635164097277,2021-10-25T15.14.57.277,0.040,-0.366,-0.091,-0.244
1635164097317,2021-10-25T15.14.57.317,0.080,-0.793,-0.244,-0.122
1635164097357,2021-10-25T15.14.57.357,0.120,-0.701,-0.061,-0.244
1635164097397,2021-10-25T15.14.57.397,0.160,-0.549,0.030,-0.183
1635164097437,2021-10-25T15.14.57.437,0.200,-0.610,0.091,0.030
1635164097477,2021-10-25T15.14.57.477,0.240,-0.640,0.061,0.183
1635164097517,2021-10-25T15.14.57.517,0.280,-0.549,0.091,0.091
1635164097557,2021-10-25T15.14.57.557,0.320,-0.366,0.183,-0.061
1635164097597,2021-10-25T15.14.57.597,0.360,-0.457,0.152,0.030
1635164097637,2021-10-25T15.14.57.637,0.400,-0.457,0.030,0.213
1635164097677,2021-10-25T15.14.57.677,0.440,-0.671,-0.030,0.244
1635164097717,2021-10-25T15.14.57.717,0.480,-0.579,0.000,0.122
1635164097757,2021-10-25T15.14.57.757,0.520,-0.518,0.030,0.030
1635164097797,2021-10-25T15.14.57.797,0.560,-0.701,0.061,0.061
1635164097837,2021-10-25T15.14.57.837,0.600,-0.701,0.122,0.183
1635164097877,2021-10-25T15.14.57.877,0.640,-0.671,0.091,0.366
1635164097917,2021-10-25T15.14.57.917,0.680,-0.549,0.061,0.244
1635164097957,2021-10-25T15.14.57.957,0.720,-0.610,0.000,0.152
1635164097997,2021-10-25T15.14.57.997,0.760,-0.671,-0.061,0.030
1635164098037,2021-10-25T15.14.58.037,0.800,-0.732,-0.091,0.061
1635164098077,2021-10-25T15.14.58.077,0.840,-0.579,0.061,0.152
1635164098117,2021-10-25T15.14.58.117,0.880,-0.427,0.091,0.244
1635164098157,2021-10-25T15.14.58.157,0.920,-0.610,0.122,0.244
1635164098197,2021-10-25T15.14.58.197,0.960,-0.335,0.244,0.061
1635164098237,2021-10-25T15.14.58.237,1.000,-0.427,0.122,0.061
1635164098277,2021-10-25T15.14.58.277,1.040,-0.671,-0.061,0.244
1635164098317,2021-10-25T15.14.58.317,1.080,-0.640,-0.061,0.152
1635164098357,2021-10-25T15.14.58.357,1.120,-0.488,0.000,0.000
1635164098397,2021-10-25T15.14.58.397,1.160,-0.671,-0.091,0.091
1635164098437,2021-10-25T15.14.58.437,1.200,-0.732,-0.061,0.152
1635164098477,2021-10-25T15.14.58.477,1.240,-0.579,0.091,0.061
1635164098517,2021-10-25T15.14.58.517,1.280,-0.396,0.213,0.122
1635164098557,2021-10-25T15.14.58.557,1.320,-0.701,0.061,0.366
1635164098597,2021-10-25T15.14.58.597,1.360,-0.549,-0.091,0.274
1635164098637,2021-10-25T15.14.58.637,1.400,-0.518,-0.061,0.000
1635164098677,2021-10-25T15.14.58.677,1.440,-0.610,-0.061,-0.061
1635164098717,2021-10-25T15.14.58.717,1.480,-0.640,-0.030,0.122
1635164098757,2021-10-25T15.14.58.757,1.520,-0.579,0.061,0.244
1635164098797,2021-10-25T15.14.58.797,1.560,-0.427,0.183,0.305
1635164098837,2021-10-25T15.14.58.837,1.600,-0.518,0.183,0.244
1635164098877,2021-10-25T15.14.58.877,1.640,-0.335,0.152,0.030
1635164098917,2021-10-25T15.14.58.917,1.680,-0.518,0.061,0.091
1635164098957,2021-10-25T15.14.58.957,1.720,-0.701,-0.030,0.213
1635164098997,2021-10-25T15.14.58.997,1.760,-0.732,-0.030,0.274
1635164099037,2021-10-25T15.14.59.037,1.800,-0.610,0.000,0.122
1635164099077,2021-10-25T15.14.59.077,1.840,-0.610,-0.061,0.061
1635164099117,2021-10-25T15.14.59.117,1.880,-0.732,-0.091,0.152
1635164099157,2021-10-25T15.14.59.157,1.920,-0.671,0.030,0.061
1635164099197,2021-10-25T15.14.59.197,1.960,-0.457,0.183,0.061
1635164099237,2021-10-25T15.14.59.237,2.000,-0.671,0.061,0.335
1635164099277,2021-10-25T15.14.59.277,2.040,-0.732,0.000,0.335
1635164099317,2021-10-25T15.14.59.317,2.080,-0.366,0.000,0.091
1635164099357,2021-10-25T15.14.59.357,2.120,-0.579,-0.091,-0.061
1635164099397,2021-10-25T15.14.59.397,2.160,-0.640,-0.030,0.061
1635164099437,2021-10-25T15.14.59.437,2.200,-0.793,-0.030,0.152
1635164099477,2021-10-25T15.14.59.477,2.240,-0.457,0.091,0.152
1635164099517,2021-10-25T15.14.59.517,2.280,-0.518,0.152,0.244
1635164099557,2021-10-25T15.14.59.557,2.320,-0.457,0.091,0.061
1635164099597,2021-10-25T15.14.59.597,2.360,-0.427,0.061,-0.030
1635164099637,2021-10-25T15.14.59.637,2.400,-0.732,-0.030,0.183
1635164099677,2021-10-25T15.14.59.677,2.440,-0.793,-0.061,0.274
1635164099717,2021-10-25T15.14.59.717,2.480,-0.579,0.030,0.244
1635164099757,2021-10-25T15.14.59.757,2.520,-0.488,0.030,0.152
1635164099797,2021-10-25T15.14.59.797,2.560,-0.762,0.000,0.183
1635164099837,2021-10-25T15.14.59.837,2.600,-0.854,-0.091,0.244
1635164099877,2021-10-25T15.14.59.877,2.640,-0.854,-0.030,0.244
1635164099917,2021-10-25T15.14.59.917,2.680,-0.915,0.091,0.122
1635164099957,2021-10-25T15.14.59.957,2.720,-0.884,0.091,0.152
1635164099997,2021-10-25T15.14.59.997,2.760,-0.915,0.030,0.366
1635164100037,2021-10-25T15.15.00.037,2.800,-0.732,0.030,0.244
1635164100077,2021-10-25T15.15.00.077,2.840,-0.854,-0.061,0.122
1635164100117,2021-10-25T15.15.00.117,2.880,-0.945,-0.091,0.152
1635164100157,2021-10-25T15.15.00.157,2.920,-0.762,0.000,0.213
1635164100197,2021-10-25T15.15.00.197,2.960,-0.640,0.152,0.152
1635164100237,2021-10-25T15.15.00.237,3.000,-0.457,0.183,0.213
1635164100277,2021-10-25T15.15.00.277,3.040,-0.366,0.213,0.274
1635164100317,2021-10-25T15.15.00.317,3.080,-0.488,0.213,0.122
1635164100357,2021-10-25T15.15.00.357,3.120,-0.793,0.030,0.122
1635164100397,2021-10-25T15.15.00.397,3.160,-0.793,-0.122,0.213
1635164100437,2021-10-25T15.15.00.437,3.200,-0.671,-0.030,0.152
1635164100477,2021-10-25T15.15.00.477,3.240,-0.518,0.030,0.061
1635164100517,2021-10-25T15.15.00.517,3.280,-0.610,0.061,0.122
1635164100557,2021-10-25T15.15.00.557,3.320,-0.823,0.000,0.213
1635164100597,2021-10-25T15.15.00.597,3.360,-0.671,0.061,0.152
1635164100637,2021-10-25T15.15.00.637,3.400,-0.701,0.152,-0.030
1635164100677,2021-10-25T15.15.00.677,3.440,-0.610,0.091,0.030
1635164100717,2021-10-25T15.15.00.717,3.480,-0.762,-0.030,0.152
1635164100757,2021-10-25T15.15.00.757,3.520,-0.579,0.000,0.030
1635164100797,2021-10-25T15.15.00.797,3.560,-0.488,-0.061,-0.091
1635164100837,2021-10-25T15.15.00.837,3.600,-0.549,-0.061,0.000
1635164100877,2021-10-25T15.15.00.877,3.640,-0.488,0.000,0.122
1635164100917,2021-10-25T15.15.00.917,3.680,-0.549,0.091,0.213
1635164100957,2021-10-25T15.15.00.957,3.720,-0.427,0.152,0.122
1635164100997,2021-10-25T15.15.00.997,3.760,-0.610,0.030,0.000
1635164101037,2021-10-25T15.15.01.037,3.800,-0.305,0.030,-0.122
1635164101077,2021-10-25T15.15.01.077,3.840,-0.488,0.030,-0.061
1635164101117,2021-10-25T15.15.01.117,3.880,-0.549,0.000,0.213
1635164101157,2021-10-25T15.15.01.157,3.920,-0.579,0.061,0.335
1635164101197,2021-10-25T15.15.01.197,3.960,-0.518,0.000,0.213
1635164101237,2021-10-25T15.15.01.237,4.000,-0.427,-0.030,0.122
1635164101277,2021-10-25T15.15.01.277,4.040,-0.701,-0.030,0.122
1635164101317,2021-10-25T15.15.01.317,4.080,-0.854,-0.091,0.183
1635164101357,2021-10-25T15.15.01.357,4.120,-0.854,-0.030,0.152
1635164101397,2021-10-25T15.15.01.397,4.160,-0.701,0.183,0.091
1635164101437,2021-10-25T15.15.01.437,4.200,-0.640,0.305,0.152
1635164101477,2021-10-25T15.15.01.477,4.240,-0.945,0.061,0.427
1635164101517,2021-10-25T15.15.01.517,4.280,-0.762,-0.030,0.427
1635164101557,2021-10-25T15.15.01.557,4.320,-0.427,-0.030,-0.122
1635164101597,2021-10-25T15.15.01.597,4.360,-0.457,0.000,-0.305
1635164101637,2021-10-25T15.15.01.637,4.400,-0.793,-0.061,0.061
1635164101677,2021-10-25T15.15.01.677,4.440,-0.427,0.152,0.152
1635164101717,2021-10-25T15.15.01.717,4.480,-0.091,0.427,0.213
1635164101757,2021-10-25T15.15.01.757,4.520,0.061,0.488,0.305
1635164101797,2021-10-25T15.15.01.797,4.560,0.213,0.457,0.091
1635164101837,2021-10-25T15.15.01.837,4.600,0.091,0.305,-0.030
1635164101877,2021-10-25T15.15.01.877,4.640,-0.213,0.030,0.030
1635164101917,2021-10-25T15.15.01.917,4.680,-0.366,-0.030,-0.244
1635164101957,2021-10-25T15.15.01.957,4.720,-0.213,-0.213,-0.518
1635164101997,2021-10-25T15.15.01.997,4.760,-0.366,-0.213,-0.518
1635164102037,2021-10-25T15.15.02.037,4.800,-0.396,-0.274,-0.305
1635164102077,2021-10-25T15.15.02.077,4.840,-0.396,-0.183,-0.213
1635164102117,2021-10-25T15.15.02.117,4.880,-0.366,-0.061,-0.061
1635164102157,2021-10-25T15.15.02.157,4.920,-0.457,0.030,-0.030
1635164102197,2021-10-25T15.15.02.197,4.960,-0.457,-0.061,0.000
1635164102237,2021-10-25T15.15.02.237,5.000,-0.488,-0.122,-0.061
1635164102277,2021-10-25T15.15.02.277,5.040,-0.488,-0.152,-0.122
1635164102317,2021-10-25T15.15.02.317,5.080,-0.396,-0.091,-0.030
1635164102357,2021-10-25T15.15.02.357,5.120,-0.427,0.030,0.030
1635164102397,2021-10-25T15.15.02.397,5.160,-0.183,0.244,0.213
1635164102437,2021-10-25T15.15.02.437,5.200,-0.274,0.213,0.427
1635164102477,2021-10-25T15.15.02.477,5.240,-0.305,0.305,0.274
1635164102517,2021-10-25T15.15.02.517,5.280,-0.244,0.244,0.030
1635164102557,2021-10-25T15.15.02.557,5.320,-0.640,-0.061,0.030
1635164102597,2021-10-25T15.15.02.597,5.360,-1.280,-0.244,0.244
1635164102637,2021-10-25T15.15.02.637,5.400,-1.311,-0.213,0.396
1635164102677,2021-10-25T15.15.02.677,5.440,-0.793,-0.030,0.274
1635164102717,2021-10-25T15.15.02.717,5.480,-0.793,0.000,0.061
1635164102757,2021-10-25T15.15.02.757,5.520,-0.915,0.000,-0.061
1635164102797,2021-10-25T15.15.02.797,5.560,-1.128,-0.061,-0.061
