epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636043576515,2021-11-04T18.32.56.515,0.000,-0.000,0.276,-0.940
1636043576555,2021-11-04T18.32.56.555,0.040,-0.001,0.279,-0.947
1636043576595,2021-11-04T18.32.56.595,0.080,-0.001,0.278,-0.945
1636043576635,2021-11-04T18.32.56.635,0.120,-0.000,0.278,-0.944
1636043576675,2021-11-04T18.32.56.675,0.160,-0.001,0.278,-0.945
1636043576715,2021-11-04T18.32.56.715,0.200,-0.001,0.277,-0.945
1636043576755,2021-11-04T18.32.56.755,0.240,-0.001,0.278,-0.945
1636043576795,2021-11-04T18.32.56.795,0.280,0.000,0.277,-0.945
1636043576835,2021-11-04T18.32.56.835,0.320,0.000,0.277,-0.945
1636043576875,2021-11-04T18.32.56.875,0.360,-0.001,0.276,-0.944
1636043576915,2021-11-04T18.32.56.915,0.400,-0.001,0.277,-0.945
1636043576955,2021-11-04T18.32.56.955,0.440,-0.000,0.277,-0.943
1636043576995,2021-11-04T18.32.56.995,0.480,-0.001,0.277,-0.946
1636043577035,2021-11-04T18.32.57.035,0.520,0.000,0.277,-0.946
1636043577075,2021-11-04T18.32.57.075,0.560,-0.001,0.277,-0.943
1636043577115,2021-11-04T18.32.57.115,0.600,-0.002,0.277,-0.946
1636043577155,2021-11-04T18.32.57.155,0.640,-0.000,0.279,-0.943
1636043577195,2021-11-04T18.32.57.195,0.680,0.001,0.278,-0.944
1636043577235,2021-11-04T18.32.57.235,0.720,-0.001,0.276,-0.946
1636043577275,2021-11-04T18.32.57.275,0.760,-0.001,0.275,-0.946
1636043577315,2021-11-04T18.32.57.315,0.800,-0.001,0.279,-0.943
1636043577355,2021-11-04T18.32.57.355,0.840,-0.002,0.277,-0.944
1636043577395,2021-11-04T18.32.57.395,0.880,-0.001,0.275,-0.945
1636043577435,2021-11-04T18.32.57.435,0.920,-0.001,0.277,-0.945
1636043577475,2021-11-04T18.32.57.475,0.960,0.000,0.279,-0.944
1636043577515,2021-11-04T18.32.57.515,1.000,0.000,0.277,-0.946
1636043577555,2021-11-04T18.32.57.555,1.040,-0.000,0.276,-0.946
1636043577595,2021-11-04T18.32.57.595,1.080,-0.001,0.277,-0.944
1636043577635,2021-11-04T18.32.57.635,1.120,0.000,0.279,-0.942
1636043577675,2021-11-04T18.32.57.675,1.160,0.000,0.277,-0.948
1636043577715,2021-11-04T18.32.57.715,1.200,0.000,0.276,-0.951
1636043577755,2021-11-04T18.32.57.755,1.240,-0.002,0.275,-0.943
1636043577795,2021-11-04T18.32.57.795,1.280,-0.002,0.277,-0.941
1636043577835,2021-11-04T18.32.57.835,1.320,-0.003,0.277,-0.943
1636043577875,2021-11-04T18.32.57.875,1.360,-0.001,0.277,-0.946
1636043577915,2021-11-04T18.32.57.915,1.400,-0.002,0.277,-0.946
1636043577955,2021-11-04T18.32.57.955,1.440,-0.002,0.276,-0.940
1636043577995,2021-11-04T18.32.57.995,1.480,-0.003,0.278,-0.943
1636043578035,2021-11-04T18.32.58.035,1.520,-0.002,0.278,-0.945
1636043578075,2021-11-04T18.32.58.075,1.560,-0.003,0.277,-0.946
1636043578115,2021-11-04T18.32.58.115,1.600,-0.002,0.276,-0.944
1636043578155,2021-11-04T18.32.58.155,1.640,-0.003,0.279,-0.947
1636043578195,2021-11-04T18.32.58.195,1.680,-0.003,0.280,-0.945
1636043578235,2021-11-04T18.32.58.235,1.720,-0.001,0.274,-0.943
1636043578275,2021-11-04T18.32.58.275,1.760,-0.001,0.273,-0.947
1636043578315,2021-11-04T18.32.58.315,1.800,-0.006,0.273,-0.951
1636043578355,2021-11-04T18.32.58.355,1.840,-0.006,0.272,-0.946
1636043578395,2021-11-04T18.32.58.395,1.880,-0.004,0.273,-0.940
1636043578435,2021-11-04T18.32.58.435,1.920,-0.004,0.279,-0.943
1636043578475,2021-11-04T18.32.58.475,1.960,-0.004,0.279,-0.946
1636043578515,2021-11-04T18.32.58.515,2.000,-0.004,0.276,-0.945
1636043578555,2021-11-04T18.32.58.555,2.040,-0.005,0.275,-0.942
1636043578595,2021-11-04T18.32.58.595,2.080,-0.007,0.273,-0.945
1636043578635,2021-11-04T18.32.58.635,2.120,-0.007,0.271,-0.946
1636043578675,2021-11-04T18.32.58.675,2.160,-0.006,0.273,-0.948
1636043578715,2021-11-04T18.32.58.715,2.200,-0.008,0.268,-0.948
1636043578755,2021-11-04T18.32.58.755,2.240,-0.007,0.271,-0.945
1636043578795,2021-11-04T18.32.58.795,2.280,-0.008,0.273,-0.944
1636043578835,2021-11-04T18.32.58.835,2.320,-0.009,0.273,-0.947
1636043578875,2021-11-04T18.32.58.875,2.360,-0.009,0.271,-0.950
1636043578915,2021-11-04T18.32.58.915,2.400,-0.008,0.271,-0.945
1636043578955,2021-11-04T18.32.58.955,2.440,-0.007,0.271,-0.947
1636043578995,2021-11-04T18.32.58.995,2.480,-0.014,0.267,-0.949
1636043579035,2021-11-04T18.32.59.035,2.520,-0.007,0.269,-0.944
1636043579075,2021-11-04T18.32.59.075,2.560,-0.007,0.275,-0.933
1636043579115,2021-11-04T18.32.59.115,2.600,-0.007,0.278,-0.939
1636043579155,2021-11-04T18.32.59.155,2.640,-0.009,0.275,-0.954
1636043579195,2021-11-04T18.32.59.195,2.680,-0.008,0.280,-0.955
1636043579235,2021-11-04T18.32.59.235,2.720,-0.005,0.276,-0.935
1636043579275,2021-11-04T18.32.59.275,2.760,-0.005,0.282,-0.938
1636043579315,2021-11-04T18.32.59.315,2.800,-0.007,0.281,-0.947
1636043579355,2021-11-04T18.32.59.355,2.840,-0.005,0.285,-0.953
1636043579395,2021-11-04T18.32.59.395,2.880,-0.006,0.280,-0.946
1636043579435,2021-11-04T18.32.59.435,2.920,-0.005,0.282,-0.940
1636043579475,2021-11-04T18.32.59.475,2.960,-0.007,0.282,-0.941
1636043579515,2021-11-04T18.32.59.515,3.000,-0.007,0.283,-0.942
1636043579555,2021-11-04T18.32.59.555,3.040,-0.010,0.280,-0.942
1636043579595,2021-11-04T18.32.59.595,3.080,-0.010,0.281,-0.938
1636043579635,2021-11-04T18.32.59.635,3.120,-0.008,0.285,-0.940
1636043579675,2021-11-04T18.32.59.675,3.160,-0.008,0.287,-0.945
1636043579715,2021-11-04T18.32.59.715,3.200,-0.010,0.286,-0.944
1636043579755,2021-11-04T18.32.59.755,3.240,-0.010,0.284,-0.938
1636043579795,2021-11-04T18.32.59.795,3.280,-0.009,0.288,-0.939
1636043579835,2021-11-04T18.32.59.835,3.320,-0.009,0.288,-0.938
1636043579875,2021-11-04T18.32.59.875,3.360,-0.008,0.289,-0.943
1636043579915,2021-11-04T18.32.59.915,3.400,-0.009,0.290,-0.941
1636043579955,2021-11-04T18.32.59.955,3.440,-0.009,0.291,-0.941
1636043579995,2021-11-04T18.32.59.995,3.480,-0.008,0.292,-0.942
1636043580035,2021-11-04T18.33.00.035,3.520,-0.010,0.290,-0.939
1636043580075,2021-11-04T18.33.00.075,3.560,-0.011,0.290,-0.937
1636043580115,2021-11-04T18.33.00.115,3.600,-0.010,0.289,-0.940
1636043580155,2021-11-04T18.33.00.155,3.640,-0.014,0.288,-0.950
1636043580195,2021-11-04T18.33.00.195,3.680,-0.006,0.290,-0.935
1636043580235,2021-11-04T18.33.00.235,3.720,-0.008,0.292,-0.933
1636043580275,2021-11-04T18.33.00.275,3.760,-0.013,0.291,-0.945
1636043580315,2021-11-04T18.33.00.315,3.800,-0.013,0.289,-0.939
1636043580355,2021-11-04T18.33.00.355,3.840,-0.012,0.287,-0.936
1636043580395,2021-11-04T18.33.00.395,3.880,-0.012,0.287,-0.943
1636043580435,2021-11-04T18.33.00.435,3.920,-0.013,0.285,-0.943
1636043580475,2021-11-04T18.33.00.475,3.960,-0.010,0.289,-0.942
1636043580515,2021-11-04T18.33.00.515,4.000,-0.009,0.287,-0.941
1636043580555,2021-11-04T18.33.00.555,4.040,-0.010,0.290,-0.941
1636043580595,2021-11-04T18.33.00.595,4.080,-0.012,0.287,-0.940
1636043580635,2021-11-04T18.33.00.635,4.120,-0.011,0.287,-0.938
1636043580675,2021-11-04T18.33.00.675,4.160,-0.011,0.289,-0.942
1636043580715,2021-11-04T18.33.00.715,4.200,-0.010,0.287,-0.942
1636043580755,2021-11-04T18.33.00.755,4.240,-0.011,0.288,-0.942
1636043580795,2021-11-04T18.33.00.795,4.280,-0.012,0.286,-0.939
1636043580835,2021-11-04T18.33.00.835,4.320,-0.011,0.287,-0.939
1636043580875,2021-11-04T18.33.00.875,4.360,-0.013,0.287,-0.943
1636043580915,2021-11-04T18.33.00.915,4.400,-0.015,0.286,-0.947
1636043580955,2021-11-04T18.33.00.955,4.440,-0.013,0.285,-0.945
1636043580995,2021-11-04T18.33.00.995,4.480,-0.013,0.283,-0.936
1636043581035,2021-11-04T18.33.01.035,4.520,-0.014,0.285,-0.938
1636043581075,2021-11-04T18.33.01.075,4.560,-0.016,0.286,-0.939
1636043581115,2021-11-04T18.33.01.115,4.600,-0.014,0.284,-0.940
1636043581155,2021-11-04T18.33.01.155,4.640,-0.016,0.286,-0.943
1636043581195,2021-11-04T18.33.01.195,4.680,-0.016,0.284,-0.941
1636043581235,2021-11-04T18.33.01.235,4.720,-0.016,0.287,-0.942
1636043581275,2021-11-04T18.33.01.275,4.760,-0.014,0.289,-0.938
1636043581315,2021-11-04T18.33.01.315,4.800,-0.015,0.288,-0.940
1636043581355,2021-11-04T18.33.01.355,4.840,-0.019,0.284,-0.948
1636043581395,2021-11-04T18.33.01.395,4.880,-0.018,0.282,-0.945
1636043581435,2021-11-04T18.33.01.435,4.920,-0.016,0.284,-0.936
1636043581475,2021-11-04T18.33.01.475,4.960,-0.017,0.284,-0.937
1636043581515,2021-11-04T18.33.01.515,5.000,-0.019,0.284,-0.945
1636043581555,2021-11-04T18.33.01.555,5.040,-0.020,0.283,-0.945
