epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635174761323,2021-10-25T18:12:41.323,0.000,-0.318,0.193,-0.939
1635174761363,2021-10-25T18:12:41.363,0.040,-0.318,0.199,-0.945
1635174761403,2021-10-25T18:12:41.403,0.080,-0.319,0.224,-0.925
1635174761443,2021-10-25T18:12:41.443,0.120,-0.320,0.213,-0.930
1635174761483,2021-10-25T18:12:41.483,0.160,-0.322,0.198,-0.937
1635174761523,2021-10-25T18:12:41.523,0.200,-0.321,0.207,-0.934
1635174761563,2021-10-25T18:12:41.563,0.240,-0.312,0.199,-0.947
1635174761603,2021-10-25T18:12:41.603,0.280,-0.319,0.198,-0.947
1635174761643,2021-10-25T18:12:41.643,0.320,-0.323,0.189,-0.941
1635174761683,2021-10-25T18:12:41.683,0.360,-0.317,0.200,-0.939
1635174761723,2021-10-25T18:12:41.723,0.400,-0.322,0.192,-0.934
1635174761763,2021-10-25T18:12:41.763,0.440,-0.322,0.191,-0.932
1635174761803,2021-10-25T18:12:41.803,0.480,-0.322,0.193,-0.938
1635174761843,2021-10-25T18:12:41.843,0.520,-0.313,0.186,-0.948
1635174761883,2021-10-25T18:12:41.883,0.560,-0.314,0.200,-0.940
1635174761923,2021-10-25T18:12:41.923,0.600,-0.315,0.194,-0.941
1635174761963,2021-10-25T18:12:41.963,0.640,-0.314,0.183,-0.944
1635174762003,2021-10-25T18:12:42.003,0.680,-0.314,0.186,-0.942
1635174762043,2021-10-25T18:12:42.043,0.720,-0.312,0.176,-0.949
1635174762083,2021-10-25T18:12:42.083,0.760,-0.311,0.183,-0.944
1635174762123,2021-10-25T18:12:42.123,0.800,-0.307,0.185,-0.950
1635174762163,2021-10-25T18:12:42.163,0.840,-0.312,0.179,-0.947
1635174762203,2021-10-25T18:12:42.203,0.880,-0.314,0.181,-0.943
1635174762243,2021-10-25T18:12:42.243,0.920,-0.314,0.182,-0.943
1635174762283,2021-10-25T18:12:42.283,0.960,-0.315,0.178,-0.943
1635174762323,2021-10-25T18:12:42.323,1.000,-0.317,0.185,-0.942
