epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635188189432,2021-10-25T21.56.29.432,0.000,-0.172,0.209,-0.988
1635188189472,2021-10-25T21.56.29.472,0.040,-0.174,0.214,-0.993
1635188189512,2021-10-25T21.56.29.512,0.080,-0.177,0.209,-0.991
1635188189552,2021-10-25T21.56.29.552,0.120,-0.173,0.211,-0.993
1635188189592,2021-10-25T21.56.29.592,0.160,-0.175,0.212,-0.992
1635188189632,2021-10-25T21.56.29.632,0.200,-0.175,0.208,-0.993
1635188189672,2021-10-25T21.56.29.672,0.240,-0.174,0.211,-0.992
1635188189712,2021-10-25T21.56.29.712,0.280,-0.175,0.208,-0.992
1635188189752,2021-10-25T21.56.29.752,0.320,-0.174,0.211,-0.994
1635188189792,2021-10-25T21.56.29.792,0.360,-0.175,0.206,-0.992
1635188189832,2021-10-25T21.56.29.832,0.400,-0.176,0.210,-0.992
1635188189872,2021-10-25T21.56.29.872,0.440,-0.173,0.208,-0.993
1635188189912,2021-10-25T21.56.29.912,0.480,-0.175,0.207,-0.990
1635188189952,2021-10-25T21.56.29.952,0.520,-0.176,0.209,-0.992
1635188189992,2021-10-25T21.56.29.992,0.560,-0.175,0.209,-0.992
1635188190032,2021-10-25T21.56.30.032,0.600,-0.174,0.211,-0.992
1635188190072,2021-10-25T21.56.30.072,0.640,-0.176,0.204,-0.992
1635188190112,2021-10-25T21.56.30.112,0.680,-0.172,0.213,-0.991
1635188190152,2021-10-25T21.56.30.152,0.720,-0.175,0.204,-0.992
1635188190192,2021-10-25T21.56.30.192,0.760,-0.172,0.211,-0.993
1635188190232,2021-10-25T21.56.30.232,0.800,-0.177,0.206,-0.990
1635188190272,2021-10-25T21.56.30.272,0.840,-0.175,0.209,-0.993
1635188190312,2021-10-25T21.56.30.312,0.880,-0.173,0.207,-0.993
1635188190352,2021-10-25T21.56.30.352,0.920,-0.176,0.207,-0.991
1635188190392,2021-10-25T21.56.30.392,0.960,-0.175,0.209,-0.992
1635188190432,2021-10-25T21.56.30.432,1.000,-0.175,0.205,-0.994
1635188190472,2021-10-25T21.56.30.472,1.040,-0.174,0.210,-0.993
1635188190512,2021-10-25T21.56.30.512,1.080,-0.174,0.207,-0.991
1635188190552,2021-10-25T21.56.30.552,1.120,-0.176,0.209,-0.993
1635188190592,2021-10-25T21.56.30.592,1.160,-0.174,0.210,-0.992
1635188190632,2021-10-25T21.56.30.632,1.200,-0.179,0.207,-0.991
1635188190672,2021-10-25T21.56.30.672,1.240,-0.177,0.208,-0.991
1635188190712,2021-10-25T21.56.30.712,1.280,-0.171,0.207,-0.994
1635188190752,2021-10-25T21.56.30.752,1.320,-0.163,0.217,-0.997
1635188190792,2021-10-25T21.56.30.792,1.360,-0.181,0.202,-0.983
1635188190832,2021-10-25T21.56.30.832,1.400,-0.176,0.221,-0.995
1635188190872,2021-10-25T21.56.30.872,1.440,-0.173,0.196,-0.991
1635188190912,2021-10-25T21.56.30.912,1.480,-0.180,0.209,-0.990
1635188190952,2021-10-25T21.56.30.952,1.520,-0.169,0.214,-0.993
1635188190992,2021-10-25T21.56.30.992,1.560,-0.178,0.208,-0.990
1635188191032,2021-10-25T21.56.31.032,1.600,-0.177,0.215,-0.988
1635188191072,2021-10-25T21.56.31.072,1.640,-0.173,0.203,-0.992
1635188191112,2021-10-25T21.56.31.112,1.680,-0.175,0.212,-0.990
1635188191152,2021-10-25T21.56.31.152,1.720,-0.170,0.216,-0.992
1635188191192,2021-10-25T21.56.31.192,1.760,-0.175,0.211,-0.988
1635188191232,2021-10-25T21.56.31.232,1.800,-0.174,0.214,-0.991
