epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635350024754,2021-10-27T18:53:44.754,0.000,-0.228,0.131,-0.944
1635350024793,2021-10-27T18:53:44.793,0.039,-0.231,0.128,-0.952
1635350024834,2021-10-27T18:53:44.834,0.080,-0.230,0.126,-0.949
1635350024874,2021-10-27T18:53:44.874,0.120,-0.231,0.128,-0.948
1635350024915,2021-10-27T18:53:44.915,0.161,-0.231,0.128,-0.948
1635350024954,2021-10-27T18:53:44.954,0.200,-0.233,0.127,-0.948
1635350024994,2021-10-27T18:53:44.994,0.240,-0.233,0.126,-0.948
1635350025035,2021-10-27T18:53:45.035,0.281,-0.234,0.125,-0.950
1635350025075,2021-10-27T18:53:45.075,0.321,-0.233,0.117,-0.951
1635350025116,2021-10-27T18:53:45.116,0.362,-0.218,0.180,-0.953
1635350025155,2021-10-27T18:53:45.155,0.401,-0.248,0.211,-0.979
1635350025196,2021-10-27T18:53:45.196,0.442,-0.180,0.063,-1.028
1635350025236,2021-10-27T18:53:45.236,0.482,-0.164,0.096,-0.985
1635350025277,2021-10-27T18:53:45.277,0.523,-0.254,0.185,-0.843
1635350025316,2021-10-27T18:53:45.316,0.562,-0.420,0.218,-0.755
1635350025356,2021-10-27T18:53:45.356,0.602,-0.486,0.019,-0.881
1635350025397,2021-10-27T18:53:45.397,0.643,-0.314,-0.148,-0.939
1635350025436,2021-10-27T18:53:45.436,0.682,-0.257,0.124,-1.000
1635350025477,2021-10-27T18:53:45.477,0.723,-0.187,0.224,-0.996
1635350025517,2021-10-27T18:53:45.517,0.763,-0.243,0.121,-0.946
1635350025558,2021-10-27T18:53:45.558,0.804,-0.267,0.072,-0.940
1635350025597,2021-10-27T18:53:45.597,0.843,-0.249,0.121,-0.940
1635350025639,2021-10-27T18:53:45.639,0.885,-0.241,0.131,-0.947
1635350025678,2021-10-27T18:53:45.678,0.924,-0.238,0.140,-0.946
1635350025718,2021-10-27T18:53:45.718,0.964,-0.234,0.129,-0.950
1635350025759,2021-10-27T18:53:45.759,1.005,-0.235,0.130,-0.947
1635350025798,2021-10-27T18:53:45.798,1.044,-0.234,0.136,-0.950
1635350025839,2021-10-27T18:53:45.839,1.085,-0.230,0.141,-0.944
1635350025879,2021-10-27T18:53:45.879,1.125,-0.233,0.124,-0.958
1635350025920,2021-10-27T18:53:45.920,1.166,-0.233,0.111,-0.947
1635350025959,2021-10-27T18:53:45.959,1.205,-0.247,0.168,-0.935
1635350026000,2021-10-27T18:53:46.000,1.246,-0.237,0.141,-0.943
1635350026040,2021-10-27T18:53:46.040,1.286,-0.238,0.124,-0.947
1635350026079,2021-10-27T18:53:46.079,1.325,-0.239,0.120,-0.947
