epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63576E+12,2021-11-01T11:44:42.297,0,-0.297,-0.149,-0.925
1.63576E+12,2021-11-01T11:44:42.337,0.04,-0.299,-0.15,-0.935
1.63576E+12,2021-11-01T11:44:42.378,0.081,-0.3,-0.147,-0.932
1.63576E+12,2021-11-01T11:44:42.417,0.12,-0.303,-0.149,-0.93
1.63576E+12,2021-11-01T11:44:42.459,0.162,-0.3,-0.149,-0.93
1.63576E+12,2021-11-01T11:44:42.498,0.201,-0.299,-0.15,-0.931
1.63576E+12,2021-11-01T11:44:42.539,0.242,-0.3,-0.149,-0.931
1.63576E+12,2021-11-01T11:44:42.580,0.283,-0.3,-0.146,-0.933
1.63576E+12,2021-11-01T11:44:42.620,0.323,-0.301,-0.15,-0.932
1.63576E+12,2021-11-01T11:44:42.661,0.364,-0.303,-0.147,-0.931
1.63576E+12,2021-11-01T11:44:42.700,0.403,-0.3,-0.14,-0.932
1.63576E+12,2021-11-01T11:44:42.741,0.444,-0.297,-0.15,-0.931
1.63576E+12,2021-11-01T11:44:42.781,0.484,-0.297,-0.152,-0.931
1.63576E+12,2021-11-01T11:44:42.822,0.525,-0.301,-0.148,-0.932
1.63576E+12,2021-11-01T11:44:42.863,0.566,-0.303,-0.148,-0.93
1.63576E+12,2021-11-01T11:44:42.902,0.605,-0.3,-0.147,-0.931
1.63576E+12,2021-11-01T11:44:42.943,0.646,-0.299,-0.149,-0.931
1.63576E+12,2021-11-01T11:44:42.983,0.686,-0.298,-0.151,-0.931
1.63576E+12,2021-11-01T11:44:43.024,0.727,-0.3,-0.147,-0.933
1.63576E+12,2021-11-01T11:44:43.063,0.766,-0.3,-0.147,-0.932
1.63576E+12,2021-11-01T11:44:43.105,0.808,-0.3,-0.149,-0.93
1.63576E+12,2021-11-01T11:44:43.146,0.849,-0.3,-0.15,-0.93
1.63576E+12,2021-11-01T11:44:43.185,0.888,-0.298,-0.145,-0.932
1.63576E+12,2021-11-01T11:44:43.226,0.929,-0.3,-0.147,-0.932
1.63576E+12,2021-11-01T11:44:43.266,0.969,-0.298,-0.146,-0.93
1.63576E+12,2021-11-01T11:44:43.307,1.01,-0.297,-0.147,-0.932
1.63576E+12,2021-11-01T11:44:43.346,1.049,-0.298,-0.149,-0.932
1.63576E+12,2021-11-01T11:44:43.387,1.09,-0.295,-0.148,-0.93
1.63576E+12,2021-11-01T11:44:43.428,1.131,-0.299,-0.149,-0.931
1.63576E+12,2021-11-01T11:44:43.468,1.171,-0.297,-0.144,-0.933
1.63576E+12,2021-11-01T11:44:43.509,1.212,-0.298,-0.15,-0.93
1.63576E+12,2021-11-01T11:44:43.548,1.251,-0.298,-0.147,-0.931
1.63576E+12,2021-11-01T11:44:43.589,1.292,-0.296,-0.152,-0.931
1.63576E+12,2021-11-01T11:44:43.629,1.332,-0.298,-0.149,-0.931
1.63576E+12,2021-11-01T11:44:43.670,1.373,-0.297,-0.147,-0.93
1.63576E+12,2021-11-01T11:44:43.711,1.414,-0.298,-0.148,-0.931
1.63576E+12,2021-11-01T11:44:43.751,1.454,-0.298,-0.15,-0.928
1.63576E+12,2021-11-01T11:44:43.792,1.495,-0.294,-0.151,-0.931
1.63576E+12,2021-11-01T11:44:43.831,1.534,-0.297,-0.145,-0.932
1.63576E+12,2021-11-01T11:44:43.872,1.575,-0.297,-0.143,-0.933
